,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X002466.SZ,X000792.SZ,X600795.SH,X002460.SZ,X601699.SH,X000708.SZ,X000301.SZ,X600010.SH,X600362.SH,X600111.SH,X000983.SZ,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X600489.SH,X601991.SH,X000786.SZ,X600160.SH,X600985.SH,X002271.SZ,X000408.SZ,X000630.SZ,X000807.SZ,X000932.SZ,X000933.SZ,X600176.SH,X600348.SH,X601168.SH,X600219.SH,X002128.SZ,X600612.SH,X000027.SZ,X600688.SH,X600157.SH,X300037.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.194116665882132,0,0,0,0,0,0,0,0,0,0.247877596594603,0.019344776255873,-0.105254727395778,-0.318195572687463,0,0,0,0.0723682420508262,0,0,0,0,0,0,0,0,0.0511045609469281,0,0,0,0,0,0,0.26577953970873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458197847166464,0,0,0,0,0,0,0
X601088.SH,0.0505417774847491,0,0,0,0.231379361231221,0,0,0,0,0,0,0,0,0,0,0,0,0.116861313449282,0,0,0,0,0,0,0.0227725381828312,-0.114949437130238,0,0,-0.146076982806948,0,0,0,0.160902429446059,0,0,0,0,0,0.15955851743239,-0.0332136548550984,0,0,0,0,0,0,0,0,0,0,0,0.00858403446151673,0.000351631747009966,0,0,0,0,0,0
X600028.SH,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0340683668326721,0,0,0.143198381046459,-0.0360886136119637,0,0,0,0,0,0,0,0,0,0,0,0,-0.134259294984423,0.00903174094053742,0,0,0,0,0,-0.058301109014868,0,0,0,0.313679475714215,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028362869052796,0.000942753531785344,0,0,0,0,0,0
X600309.SH,0.23953680237202,0,0,0,0.120731263517803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168622508253009,0,0,0,0,0,0.288474690575284,0.0469795450158872,0,0,0,0.185477265716319,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620959384184756,0,0,0,0.0201103711456331,0,0,-0.016599164897801,0.00580961589277243,-0.12840414905602,0,0,0.279838113823848,0,0
X600188.SH,0.12698843116683,0.111386608307683,0,0,0,0.0325368651975137,0,0,0,0,0,0,0.103919895423876,0,0,0,0,0.226485473438201,0,0,0,0,0,0.177211338029265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198366602782853,0,0,0,0,0,0,0,-0.0258194194373462,0,0,0.0162885956922693,-0.0216221858798195,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.138903090139963,0,0.0736099057677954,0,0,0,0,0,0,0,0,0,0,0.0195394786060578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622205165250281,-1.73472347597681e-18,0,0,0,0,0.029580231411927,0.100959749792419,0.192051714099011,0,0,0,0.402210178218083,0,0,0,0,0,0.1038864264871,0.0510936232279147,-0.0277101341254708,0,0,0,0,0,0
X600011.SH,0,0.112389271616861,0,0,0,0,0,0,0,0.137075103189418,0,0,0,0,0,0,0,0,0,0,-0.0183930004559944,0,0,0,0.410566574401767,0,0,0,0,0.00251095235679553,0,0,-0.0536354876161221,0,0,0,0,0,0,0,0,0,0,0.0902399970024476,-0.00752542152096911,0,0,0,0,0,-1.0842021724855e-19,0.000193227868600143,0.00145367808434494,-0.0108840219358087,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0074443209664801,0,0,0,0,0.00121402214509088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154361147941284,0,0,0,0.205580937049191,0,0,0,0.272045567796086,0,0,0,0,0,0,0,0,0,0,0.00747951819802887,0.0781691151861382,0,0,0,0,0
X600585.SH,0.168523282788214,0,0,0.151782184272976,0,0,0,0,0,0,0,0,0,0,0,0,0.153587241707231,0,0,0,0,0,0,0,0,0,0,0.00767362063296984,-0.0587249255081897,0,0,0,0,0.027080377560104,0,0,0,0,0,0.118890949137698,0,0,0,0,0,0,0,0,0,0,0,0.0150131332612672,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0917488721444515,0.0674642710937807,0,0,0,0.0993511857988298,0,0,0,0,0.313757352333934,3.46944695195361e-18,0.00277355725708533,0,0,-0.110820323279916,0,0,0,0,0,0,0,0,0,-0.126572192958857,0,0.115806083543528,0.0514465831322439,0,0,0,0,0,0,0,0,0,0,0.0469761839425908,0,0,0,0.0201761519520811,0,0.0532153952268832,-0.0277806957061346,0.0330478060268641,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0230125131916207,0,0,0,0,0,0.0733938525105083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131080023401712,0,-0.186666190288277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618626086307393,0,0,0.0303323568683941,-0.00517785831172675,0.322594639974002,0.00452020803749394,0,0,0,0
X601600.SH,0.0204874024012165,0,0.109936920416024,0,0,0,0,0.367262599577921,0,0,0,0,0,0,0.126485163072617,0,0,0,0,0,0,0,0,0,0,0,0.0475152237431973,0,0.0347567174120344,0,0,0,0,0.077166384355435,0,0.16431047493687,0.0885069676334156,0,0.0829552513917185,0,0,0.019615515826152,0,0,0,0,0,0,0,0,0,-0.0389878911360656,0.0398129877945219,0,0,0,0,0,0
X600547.SH,0,0,0,0.0259848726884761,0.0294729878794821,0,0,0,0,0,0.0448266504470898,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.569745100066194,0,0,0,0,0.0176404241785728,0,0,0.0479079634518147,0,0,0,0,0,0.0113135442894568,0,0.0556830577429487,0,0,0,0,0,-0.0778811192104434,0,-0.00477519427837106,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878469764065697,0,0,0.30117782098718,0,0,0,0,0,0,-0.294444721449753,0,0,0,0,0,0,0.0251376761117042,0.0671370266465804,0,0,0,0,0,0,0,0,0,0.0241635089895323,0,0,0,0,0,0.0733991388972073,-0.00409897157822733,-0.0196899546347342,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105394934567619,0,0,0,0,0.164265103371483,0,0.126136616458816,0,0.338069134105147,0,0,0.0475375073123744,0,0,0,0,0,0,0,0.130512509097987,0,0,0,0.0568058907334156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198896475727515,-0.0183918719018787,0,0,0,0,0,0
X600795.SH,0.0511513118751359,0,0,0,0.091927505885861,0.113886491132944,0,0,0,0.362011308614267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662159166652759,0,0,0,-0.0172161608178226,0.158365405579865,0,0,0,0,0,0,0,0,0.0540798853520734,0,0,0,0,0,0,0,0,0,-0.0344283746686001,0,0,0.0103209493423995,-0.0180143286928948,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581062875253254,0.0449835911834635,0,0,-0.0182473358068988,0,0,0,0,0.0249853739809994,0,0,0,0,0.0348605357788761,0,0,0,0,-0.112909772310018,0.114582671974674,0.0241083902058055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371028210485938,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.230458589510943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146946905568039,0,3.46944695195361e-18,0,0,0,0.526166960574984,-0.0344309479856727,0,0,0,-0.00404659692498296,0,0,0.133607246262855,0,0,0,0,0,0,0.04921788382041,-0.068419651633554,0,0,0.0105372125870576,0,0,0,0,0,0,0
X000708.SZ,0.0607755318488663,0,0,0.0135999717956113,0,0,0.0832048986545761,0.151157980065046,0,0,0,0.0879310559760631,0,-0.094752321350026,0,0,0,0,0,0.235200021971123,0,0.198075025109451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856014790813639,0.0356173934865261,0,0,0.0120009587865546,0,0,0,0.128502337792834,0,0,0,0.0188440276374633,0,0,-0.010665225780882,0.0248604201154159,-0.0679094629938073,0,0,0,0,0
X000301.SZ,0,0,0,0.113186429573808,-0.0623011554971816,0,0,0,0,0,0,0,0,0.123839063610289,0.0558118006125051,0,0,0,0.246877353986808,0,0,0,0,-0.0774952720394995,0,0,0,0,0.0284580688619577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752052988204003,0,-0.0772130953927345,0.0204578922137344,0.00184172642447284,0.0169997658907699,0,0,0,0,0
X600010.SH,0,0,0,0.0646612332171877,-0.0212026651368876,0,-0.00250222458250706,0,0,0,0,0,0,0.0787082990894277,0,0,0,0,0.0839964776488148,0.0926458551046384,0,0,0.366170000083427,0,0,0,0,0,0.0201628818223405,0.0277320105259056,0,0,0,0,0,0,0,0.0244280407935182,0,0,-0.0553683669226856,0,0,0,0,0,0,0,0,0,0,0.0622000164038026,-0.0452318052499566,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.00890170894444001,0,0,0,0,0.098448198138109,0.036283112036013,0,0,0,0,0,0.193717409885612,0,0,0,0,0,0,0,0,0,0.035366551963744,0,0,0,0,0,0,0.183024368005515,0,0,0,0,0.0707653186196925,0,0.279583821600155,0,0,0,0,0,0,0,0,-0.0111113606966706,0.018063534693003,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0356600346927214,0,0,0,0,0,0,0.229246858676804,0.0934281867454107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789588003070117,0,0,0,0,0,0.0854294634154673,0,0,0,0.23529844550454,0,0,0.0726142706044996,0,0,0.0989128415223004,0,0,0,0.0850165142952082,0,0.0389273410202017,-0.0365644021819047,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0448572239389306,0.167223199309259,0,0,0,0,0,0,0,0,0,0,0,0.082487225677783,0,0,0,0,-0.0295288019870805,0,0.227139126197851,0,0,0,0,6.93889390390723e-18,0,0,0.127576311922822,0,0,0,0,0,0,0,0.0669147112398596,0,0,0,0,0,0,0.15378165220095,0,0.116748776788752,0,0.0120622278902685,-0.00819176447484306,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.399039344144219,1.73472347597681e-18,0,0,0.148752434943517,0,0,0,0,0,0,-0.215172185124564,0,0,0,0,0,-3.46944695195361e-18,0,-0.19734699718014,0,-0.350762440255023,0,0.611191944621527,0.0635094205507175,-0.0109680626812794,0.270810445152383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00493608018151688,-0.0112513945429238,0.0143188678477594,0,0,0,0,0
X000877.SZ,0,0,0,-0.0173114167065463,0,0,0,0,0.230069180053191,-0.251595445518794,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.00715028145785638,0,0,0,0,-0.0195356840992973,0,0,0,0,0,0,0,0,0,-0.0689935360328208,0.300469751401929,0,0,0,0,0,0,0,0.0234667620012885,0,0,0,0,0.0161480705821764,-0.0169908163014336,0,0,0,-0.162172322857175,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262836169046872,0.165733851590058,0.224317559465825,0,0,0,0,0.0178136089908934,0.0739571462331968,0.114877352596082,0,0,0,0,0,0,0,0,0,0.0623456498008136,0,0.0373111792169132,0.0290772692195622,-8.67361737988404e-19,0,0,0,0,0,0
X600426.SH,0,0,0.0317780489493011,0.125757435409397,0,0,0,0,0,0,0,0,0.421828417535067,0,0,0,0.0899292321771534,0,0,0,0,0,0,0,0,0,0.174471310241237,0,0,0,0,0,0,0,0,0,0,0,0.336399592622706,0.149265001108518,-0.154524468765625,0,0,0,0,0,0,0,0,0,0.239143312487724,-0.0271154235481556,0.021498938845031,0,0,0,0,0,0
