,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X000792.SZ,X002466.SZ,X000301.SZ,X600660.SH,X600010.SH,X600011.SH,X600188.SH,X000877.SZ,X002271.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X002080.SZ,X600426.SH,X002326.SZ,X300037.SZ,X000408.SZ,X600141.SH,X601991.SH,X600219.SH,X600795.SH,X600803.SH,X600096.SH,X000723.SZ,X000786.SZ,X002407.SZ,X600027.SH,X600295.SH,X002353.SZ,X000825.SZ,X600160.SH,X600688.SH,X600399.SH,X600352.SH,X600489.SH,X000898.SZ,X600157.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.115766020900289,0,0,0,0,0,0,0,0,0.0655090798155782,0,0,0,0.0888900898796761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329785518673172,0.00296955057162088,0,0.066451636441096,0.0101434643689945,0.112813732516573,0,0.00468048083948184,0,0.158336352045165,0,0,0,0,0,0,0,-0.0109522991715398,0,0,0,0,-0.0553241413230668,0,0
X600028.SH,0.232993897948867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134700915811517,0,0,0,0,0,0,0.00895510718994757,0,0,0,0,0,0,0,0,0,0,0,0,0.083894246376612,0.083150191968362,0,0,0.00322238093017803,0,0,0,0.130965834990179,0.0846084489743778,0,0,-0.00941776747604276,0,0,0,0,-0.00434107646528129,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0565665343613316,0,0.069285155993156,0,-0.045525373032999,0,0,0.337061995083294,0,0,0,0.0319257900789354,0,0,0,0,0,0,0,0,0,0.0471736879386605,0,0.083716498864646,0,-0.0164331638629457,0.0357783062195564,0.0962992317456171,0,0,0,0,0,0,0,0,0,0,0,0,0.0312927361978878,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204276280076111,0,0,0,0,0,-0.0290189438077263,0,0,0,0.0477736592840293,0,0,0.108330447919437,0,0,0,0,0,0,0,0,0,0,0.129152605770703,0,-0.100603728338076,0,0,0,0.081275281452192,0,0,0,0,-0.00122115005460105,0,0,0,0,-0.000232558209117243,0,0,0,0.0447279530908702,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0310546244199913,0,0.482847475191018,0,0,0,0,0,-0.0304700097631638,0.0534509011378753,0,-0.0982894066504474,0,0,0,0,0,0,0,0.0459699644514739,0,0.0977198075908202,0,0,0,0,0,0,0.0510912707425335,0,0.196507688320007,0,0,0,0,0,0.0542580569527813,0,0,0,0,0,-0.0552103186499344,0,0,-0.0483066485705696,0,0,0,0.111171322559131,0,0
X600585.SH,0,0,0,0,-0.0514238969632925,0,0,0,0,0,0,0,0,-0.0379174036054201,0.0336741097953274,0.532012698068479,0.285769131785902,0,0,0,0,0,0,0.102866188786169,0,0,0,0,0.0393983236269817,0,0,0,0,0,0,0,0,-0.0240799073373422,0,0,0,0,0,0,-0.00587906536885815,0,0,0,0,0,0,0,0,0,0,0,-0.0391388229802847,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.140360742270119,0,0,0.300849759005688,0,0.0804056951077246,0,0,0,0,-0.056075947639587,0,0,0,0,0,0,0.0446420909566812,0.232526370993936,0.22062274954406,0,0,0,0,0,0,0,0,0.0742645268596517,0,0,0,0,0,0,0.269403066451791,-0.157998693642774,0,0,0,-0.0578507897315813,0,-0.00484402830954205,0,0,0,0,0,0,0
X600019.SH,0,0,0.0397818893488511,0,0,0,0,0,0.0410242193924312,0,0,0,1.73472347597681e-18,0,0,0.0283747014753833,0,0,0,0.00400209773024171,0,0,0,0,-0.0413949151854389,0,0,0,0,4.33680868994202e-19,0,0.0393202694596217,0,0.0164168133433403,0,0,0,0,0,0,0,0.0348154418056656,0.0326593532910919,0,0,0,0,0.58082297157246,0,0,0,-0.00583912046802851,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.174273574058083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272180526966262,0,0,0,0,0,0,-0.228836223968829,0,0,0.0993997544688679,0.11041535768567,0,0,0,0,0,0,0,-0.0163405508413468,-0.188363630474667,0.0203111032307478,0,0,0.145206343378768,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.2695015869225,0,0.261465146637825,0,0.0764584025373922,0,0.0735012755061481,0,0,0,0,0,0,0,-0.0397968647303587,0,0,0,0,0,0,0,0,0.0522426702368374,0.172314419271769,0,0.044379232866546,0.0661761666930567,0,0,-0.0354898204981393,0,0,0,0,0.00881484530207909,0,0,0,0,0,0,0,0,0,0,0,0.0174944129282591,0,0,0,0,0,0,0
