,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X600886.SH,X601600.SH,X600795.SH,X600547.SH,X002271.SZ,X601991.SH,X600027.SH,X600426.SH,X600803.SH,X600362.SH,X600176.SH,X000983.SZ,X000408.SZ,X601699.SH,X000723.SZ,X000786.SZ,X600096.SH,X600348.SH,X000629.SZ,X000933.SZ,X600219.SH,X600141.SH,X600160.SH,X600995.SH,X002353.SZ,X600157.SH,X300073.SZ,X002080.SZ,X600801.SH,X000807.SZ,X600378.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0843956969399195,-0.0422343387545588,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691471394236296,0,0,0,0,0,0.249336935773351,0,0.091774553144597,0,-0.0414470866525713,0,0.0172981864349696,0,0,0,0,0,-0.00940518899789493,0,0,0,-0.00651167865009995,0,0,0,0,0,0,-0.0206548156500643,0,0,0,-0.00666048344445827,0,0
X601088.SH,0,0,0,0,0.26747372279839,0.198319670579728,0,0,0,0.291036308148752,0.235509035199667,-0.0387139363683322,0,0,0,0,0,0,0,0,0,0,0.0129169848552736,0,0,0,0,0,0,0.1042391643966,0,0,0,0,0,0.0204036566711032,-0.148657420882356,0,0,0,0,-0.131204410860223,0,0,0,0,0,0,0,0,0,0,0.0359495927175622,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,-1.0842021724855e-19,0,0.0663144805768985,0,0,0,0,0,0,0,0.0513016998304474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328209634825528,0,0,0,0,-2.71050543121376e-20,-0.00447850154741939,0.00333439386126163,0,0,0,0,0,0.00623679415454497,0,0,0,0,0.076413710961957,0,0,0,0.0231767372649896,-8.66169935612223e-05,0,0,0,0,0,0
X600309.SH,0,0.205107299861128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149503461178792,0,0,0,0,0,8.67361737988404e-19,0,0.0157865763716786,0,0.00373212155554491,0,0,0,0,0.0405567958831594,0,0,0,-0.0497143181238329,0,0,0,0,0.0826359907919684,0.0578568679662099,3.46944695195361e-18,0.130057497249885,0,0,0,0,0,0.0041621232279114,0,-0.0122735154322206,0,0,0,0,0.0160018584264328,0,0
X600188.SH,0,0.101933329626017,0,0,0,0,0,0,0,0.58678310880979,0,0,0,0,0,-0.0426977420608087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188720129472429,0,0,0,0,0,0.0225011915852247,0.0292261483792755,0,0,0,-0.0294561631389453,0,0,0,0,0,0,0,0,0,0,-0.111610421342758,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.530440546274299,0,0.387575341350065,0,0,0.0385331625835098,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0486858460780598,-0.111338345476055,0,0,0,0,0,0.3452337976766,0,0,0,0,0,-0.126349852779732,-0.0675839806104615,0,0,0,0,0.154532515895381,0,0,0,0,0,0,0,0,0,-0.00679347293163883,0,0,0,-0.022653368052014,0,0
X002460.SZ,0,0,0,0,0,0.388760075142681,0,-0.198476407256176,0,0,0,0.133700863078569,0,0,0,0,0.0599178366287326,0,0,0,0,0,0,0,0,0,-0.182895494388332,0,0,0,0,0,0.0464649887658041,0,0,0.0434649826385805,0.105081215751724,0.110182825201338,0,0.0504019241867321,0,0,0,0,0,0,0,0,0,0,0,0.0152681561951673,-0.0904472828236378,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115156991556252,0,0,0,0,0,0,0.0956846488408314,0,0,0,0,0,0,0,0,0,0.0173937980846174,0,0.0240133153232093,0.0126402633373674,0.0281349661347593,0,-3.46944695195361e-18,0.0541443167478245,0,0,0,0,0,0,0,0.0390791786907884,0.394980696821567,0,0,0,0,0.0547973775433288,0.0125789175256628,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0974289769239423,0.157066642103141,0,0,0,0.137467618280609,0,0,0,0,0,0.041398597227538,0,0.0303062742301766,0.100240513663679,0,0,0,0,0,0,0,0,0,0,0.248385698641957,0,0,0,0,0.0219412227796882,0,0,0.0286710398322439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212340213665211,0,0,0,-0.0627822837390615,0,0
X601898.SH,0,0.0561293198251412,0,0,0.0198153165374115,0,-0.0252842675532196,0,0,0,0.044340591166848,0,0,0,0,0,0,0,0,0,0,0,-0.0629314089388955,0,0,0,0,0,0,0.348371691590456,0,0,0,0,0.197432855320296,0,0,0,0.0317330146107898,0,-0.0294136653404197,0,0.247222044236592,0.0743756354264483,0,-0.073544051309381,0,0,0,0,0,0.0180929991383298,-0.0192157928761899,0,0,0,0,0,0
