,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X600801.SH,X600188.SH,X002466.SZ,X002271.SZ,X000786.SZ,X600795.SH,X600352.SH,X601991.SH,X600688.SH,X002353.SZ,X600111.SH,X600176.SH,X601992.SH,X600027.SH,X000723.SZ,X600426.SH,X600583.SH,X600516.SH,X600299.SH,X600489.SH,X000898.SZ,X601158.SH,X000932.SZ,X600219.SH,X000883.SZ,X000792.SZ,X000709.SZ,X600612.SH,X000553.SZ,X002080.SZ,X600486.SH,X000027.SZ,X000401.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0957633631612451,0.00764951867842228,0,0,0,0,0,0,0,0,0.0268928402392274,0,0,0,0,0,0.401451403124869,0,0,0,0,0,0,0,0.0265053021493505,0,0.0521974145640901,0,0,0,0,0,0,0,0,0.0326096202137446,0,0.107696165482564,0,0,0,0,0,-0.00426453281225724,-0.00631712156422939,0,0,0,0.00878440891367832,0,0
X600028.SH,0.238878902681831,0,0,0,0,0,0,0,0,0.000216472577208639,0,0,0,0,0,0,0,0,0.0403731267575136,0,0.00268079534022976,0,0,0,0.235702705934736,0,0,0,0,0.0501034503173122,0.00217810947702319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541795192698029,-0.00476909583342654,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0483518778271439,0,0,0,0,0,0,0,0.0393418655419374,0.2886881092772,0,0,0,0,0,0,0,0,0,0,0,0,0.0699647826501277,0,0,0.038049321712066,0,0,0,0,0,0,0,0,0,0,0.0490406412172613,0.0828774278452068,0,0,0,0,0,0,0,0,0,0,0.0128182785515605,0,0
X600585.SH,0,0,0,0,0.00352986288566979,0,0,0,0.00127925050956314,0,0,-0.0481472623972808,0,0,0,0,0.47990919817332,0,0,0.0255608879795056,0.012527759426041,0,0,0,-0.0543276883696516,0,0,0,0,0,0,0.035173275073931,-0.0488267467540031,0,0,0,0,0,0.0370170185364161,0,0,0,0,0,0,0.0650988925522445,0,0,0,0,0,0,0.0417175605050278,0,0,0,0.0719009686448584,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0394448664133677,0,0,0,0,0,0,0.0666077098438132,0.175223358820227,0,-0.165531051362339,0,0,0,0,0,0,0,0.0148461426257489,0,0,0,-0.0285846188560033,0,0,0.0740114075661044,0,0,0,0,0,0,0,0,0,0,0,0.25008406215141,0.0596352376968145,0,0,0,0,-0.0305857718403022,0.00731328608386743,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.027423656633313,0,0,0,0.0973523505922699,0,0,0.0304168705110586,0.0510275346306183,0.0643168111595277,0,0,0,0,0,0,0,0,0,0.190574959135203,0,0,0,0,0,0,0,0,0,0.0638275377498224,0.342866910083349,0,0,0,0,0,0.00522920893283285,0,0,0,0,0,0,-0.0043135682064816,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0119598486113282,0,-0.0624032878884201,0,0,0,0,0,0,-0.0886750199887972,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132634145285821,0,0,0,0.0308040827055557,0.880453872064018,0,0,4.33680868994202e-19,0,0,0,0,0.168709144464036,0,-0.0360914652507921,0,0,0,0,0,0.0142630318574645,0.0236120486302029,0,0.0284992374677899,0,0.0615626895387576,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.103335651090225,0,0,0.0564292296216706,0,0,0,0,0,0,0,0,0,0,0,0,0.340316287746351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184645929691524,0,0,0,0,0,0,0.109603176530868,0,0,0,0,0,0,-0.0100457746868435,0,0,0,0.0125653775592476,0,0
X002460.SZ,0,0,0,0,0,0,0,0.171084596960279,0,0,0.229558691992376,0,0,0,0,0,0,0,0,0.0493885052587757,-0.0381675911837536,0,0,0,0,0,0,0,0,0,0,0,0.0570528368180118,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.20144239252748,0,0,0,0.119530529659861,0,0,0.0929503082509761,0,0,0,0,0.12489013753345,0,0
X000708.SZ,0,0,0,0,0,0,0,0,-0.189684277802616,0,0,0,0,0.0855365417529351,0,0,0,0,0,0,0.291232004872516,0,0,0,0,0.145410329647073,0,0,0,0,0.278354879731517,0,0,0,0.0661392305360383,0,0,0,0,0,0,0,0,0,0,0.0645847966154041,0,0,0.181890084944439,0,0,-0.110536188366195,0.125649044000869,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0555684531199206,0,0,0,0,0,0,0,0.144701539624365,0.0979949754093141,0,-1.73472347597681e-18,0,0,0,0.114026709349839,0,0,0,0,-0.0663459572642853,0,0,0,0,0.13519304875945,0,0,0,0,0,0.144295632998816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.104792861258262,0,0,0,0,0,0,0,0.0669721351635379,0.221700547076891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987215810261299,0,0.127925343164082,0,0,0,0,0,0,0,0,0,0,0.100697663611983,0,0.215077562642034,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.144067368004972,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0177326337287726,0,0,0,0,0.040214484730709,0.149433193913007,0,0,0,0,0.109571450200958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107769898050956,0,0,0,0,0,0,0.122767064717807,0,0,0.0170827892902424,-0.00232424735681416,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0314246248772081,0,0,0.166131775331771,0.0573097227640946,0,0,0,0,0,0,0,0.0980600874448905,0,0,0,0,0,0,0.12212697915664,0,0,0,0.0948549746170771,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0292428117261525,0,0,0,0.0712514832231784,0.0193122117541637,0,0.0876797231584807,0,0,0,0,0,0,0,0,0,0,0.00413218216290656,0,0
X601600.SH,0.0888015105028535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198957985111085,0.0074828146355164,0,0.170846764692448,0,0,0,0.253518313802106,0,0,0.10017420175258,0,0,0,0.149743582692,0,0,0,0,0.0449370209329727,1.38777878078145e-17,0.0292329077445143,0,0,0,0,0,0,0,0,0.0662143704363104,0,0.0112879164353001,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.016164653226594,0,0,0.0475941856101989,0,0,0,0,0,0,0,0.0461891992143187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116430600556577,0,0,0,0,0,0,0,0.0283012252752584,0.325880289474764,0,0,0,0,0,0.108345133702998,0,0,0,0.134127810756694,0,-0.0226153434443378,-0.00943456412110457,0,0,0,4.33680868994202e-19,0,0
X600801.SH,0,0,0,0.602514623288046,0,0,0,0,1.38777878078145e-17,-0.0777865528443181,0,0,0,0,0,0,0,0.268438959775967,0,0.0688970969189632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608590775320035,0,0,0.230967098604215,0,0,-0.155395379148139,0.102345490053449,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.235329021103819,0,0.202526642652295,0,0,0.0175634848034962,0,0,0.125394056165181,0,0,0.239357523679198,0,0,0,0,0,0,0,0,0,0,0,0.103531585432044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765101236443182,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.515870623603285,0.158121470301092,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849544240110085,0,0,0,0,-0.00702941199631617,0,0,-0.0522489804046774,0,0.320441949414214,-0.111537949521603,0,0,0,0,0,0,0,-0.244478718225587,0,0,0,0,-0.0685226217926992,0,0,0,0,0,0,0.335051635709877,0,0,0.0558068382182669,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.100996539813487,0.0642120769674384,0,0,0,0,0,0,0.158123202141567,0,0,0,0.138255406624303,0,0,0,0,-0.0410525111968271,0,0,0,0,0,0,0.199082176219027,0,0,0,0,0,0,0,0,0,0,0,0,0.00954633838546855,0,0,0,0,0,0.056103932343864,0,0,0,0,0.00711147985399846,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0878427473722306,0,0,0,0,0,0,0.115240205422485,0,-0.0501092472873722,0.197904159807017,0,0,0,0,0,0.0719103791996057,0.0227762027969683,0,0,0,0.110528525557045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110112262583012,0.1594573460572,0,0,0,0,0,0.023278237423915,0,0,0,0.0952071894970468,0,0
