,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X600688.SH,X601600.SH,X002466.SZ,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X000898.SZ,X600516.SH,X002460.SZ,X300072.SZ,X600111.SH,X600352.SH,X600027.SH,X000553.SZ,X600176.SH,X601992.SH,X000825.SZ,X000786.SZ,X000709.SZ,X600299.SH,X000792.SZ,X600808.SH,X601699.SH,X600426.SH,X600315.SH,X000883.SZ,X002110.SZ,X002271.SZ,X601158.SH,X000932.SZ,X000408.SZ,X600219.SH,X000830.SZ,X600489.SH,X000983.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0999066162588959,0.0936508237841582,0,0,0,0,0,0,0,0,0,0,0.0217430934226694,0,0,0,0,0.025816411689322,0,0.0616759754171747,0,0,0.0193960016502826,0.0856957531201635,0,0,0.0199832553212207,0,0,0,0,0,0.0542120246721511,0,0.135323664161094,0,0.0717203359438612,0,0,0.0482599823535616,0,0,0,0,0,0,0,0,0,0.00662943012388052,0,0,0,0,0,0,0
X600028.SH,0,0,0.239271259317825,0,0,0,2.16840434497101e-19,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140192706574644,0,0,0,0,0,0,0.0168159330662159,0,0.146862598238613,0.133355832840221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123710957304439,0.0156030635714473,0,-0.017632365619391,0,0,0,0
X601088.SH,0,0.178701430174698,0,0.153531655710562,0.138886890853404,0,-0.091114423991931,0,0.224976412315784,0,0,0.489872357992661,0,0.0166370037206635,0,0,0,0,0,0,0,-0.103567065134749,0,0,0,0,0,0,0,0,0,0,-0.00281604282822726,0,0,0.130150461229772,0,0,0,0,0.0247514909929672,0,0,0,0,0,0,0,0,0,0.00797026643988789,-0.0574713208791587,0,0,0,0,0,0
X600019.SH,0,0,0.0232396750123143,0,0,0.0569837633319169,0,0,0.177873109324368,0,0,0,0.350578470833236,0,0,0,0,0,0,0.173895930524744,-0.131782822533952,0,0,0,0,0,0,0,0,0,0.0521057198273137,0,-0.145835827808817,0,0.090993610423907,0.218668345702456,0,0,0,0,0,0,0,0,0,-0.0739985058419053,0,0,0,0,0.000892991511308193,0,0,0,0,0,0,0
X600585.SH,0,0,0.250903762674956,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0606621132012977,0,0,0,0,-0.121949345388797,0,0,0,0,0,0,0.00170540276467705,0,0,0,0,0.206156536089595,0,0,0,0,0,0,0,0,0,0.141234106024992,0,0.0770104732337021,0,0,0.28393035120979,0,0,0,0,-0.0449480947153946,0.0264055853838865,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.185200527777746,0,0,0,0,0,0,0,-0.0411279867166262,-0.107721574352305,0,0,0,0,-0.0497706011024809,0,0,0,0,0,0,0,0,0,0,0,0.0612903669769441,-0.0603132078215943,0.160768452513422,0,0,0,0,0,0,0,0,0,-0.0185976083861162,0,0,0,0,0,0,0.0544943465989838,0.0686656151983971,0.0489855232673469,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010050388993891,0,0,0,0,0.105803013694908,0,0.141838871520726,0.0950800376857978,0.0103330921122852,0,0,0.241233201543081,0,-1.0842021724855e-19,0,0,0,0,0.0527441696555027,-0.208120302546583,0,0,0,0.0572386291980604,0,0,0,0,0,0,0,0,0,0,0,0,0.0104880742009909,-0.0317478284536004,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00619792471353406,0,0,0,0,0,0.300786697902266,0,0,0,0.219614374623359,0,-0.17627340733223,0,0.235507729749509,0,0,0.566062696418514,0,0,0,0,0,0,0,0,0.353057093716463,0,0,0.0065391060085074,0,0,-0.241611615932924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.682320491778515,0,0
X600188.SH,0,0,0.430004631676893,0.0479653879924664,0,0,-0.0649029326429216,0,0,0,0,0,0,0.144786116002884,0,0,0,0,0,0,-0.209984185092788,0,0.00785952836320103,0,0,0,0,0.288365515776309,0,0.0672394068182273,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.123866495006592,0,0,0,0.0347837318472057,0,0,-0.045688746486259,0.735096289530352,0,0,-0.0340785198312069,0.0372223805184795,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0784184920825811,0,3.46944695195361e-18,0.0252070625157968,0,0,0,0,0,0.0545910606002805,0.062253633810244,0,0,0.0872207407509791,0,0,0,0.0657600724639169,0,0,0,0,0,0,0,0,0,0,0,0.341297526979061,0,0,0.00390229117746266,0,0,0,0,0,0,0
