,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600011.SH,X600188.SH,X002460.SZ,X601898.SH,X601600.SH,X002466.SZ,X600547.SH,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600027.SH,X601991.SH,X600803.SH,X600489.SH,X000983.SZ,X000807.SZ,X601699.SH,X000786.SZ,X000932.SZ,X600160.SH,X002080.SZ,X000629.SZ,X000408.SZ,X600219.SH,X000539.SZ,X300037.SZ,X600995.SH,X000933.SZ,X600688.SH,X000630.SZ,X600096.SH,X600157.SH,X000723.SZ,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.380316936481281,0,0,-0.0279481458233075,0,0,0.0174572905665783,0,0,0,0.0459577744704436,0,0,0,0,-0.136548021604018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119156741061703,0,0,0,0.0336835088846136,0.0912343148387446,0,0,0,0,0,0,0,0,0,0,0,0.154863219108477,0,0,0.121756420091074,0,0.0229647364725146,-0.0265497239776611,0,0,0,0
X600028.SH,0.638050994107306,0,0,0,0.189039349730308,0.0758517312753186,0,0,0,0.0327575638007368,0,0,0,-0.0146663356627125,0,0,0,0,0,0,-0.088935050376085,0,0,0,0,0,-0.0330640773112358,0,0.033672165788,0,0,0,0,-0.0761978054318219,0,0,0,0,0,0,0,-0.0479947696400228,0,0,0,0,-0.0340725341494624,0,0,0,-0.0320014128156075,0.012006627230312,0.0553009084456171,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.350274772744703,0,0,0.0646224455874757,0,-0.0243693175528842,0,0,0,0.0260522742636722,0,0.191001614996928,0,0.0177517058296787,0,0.0510362216355261,0,0,0.130896849243394,0,0,0,0,0,0,0,0,0,-0.0379113968709479,0,0,-0.0696049997397356,0,-0.0679258353071195,-0.0217329611043466,0,0,0,0,0,0,0,0,-0.078120784292495,-0.00716591022039732,0.029800987748496,0,0,0,0,0,0
X600309.SH,-0.108413817086722,0,0,0,0,0,-0.0707360240148284,0,0,0,0,0,0,0,0,-0.0184031097556274,-0.0335172272207225,0,0,0,0.0172565197635954,0,0.139882209762777,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0504199296107817,0.044729949987962,0.00907014307829607,0.212550017212028,0,0,0,0,0,0,0.0985329929774981,0,0,0,0,0,0,0,0.00549499674347583,-0.00810342070655662,0,0,0,0,0,0
X600585.SH,-1.73472347597681e-18,0,0,0,0,0.355386940445035,0,0,0,0,0,0.11464755682276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642140859889942,0,0,0,0.035839641130786,0,0,0,0,0,0,0.118530262279556,0.10817427401025,0.0184472373446141,0,0,0,0.0292631159466071,0,0,0,0.24500369343242,0,0,0,-7.10943623857744e-05,-0.0820365130085143,0,0,0,0,0,0
X600019.SH,0,0.0543375159506416,0,0,0.0807177716364625,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0246325580734947,0,0.085935438276415,0,0.00919589271898406,0,0,0,0,0,0,0.110210321619679,0.143396898048091,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.123838657224178,0.00967061448258423,0,0,0.114033391720667,0,0,0,0.0273772869357399,0,0.0584258592166196,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.229546587509826,0,0,-0.070319025477044,0,0,0,-0.0193755999167621,0,0,0,0.506600739069159,0,0,0,0,0,0,0,0,0,0,0.292451551753562,0.4175642592205,0,0,0,0,0,-0.136977092474486,0,0,-0.21815198925005,0,-0.191400883657035,0,0,0,0,0,0,0,0,0.0517408047117923,0,0,0,0.0383752012042403,-0.0609725396316849,0,0,0,0,0,0
X600188.SH,0,0,0.370355686052704,0,0,0,0,0,0,0.183928572715821,0.175670794293084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.336220186383394,0,0,0.572709753677384,0,0,0.108101546592984,0,0,0,0,0,0,0.0638170967735427,0,0,0,0.106376574027105,0,0.212133529315799,-0.165715188311453,0,0,-0.149580113252741,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.541599599348284,0,0,0,0,0,0,0,0,0,0,0.0225783054732711,0,0.0583171203214541,0,0,0,0,0,0.0615210671917233,0,0,8.67361737988404e-19,0.107414116348407,0.0303894430018914,0,0,0.315630326385049,0,0.00876096428259636,0,0,0,0,0,0,0,0,0,0.114237669411651,0.0221270463506672,-0.0609580051440067,0,0,0,0,0,0
X601898.SH,0.053612667864772,0,0.0757579192522333,0,0,0,0,0.230668382677994,0,0,0,0,-0.0108613383097797,-1.73472347597681e-18,0,0,0,0,0,0.112153276957262,0,0,-0.196961309004072,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.334540025271148,0.0866032202509044,0,0,0,0,0,0,-0.101878909489179,-0.151166996678177,0,0,0,0,0,0,0.00642735248755652,0,0,0.0021110196591784,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,8.67361737988404e-19,0.0254359372403794,0,0.0720483571848603,0,0,0,0,0,0,0,0,0,0,-0.0239885697574931,0,0.0961097795551807,0,0,0,0,0,0,0.0863987305680416,0,0.635167012518426,0,0.0417764253267078,0,-0.227588984191924,0,0,0,0,0,0,0.104890464265037,0,0,0,0,0,0.0761376457724209,0,0,0.0343322211305056,0,-0.296552357113356,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.00478554781065457,0.0101464403189879,0.638775050115971,0.00947252062829383,0,0,-0.104208614459841,0,0,0,0,0,0,0,0,0,-0.0795789938189518,0,0,0,-0.0685163257049907,0,0,0,0.109857772765164,0,0,0,0,0,0,0,0,0,0,0.0391218065047642,0,0.101170625668861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
