,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600111.SH,X600362.SH,X000539.SZ,X600188.SH,X600583.SH,X002075.SZ,X601158.SH,X600352.SH,X600309.SH,X000898.SZ,X600021.SH,X601992.SH,X000883.SZ,X002353.SZ,X000027.SZ,X002470.SZ,X600808.SH,X600660.SH,X000629.SZ,X600863.SH,X000878.SZ,X000792.SZ,X000060.SZ,X600307.SH,X000959.SZ,X600098.SH,X000825.SZ,X600578.SH,X600489.SH,X601918.SH,X300072.SZ,X600547.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002353.SZ,0,0,0,0,0,0,-0.0697929843953041,0,0.0743829597304199,0,0,0,-0.124146903819237,0.0408135093688629,0,0,0,0,0,0,0.0808931293933059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353177105551442,0,0.0148513553124083,0,0,0,0,0,0.0162825144796605,0,-0.0155796350079688,0,0,0,0,0,0.0168639912822367,-0.0242132046734325,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206361169611923,0,0.0352320634504353,0,0,0,0,0.0734650701781468,0,0,0,0.0231460312652302,0,0.177414592041807,0,0,0,0.130531304315791,0,0,0,0,0,0,0,0,0,0,0.174420555579993,0,0,0,0,0.0528546231192067,0,-0.0261472914918655,-0.00712249262971147,0,0,0,0,0,0
X002470.SZ,0.142269001443543,0,0,0.0367854238042934,0,0,0,0,-0.00924476630980364,0,-0.07238377632806,0,0,0,0,0,0,0,0.0563899463039585,0,0,0.0281295823821879,0,0,0,0,0,0,0.1548662415415,0,0.196004436692973,0,0,0,-0.00534503067149067,0,0,0,0.119030057604755,0,0,0,0,0,0,0,0,0.00814282591956548,0,0,-0.0206125380675776,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715302114779919,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.174083281095154,0.070617960977668,0,0,0.000599073824643354,0,0,0,0,0.0412159638037713,0,0.134377199336243,0,0,0,0,-0.0023154997997904,-0.00484341467880895,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.318422316888246,0,0,0,0,0,0,0,0.027181763912509,0,0,0,0.00363791613193188,0,0,0,0,0,0.0564793191925021,0.0406052875944234,0,0,0,0,0.0311526269177754,0,0.145115051991271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0854317224671912,0,0,-0.0104993859301738,-0.0193121996612989,0,0,0,0,0,0
X000629.SZ,0,0,0,0.038556381614013,0,0,0,0,0.0603003770196134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447664010219874,0.00899897631400374,0,0,0,0,0.154654390944562,0,0,0,0.0576686755691189,0,0,0.266914690127979,0,0,0,0.102044139461387,0,0,0,0,0,0,0,0,0,0,0.0220806145975511,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384037694245236,0,0,0,0,0,0.158425587020304,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0739723496958481,0,0.0706272650803448,0,0,0,0,0,0,0,0,0,0,0.0210176399266112,0,0,0.223362299511802,0,0,-0.0160628123660889,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0.0315294636579273,0,0,0,0,0.126188987188075,-0.0383790574386364,0.109939843704483,0,0.0515681989623106,0,-0.0794041294801912,0,0,0,0,0,0,-0.11671963306553,0,0,0,0,0,0,0,0,0,0.0577983272130948,0,0,0,0,0,0,0.0210687192792899,0,0,0.205059432846723,0,0,-0.0541552475843443,0,0,0,0,0.0130575442039173,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912614518158611,0,0,0,0,0,-0.0233120156647421,0,0,0,0,0,0,0,0,0.324439098945645,0,0,0.307754331451452,0.0113598106169822,0,0.0347636055679888,0,0,0,0,0,0,0.0119225692785368,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0414142097350679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867877796774723,0,0.0639623343950825,0,0,0.0946486183940892,0,0,0,0,0,0,0,0.173989750205392,0,0,0,0.05507148735777,0,6.93889390390723e-18,0.228398058536999,0,0,0,-0.0228996873973502,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051065519145813,0,0,0.0266386542909495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24062560584461,0,0,0.0500240431019322,0,0,0.0979126354222437,0,0,0,0,0,0,0,0,-0.0523436804291972,-0.0728712412912587,0,0,0,0,0,0
X000959.SZ,0,0,0,0,-0.00077168023196499,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00255259670447117,0,0,0,0,-0.000577876300547178,0,0,0,0,0,0,-0.000628790467715406,0,0,0,0,0,0,-0.000369771324976466,0.00406852105652553,0,0,0,0.000190531308428092,0.000270067669391592,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567951283586288,0,0,0,0,0.0508018295656375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026669395513432,0.00162870483336432,0,0.0432179595666133,0,-1.38777878078145e-17,0,0,0,0,0,0.240113969966904,0.0177951066000915,0,0.146223608859431,0,-0.0348980645865085,-0.0983539649245175,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343274992744405,0.0096045767227777,0,0,0,0.0390901503288615,0,0,0,0.0476298535523603,0,0.00411284256220146,0,0,0,0,0.146707589688104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816230129565557,-0.0146212952411851,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.314876855217894,0,0,0,0,0.0720074498429022,0.0649196804627639,0.20440460332063,0.0128485993104969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.261616997568659,0,0,0,0,0,0,0,0,0,0,0.0499167060948165,0,0.0209265390967285,0,0.000534946336809237,-0.0233574825496868,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.193159403980114,0,0,0,0,0,0.0329683636470865,0,0,0,0,0,0,0.0033811852751803,0,0,0.0457891155600381,0,0,0,0.0244860069014469,0,0.0338189316544737,0,0,0,0.041796929498863,0,0,0,0,0,0,0,0,0,0.0566433923343049,0,0,0,0,0.343347657469563,0,0,-0.00816899038080951,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0841620208746958,0,0.324090575946341,0,0,0,0,0,0.0585293096028135,0,0,0,0,0,0,0,0,0,0.148392164261525,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017156366076982,-0.0179221898496593,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103726043020155,0,-0.0721983206056406,0,0,0,0.0830330008764787,0,0,0,0.0527357897196986,0.107957870544168,0,0,0,0,0,0,0,0,0.118038556737119,0,0,0,0,0,0,0,0,0,0,0.108477854960025,0,-0.024034417738059,0.00277033904982529,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0321245898176215,0,0,0.0726377377743929,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-6.93889390390723e-18,0,0.136609771515658,0,0,0,0,0,0,0,0,0,0.00889473500384167,0,0,0,0,0,0.615328722261381,0,0,0,0,0,-0.00477561691700376,-0.0279904378363577,0,0,0,0,0,0
X600008.SH,0,0,-0.108222797378723,0,0,0,0.0250647182359406,0,0,0,0,0,0.11573831986423,0,0,0,0,0,0,0,0,0,0.112080572524329,0,0,0,0,0.187621613724084,0,0,0.405026665643702,0,0,0,0,0,0,0,0.136602523244851,0,0,0,0,0,0,0.0359063088347784,0,0,0,0,-0.00817089246765064,-0.0119423607447633,0,0.0781219946757431,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0590723242460536,-0.0497667635287643,0,-0.00439525625450999,0.0120892604594894,0,0,0,0,0,0,0.113047416362971,0,0,0.0916066153867722,0,0,0,0,-0.168694702043289,0,0,0,0,0,0,0,0,0,0,-0.211607082957268,0,0,0,0,0,0,0,0,0,0,-0.00454593049271631,-0.0325475413001243,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.124507197288695,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.519856869798318,0,0,0,1.92607815249568,1.2404858686387,0,0,0,-1.38924629284905,0,0,0,0,0,0,0,0,0,0,0,-0.292391696644172,0,0,0,0,0,0,0.191458714880975,0,0.284602538632455,0,0,0,-0.811379585515114,-0.703189021467851,0,0,0,0,0
TED,0,0,0.664137891454654,0,0,0,0,0,0,0,0,0,0,0,0,-0.00741165019180384,0,0,0,0,0,0.234282124148704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.932374802134816,-0.370979752856127,0,-0.782110765204198,0,0,0,0,0,0,0,0,0,0,-0.269533683168719,-0.230161244012894,0,-0.604462576748302,0,0
RealEstate_excess,0,0.392320586678972,0,0,0,0,-0.127638754520832,0,0,0,0,0,0,0,0,0.21120377569715,0,0,0,-0.208313417533845,0,0.0637981874337687,0,0,0,0,0,0,0,0,0.149827187674383,0,0,0,0,0,0,0,-0.0726207779673255,0,0,0,0,0,-0.0523370638873693,0.147088885909887,-0.00513948179339592,0,0,0,-0.0162725702880292,0,0,0,0,-0.338273065170968,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664796625807,0,-0.179817293614449,0,0,0,0.0795247535147782,0,0,-0.134253988645686,0,0.0343403679930213,0,0,0,0,0,0,0,0,0,0,0,0.211300805362339,0,0,0,0.103431749794453,0,0,0,-0.321646965550735,0,0.195824710970379,-0.0367053688845386,-0.0198129672517636,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000670706587854719,0,0,0,0,-0.00288128405348699,0,0,0,0,0,-0.00118494311526608,0,0,0,0,0.000358580039038372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382979773984378,0,0,0,0.00178095496695851,0.000427318866410859,-0.00113556867834901,0,0,0.120798020481785,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.00427441895125171,0,0,0.0170432215523521,0,0,0.000162899728120285,0,0,0,0,-0.0303857854027217,-0.0269777413455966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455413031348832,0,0,0,0.0214750354721187,0.00871125997229953,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00035291095685346,0,0,0,0,0,0,0,0,0,0,-0.00262882289774559,-0.00470739511167786,0,0,0,0,0,-0.00111913513427753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01145615883908,0.00598855963677061,0.00371101856511968,0,0,0,0.0876853100256584,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00243636301488513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000995357320763088,0,0,0,0,0,0.0113735596756795,0,-0.000196221216167199,0,0,0,-0.00534934037703828,0,0,0,0,-0.0035706223886041,0,0,-0.000685008451322617,0,0,0,0,0,0,-0.00280160203227279,-0.00253762663251694,-0.00280474409813057,0,0,0,0,0,0
