,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X601600.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X002460.SZ,X000708.SZ,X600803.SH,X600027.SH,X000301.SZ,X600160.SH,X000786.SZ,X002466.SZ,X600426.SH,X601991.SH,X000983.SZ,X601699.SH,X000807.SZ,X600219.SH,X000630.SZ,X600985.SH,X600176.SH,X000408.SZ,X601168.SH,X002128.SZ,X000933.SZ,X600096.SH,X000877.SZ,X000883.SZ,X600378.SH,X600352.SH,X600995.SH,X002353.SZ,X002271.SZ,X600612.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.345700762487593,0,0.231704001238556,0,0,0,0.00061038214846131,0,0.0588436407194254,0.046976269822448,0,0,0,0,0,0.0572043428862848,0,0,0,0,0,-0.0542154564305786,0,0,0,0,0,0,0,0,0.34058338239639,0.250018330729515,0,0,0,0.0906144264313846,0,0,0,0,0,-0.330027126590014,0,0,0.0623861547959245,0,0,0,0,0,-0.0527980646969702,0,0,0,0,0,0
X601088.SH,0.149968765301015,0,0,0,0.153765757678248,0,0,0,0,0,0,0,0,0,0.0863159459089689,0,0,0,0,-0.205337399027388,0,0,0,0,0,0,-0.0199260152390661,0.0825581589231179,0,0,0,0,0,0,0.166493909293274,0,0,0,0,0.0664057920804974,0,0,0,0,0,0,0,0,0,0,0,0.00385010629387991,-0.0292076758386666,0,0,0,-0.0466067714733175,0,0
X600028.SH,0.472071069362224,0,0,0,0.186137353342086,0,0,0,0,0,0,0,0,-0.039892762789996,0.225460814381718,0,0,0,0,0,0,0,0,0,0,0,-0.0899653690604382,0,0.0792459917427558,0,0,0,0,0,0,0,0,-0.0278429750613836,0,0,0,0.0681756953709755,0,0,0,0,0.0158214071218645,0,0,0,0,0.02931685321695,8.67361737988404e-19,0.00540413804732445,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956944147448873,0,0,0,0.0638706177356066,0,0.307755077196468,0,0,0,0,0,0,0,0,0,0,0.132773280949274,0,0,0,0.00402584600367837,0,0,0,0.0565371344676874,0,0.159100980529358,0.0503562083154555,0,-0.112378744872715,-0.0194684354958365,0,0,0,0,0,0
X601898.SH,0,0.5903209933953,0.211675022028212,0,0,0.0848030805120499,0,0,0,0.0605414540691147,0,0,0,0,0,0,0,0.0129086193307599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195497492284147,0.156100040336281,0,0,0,0.131276350472561,0,0.0816167532191044,0,0,0,0,0,0,0,0,0,-0.0138164208808327,0,0,0,0.0103633087988287,0,0
X600188.SH,0,0,0,0,0.173255817803925,0,0,0,0.017680758277618,0,0,0,0,-0.173944858067504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235667252524546,0,0,0,0.559247196854754,0,0,0,0,0,-0.0363042345421721,0,0,0,0,0,0,0.0766066835744466,0,0.177328427381129,0,0.0554282954538375,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.27629805620632,0,0,0,-0.192333785027863,0,0,0,0,0,0,0,0,0,0,0,0,-0.222539178704507,0,0,0,0,0.248523691683468,0,0.104274707024379,0,0,0,0,0,0,-0.0229121050151531,0,0,0,0,0,0.0572185210794559,-0.32662006815379,0,0,0,0,-0.0895027372925036,0.077905158420516,0,0,0,-0.138898861453735,0,0,0,0,-0.0748237202084817,0,0
X600019.SH,0,0,0.308955002125223,0,0,0,0,0,0,0,0,0,0.208951481952276,0.129332394626638,0,0,0,0.109574912922413,0,0,0.0857830529786924,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399028017512902,0,0,0,0,0,-0.009326232661755,0,0,-0.0382853054309359,0,0,0,0,0,0,-0.203814478965642,-0.0463227215877917,0,0,0.034885029790254,0,-0.136169387916785,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149924545803169,0,0,0,0,0,0,0,0,-0.0210986348632278,0.00227530733551141,-0.00144202664274268,0,0,0,0,0,0.503625845217529,0,0,0,-5.42101086242752e-20,0.0532716232574592,0.41080011886747,8.67361737988404e-19,0,0,-0.0541981531597876,0.202390708208193,0,0,0,0,-0.0149981768841088,0,0,0,-0.0413448596617633,0,-0.037535145512715,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156722307632141,0,0,0,0,0,0,0,0,0,0.0866056506204622,0,0.125869011965493,0,0,0,0,0,0,0,0,0,0,-0.0197340497111672,0,0,0,0,0.14891039317322,0,0,0,0,0,0,0,0,0,0.0923855993429494,0.010777710458063,0,0,0,0.0137296389794671,0,0
X600547.SH,0,0,0,-0.122886383752359,0,0.175089406334507,0,0,-0.235960519241545,0,0,0,0,0,0,0.119994499237054,0,0.639735325874558,0,0,0,0,0.0154096122294712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190655093700873,0.0836205614304127,0,0,0,0,0,-0.0446334081405861,0,0,-0.00937709120028025,0,0.0198620334179878,0,-0.0189672956494989,0.0240117161053433,0,0,0,0,0,0
X600886.SH,0.180397014706547,0,0,0,0,0,0,0,0,0,0.0607193701503932,0,0,0,0.14011841829367,0,0.119396845249498,0.00494330218219613,0,0,0,0.372483197597806,0,-0.074077460500318,0,0,0,0,0,0,0,0,0,0,0,-0.17193761165933,0,0,0,0,0,0,0.0946371194594677,0,0,0,-0.0356242735449003,-0.16180182725297,0,0.0736729275611125,0,-0.0453916678326866,-2.16840434497101e-19,0.17471857584256,0,0,-0.0616407115984733,0,0
