,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X300072.SZ,X002466.SZ,X600188.SH,X601992.SH,X601991.SH,X600362.SH,X600547.SH,X002460.SZ,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000786.SZ,X600157.SH,X600027.SH,X600176.SH,X000553.SZ,X000792.SZ,X000408.SZ,X600339.SH,X600219.SH,X600489.SH,X600352.SH,X600808.SH,X002271.SZ,X000723.SZ,X000959.SZ,X601158.SH,X000883.SZ,X600299.SH,X000825.SZ,X002092.SZ,X000630.SZ,X000983.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.178267659900091,0,0,0,0,0,0,0,0,0,0,0,0.0528028343210517,0,0,0,0,0,-0.0467626153449546,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0726151139311519,-0.0256685072489583,0,0,0,0.0237677814802471,-0.0437644090380106,0.00156790878212027,0.0873528611713249,0,0,0,0,0,0,0,0,0,0,0.017258184165709,0,0,0,0,0,0,0
X600028.SH,0.164389257544433,0,0,0,0.105613164571536,0.00188989785093466,0,0,0,0,0,0,0,0,0,0,0,0,0.00222990481355849,0,0,0.0121167569222928,0,0.0256718272939152,0.046668849722893,0,0,0,0,-0.0373509820492101,0,0.0283880984980514,-0.00854508146258484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142160129217538,0,0,0,0,0,0
X601088.SH,0,0,0,-1.38777878078145e-17,0.0162251566100034,0.100161717529897,0,0,0,0,0,0,0.804443817658621,-0.0399980702216102,0,0,0,0,0,0,-0.0133041095661211,0.145817917933013,0,0,0,0,0,0,0,0,0,-0.0745634721239335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500085493863548,0,0,0,0,0.013718619387112,-0.0154416729293721,0,0,0,0,0,0
X600019.SH,0,0,0.0423677577566319,0,0,0,0,0.0410562492934051,0,0,0,0,0,0,-0.109559459554565,0,0,0,0,0,0.0552681795011465,0.0782990036678955,0,0,0.330499995832376,0,0,0,0,0,0,8.67361737988404e-19,-0.0634801985174364,0,0,0,0,0.125942115512127,0,0,0,0,0,-0.0207523493468993,0.095557050667808,0,0,0,0,-0.105912435594578,-0.013194470096495,-0.0113307578347893,0,0,0,0,0,0
X600585.SH,0,0,0.03576891284089,0,0,0.126407828519914,0,0,0,0,0,0,0,0,0,0,0.118206119138219,0,0,0,0,-0.00369890787958961,0,0,0,-0.143359424672479,0.126213184279356,0,0,0,0,-0.0790906278556045,0,-0.107307753658659,0,0,-0.0824761488614424,0.173526870660033,0,-0.175140010006806,0,0,0,0,-0.183982735373414,0,0,0.23561747220277,0,0,-0.0320155077546159,0.0396310556811088,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433956514213447,0,0,0,0,0,0.0895584606358935,0.0245613550607068,0,0,0,0,0.00627456635508777,0,0,0,0,0,-0.0274741070815249,-0.0300909488603503,0.153054959642297,0,0,0,0,0,0,0,0,0,0.0716625075576257,0,0,0,0,0,-0.0815234019752739,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0276652704036976,0,0.138617115007346,0,0,0,0,0,0,0,0,0,0,0,0,0.0213363992941501,0.0129639553137314,0,0,0,0.0971317435431536,0.0545562781635838,0,0,0,0.0249348404240518,0,0,0,0,0,0,0.170547169583,0,0.0589275981842157,0,0,0,0,0,0,0,0.113564471385117,0,0,-0.001720783282453,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0363884853291187,0.220117943621176,0,0,0,0,0,0,-0.0356392886881614,-0.198112073947313,0,0.00973913453017912,0,0,0.036813228853198,-0.0375231680323705,0,0,0.163847621160419,0,0,-0.248432919238808,0,0,0.22390816134225,0,0,0.0410851390277176,0,0,0,0.109719549578877,0,-0.249545212608584,0,0,0,0,0,0,0.187908281816736,0,0,0,0,0,0.0155560742840291,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0268150631686251,0,0,0,0,0.0202642584415661,0,0.00830513302195833,0.0775193035958451,0.05969246010417,0,0,0.0243205529874188,0,0,0,0,0,0,0,0,0,-0.00298043550344781,0,0,0,0,0,0,0,0,0,0,0.153661733218527,0,0,0.073214679643003,0,0,0,0,0,0,0,0.00878467383495816,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.053662681393356,0,1.0842021724855e-19,0.318333563824494,0.0410490208774513,0,0,0,0,0,0,0,0.0227142086268557,0,0,0,0,0,0.035908493076931,0.00181120130119754,0,0,0,0,0.100604689085088,0.0551209788885734,0,0,0,0,0,0,0,0.00704927372199452,0,0.118056289572272,0,0,0.00144947899149452,0,0,0,0,0,0,0
