,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X601898.SH,X000708.SZ,X600010.SH,X601600.SH,X600886.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X002271.SZ,X600027.SH,X600111.SH,X601992.SH,X000723.SZ,X600176.SH,X002460.SZ,X002466.SZ,X000898.SZ,X002353.SZ,X600516.SH,X600583.SH,X600299.SH,X600489.SH,X600426.SH,X000709.SZ,X601158.SH,X000883.SZ,X600219.SH,X600612.SH,X000792.SZ,X000553.SZ,X000629.SZ,X000027.SZ,X000825.SZ,X000630.SZ,X002110.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.133011395342068,0.0321169819435632,0,0,0,0,0,0,0,0,0,0.104269804022489,0,0,0,0.0491888782383393,0,0.0488095813593034,0.00268141775146449,0,0,0,0,0,0.0163843753127228,0.106417618475651,0,0.0411362788064921,0.00342726695861061,0,0,0,0,0,-0.0426615297265828,0,0,0,0,0,0,0,0,-0.0115454984896568,-8.67361737988404e-19,0,0,0,0.000276397770201595,0,0
X600028.SH,0.119393296736128,0,0,0,0,0,0,0,0.0647653039035188,0.00283957566492596,0,0,0,0,0,0,0,0,0,0.0516332274159611,0,-0.00473150827769638,0,0,0,0,0.0958088980401236,0,-0.0157701512656965,0,0,0.0145881667687075,-0.0458299118342417,0.0321550271835022,0,0,0.0738076828763418,0,0,0,0,0,-0.0146367956083092,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0144469914077732,0,0,0,0,0,0
X601088.SH,0,0,0,0.178619186754693,0,0.580043452687959,0,0.0589819099066001,0,0.011189644200345,0,0,0.0786971334755538,0,0,0.0102090826227189,0,0,0,0,0,0,0,0,-0.0832171566918918,0,-0.0287065301583058,0,0,0,0,-0.0132666244729234,0,0,0,0,0,0,0,0,0,-0.0531928138060369,-0.0231969061641403,0,0,0,0,0,0,0,0,-0.0150671862603965,-0.0288924593069483,0,0,0,-0.0558964904521114,0,0
X600585.SH,0,0,0,0,0.0378973953321779,0,0,0,0,0.0394003989057314,0,0,0.108808019945115,0,0,0,0.344317075937048,0,0,0,0,0.0754396313696588,0.0647417388172254,-0.00123399472286715,-0.0427171818258893,0,-0.0671986295741065,0,-0.108549750262528,0.0829169942372735,0,0,0.015925291233929,0,0,0,0,0,0,0,0,0,0,0,0.081124960110843,0,0,0,0,0,0,0.00315163156898364,0,0,0,0,-0.0148997578967551,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.0767244316324979,-0.0804961732744587,0,0,0,0,0,0.127235831412884,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.100287652120074,0.12684301780499,0.0239362879658388,0,0,0,0,0,0,-0.00820692388124104,0,0,0,0,0,-0.0427415761570785,0,0,0,0,0,0,0,0,-0.0333922389979059,0,0,0,0,-0.00124667765006059,0,0
X600019.SH,0,0,0.203533812085997,0,0,0,0,0,0,0.0437295950342698,0,0,0,-0.0562206961957237,0,0,0,0,0,0.0123429570279821,0,0,0.0327687549132802,0,0,0,0.0263573616488892,0,0,2.16840434497101e-19,0,0,0,0.0228892023264871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358595208248264,0,0,0,0,0,0,0,0.0124210372257727,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0367731513349196,0,0,0,0,0,0,-0.00147345575516764,0,0,0,0,0,0,0,0,0,0,0,0.0440459909119872,-0.132762997781382,0,0,0,0,0,1.37582307637102,0,0,0,0,0,0.108421697998649,0.123140121717811,0,0,0,0,0,0,0,-0.0737946736916261,-0.0244999195956228,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0065372381059576,0,0,-0.0517089470590288,0,0,0,0,0,0,0,0,0,0,0,0,0.059866961224732,0.347723308589354,0,0,-0.13572338357252,0.0645767974279179,0,0,0,0,0,0.0871068279840479,0.0312520447814785,0,0,0,0,0,0,-0.0555842507191861,0.100185744605983,0,0,0,0,0,0.257655387698369,0,0,0,8.67361737988404e-19,0,0,0,-0.00362147271295613,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.17544718870136,0.0162260814271371,0,0.298100416998902,0,0,0,0,0,0,0,0,-0.24514599463855,0,0,0.0823676457590601,0,0,0,0,0,0,0.0800090738760707,0,-0.00255577888384079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115099072219849,0.00700882332531836,0,0,0,0,0,0
X000708.SZ,0,0,0.448694349213414,0,0,0,0,0,0,0,0.291818552979872,0,0,0,0,0.289064556962674,0.0775352621160969,0,0,0,0,0,0.0532138630997202,0,0,0,0,0,0,0,0,0,0,0,0,0.418947372470324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122002065515555,-0.0381517553190515,0,0,0,0.0344966815969437,0,0
X600010.SH,0,0,0,0,0,0.0982416306473308,-0.0108355430834315,0,0.0376325923996242,0.136250037779253,0,0,0.125808934572736,0,0,0,0.128494001822576,0,0,0,0,0,0,0,0,0,0.0984445975625934,0.0997176447854825,0,0.0306674475262257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070420513380745,0,0,0,0.0566040127373306,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498681474050508,0,0.0224800337623579,0,0,0,0,0,0,0.0231190784038701,0,0,0.105964893883076,0.0995601609221925,0,0.0395141987573939,0.0233394980535064,0,0,0,0,0,0,0,0,0,0,0,-0.00894037353971669,0,0,0,0.252833963629928,0,0,0,0.0177669069178414,0,0.00800814049462403,0.00756346352461687,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.157666107515325,0,0.100920006420139,0.053650217125774,0,0,0,0.125228475462568,0,0,0.233596123470942,0,0,0,0,0.143835586341015,0,0,0,0,0.11056998685554,0,0,0.0239637611511081,0,0,-0.354826946140567,0,0,0,0,0,0,0,0,-0.0646385412481547,0,0,0,0,0,0,0,0,0,-0.0124999284369684,-0.0210342786169125,0,0,0,0.00654764353625623,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.0202801642905235,-0.0454820753313072,0.0689009512958735,0.161254798171305,0,0,0,0,0.0459226947975157,0,0,-0.175824828333677,0,0,0.0435175609521608,0.0255150088981492,0,0,0.0403910145061282,0,0.026407324261156,0,0,-0.0433585595020215,0,-0.0533434859197714,0,0,0,0,0,0,0,-0.00072344518017718,0,0,0,0,0,0,0,0,0,0.0010453203872995,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0144336077016895,0,0,0,0,0.0541544953751277,0,0,0,0,0,0.113065681533862,0.000173063923779899,0,0,0,0,0.0759104595301804,0.00616006848892519,0,0.081301150829576,0.065532338202716,0.0677608213379723,0.0108998848426672,0,0.0117236598353332,0,0,0.100485120719145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398528787934966,0,0,0,0.00915353512950023,-0.00764541872137513,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.0294680048255354,0,0.194030140095542,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0456783345059968,0,0.101845172796041,0,0.0430517227167207,0,0,0,0.0445937238636713,0,0,0,0.00671764765732215,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.184196382344031,0.122036176765434,0,0.0313593872485944,0,0.0748654038913499,-0.0169684677802799,0,0,0,0,0.0229321309365661,0,0
X600801.SH,0,0,0.278095723606026,0,0,0,0,0.152721777083344,0,0,-0.11875356296688,0,0,0,0,0.00893379626617394,0,0,0,0,0,0,0,0,-0.0711273163966714,0.0078713428072123,0,0.17021039449353,0,0,0,0,0.0787057068751154,0,-1.73472347597681e-18,0,-0.0133411126238191,0,0,0,0,0,0,0,0,0,0.149910679582189,0,0,0,0,0.0163105843187825,0,0,0,0,0.0539786639151452,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0231628682712022,0.0968988714172369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357770387015703,0.0367449133899186,0,0.0987592338090522,0,0.147632697313786,0.0600878683073592,0,0.0749225413798939,0,0,0,0,0,0,0,0.0155354945910254,0,0.05874289839661,0,0,0,0,0,0,-0.0249976685789987,0.0139709733648671,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0326740434386275,0,0,0,0.0584974464011014,0,0.0251081351583912,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0268878678041079,0,0,0,0,0.0443480385693998,0.016197297011333,0,-1.0842021724855e-19,0,0.0529005044860443,0,0.0478266933996287,0,0,-0.0619015073438858,0,0,0,0,0,-0.0247599670765598,0.062627967776442,0,0,0,0,0,0,0,0.0183715631721702,-0.0385803481016328,0,0,0,0.0319195786782827,0,0
X600352.SH,0,0,0,0,0.178850245678921,0,0.121045116590498,0,0.00630425861968112,0.0562931340830563,0,0,-0.113739697103601,0,0,0,0,0,0,0,0,0,0.114412654976096,0,0,0,0.215698051666702,0,0.0688013402319228,0,0,0.0236552089444296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947899571022153,0,0,0.0397443372451693,0.0674714431416213,0.00965372220104485,0.00850905850379812,0,0,0,-0.00356803233339204,0,0
