,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X002460.SZ,X600188.SH,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X600111.SH,X600660.SH,X600011.SH,X000301.SZ,X000708.SZ,X000877.SZ,X002271.SZ,X600010.SH,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X000629.SZ,X600426.SH,X600176.SH,X600362.SH,X000408.SZ,X300073.SZ,X601991.SH,X600096.SH,X600803.SH,X000786.SZ,X002080.SZ,X000723.SZ,X000983.SZ,X600027.SH,X600160.SH,X600141.SH,X600219.SH,X600348.SH,X601699.SH,X600157.SH,X600399.SH,X600378.SH,X600801.SH,X002407.SZ,X000155.SZ,X600486.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174699655737648,0,0,0,0,0,0,0.0635917789393691,0,0,0,0,0,0,0,0,0.0657585311283454,0.144893233916037,-0.158094651801642,0,0,0.181040196076129,0,0,0,0,0.0639416441864565,0,0.0382959263652715,0,0.0558619847561566,0,0,0.010704994092095,0.0162955500239741,0.0854069793058408,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.170948538976962,0,0.0517916782292852,0,0,0,0,0,0,0.00647250953032119,-0.209229862346733,0,0,0,0,0,0,0,0,-0.0793046078936763,0,0,0,0,0,0,0,0,0,0,0.10631455113584,0.129231789696923,0,0,0,0,0,0.297911380068428,0,0,0,0,0.087677958528006,0,0,0,0,-0.00478368870160105,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0394881913807496,0,0,0,0,0.00197243816213571,0,0,0,0,0.0132214710485027,0,0,0,0,0,0,0,0.0957412800519218,0.0313190128263664,0.0179195936459562,0,0,0,0,0,0,0,0,0,0,0,0.032158872825483,0,0,0,0,0,0,0.0898393720526979,0.0495409438787352,0,0,0,0,0,0.0132265927836513,0,-0.00987177147882606,8.67361737988404e-19,0,0,0,-0.00641031360808536,0,0
X600309.SH,0,0.0935823649530362,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310693305711085,0,0.110787226521778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186025875520928,0.205903165281673,0,0.00710262628968977,0.0888881497432702,0,-0.0408168331681582,0,0,0.0608216531025168,0,0,0,0,0,0,-0.0121786634441922,0,0
X002466.SZ,0,0,0,0,0,0.645640455329982,0,0,0,0,0,0,0,0,0.00749505278777199,0,0,0,0.116966605930226,0,0,0,0,-0.154985319914846,0,0,0,0,0,0,0.0468291567978685,0,0,0.0961063824000355,0,0,0,0,0.224925990027983,0,-0.0725818243145624,0,0,0.0586043356721398,0,0,0,0.00718496743329431,0.054472783417873,0,0,0.00543694649724446,0,0,0,0,0.0198101986695135,0,0
X002460.SZ,0,0,0,0,0.154402147849087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133676181462185,0,0,0.148171343554386,0,3.46944695195361e-18,0,0,0,0,0.0343201654992331,0,3.46944695195361e-18,0,0,0.0167041408725006,0.0768489581275116,0.0410891487078467,0,0,0.04928229068639,0,0,0.0369743638959262,0,0,0,0,0.10964045395422,0,0,0,0,0,0,0,0,0,0.0360484516262715,0,0
X600188.SH,0,0.147656279211046,0,0,0,0,0,0.0435016018027819,0,0,0.435070848706668,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.101530577058993,0,0,0,0,0,0,0,0,0,0,0,0.0769799001540317,0,0,0,0.0327345044579927,0.0714191775171872,0.137226549949307,0,-0.0575624436487489,0,0,0,0,0,0,0,0,-0.0266066529857432,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14849884181742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422681010360433,0,0,0,0,0,0,0,0,0,0,0.449020052021981,0,0,0,0,0,0,-0.0346369626967062,0,0,0,-0.00144573057468886,0,0
X000792.SZ,0,0,0,0,0.291787467042139,0,0,0,0,0,0,0,0,0.0649021464594998,0,0,0,0,0.0908220065374097,0,0,0,0.00294948766590784,0.175711416698106,0,0,0,0,0,0,0.0234294922827682,0,0.00858748543674898,0,0,0,0.0651583152335489,0,0,0,0.0802489597159861,0,0,0.00159279789451816,0,0,0.0768955663726517,0,0,0,0,-0.0173549105401653,0,0,0,0,0,0,0
X600019.SH,0.0493576939580458,0,0,0,0,0,0,0,0,0,0,0,0,0.100767195933228,0,0,0,0,0.0430614452509532,0,0,0.110316004975931,0,0.0689060965540829,0,0,0,0,0,0,0,0,0.0971357048929241,0,0.048027694795677,0,0.0148082112808707,0,0,0,0,0.0480617498543344,0,-0.0155142893060587,0,0,0,0,0,0,0,0.0115865559315139,0,0,0,0,0,0,0
