,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X600019.SH,X000792.SZ,X002466.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X000708.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600426.SH,X600886.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X000629.SZ,X000807.SZ,X600995.SH,X600160.SH,X000933.SZ,X000408.SZ,X600219.SH,X600096.SH,X600378.SH,X000723.SZ,X600489.SH,X000831.SZ,X002080.SZ,X000932.SZ,X600348.SH,X600801.SH,X000630.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.247255162584915,0,0,0,0,0,0,0,0,0,0,0,-0.0189191102562145,0.00801752519975102,0,0.0982383827873696,0,0.0375033286734994,0.0536757190508329,0,0,0,0,0,0.0189775034256745,0.031547705131295,0,0,0,0,0,0,0,0,-0.100199553993821,0,0,0,-0.0139617878797219,0,0,0,0,0,0.00355419457345163,0,0,0,0,0,-0.00566525147177937,0.0143690977103927,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.211314100285537,0,0,0,0,0.0271848827518614,0,0.0444983535978778,0.019487184432448,0,0,0,0,0,0,0,0.00392363316044671,0,0,0.0310477347516715,0,0,0,0,0,0,0,0,0,0,0,0,0.020539125426064,0,0,0.00534716879316661,0,0,0,0,0,0.0144529191902682,-0.0302371671422358,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0810796676300118,0,0,0,0,0.00824022213121183,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0375853683833067,0,0,0,0,0.11807265150489,0,0.0794155553805852,0.0896541137678955,0,0,0,0,0,0,0,0,0,0,-0.0661303811669218,0,0,0,0,0,0.0262356420139004,0,0,0,0,0,0.0159216625314478,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.215308495077706,0,0,0.171335453905879,0.0927563791584433,0.20582663408753,0,0.0657120000106206,0,0.150729377417438,0,0,0,0,0,0,0,0,-0.011485915289908,0,0,0.0646321571486002,0,-0.0915879231312551,0,0,0,0,0,0,0,0,0,0,-0.0564155382113104,0.448388653807332,0,0,-0.0273943699915955,0,0,0.0250274203293415,-0.0166809730860203,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738242801271667,0,-0.0211207510084003,0,0,0,0.324554319454143,0,0,0,0,0,0.0199694019807148,0.0144893564080824,0,0,-0.0149898794506016,0,0.155572506977659,0,0,0,0,0.133941576733642,0,0,-0.0459585609580765,0,0,0,0,0,0,0,0.151120936220598,0,0,0,0,0.00569094353022151,0,0,0,0,0,0
X600188.SH,0,0,0.553226674443157,-0.255851171584798,0.0269223725145416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084351106464797,0.167965405464921,0,0,0.100757580309684,0,0.088371916279282,0,0,0,0,0.0445702195862039,0,0,0.287809930545382,0,0,0.00919527897698518,0,-0.270865164235478,0,0,0,0,0.0161905383247724,0,0,0,0,-0.005154747772337,-0.00567456246376958,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.00458550137135922,0,0,0,0.612237632744433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348521243770988,0,-0.0683202647027167,0,0,0,-0.0435632866573499,0,0.133560957407196,0,0,0,0,0.0159469312512885,0,0.0470020223439593,0,0.0770077319803092,0,0,0,0,0.00823369783871117,0,0,0,0,0,0,0
X600019.SH,0,0.161919187786824,0,0,0.0276551545606835,0,0,0,0,0,0,0,0.0677003493536267,0,0,0,0.1615728529345,0,0.157187245574952,0.0989886332019624,0,0,0,0,0,0,0,0.136801266346227,0,0,0,0,-0.0347841065996528,0,0,0,0,0,0,0,0.0144068806673073,0,0,0,0,0.278916046766928,0,0,0.00378383377176399,0,0.0150173554082035,0.0105861760051216,-0.0148687157815779,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.352455845358424,0,0,0.154149524145373,0,0,0,0,0,0.0137394960296901,0,0,0,0.0382661369489345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.108791539743969,0,-0.00629379878204815,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0527355345551801,0.563732969371777,0,0,0,0,0,0.109804157436872,0,0,0,0,0,0,0,0,0,0,0,0,0.0719599960410466,-0.0261803479036877,0,0,0,0,0,0,0.138454841850804,0,0,0,0,0,0,0.0875261209046219,0,0,0,0.0658929734393325,0,0,-0.107054937968378,0,0,-0.03367429871322,0,0.00946631952555599,-0.116144394747672,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.127498474978373,0.629989878090358,0,0.000812777227114504,-0.111820651412967,0,-0.05827980923826,-0.0165116642506019,4.33680868994202e-19,0,0,-0.0231631061579116,0.154704133745032,0,0,0,0,0,0,0,0,0,0,-0.0229445943421551,0.0390184700882471,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.185997882489905,0,0,0,0,0,0,0,0.0273363312346718,0,0,0.0909660553972327,0,0,0,0,0,0,0,0,0.150671069910575,0.075821588459997,0,0.0407137992748452,0.0231018904895433,0.0531453781215799,0,0.105872516574494,0,0,0,0.0107160842048958,0,0,0,0,0,0,0.0791190594422558,0,0,0.00790687851731046,0,0,0,0,0.0060713632444065,-0.0108951561712896,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.116312405623171,0,0,0,0.102999613991998,0,0,0.283507194061944,0,0.046217070858596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117054595805703,0,0,0,0,0,0,0.0140954540314434,0,0.009966388016126,0,0.215093854106776,0,0,0,0,0,0,0,0,0.000151329010847715,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453250626968224,0,0.135742166841408,0,0.225253434569294,0,0,0,0,0,0,0,0.0122490308388717,0,0,0,0,0,0.459325810028951,0,0,0,0,0,0,0.264019318217049,0,0,0,-0.464694332697308,0.0729541522809583,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.259776401886936,0,0,0,0,0.0489388472203355,0,0,0,0.0675496826574635,0,0,0,0,0,0.0519960944572455,0,0,0,0,0,0,0,0,0,-0.0766800169987806,0,1.73472347597681e-18,0.136099550754811,0,0,0,1.73472347597681e-18,0,0,0,0.00375576454987834,0,0,0,-0.0114098048528004,0,0,0,0,0,-0.011461836436646,-0.0359435572718661,0.0352378126250937,0,0,0,0,0,0
X600660.SH,0,0,0,0.0476201316592142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129971969025768,0,0,0,0,0,0,0,0.116135459183578,0,0,0,0,0.0812979186987219,0,0,0.0676862049622399,-0.0383178798831348,0,0,0,0,0,0.0259639258480598,0,0,0,0,0,0,0.00832835691745138,-0.0163795133467336,-4.33680868994202e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0109278123774076,0,0,0,0,0,0,0,0.071454054008249,0.204275176477899,0,0,0,0,0.251953195775065,0.0971161366328857,0,0,0,0.0164468525120795,0,0,0.009277284801261,0.164099996393757,0.0233184603156174,0,0.00488714279531869,0,0.0590504143135914,0,-0.0880516012494603,0,0,0.125372428676627,0,0,0,0,0,0,0,0,-0.0061261645297005,0,0,0,0,0,0
X600010.SH,0,0,0,0.0734742482505445,0,0,0,0.228137647267252,0,0,0,0,0,0.0366745881344653,0,0,0,0,0.0893136395741236,0,0,0,0,0,0,0,0,0,-0.0514648070181979,0,0,0,0,0,0,0,0,0,0,0,0,0.202973078558701,0,0,0,0.0685452382642841,0,0.0264635097935859,0.0311960487762323,0,0,-0.000916543344319055,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0786425890063662,0,0,0.158634300925095,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0332906642190325,0,0,0,-0.0351883554053947,0,0.814545471750828,0.0496002631516514,0,0,0,0,0,0,0,-0.106775838269991,0,0,-0.0125734871308697,0,0,-0.0178828998162144,0,0.163488463973582,-0.0141040400943217,0,-0.0213702138149888,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0.041336979081642,0.320868218591225,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0507225080275254,0.172736313086485,0,0,0,0,0,0,0,0,0,0,0.0576223033564189,0,0.0587267756450802,0.256335574093027,0,0,0,0,0,0,0,0.0109705828771669,0,0,0,0.054856619837442,0.117188534185856,0,0,0,0,0,0.000702110726798367,0.018011046749792,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.229512062472982,0,0,0,0,0.0700098188447638,0.0313399189477042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111299045902198,0.0727939211813166,0,0,0,0,0,0.636063817777604,0,0,0,0.0958590670008003,0.0274566023164328,0.0555999300126118,0,0,0.00259376635276047,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.11739389806806,0,0,0,0,0.0274682876133246,0,0,0,-0.266547460937906,0,0,0,0.0748623782555524,0,0.00457804727656203,0,0,0,0,0.241456231634779,0,0,0,0,0,1.0842021724855e-19,0,0,-0.150355516379115,-0.0348742394021644,-0.112693714317338,0.321561308088588,0,0,-0.0397092459856246,0,0,0,0,0,0,0,0,0,0,0,-0.0133714981959482,-0.1692432286768,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0418240638382891,0,0,0,-0.00780130593144872,0.129691344432052,0,0,0,0,-0.219418634211819,0,0,-0.0251637381142095,0,0,0,0,0,0,0,0,0,0,0,0.154197174928759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251598755790861,0,0,-0.0383913572099613,0.0175282860531842,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.201419866665579,0,0,0.0181636737745879,0,0,0,0,0,0,0,0.0271912459935038,0,0,0,0.292715457178741,0,0,0.0587268492903708,0.218325352942179,0,0,0,0,0,0,0,0.281716237880575,0,-0.263317745155175,0.0862596311196579,0,0,0,0,0,0,0,-0.00819274530904011,0,0,-0.0100645700000074,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0150541531953341,0,0,0.0990888114512262,0,0,0,0.130591953640149,0,0,0,0.116820854358358,0,0,0,0,0,0,0,0.139927537058152,0,0,0.0366071328615011,0.0291117091640277,0.104246837968326,0,0,0,0,0,0,0,0.129562675218465,0,0,0,0,0,0,0.0950577215159572,0,0,-0.0137918784227394,0.00911418438170399,0,0,0,0,0,0
X000983.SZ,0,0,0,0.0501240417095539,0,0,0,0,0,0.245673907512802,0.192702521096854,0,0,0,0,0,0,0,0.0368579631495984,0,0,0,0,0,0,0,0.212049559278373,0,0.0757948715812686,0,0,0,0,0.0864070721949145,0,0,0.389607707426566,0,0,0.0576965741825498,0,0,0,-0.0858710492922719,0.0195907127385672,0,0,0,0,0,0,0.155910978965541,-0.116251459355948,-0.0574059138740745,0,0,0,0,0
