,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600111.SH,X600660.SH,X600886.SH,X000301.SZ,X600010.SH,X000708.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600362.SH,X600803.SH,X600426.SH,X600027.SH,X601991.SH,X601699.SH,X600176.SH,X600489.SH,X000983.SZ,X000807.SZ,X600995.SH,X000786.SZ,X600160.SH,X600219.SH,X000933.SZ,X600688.SH,X300037.SZ,X600378.SH,X000932.SZ,X000629.SZ,X000408.SZ,X002080.SZ,X000630.SZ,X600096.SH,X000723.SZ,X000831.SZ,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.16188083796595,0,0,0.0311430252757593,-0.111681863997574,0,0,0,0,0,0,0,0.09477550415037,0,0,0,0,0,0,0.0267682609516611,0,0,0,0.0744286138411486,0,0,0,6.93889390390723e-18,0.0303291082597102,0,3.46944695195361e-18,0,0,0.0336669019683581,0,0,0.0862505388632685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488182304818684,-0.0492980340352589,0,0,0,0,0,0
X600028.SH,0.496869153226776,0,0.0839473055572004,0,-0.16781844733407,0,0,0,0,0,0.176560633600034,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.126633812915803,0,0.0226561700111982,-8.67361737988404e-19,0,0,0,0,0,-0.0730450336362704,0,0,0,0,0.0525643482416839,0.0184976934652253,0,-0.0891250651758733,0,0,0.048160847688656,0,0,0,0.13773105420265,0,0.00639325536058417,-0.0444877156814823,0,0,0,0,0,0
X601088.SH,0,0.147790073376258,0,0,-0.188847020058297,0,0,0,0,-0.00843932487586321,0.313557625783631,0,0,0,0,-0.0569648807192276,0,0,0,0,0.0224925147922219,0,0,0,0,0,0,0.189122461679565,0.174760839135974,0,0,0,0,0,0.0513072540027225,0,0,0,0,0,0.0443951379900281,0,0,0,0,0.0621212883426109,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600309.SH,0.0677602288115966,0,0,0,0,-0.0128149438710407,0,0,0,0,0,-0.0740188616805053,0,0,0,0,0,0,0,0,-0.0253915558345114,-0.127417936102334,0,0,0,0.309009454755597,0,0,0,0,0,0,0.117816708920723,0,-0.0266622361461181,0,0,0,0,0,0,0,0,-0.0545088574561305,0,0,0,0,0,0,0,0.0198329553145376,0.00505286974647987,0,0,0,0,0,0
X600188.SH,0.0173822371742908,0,0.268120451142137,0,0,0,0,0,0,0,0.300072423932523,1.73472347597681e-18,-0.0729272109012745,0,0,-0.262094495996157,0,0,0,0,0,0,0,0,0,0,0,0,0.325917669859985,0,0,0,0.125105604331773,0,0.0450978555661869,0,0,0.100173552890484,0,0,0,-0.136033840489825,0,0,0,0,0,0,0,-0.273549031986762,0,-0.0312649449595678,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.107085227997864,0,0,0,0,0,0,0,0,0,-0.112687592270847,-0.0932250350753204,0,0,0.0615333900317945,0,0.482728164569716,0,0,-0.129963070544344,0.0480222633274264,-0.0215099763586731,0,0,0,0,0,0,0,0,0.0973272820311869,0,0,0,0.0886230414896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0.310039645370272,0,0,0,0,0,0,0,0,0.024758149536787,0.129877252149452,0,0,0.0992217334498889,0,0,0,0,0,0,0,0.0919970560877311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537852506995553,0,0,0,0,0,0,-0.0306143037552462,0,0,0,0,0,0,-0.00409516601420234,-0.0574767950001169,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.00208360984520668,0,0,0,0,0,0,0,0,0,0.00785967040051656,0,0,0,0,0,0.176908854566603,0.213263673604425,0,0,0,0,0,0,0,0.0244035927836372,0,-2.71050543121376e-20,0,0,0,0,0,0.0890849479317577,0,0,0,0,0,0,0,0,0,0,0,0.0656838830660174,0,0.0193445935028188,0.00374652086409592,0,0,0,0,0,0
X002460.SZ,-0.0364361788959847,0,0,0,0,0,0,0,0,0.745988384837167,0,0,0,0,0,0,0,0,0,0,0,0.152864352748412,0,0,0,0,0,0,0,0,0,0,0.0343922601611696,0,-0.135478416193945,0,0,0,0,0.0126770377112648,0,0,0,0.102283372025842,0,0,0,0,-0.0386167094908736,0,0,-0.0126401878313457,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.522431035576685,0,0,0.0798661979715373,0,0,0,0,0,0,0,0,0.31238457846924,0,0,0,0,0,-0.0110206337641345,0,0,0,0,0,0,-0.0431374628998348,-0.172243344932242,3.46944695195361e-18,0,0.0254900394960146,0,0,0.00412498081457491,0,0,0,0,0,0,0.307564089985812,0,0,0,-0.0222275812641715,0,0,0.0621698818927641,0,0,0,0
