,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X002271.SZ,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X600362.SH,X601898.SH,X600010.SH,X601600.SH,X600176.SH,X600489.SH,X600352.SH,X601991.SH,X600188.SH,X600111.SH,X600795.SH,X600426.SH,X600027.SH,X600299.SH,X600688.SH,X601992.SH,X000932.SZ,X002080.SZ,X000301.SZ,X600219.SH,X002466.SZ,X002353.SZ,X600529.SH,X000723.SZ,X600486.SH,X002075.SZ,X600612.SH,X600315.SH,X000027.SZ,X002250.SZ,X000878.SZ,X601158.SH,X000898.SZ,X000883.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.0166672096201919,0.0529436763860771,0,0,0,0,0,0,0.102711491066919,0.0601823140154856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103740922482664,0,0.0791042106162837,-0.0476339771545201,0.0202705976958024,0,0,0,0.00403758407177076,0,0,1.73472347597681e-18,0,0,0,0,0,-0.00748649267171283,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0159250710811346,0,0,0.00157000593704821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026266460513716,0,0,0,0,0,0,0,0,0,0.104668917523935,0.0319175950769054,0.106218227118459,0,-3.46944695195361e-18,0,0,0,0,0.00907425692956372,0,0.0624318023227896,0,0.0273246137510911,0,0,0,-0.00197230996351402,0.00982602465252528,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0499684226824319,0,0,0,0,0.101621771783655,0,0,0,0,0,0,0,0.0211312388160594,0.0342933895299671,0,0,0,0.0290580496419029,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.016532178836844,0,0,0,0,0,0,0,0,0,0,0,0.20917953704384,0,0,0,-0.0128734644454687,0.0114158103544753,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0643020901368005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218204086211634,0.109068488309785,0,0,0,0,0.0232823730778543,0,0,0,0,0,0,0,0.0195343853844538,0,0.0314892045141546,0.0426503287381226,0,-0.0188108630402853,0,0,0,0,0,0,0,0.0245087224290423,0,0,0,0,0,0,-0.0024776676358379,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.344745470144708,0,0,0,0,0,0,0,0,0,0,-0.119881379129575,0,0,0,0,0,0,0.0951049953735404,0,0,0,0,0,0.0024406993341388,0,0.162297357617149,0.0190474907817775,0,-0.0740590932116972,0,0.0846218952158652,-0.0181157915970954,0,0.174625620232415,0,0.0167317324374602,0,0,0,0,0,0,0.00905645770077602,0.0135554587276005,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0167155390782817,0,0,0,0.0352175332353626,0,0,0,0,0.0357996870967303,0,0,0,0,0,0,0.458197813371042,0,0,0,0.100371781272364,0,0.0343320215240572,0,0.0774659323092648,0,0,0,0,0,0.00873873517768982,-0.019256386043396,0,0,0,0,0,0.192866888568454,0,0,0,0,0,0,0,0,0,0,-0.0061024551816652,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.110951253150866,0,0,0,0.0250795043847195,0,0,0,0,0,0,0.0818574769079286,0.0388941751551277,0,0,0,0.065433287648365,0,0,0,0,0,0,0,0.102292468047483,0,0.00651280737251417,0,-0.0725779040141996,0.00927139021878987,-0.00862908919368181,0.0762183968801024,0,0,0,0,0,0,0,0,0,0,0.0871076611370028,0,-0.0157564013556313,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.124810125806656,0,0,0,0.200129353571186,0,0,0,0,0,0,0,0,0,0,0,0,-0.1893180135317,0.841550517759614,0,0,0,0,0,-0.124687705505119,0,0.054038361473872,0,0,0.0133565809976157,0,0.181719668289021,0,0,0,0,0,0,0,0,0,0,0.043542451483303,0.00110320443944976,0,0,0,0.117703404657093,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.0303437303015936,0.150608260745604,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119235835618744,0,0,0,0,0,0,0,0,0,0.198412195192299,0,0.19902555036834,0.0718955846465319,0,0,0,0.178984639691804,0,0.0308921846626424,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.000414058933229322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204191309193867,-0.109392355606621,0.0884639825613402,0.0669791685310023,0,0,0.0615678660259406,0,0,0,0,0,0,0,0,0,0,0,0.0871111855770773,0,0.288376036676196,0,0,0,0,0,0,0,0,0,0,0,0,0.00198406605616024,0.00683472108768249,0,0.0655188573129205,0,0.109551326778092,0,0
X600660.SH,0,0,0,0,0.140042731783336,0,0,0,0,0,0,3.46944695195361e-18,0,0.13119456972725,0,0,0,0,0,0,0,0.273794136645276,-0.192787109522678,0,0,0,0,-0.0549165565355506,0,0,0,0,0,0,0,-0.0155198833735955,0,0,0,0,0.0455435713880386,0,0,0,0,0.233868003919726,0,0,0,0.0435402303400833,0,-0.0276699822174572,0.024804099440696,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.34817604578222,0,0,0,0,0,0,0,0,0,0,0,0,0.142321947772313,0,0,0,0,0,0,0,0,0,-0.0837095725181455,0,0,0,0.395772563088403,0.0596337437027845,0.0509293092650743,0,0,0,0,0.0676519585958514,0.120203004401049,0,0,0,0,0,0.152392624374842,0,-0.0318263847684588,0.0131035314582742,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.00658262370243561,0,0,0,0.0168671979329526,0,0,0,0,0,0,0,0.0760165933340986,0,0,0.213467495986717,0.180582042619524,0.00899749746441334,0.133263585584524,0,0,0,0,0,0,-0.0777554675503966,0,0,0,0.0795942753575238,0,0,0,0,0,0,0.00537719140436062,0,0,0,0,0,0,0,0.0296170904310586,-0.00663297440242804,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.225533909100741,0,0,-2.16840434497101e-19,-0.137560459188045,0,0,0.0214952037629068,0,0,0,0,0.0456940687770862,0,0,0,0,0,0,0.188908302590357,0,0,0,0,0,0.199160386190501,0,0.0256214959571764,0,0,0,0,0,0,0,0.0269800837579187,0,0,0,0,0,0,0,0,0,-0.0246839380945868,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052137644569351,0,0,0,0,0,0,0,0,0,0.0187702584307433,0.0332541926928162,0,0,0,0,0,0,0,0,0,0.00352194455972473,0,0.0174253781687094,0.0381330171180804,0.116495557318986,0,0.0971960800045153,0,-0.0574830245826429,0.0740176721944628,0,0.0451308619088246,0,0,0.23400891395577,0,0,0,0.0326678663300189,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11508737032517,0,0.109914363652505,0.026886633195941,0,0,0,-0.097438974407375,0,0,0,0,0,0.14925639025959,0,-0.0176269489446304,0,0.0209179555347812,0,0,0,0.0616697209192021,0,0,0.608657267358663,0,0,0,0.0150504367103373,0,-0.0235922549644155,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.013902345813621,0,0,0,0,0,0,0,0,0,0.127257026104867,0,0,0.0881815413058804,0.07470085413067,0.0418966510630974,0,0,0,0,0,0,0,0.193401820067751,0,0,0,0,-1.38777878078145e-17,-0.00794876335281329,0,0,0.0623791709045826,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0215989789017964,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104772398681952,0,0,0,0,0,0,0,0.0244460859556676,0,0,0.00635143083195249,0,0,0,0.0290053152902379,0,0,0,0,0,0.00946703031133623,0,0,0,0,0,0.0744805912164468,0,-0.0667335274108346,0,0,0,0,0.477599493800884,0,0,0,-0.0211351402221221,0.020025106689588,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38429778203252,0.0895694418979134,0,0,0.0292767639891455,0,0,0.155597233560997,0,0,0,0.0558040349354144,0,0,0,0.045042437443935,0,0,0,0,0.048829501862057,0,0,0,0.00809830663821039,0,0,0,-0.0333764605875213,0.183849532691602,0,0,0,0,0,0.00827026076329003,8.67361737988404e-19,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0649405328131508,0,0,0,0,0,0,0,0,0,0.0816185089551339,0,0,0,0,0,0,0,0,0,-0.149896006097668,0,0.0739087519967799,0.0872281348300128,0,0,0,-0.0692021173830101,0.0497660694079096,0,0.0863428994530763,-0.0482782855992255,0,-0.0700669588246529,0,0,0,0,0,0,0,0.380159036307962,0,0,0,0,-0.0246014303989918,0,-0.0133728975961003,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.801321076572877,0,-0.0470551767478521,0,0,0,0,0,0,0,0,0,0,0,0.0375571835067204,0,0,0,0,0,0,-0.00764220781938499,1.73472347597681e-18,0,0,0,-0.00673930273340367,0,0,0,-0.0938652819269807,0.0252490136165823,0.086796536485069,0.0626059468398318,0,0,0.109834558796297,0,0,0,0.195823220746029,0,0,0,0,0,0.00929631674557084,-0.00578551609026147,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,-0.0184341621573932,0.0347313059946696,0,0,0.0912057643543246,0,0,0.275657160176017,0.251030469977368,0,0,0,0,0,0,0,0,0.238455754826339,0,0,0,0,0,0,0,0,0,0,0,-0.160190408974289,0.0453065194777869,0,0,0,0.149271901531063,0.0320883125553737,0,0,0,0,0,0,0.0135280006662258,0,-0.019568269217903,-0.00118485166721784,0,0,0,0.0397984741368023,0,0
X601991.SH,0,0,0,0.11545861054698,0,0,0,0,0.118626669227778,0,0,0,0.209139161574685,0,0,0,0.103389770127027,0,0.0845329983175833,0,0,0,0,0,0.121845535342261,0,0,0,0,0,0,0.00629825963377387,0,0,0,0,0,0,0,0,0.00134315155824371,-0.0171416487916117,0,0,0,0,0,0,0,0,-0.0297058073448132,0.0336195055410118,-0.000620416325957986,0,0,0,0,0,0
X600188.SH,0,0,0,0,-0.0113695417425787,0,0,0,0,0,0,0,0,0,0,0.119906810762987,0.165064413838041,0,0.317607987396291,0,0,0,0,0,0,0,-0.0489528313472517,0,0,0,0,0.0781714075525348,0,0,0,0,0,-0.030763114942428,0.109238347189696,0,0,0,0,0.0642621150131059,0,0,0,0,0,0,0,-0.0240043589835959,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062938997388115,0.0713711610317268,0,0,0,0,0,0,0.446226395774033,0,0,0,0,0,0,0,0,0,0,0,0,0.241768707651693,0,0,0,0,0,0.0465593365371409,0.0563400899866627,0,0,0,0.111637705124439,0,0,0,0.145852066194138,0,0.0261561574902724,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.042524766876854,0,0,0,0,0.185726262963431,0,0,0,0,0,0,0,0,0,0.26312516589918,0,0.0965869864615265,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0148765619716698,0,0,0.0178921833358356,0,0,0,0,0,0,0,0,0,0,-0.00635465952697977,-0.00421056379906858,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.447758536777481,0,0,0,0.136021609560922,0,0,0,0,0.0217050838099871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127796125036281,0,0,0.0278608312689866,0,0.168474484533743,0,0,0,0,0,0,0,0,0,0,0,0.0844729931031868,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.00742261275908834,0,0,0,0,0,0,0,0,0,0,0,0,0.1012753754957,0.0244379793830984,0,0,0,0,0,0,0.120790185386964,0.0944381974955401,0,0,0,0,0.127719618690457,0,0,0,0,0,0,0,0,0,0,0,0.0290289637246725,0,0.0183030833271011,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.172557519040668,0,0.0548889504616718,0,0.0709235878194784,0,0,0,0,0,0,0.0292141394383665,0,0,0,0,0,0.161768312031841,0,0,0,0,0,0,0,0,0,0,0.190477309384665,0,0,0.025468777688146,0,-0.0182626260723597,0,0,0.138442281317551,0,0,0,0.0199487530240632,0,0.0372969141724649,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0919606993731632,0,0,0,0,0.245220487851318,0,0,0,0,0,0,0.0341280442536521,0,0,0,0.153677031087667,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.136190126251012,0,0,0,-0.000848615476410166,0.0727630272727502,0,0,-0.050225268932378,0,0,0,0,0,0,0,0,0,0.0357844644413034,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0136712628015719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135007187024655,0,0,0,0,0,0,0,0,0.0564447538591253,0,0,0.00253363651784599,0,0,0.023950964001281,0,0,0,0,0,0,0.0658068883252881,0,0,0,0.0832383365281243,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.02615179034424,0,0,0,0,0,0,0,0,0.00707825963492746,0.0686451522508449,0,0,0,0.410622978626304,-0.014119025921808,0,0,0.0232264396247878,0,0,0,0,0.0257788601705771,0,0,0,0.0530756724297543,0,0,0,0,0,0.0550282730804977,0,0,0,0,0.179719850269945,0,0,0,-0.00876462473547426,-0.0160313598877288,0,0,0,0,0,0
