,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X600019.SH,X000792.SZ,X600010.SH,X000301.SZ,X600188.SH,X600660.SH,X000877.SZ,X000708.SZ,X600011.SH,X002271.SZ,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X000723.SZ,X600426.SH,X002080.SZ,X600803.SH,X300073.SZ,X000408.SZ,X600219.SH,X002326.SZ,X300037.SZ,X600688.SH,X601991.SH,X000959.SZ,X000831.SZ,X000786.SZ,X600399.SH,X600141.SH,X600795.SH,X600096.SH,X600516.SH,X000155.SZ,X000825.SZ,X600157.SH,X600352.SH,X600801.SH,X600486.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0102906514804088,0,0,0,0,0.0794100794507576,0,0,0,0,0,0.127774800307135,0,0,0,0,0,0,0,0,0,0,0,0,0.151930846750025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150972173995427,0,0.00104689977284546,0,0,0,0,0,0,0,-0.026702109260686,-8.67361737988404e-19,0,0,0,-0.0401825125982292,0,0
X600028.SH,0.260382004880754,0,0,0,0,0,0,0,0,0,0,0,0.0570427118480994,0,0,0,0.0534566541268386,0,0,0,0.00454519089724435,0,0,0,0,0.0516991901876187,0,0.0544581388320143,-0.036167987721339,0,0,0,0,0.0537993523669852,0,0,0,0,0,0,0,0,0,0,0,0.067378166422524,0,0.0960928759209301,0,0,0,-0.0121188197996308,-5.42101086242752e-20,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0445870488035419,0,0.172009513990593,0,0,0.141308387623514,0.0487865004166985,0,0,0,0.519998408557881,0,0,0.0358703508926184,0.00984170500701868,0,0,0,0,0,0,-0.0986883717822453,0,0.0312896844975294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182663774518539,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0388912595137348,0,0,0,0,0,0,-0.0342790087495416,1.73472347597681e-18,0,0,0,0,0,0,0,0.212014720740636,0.108698082710853,0,0,0,0,-0.0762223846130226,0,0,0,0,0,0.129331238869562,0,-0.0681404429612568,0,0.0278540938920977,-0.0455232590241318,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0287081509594498,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.537872383534729,0,0,0,0.106535314677443,-0.096943583682839,0.293674713719663,0,0,-0.0703674744040049,0,0,0.0412090485942684,0,0,0,0,0,0,0,0,0,0.0292818073021298,0.030252469310129,0,0.0072459555530404,0,0,0,0,0,0,0.111204770368623,0,0.00235094242462447,0,0,0,0,0,0,0,0,0,0,0.0161818374354797,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0574146089749214,0,0.0872400584099882,0,0,0,0,0,0,0,0.081523450666176,0,0,0,-0.203449192573454,0,0,0,0,-0.00725133118567684,0,0,0,0.00103511449406793,-0.105418805840886,0.0572730627991686,0,-0.034961119339026,0,0,0,0.117627798271555,0,0,0,0.479910663259497,0.0542429262756483,0,0,0,0.0375771395396203,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.258846762811291,0,0,0.271692610388361,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.224703231329233,0.125941606367866,0,3.46944695195361e-18,0,0,0,0,0.103196976439843,0,0.220796969410456,-0.0917344908099974,0,-0.0581946059405757,0,0,0,0,0,0,0,0,0,0,0.02260899611208,0,0,0,-0.127048242907868,0,0
X002466.SZ,0,0,0,0,0.396258067623967,0,0.11542730477524,0,0,0.0784406059238288,0.0552684093216028,0.0769244233615022,0,0,0,0,0,0,0,0,0,0,0,0,0.00312658196012256,0,0,0,0,0.155014656900109,0.080198461665539,0,0.043370713313936,0,0,0,0.0212756789084847,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167804157757374,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0447196391356467,0.0250064107168053,0,0,0.0279482973891627,0,0,0,0,0.241850818488971,0,0,0,0,0,0,0,0,0.0286114448523175,0.0355347842834953,0,0,0,0,0.0821710482233366,0,0,0,0,0,0,0,0,-0.0187086757319704,0,-0.012717122610074,0,0,0.125271582544853,-8.67361737988404e-19,0,0.280514629103501,0,0,0,-0.00997023718944573,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0597200116361364,0,0,0.227254604596223,0,0,0,0,0,0,0,0,0,0,0,0,-0.142443220010179,0,0,0,0,0,0.0127019151877815,0,0,0,0.281048567772945,0,0,0.00819663075409277,0,0,0,0,0,0.066428688904471,0.327313514630146,-0.216346427385727,-0.0123989871665918,0,0,0,0,0,-0.0198908855473822,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.325465171028147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2098707943024,0,0.0792874347640521,0,0,0,0,0,0,0,0,0.0376444526726799,0.0273760889952521,0,0,0,0.127054656453012,0,0.125397914794105,0.0179189457782451,0,0,0,0,0,0,0,0,0.0451167128593714,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0148954685163013,0.0627560446136906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72907372279279,0.175813250952272,0,0,0,-0.0496987445776616,0.0701103521715676,0.0420125716952448,0,-3.46944695195361e-18,0,0,0,0.0223541620721846,0.333620863869228,0,0,0,0,0,0,0,0,0,0,0,-0.040016365274219,8.67361737988404e-19,0,0,0,0,0,0
