,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600660.SH,X600188.SH,X600688.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X002466.SZ,X600516.SH,X300072.SZ,X600027.SH,X600547.SH,X601992.SH,X600111.SH,X002460.SZ,X600176.SH,X000553.SZ,X600352.SH,X002110.SZ,X000786.SZ,X600299.SH,X600808.SH,X000709.SZ,X600801.SH,X000932.SZ,X000883.SZ,X600426.SH,X601158.SH,X601699.SH,X000408.SZ,X600219.SH,X600339.SH,X601003.SH,X600315.SH,X000539.SZ,X002271.SZ,X600782.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.106751549102558,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.00881892154904224,0,0,0,0,0,0,0,0,0,0.0562188262672352,0,0,0,0,0,0,0,0,0.0944717475740305,0,0.105006709905768,0,0,0.0962932960454117,0,0,0,0,0.0931305069180954,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0.333910956132316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12805372872573,-0.0557204943386075,0.0504078314189206,0,-0.0571769954269326,0,0,0,0,-0.0403277743210777,0,0,0,0.0246971274175706,0,0.0307247792508939,0.0291462663419902,0,0,0,0.0926420487803685,0,0,0.00295512610277226,0,0,0,0,0,0,0
X601088.SH,0,0.091763420925618,0,0.22841099653658,0,0.0108217160244271,-0.108032037037956,0,0,0,0,0.45015896604694,0,0,0,0,0.108560711173693,0,0.00811994721373634,0,0,0,0,0,0,0,0,0,0,-0.148891517704391,-0.0827697925780265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251491663861665,0,0,-0.00308156231800643,-0.00694679028489872,0,0,0,0,0,0
X600585.SH,0,0,0.083898519202707,0,0,0,0,0,0,0,0,-0.00956627398615233,0,0,-0.161932994543528,0,0,0,0,0,0.170004788090414,0,0,0,0,0,0,0,0,0,0.184734886291229,0,0,0,0.299772557419906,0,0,0,0,0,-0.016607663132111,0,0.0749141372658712,0,0,0,0.0329321173785268,0,0,0,-0.0150284169382134,0,0,0,0.114182778506523,0,0
X600019.SH,0,0,0,0.227442491785908,0,0.0282484020047864,0,0,0,0,0,0.174168013170995,0,0,0,0,0,0,0,-0.000412789908302233,0,0,0,0,0,0,0.0534348841424693,0,0,0,0,0,0,0,0.127243000008043,0.169832578460111,0,0,0,0,0,0,-0.0509856229200005,-8.67361737988404e-19,0,0,0.0911169054269094,0.0638941844737224,0,0.0017392494359707,0,0,0,0,0,0,0
X600309.SH,0,0,0.202450224435764,0,0,0,0,0,0,0,0,0,0,0,0,0.25577246153323,0,0,-0.242673402720674,0.160620587275953,0,0,0,0,0,0,0,0,0,0,0.204294111293699,0.0396771839850699,0,-0.347754249373316,0,0,0,0.0365488583893268,0,0,0,0,0,-0.0831148631970812,0,0,0,0,0.191441703912993,0.0373371653655025,0.090635225364101,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0136658674221572,0,0,0,0,0,0,0,0,0,0,0,0.152913218292613,0,0.255220565714033,0,0,0,0,0,0,6.93889390390723e-18,-0.294263718824544,0,0,0,0,0,0,0,0,0,-0.0395015202326054,0.193347330262442,0,-0.000604409815675121,0,0,0,-0.0237788257561787,0.255021023862992,0,-0.0156831096185622,0.00220440146216556,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877525905960361,0.204685052273385,0,0,0,0,0,0,0,0,0,0.407543142826912,0,0,0,0,0,0,0,0,0,0,0.189606418345666,0,0,0,0,0.218125483771428,-0.0189806008969628,-0.0397347354680274,-0.0460304364828217,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300869972527458,0,0,0,0,0,0.0312236027369152,0,0,0,0.14978734079615,0,0,0.0352404296888008,0,0,0,0,0,0,0,0,0,0,0,0,0.0379172284037961,0,0,0,0.00972582685802601,0,0,0,0.0552062462524092,0,-0.00121923650251305,0.00220815719341783,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0576508076704597,0,0,0,0,0,0,0,0.0504320101965616,0,0,0.0304205367567601,0,0,0,0.0227437614120014,0,0,0.123151729983592,0.0367668062219664,0,0.0744185345330021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141164209042334,0,0,0.0405006350215206,0,0.0842390082803775,0,0.00369346490472282,0.000387700160181419,0,0,0,0,0,0
X600660.SH,0,0.0465837158992514,0,0,0,-0.11034435279302,0,0,0,0,0,0,0,0,0,0,0,0,0.0376656761988268,0,0,0,0,0,0,0,0.186545435971018,0,0,0,0,0.0395688939445201,0,0,0,0,0,0.207635952524513,0,0,0,0,-0.0093775282165692,0,0,0,0,-0.00666677427174947,0.218811864284932,-0.0131797803565418,0.0307065422566369,0,0,0,0,0,0
X600188.SH,0,0,0.426770095670665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108435544394348,0,-0.0200054245411191,0,0,0,0.0697219337777838,0,0.0953849567761673,0,0.163433778228684,0,0,0,0.0918935283566836,0,0,0,0.440468043959247,0,0,0.0850667780485534,0.0700420366386487,0,0,0,0,0,-0.00635510357567898,-0.0127327065461292,0,0,0,0,0,0
X600688.SH,0.00513263812004057,0.398608784962428,0.0937754941452329,0,0,0,0.0610808555093161,0.00202007652549733,0,0,0,0,0,0.113286501704165,0,0,0.0601064352910367,0,0.0257697718247139,0,0,0,0,0,0,0,0,-0.0309852024448703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363016846137619,0,0,0,0,0.0130255253194376,0,0.0140328987553912,0.00221132483884074,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0700283958461259,0.214516532288065,0,0,0.0409556667495035,0,0,0,0,0.135066491439407,0,0,0,0,0,0,0.183087374004548,0.0102289238350841,0,0.0669937390064143,0.0292261827781623,0,0.0295924386651638,0,0,0,0,0,0,0,0,0,0.20246081307157,0,0,0,0,0,0,0,0.00713758686091723,0,0,0.0137412821880162,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233995079657373,0,0,0,-0.108807398538245,0.126813201572447,0,0.165898550707518,-0.0535662036343477,0.100936446829258,0.0776222162311534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107234504101895,-0.00290410698650542,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0393198918151689,0,0,0,0.418651495511193,0,0,0,0,0,0,0,0,0,0,0,0.0737028856215331,0.0371411449754814,0.0185355344342822,0,8.67361737988404e-19,0,0,0.0596708825905677,0,0,0,0,0,0,0,0,0,0,0,0.0630937912523599,0,0.0254094173650056,-0.00620413701219793,0,0,0,1.73472347597681e-18,0,0.00398736509103616,0,0,0,0,0,0,0
X600362.SH,0,0,0.105337389517872,0,0.00744147948109132,0.173250384775291,0,0,0,0,0,0,0,0.353562964458384,0,0,0,0,0.0204730603242552,0,0,0,0.0596639339447528,0,0,0,0,0,0.113421774293833,0,0,-0.0345095871200727,0,0,0,0,0,0,0,0.0749217516896513,0,0,0.111538349174141,0,0,0,0.00183111830730135,0,0,0.0103258255510659,-0.011505227718977,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242061586942978,0,0,0.0758836280484526,0,0,0.0756828659224204,0.0604537497887112,0,0,0,0,0.171120727484079,0,0,0,0,0,0,0,0.153627268679567,0.0764200345506797,0,0,0.120981488415097,0,0,0.00650044216599123,0,0,0,0,0,0
X002466.SZ,0,0,0.102599460886875,0,0.0186920288643837,0,0,0,0,0,0,0,0.214209476662513,0,0,0,0,0,0,0.178923916909064,0,0,0,0,0,0.550214196314887,0,0,0,0,0,0,0,-0.343074805008823,-0.602524842501078,0,0,0,0,0,0.0361696989129508,0,0,-0.0923967045536956,0,0,0.0830644549620972,0,0,0.0360753290617053,0.0636933545258759,0,0.285233693198854,0,0,0,0
X600516.SH,0,0,0,0,0,-0.0150997326783869,0,0.0230368831968199,0,0,0,0,0,0,0,0,0,0,0.0172920735832844,0,0,-0.189209523877704,0,0,0,0.0532162181794996,0.00448079578982396,0.126573528651867,0.0406091711807375,0,0,0,0,0,0,0,0,0.493997427065594,0,0,0,0,0,0.199665335101306,0,0,0,0,0,-0.0224233741202149,-0.0383994504464081,0,0,0,0,0,0
