,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600795.SH,X600547.SH,X601600.SH,X002271.SZ,X601991.SH,X600803.SH,X600027.SH,X600426.SH,X600176.SH,X600362.SH,X000983.SZ,X601699.SH,X600348.SH,X000408.SZ,X000723.SZ,X000629.SZ,X600096.SH,X600141.SH,X600160.SH,X000786.SZ,X600219.SH,X600157.SH,X002353.SZ,X002080.SZ,X300073.SZ,X000933.SZ,X600985.SH,X600378.SH,X600549.SH,X600801.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.12324390279387,-0.110903142752392,0,0,0,0,0,0,0,0,0.0226812445775573,0,0.0859964670396647,0,-0.00485098732279593,0.0255190584275849,0,0.0615865160159442,0,0,0.092466320849986,0.192687059294655,0,0,0,0.0212635373352867,0,0,0,0,0,0,0,-0.0571475830277808,0,0,0,0,-0.0380432159519941,0,0,-0.0801530242607029,-0.00374625420573861,-0.00701034672189882,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.433834223693757,0.217267814081244,0,0,0,0.0948890467195339,0.213706744122221,-0.0488411814733872,0,0,0,0,0,0,0,-0.171484576778869,0,0,0,0,0,0,0,0,0,0.0731103203787355,0,0,0,0,-0.0818795887660818,0,0,0,0,0,0,0,0,0,0.0234208375340496,0,0,-0.0963280677237385,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0
X600028.SH,0,0,0,0.0500077784382796,0,0.00057818482485386,0,0,0,0,0.0591971805823028,0,0,0,0,0.0325496193960875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852682417817612,0,0,0,0,0,0,0,0,0,0,0,0.0188885233478926,0,-0.00167643355895974,0,0,0,0,0,0,0,0.00491954748329094,0,0,0,0,-0.0173176623798732,0,0
X600309.SH,0,0,0,0,0.0590023909806311,0,0,0,0,0.0532834749388802,0.0849629123860538,0,0,0,0,0,0.0116879840120622,0,0,0,0,0,0,0,0,0,0.0380789667318526,0,0,0,0,-0.00873589530973283,0,0,0,0,0,0.0497751053801934,0,0,0,0.0406974163744181,0,0,0,0,0,0,0,0,0,0,-0.0153261474937208,0,0,0,8.67361737988404e-19,0,0
X600188.SH,0,0.112025979609803,0,0,0,-0.0213566243000388,0,0,0,0.578447545531645,0,0,0,-0.010318092074139,0,-0.0377437694864116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197021275434167,0,0.00782189549382662,0,0,0.0336103946299305,0,0,0,-0.0157752377725279,0,0,0,0,0,0,0,0,0,0,0,0,-0.114786765831358,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.585508144827673,0,0.256023752852482,0,0,0.00145487235128193,0,0,0,0.0440247914378097,0,0,0.0565335740629348,0,0,0,0,-0.132765709230631,0,0,0,0,0,0,0,0,0.237108589044331,0,-0.149546912504994,0,0.0376438031836652,0.0301850801562556,0,0,0,0.174501341974865,0,0,-0.0990637549225218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.251378665671043,0,-0.346385656623004,0,0,0,0.0828105684699361,0,0,0,0,0,0,0,0.0449843757273711,0,0,0.0918178597950909,0,-0.170700617504115,0,0,0,0,0,0,0.0298326623111525,0,0.211529498839205,0.0333961585578455,0,0.198168156449666,0,0,0,0,0,-1.38777878078145e-17,0.0420288667015943,0,0,0,0,0,0,0,0.0884949377855242,-0.0786088491847504,0,0,0,0.0323985630401826,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028748428139142,0,0,0,0,0,0.0840191849412128,0,0,0,0.0134633751426698,0,0,0,0,0,0,0,0.000529891376318924,0,0.041458141536922,0,0.0387852210955227,0,0,0,0,0,0,0.0248109318859583,0,0.037013642328555,0,0,0,0.416362876794336,0,0,0.0504627257042128,0.0204054748211146,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.163129131683185,0.166098264943248,0,0,0,0.095058039975335,0,0,0,0,0,0.0445197001045253,0,0,0,0,0.182479888222432,0,0,0,0,0,0,0,0,0,0.0402518246966076,0.169351267387069,0,0,0,0,0,0.012693998499498,0.114424270017661,0,0,0,-0.0983213674215442,0,0,0,0.0255048115368416,0,0,0,0,0.0441440994368522,0,0,0,-0.0830568380218747,0,0
X601898.SH,0,0.0642107054497081,0,0,0.0267671330352269,0,0,0,0,0,0.0143932035671436,-0.000257211181910109,0,0,0,0,0,0,0,0.0198319491168701,0,0,0,0,0,0,0,0,0,0.34616307032092,0,-6.93889390390723e-18,0,0,0,0.165493929344961,0,0,0,0.0448946491669634,0.140848048520632,0.231683387432287,-0.0961788917283271,0,0,0.0101947105278073,0,0,0,0,0,0,-0.0198887737539037,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0612409426575961,0,0,0,0,0,-0.0541372561216385,0,0,0,0,0.238736990885542,0,0,0.214013452002236,0,0,0,0,0,0.571370940351602,0,0,0,0,0,-0.0474757632780287,0,0,0,0,0,0,0,0,0,0,0,-0.346917723856903,0,0,0,-0.214987384785208,0.0142297711875326,0,0,0.097880237562279,0,0,0,0,0,0,0
