,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X601898.SH,X000792.SZ,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600795.SH,X600547.SH,X000301.SZ,X600886.SH,X000877.SZ,X601600.SH,X002271.SZ,X600426.SH,X600027.SH,X600362.SH,X601991.SH,X601699.SH,X600803.SH,X600176.SH,X000983.SZ,X000408.SZ,X600160.SH,X600348.SH,X600378.SH,X000629.SZ,X000723.SZ,X600995.SH,X600096.SH,X600219.SH,X600489.SH,X600399.SH,X600157.SH,X000786.SZ,X600688.SH,X600985.SH,X000807.SZ,X000933.SZ,X600141.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.650253126264959,0,0,0,0,0,0.169844915608477,0,0,0,0,0,0,0,0,0.0152650743662607,-0.0720888508439134,0,0,0.0460378030931285,-0.0330180226615951,0,-0.012619555661462,0,0,0,0.0497121057514464,0,0,0,0,0,0,0,0,-0.00118261900980552,0,0.0840975074232242,0,0,0,0,0.0479300112406005,0,0,0,0,0.0953649269468784,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.354940184655967,-0.00385586447574139,0,0,0.133372977940617,0,0,0,-0.158837615748384,0,0,0,0,0,-0.0305365377319428,0,0,0,0,0,0,0,0,0,0,0.116184660050931,0.213293278067515,0,0,0,0,0,0,-0.0641343907787744,0,0.0227906451848587,0,0.0628113098242063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.577294969896204,0,0,0,0,0,0.00932584235705826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219861111969225,0.0103144705582423,0,0,0.0259070327821368,0,0.0745144075858018,0,0,0,0.00334051038931005,0.00116624694007436,0,0,0,-0.0181457051234226,0,0,0.0295093459210544,0,0,0,-0.0162704269255423,0.00419023233744008,0,0,0,0,0,0.0211735272714827,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139837272314201,0,0,0.0422699917836737,0.101064758811103,0,0,0,0.143001620793457,0,0,0,-0.00632650432580891,-0.190511036900801,0,-0.104911265896356,0,0,0,0,0.373960072801885,0.14304168488787,0,0.0890489179463898,0,0,0,0,0.0907187480538766,0,0,0.0367273652980819,0,0,0,0,0,0,0
X600188.SH,0,0.937668415928536,0,0,0,0,0,0,0.0629531104365784,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354459849807556,0,0,0,0.0882011279186271,0,0.12472647055245,-0.0723393082763328,0.0272387648073995,-0.0574280320037059,0,0,0,0,0,0,0,0,0,-0.00896760457502068,0,0,0,0,0,0,0,0,0,-0.0543657522770771,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.404945816777621,3.46944695195361e-18,0,0,0,0,0.0265802369826516,0,0,0,0,0,0.0693249473246805,0,0,0,0,0,0.0912882115687538,0,0,0,-0.225612084119241,0,0,0,0,0,0,0.0728450145844317,0,0,0,0.130164153091338,0,0.0168451490079328,0,0,0,0,0,0,0,0.222349171911049,0,0,-0.022245684586047,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.418128689605298,0,0,0,0,0,0,0,0,0,0,0.0252911457824855,0,0.0717809102695096,0,0.193880770606516,0,0,0,0,0,0,0.168739208449428,0.031968993440192,0,0,0.539093662506711,0.0640604343494153,0.0174559785525005,0,0,0,0,0,0,0,0,0,0,-0.170822833217298,0,0,-0.0825026482786382,0,0,0,0,0.0396491786799094,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0539889460663894,0,0,0.166293696674149,0,0.116947670472461,0,0,0,0.00010269627504495,0,0,0,0,0,0,-0.0569851167128288,0,0,0,0,0,0,0,0,0,0,0.140845067459429,0,0,0,0,0.456947036019295,0,0.0220013617306781,0,0.0318415250278367,0,0.0488441968918749,0,0,0.0288155467937472,0,0,0,0,0,0
X601898.SH,0.0203994713402079,0,0,0,0,0,0.0672877299340527,0,0,0,0,0,0,0,0,0,0,0,0,0.0741900533062086,0,0,-0.0924766519571142,0,0,0,0,0.0948728245809739,0.242765303397343,0,0.410297760264805,0,0,0,0,0,0,-0.00366138480946997,0,0,0,0,0.00996841167345405,0,0,0.00685607745140826,0,0.0924383356098366,0,0,0,-0.0303538798691233,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.199441034634434,0.0829380285639777,0,0,0,0,0,0.0906539690687204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697479049521761,0,0,0,0,0.101075226615871,0.0681424093493972,0.0180009386560693,0,0,0,0,0,0,0,0.14835423407477,0,0,0,0,0,0.0539840704391901,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.025120141084974,0,0,0,0,0,0,0,0.246178770817921,0,0,-0.0162238277194275,0.256737475056589,0,0,0,0,0,0,0,0,0,-0.0278837461370508,0,0,0,0,0,0.20807256475975,0,-0.0951256058019637,0,0,0.214316362815011,0,0,0,0,0,0,-4.33680868994202e-19,-0.0570708878563729,0,0,0,0,0,0
