,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X002271.SZ,X002466.SZ,X600547.SH,X000786.SZ,X600176.SH,X000301.SZ,X600362.SH,X600111.SH,X600426.SH,X600011.SH,X600886.SH,X601600.SH,X601898.SH,X600010.SH,X600486.SH,X600352.SH,X600188.SH,X002080.SZ,X601991.SH,X002353.SZ,X600801.SH,X600803.SH,X600489.SH,X600795.SH,X600219.SH,X300037.SZ,X600688.SH,X600299.SH,X600516.SH,X600027.SH,X601168.SH,X002409.SZ,X600157.SH,X601992.SH,X600399.SH,X000932.SZ,X002497.SZ,X000723.SZ,X000898.SZ,X000027.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0252979371631443,-0.0138973359986053,0,-0.00517813773659571,0,0,0,0,0.0282726260938803,0.0443235962770036,0,0,0.0295965853340909,0,0,0,0,0,0,0.0664586544092402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639469493011231,0,0,0,-0.00415138463114588,0,0,0,0,0,0,0,-0.00125356782466271,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0132882231022244,0,0,0,-0.0424969631928439,0,0,-0.024985651485311,0,0,-0.000856886464230312,0,0,0,0.0643042816213624,0,0.160417047361516,0,0.0550139685356292,0,0,0,0,0,0,-0.0425994183207674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828476694611756,0,0,0,0.150899442177455,0,0,0,-0.00219332825967246,-0.00337526824768775,0,0,0,-0.00398177026159192,0,0
X600309.SH,0,0,0,0,0,0.0295981799869051,0,0,0,0,0,0,0,0,0.112900636348576,0,0,0,0,0,0,0,0,0.154135727578121,0,0,0.173338204108772,-0.128550138451352,0,0,0,0,0,-0.0553116509583029,0,0,0,0.0689327444451173,0,0,0.00117417565641448,0,0,0.0233540976655222,0,0,0,0,0,0,0,0,0.008578440047684,0,0,0,0.0243043209801785,0,0
X601088.SH,0,0,0,0,0,0,0,0.0721129715496508,0,0,0,0,0,-0.0507984622425837,0,0,0,0,0,0,0,0.222356268303121,0,0,0,0.422642701616906,0,0,0,0,0,0,0,0,-0.058502828989934,0,0,0,0,0.0809173995635689,-0.0303780589707417,0,0,-0.115286600146788,0,0,0,0,0,0,0,0.0232563457533907,0,0,0,0,-0.0248990634687901,0,0
X600585.SH,0,0,0,0,0,0.0572756680393312,0,0,0,0,0,0,-0.0576349186779628,-0.049796042190026,0,0.0679340458399611,-0.00955119651317296,4.33680868994202e-19,0,0,0,0.0135481626420805,0,0,0,0,0,0,0,0.098186281558962,0,0,0,0,-0.0757698607099219,0,0,0,0,0.0795350211670738,-0.0691193428114239,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00547465376217839,0.00837519844404361,0,0,0,-0.00848805430287603,0,0
X002460.SZ,0,0,0,0,0,0,0,0.30124428042681,0,0,0.394083060911507,0,0.13622008382183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318326701330007,0,0,0,0,0.0563824915771445,0,0,0,0,0,0.266733477660248,0,0,0,0,0,-0.0481071967506274,0,0,0,0,0.0172747926188587,0,0
X600019.SH,0,0,0,0,0,-0.00533447019084553,0,0,0.395788993749556,0,-0.0390908632872985,0,0,0,0,0,0.256613102852374,-0.0636574037412071,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.101955520929963,0,0,0,0,0,0,0,0,0,0.0562906780588024,0.124667354029782,0,0.0773189487161915,0,0,0,0,-0.00396794365284546,-0.0274081021425395,0,0,0,0.0131131737346499,0,0
X600660.SH,0,0,0,0,0,0.104341468591792,-0.0246486241278218,0,0,0,0,0,0,0,0.014248389020128,0.00835962748882828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00958694195990326,-0.164478348367781,0,0,0.171701447385435,0,0.10309495620467,-0.174679505432141,0,0,-0.0650494503708348,0,0,-0.0258925571851173,0,0,0,0.000959496234728591,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152101448713246,0.0616024413042532,0,0,0.123493140687445,0,0,0,0,0,0,0,-0.118711782728668,0,0,0,0,0,0,0.161895756449166,0,0,0,0,0,0.132161559893143,0,0.0132724196856564,0,0.0577658503456947,0,0,0,0.207285991369478,0,0,0,-0.0327685862639569,0.0534492696656263,0,0,0,0.00496461911962031,0,0
X002271.SZ,0,0,0.047653970975673,0,0,0,0,0.225157623261308,-0.0228752667873551,0,0.0844422967269175,0,0,0.168529241089305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038529608263043,0,0,0,0,0,0,0,0,0,-0.0613132458916918,0,0,0.170467677152156,0,-0.000312807696297117,0,0,0,0,0,-0.0212561371765345,0,0,0,0,0.0173658506082724,0,0
