,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X600585.SH,X002460.SZ,X601898.SH,X600011.SH,X000792.SZ,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X600795.SH,X600547.SH,X000877.SZ,X601600.SH,X601991.SH,X600027.SH,X002271.SZ,X600426.SH,X600803.SH,X000983.SZ,X600362.SH,X600176.SH,X601699.SH,X600348.SH,X000408.SZ,X000629.SZ,X600096.SH,X000723.SZ,X600985.SH,X000786.SZ,X600219.SH,X600160.SH,X600995.SH,X600378.SH,X600157.SH,X600141.SH,X600489.SH,X002080.SZ,X300073.SZ,X600688.SH,X000933.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0.299997474751306,0,0,0,0.112575339674736,0,0,0,0.0012236900833972,0,0,0,0,0,0,0,0.144360409202035,0,0,0,0.0570698666250807,-0.0307111329135612,0,0,0,0,0,0.066249026659077,1.73472347597681e-18,0.0218008921371469,0,0,0.24518760114341,0,0,0.0263863767495306,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0359067163726589,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0494013152964172,0,0,0,0,0,0.112900967573896,0,0,0,0,0.25156757489732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162814703182261,0.250747929607722,0,0,0,0,0,0,0.0802426906124667,0,0.0305839116097153,0,-0.178726506897301,0,0,-0.0474556522076229,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.240949479330777,0,0,0,0,0,0,0,-0.396680543878729,0,0.189567722618475,0,0,0,0,1.0842021724855e-19,0,0,0.364837456709171,-0.0150182776902127,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0402521890028684,0,0,0,0,0,0,0.0305542347651529,0,0,0,0,0,0,0,0,0,0,0,0.100967637271761,0,0.424295021660323,0,0,0,0
X600111.SH,0,0,0,0,0,0.109699779595777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132099748243491,0,0,0,0,0,0,0.060068723284794,0,0,0.357305036290089,-0.108325133204835,0.0325123854468132,0.0763929192078483,0,0,0,0.0182043978177325,0.00992513736283612,0,0,0,0,0.0571931121354398,0,0,0,0.0343529377004349,0,0,-0.00788290117695027,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0118784992916885,0.147878375772599,0,0,0,0,0,0,0.0890654947864678,0,0,0,0,0,0,0,0,0,0,0,0.0427656423777405,-0.0150638630047467,0,0,0,0,-0.0116992550871561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101213663447689,0,0,0,0,0,0.00949430644310747,0.110791006874475,0,0,0,0,0
X000708.SZ,0.143538567276636,0,0,0,0,0,0,0,0,0,0,0,0.0439710307922312,0,-0.279685991559032,0,0,0,0.00562785348519864,0,0,0,-4.33680868994202e-19,0,-0.024880990552194,0.2507253356102,0,0,0,0,0,0,-0.0107888967577435,-0.127510684182334,0,0,0,0,0,-0.197954056819249,0,0,0,0,0,0.135812698152632,0.286543966870168,0,0,0.0976075332840927,0,-0.0742292177924036,0.0201792209584171,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0564011855688456,0,0,0.0227258800137795,0.222313615308192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280051330741137,0,-0.0681124370973128,0,0,0,0.0543262930939194,0,0.0603451087002762,0,0,0,0,0.211311290599203,0,0,0.0595155418898029,0,0,0.00124048095663502,0,0,0,-0.008568709226475,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0150984624404971,0,0.0428750853889088,0,0.0321495624046787,0,0,0,0,0.0750695255704675,0,0,0,0.132616802568312,0.196923778603949,0,0,0,0,-0.0154480260173042,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0524267461424865,0.061727209115952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0437645159514734,0,0,0.198908973651576,0,0,0,0,0,0,0,0,0,0,0,0,0.562378346958883,-6.93889390390723e-18,0,0.149009599456268,0,0,0,0,0,0,0,0.0975123562477023,0,0,0,0,-0.261844119949288,-0.614441261564394,0.265944417101764,0,0.0693604443737253,0,0,0.250248714816208,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0.0251296988325231,0,0,0,-0.0406036848594881,0,0,0,0,0,0.0586210275841094,0,0,0,0,0,0,0,0,0,0,0.133766505656822,0,0,0,0,0.0931064764820992,0,0.15643769323165,0,0,0,0,0,0,0,0,0,0.00732225964822475,-0.0484093482238391,-0.00146607026500428,0,0,0,0.227139213343529,0,0,0,0,0.0176053338378606,0,-0.0329134820449603,0.0288292073295342,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.106275442294048,0,0.182191631264635,0,0,0,0,-0.0172852491813075,0,0,0,0.0645264304632788,0,0,0,0,0.173211940604549,0.200148311268768,-0.164110173584501,0,-0.336782485165934,-0.0737848113270749,0,0,0,0,-0.0536596014582032,0,0,0,0,0.0288096345475745,0.0245995272247853,0,0,0,-0.0327918514025799,0,0,0,0.096943752230709,0,0,-7.23726150806282e-05,0.00565817170379644,0,0.0141459087939638,0.0300351004347824,0,0.205632566105804,0,0,0,0
X601600.SH,0.354188123063373,0,0,0,0,0,0,0,0,0.0319481658681262,0,0,-0.0173828062929645,0.166288386739814,0,0,0,0,0,0,0.020806777905607,0,0,0,0,0,0,0,0.342466991882177,0,0,0,0,0,0,0.0904736283725414,0,0,0.0854866299863966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0903136327394059,0.23663777999323,0,0,0,0.0485661723632072,0,0,0,0,0.102993158310929,0,0.113182461280343,-6.93889390390723e-18,0,0.165211303269294,0,0,0,0.0877281626162828,0,0,0,0,0,0,0,0,0,0,0,0.0415650740845418,0,0,0,0,0,0.138342042445681,0,0,0,0.0899245418853235,0,0.00142794940130285,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0885655815526659,0,0,0,0.29014844197876,0,0,0.0139562634858716,0,0,-0.129929038913169,0,0,0.405420350128179,0,0,0,0.194869925879991,0,0.00512504358453778,0,0,-0.008077100666387,0,0,0,0,0,0.0265050104033145,0,-0.0926772352002628,0,0,0,0,0.14417408151346,0,0,0,0,0.041611997284558,0,0,0,0,0,0.0617365051242546,0.00787546586629896,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0732267161795185,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.268277527895313,0,0,-0.152252872743585,0,0,0,0,0,0,-0.176976305273135,-0.165088722480374,0,0,0,0,0,0,0,0,0,0,0.746738319529916,0,0,0,0,0,0,0,0,0,0,0.183380011430281,-0.0214358913835354,0,0.0362973034214906,0.0388024917920529,0,0,0,0,0,0
X600426.SH,0,0,0,0.300607809977753,0,0,0,0,0.00945046694728237,0,0,0,0.0740148722259893,0,0,0.0153190291749569,0,0,0.0306012576325224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992415833814557,-0.068489990471862,0.0976099567408119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767072049355148,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.157172324830786,0.189657846204641,0,0,0.0939510521558787,0.197709292515234,0,0,-0.00987511701675804,0,-0.265443580808722,0,0,0,0,0,0,0,0,0,0,0,0,0.032360621093894,0,0,0,0,0,0,0,0,0,-0.0527160085230964,0,0,-0.0095211455291169,0,0,0,0,0,-0.0750314548016258,0,0,-0.0462112659423019,0,-0.0742530753480631,0.0841559653097421,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0489220621618709,0,0.0353757133899793,-0.103438308631113,0.278621653208422,0,0,0,0.00529830435433155,0,0,0,0,0,-0.00686464956764435,0,0,0,0,0,0,0,0,0,0,0,0.468685149671712,0.0249698095144839,0,0,0,0,0.511883152368992,0,0,0,0,0,0,0,0,0,0,0,0.126071812788946,-0.114963485379888,0,0.0166547547806485,0.0539085404647185,0,0,0,0,0,0
X600362.SH,0.205098065237361,0,0,0,0,0,0,0,0,0.00597163893395603,0.130589643001183,0,0,0,0,0,0,0,0,0,0.132219210015676,0.0207930895915665,0,0.0201789649403745,0,0,0.0139828308188362,-4.33680868994202e-19,0,0,0.123902083923976,0,0,0.0416275789853458,0,0,0,0,0.196298839034824,0,0,0,0,0,0,0.0234347834182026,0,0,0,0,0,0,0.00188868993843748,0,0,0,0,0,0
X600176.SH,0,2.45060817199672e-05,0,0.223845240545021,0,0.0268937855272161,0,0,0,0.0907500190158415,0,0,0,0.198813842013592,0,0,0,0,0,0,0,0.0409710624457157,0,0,0,0.0552688168001888,0,0,0,0,0,0,0,0,0,0,0,0.288465229169224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118982388084769,0,0,0,0,0,0
X601699.SH,0,0.0252582505564868,0,0,0.18963365916387,0,0,0.0914956939404145,0.172195575691401,0,0,0,0,0,0,0,0,0,0.0198348430337274,0,0,0,-0.0771266005586504,0,0,0,0,0.252837260949658,0,0,0,0.0315644453468351,0,0.00837133087712165,0,0,0.108972557452364,0,0,0,0,0,0,0,0,0.00605229292054929,0,0,-8.67361737988404e-19,0.163615856010116,0,0.0132530296990166,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.406478822076142,0,0,0,0,0,0,0,0,0,0,-0.0321271697910933,0,-0.232025873007465,-0.181108213966798,0,0,0,-0.0170127047206535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799586356667706,0,0.0716923117575442,0,0,0,0.170695215520786,0.384255979759238,0,0.115921518694618,0,0,0.0544408453923022,0.0119831668979972,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.451577310714984,0,0,0,-0.0167128438180841,0.0355432229986488,-0.0700268407699548,-0.103922945233952,0,0,0.253145368441761,0,0,0,0,0,0,-0.048408578263108,0.0832440586818332,0,0.0833979238201159,0,0,0,0,-0.18216884628174,-0.0220025063156685,0,0,0.0511782421777954,0,0,0,0,0,-0.0565614618722869,0,0,0,0,0,0.0942063163048259,0,0,-0.0839720688917452,0,0.0166290964854769,0.0187521221280247,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.385941762062536,0,0,0.296574464741673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053366310914751,-0.0907615475531427,0,0,0,0.179674567219131,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0607875716532577,-0.0161188113608054,0,0,0,0,0,0,0,0.0772909429113219,0.169625555276748,0,0,-0.086476072631036,0,0,0,-0.0220156322735347,0,0
X600096.SH,0,0,0,0,0.00412109450780779,0.236388628261018,0,0,0,0,0,0,-0.0337357230717086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043221824759233,0,0,0.0147642926354508,0,0,0,0,0,0,0,0,0,0.0816653222022772,0,0,0,0,0,0.063818675322832,0,0.133416064461965,0.209337127482365,0,0.125026918700848,-0.0168152307304608,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.204214968390894,0.0440559015801185,0,0.00496303897001706,0,0.0605570279466123,0,0,-0.0551352794446828,0.00378708201734369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379076841047072,0,0,0.0211212652471648,0,0,0,0,0,0.02666560205162,0,0,0,0,0,0.260966788066149,0,0,0.122839646266607,0,0,0.0350493499452536,-0.0465551038164245,0,0,0,0,0,0
X600985.SH,0,0,0,0.0951033983816424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532930918816109,0,0,0.0914641463175295,0,0,0.0809892587905993,0.220063695096894,0,0,0.232368654245466,-0.0378507381061216,0,0,0,0,0,0,0,0,0.000823974381420344,0,0.0516981150113581,0,0,0,0,0,0.0578563565513972,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.318448061618567,0,0,0,0.0865270013423237,0,-0.114018241755873,0,0,0,0,0,0,0,0,0,0,0,0.0628921960126347,0,-0.0496515163141064,0.204493462429045,0,0,0,-0.082324805750249,0,0.0643369497022692,0,0,0,0,0,0,0,0,0,-0.0174470844846424,0,0,0,0,0.115135845651869,-0.0119794232053357,0,0,-0.0113734349987482,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0208580443557047,0,0,0,0,0,0.168955568313791,0.1099683748597,0.123349073673095,0,0,0,0,0,0,0.0169114314947362,0,0.399888618909256,0,0,0,0,0,0,0,0,0,0,0,0.105273724927067,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0757291961472446,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110441853326667,0,0,0,0,0,0,-0.0932537037268159,0.190634531796736,-0.0618085919960054,0.101104810386215,0.0189188430116202,0,0,0,0,0,0.0577077872814744,0.197392978262278,0,0.15065175521719,0,0.0150246329359336,0.700847153584881,0,-0.0458716427569778,0,0,-0.167767223668424,0,0,0,0,0,0,0
X600995.SH,0,0,0,0.131642210954147,0,0,0,0,0,0,0,0,0.0872045571770256,0,0,0,0,0,0,0,0,0,0.0635680316922278,0.151679846527848,0,0,0,0,0,0,0,0.116139192927615,0,-0.0969292951372,0,0,0,0,0,0.358694556015941,0,0,0,0.306572541992793,0,0,0,0,0,0,0,0.00930038402961524,0.00936386117001526,0,0,0,0,0,0
X600378.SH,0,0,0,0.0998474633061267,0,0,0,0,0,0.14795534430298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248461538651908,-0.00431858008831183,0,0,-0.183610793379729,8.67361737988404e-19,0,0.182098686096468,0,0,0,0,0,0.135015106836137,0.0737818195587501,0,0,0,0,0,0,0,0.102016746502535,0.166858697129538,0,-0.0463924407009804,-0.0564283265112997,0,0,0,0,0,0
X600157.SH,0,0,0.00772540590110956,0,0,0,0,0,0.200921137095362,0.236342790127535,0,0,0,0,0,0,0,0,0,0,0,0.0216721906310978,0.124625557586804,0,0,0,0,0,0,0,0,-0.0134956866421553,-0.00894517970763604,0.0111772377017235,0,0.115870028303155,-0.00138117976708966,0,0,0,0,0,0,0,0,-0.0229023052353487,0,0,0,0,0,0,0.0367014768493733,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.065138878214817,0.118357104261597,0,0,0.099206253877867,0,0,0,-0.00195752290415257,0,0,0.249308651548549,0,0,0,0,0,0.0455543922771333,0,0,0,0,0,0,0,0,0,0,0,0,0.254564435296549,0,0,0,0,0,0.0899214368056151,0,0,0,0,0.0596910995909063,0,0,0,0.00698910863431119,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600489.SH,0.0214801998425676,0,0,0,0,0,0,0,0,0,0.0403508580057582,0.0190425518509628,0,0,0,0.00534852451823328,0,0,0,0.744281846473753,0,0.0366728229495505,0,0,0,0,0,0,0,0,0,-0.00192282935786341,0,0.039640629411216,0,0,0,0,0,-0.00164102018418329,0,0,0,0.0615054142629117,0,0.0247800756134929,0,0.0243915044760426,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.056073937110889,0,0.0564293976719201,0,0,0,0,0,0.110993820254892,0,0.0720136395069426,0,0,0.103617925887976,0,0,0,0.0282438118062273,0,0,0,0,0,0,0,0,0.0337266314702195,0,0.0785740339959251,0,0.0156784827805182,0,0,0,0.100577185775955,0.104140412973197,0,0,0,0,0,0,0,0,0,0,0.078337042304607,-0.141162113851891,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0.451473415050225,0,0,0,0,-0.00281141248662354,0,0.0194567297745721,0,0,0,0,-0.287668522884817,0,0,0.00362733339348563,0,0,0,0.0601440355446731,-0.0266291802838656,0,0,-0.0359294800187008,0,0.0443883600006342,0.0668555635489692,0.0371610567688626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0368767308738512,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0823311775014585,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.00832008580317267,8.67361737988404e-19,0,0.0355906182823935,0,0,0,0,0.0460446784350417,0,-0.0123896794178342,0,0.26708768991235,0,0.192764917499156,0,0,0,0,0,0,0.0250712621677865,0.00211797224687427,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.431648582135579,0,0,0,0,0,0,0,0.136663486071568,0,0,0,0,0,-0.170559456342789,0,0,0,-0.129567450655071,0,0.0521128350521467,0,0,0.0362616351750376,0,0,0,0,0,0.226943406674925,0,0.0615683359369407,0,0,0.338236688926513,0,0.0096528480661931,0,0,0,0,0,0,0,0,0,0,0.143990530672705,0,0,0,0,0,0,0
X600549.SH,0,0,0,0.249320936640359,0,0,0,0,-0.0439255035933379,-0.0847690481034614,0,0,0,0,-0.306637017655435,0.118590439191963,0,0,0,0,0,0,0,0,0,0,-0.174383172469637,0,0,0,0,0.0687359459355151,0,0.0581792654533883,0.16191890352699,-0.0905802950726682,0,0,0,0,0.0595657559779147,0.640610379550271,0,0.703166098872591,0,0,0,-0.0663855517151253,0,0,0,0,0.0821310925197029,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0904222364115744,0,0,0.0575750864584171,0,0,0,0,0,0,0,0,0,0.118266719598525,0.0127359708630949,0,0,0,0,0,0,-0.036054406446574,0,-0.00971430565047589,-0.158892348112126,0,0,0.147447326783377,0,0,0,-0.0374870829676742,0,0,0,0,0,-0.233778526809362,0.000768247186814043,0,0,-0.126348688179855,-0.0144368352808902,0,0,0,0,0,0
Slope,0,0,0,0,-0.0183817469173463,0,0,0,0,-0.0808070836740003,0,0,0,0.209960046857738,0,0,0,0,0,0,0,0,0,-0.103725035960781,0,0,0,0,0,0,0,0,0,-0.0107982279726299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104449725458587,0,0,0,0,0,0
TED,0,0,0,-0.172393906330774,0,0,0,0,0,0,0,0,0.13022019629175,0,0,0,0,0,-0.0980823211848915,0,0.289081360333649,0,0,0,0,0,0,0,0,0,0,0.154729438132879,0,0,0,0,-0.305445131327681,0,0,0.0262204748172055,1.38777878078145e-17,0.0770026681687318,0,0,0,0,0,0,0,0,-0.0625780446750715,0.200962818597692,0,0,0,0,2.53851861638462,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.100702106449528,-0.0632366086086284,0,0,0,0.133981998006997,0,0.0574011197263451,-0.0039466098727427,0,0,0,0,-0.0315436216104635,0,0,0,-0.143592123263712,0,0,0,0,0,0,0,0,0,0,0.10813292678574,-0.0254214877987813,0,0,0,0,-0.19456591310844,0,0,0,0,-2.16840434497101e-19,0,-0.0264534827867069,0,0,-0.0377418756361441,0.022713389122848,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0996900176789003,0,0,0,0,0.156553854697565,0,0,0,0,0,0.0469820710667597,0,0.140889315712267,0,0,-0.0465573271183264,0,-0.0462807076122658,0,0,0,0,0,0,0,0.0041364641742779,0,0,0,0,0,0,-0.0399858917521826,0,0,0,0,0,0,0,-0.00919618397175412,0,0,0,-0.0183233049701522,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00257521060571482,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193027841972321,0,0,0,0.000966380899834973,0,0.000319432294417029,0,0,0,-0.000882830091768477,0,-0.000492758572281007,0.000297903899614074,0,0.0027709835151349,0,0,0,0,0,0,0.000632996496921717,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.00132211569569809,0.00400802794298033,0,0,0,0.0127013125622722,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.018043210814771,0.021297198668853,0,0,0,0,0,0,0.0117630391714141,0,0,0,0,0,0,0.027381504371415,0,0,0.0280401062568873,-0.014745946078829,0.0203565306547539,-0.00955505067144854,-0.0599552848480296,0.0149264042916081,0,0,-0.00331736664734984,0,0.0276694613415004,0,0,0,0,0,0,0,0,0,0,-0.207853724477221,0.185554275057091,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00228313274371026,0,0,0,0,0,0,-0.00573363078646939,0,0,0,0,0,0,-0.0103726873218232,0,0,0,0,0.00253496623507692,0,0,0.0054282071809396,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.000767036796299363,0,0,0,0,0,0,0.00636191350413818,0,0,0,0,-0.0184890035772075,-0.0176806104412245,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0008281755520739,0,0,0,0.00119051537902113,0,0,0,8.470329472543e-22,0,0,0,0,0,0,0,0,-0.00163610474883095,0,0,0,0,0,0,0,0,0.000844324488985575,-0.0013576787471217,-0.000275325278955641,0.000481346981054335,0,-0.00436205156868579,0,0,-0.00124987549586746,0.00494585189621688,0,0,-0.000339783811749039,0,0,0,0,0,0,0,-0.0038038616896802,-0.00800400230976984,0,0,0,0,0,0
