,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600547.SH,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600660.SH,X601992.SH,X600111.SH,X600309.SH,X600886.SH,X600489.SH,X600623.SH,X002466.SZ,X600299.SH,X002075.SZ,X000792.SZ,X601158.SH,X000723.SZ,X000898.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X000959.SZ,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X600758.SH,X002470.SZ,X600021.SH,X000630.SZ,X601699.SH,X600160.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0371838393099748,0,0,0.0446411606923872,0,0,0,0,0,0,0,0,0,0,0,0,0.0136387715498266,0,0.0131883094411395,0,0,0,0,0.0171889560532588,0,0,0,0.041147021766056,0.00346393054234122,0,0,0,0,0,0.0268548307977368,0,0,0,0.0162104197549583,0.0450926919972354,0,0,0,0.0245656891452975,0,0,0.00097438188814412,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.101735618789512,0,0.151004789155534,0,0.104446796787181,0,0,0,0,0.0431448577909595,0.000746444459075224,0,0,0,0,-0.0545526549986549,0,0,-0.0176329799037566,0,0,0,0,0,-0.0227002996261317,0,0,0,0,-0.0171137190492127,0,0,0.0213844807574573,0,0,-0.0129893365738739,0,0,0,0,0.0520424805343946,0,0,0,0,0.0239403289975972,0.0154976344490096,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0880576696394898,0.0523294840255185,0,0,0.0277371753311706,0,0,0,0,0,0,0,0,0.0785239232074256,0.0657629350501535,0.0251457257308438,0,0.0404007262516276,-0.0557560576002266,0,0,0,0.00929930715519387,0,0.0560960629474986,0,0,0,0,0,0,0,0,0,0,0.0591333828629821,0,0,0,0,0,0,0,0.0195011238812607,0.0615456377233376,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.100175862215231,0,0,0.102841567874064,-0.00646229558863105,0,0,0.0227337005910571,0,0,0,0,0.0115637143141345,0.145937302129936,-0.00806108350129822,-0.00945827170725278,-8.67361737988404e-19,-0.256773814942137,-0.00907852539094948,0,0,0,0,0,0,0,0,0,0.185285355221936,-0.045035750133622,0.0477953325529183,0,-0.13944551932407,0,0,0,0,0,0,0,0,0,0.0229527483973516,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0357952823111266,0,0,0.0274886017726416,0,0,0,0,0,0,0,0.0853042518482229,0.0166178116943968,0.0935035961082291,0,0,0,0,0,0.161686038362369,0,0,0,0,0,0,0.0374822208061186,0,0,0,0.0789858879915238,0,0,0,0.0169031897915309,0,0,0,0.0318281437603055,0.0362238470835439,0,0,0,-0.0319519968669173,0,0,0,0,0,0
X600585.SH,0,0,0,0.0579107224042923,0,0,0,0,0,0.202007935516606,0,0,0.0553459377971484,0,0,0,0,0,0.175346683136893,0.17222881807618,0,0,0,0,0,0,0,-0.0958200316235746,0,0,0,0,0,0,0,0,0,0.0465227453848428,-0.0300846566516853,0,0,0,0,0.0341016536866293,-0.144710548835795,0,0,0,0.144772603448337,-0.102484691430603,0,0.0193458940690967,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00853973404381364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198145888024609,0,0,0,0,0,0,0,0,0,-0.00584648643920057,0,0,0,0,0,-0.00270350733523214,-0.000308599826925557,0,0,0,0.00260780028723396,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0753301000172025,0,0,0,0,0,0,0,0,0,0,0.0664985148636705,0.0498452229903066,0,0,0.0449234530212522,0,0.0078362284449567,0,0,0,0.0061971474275858,0,0,0,0,0,-0.186509886343219,0,0,0,0.0018543141881272,0,0,0,0.386408239271654,0,0.191071638177093,0,0.0648606535181906,-0.0224834054820398,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.104243821926311,0,0,0,0,0.0353019287375371,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0202129638612737,0,0,0,0,0,0,0.238031325734585,0,0.0538997309130934,0,0,0,0,0,0,0,0.000940384403901928,0,0.148151419478033,0.109605154970625,0,0,0,0.0157660399502738,0,0.0177798210038565,-0.0297568132902729,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500541928171897,0,0,0,0,0,0,0,0,0,0,0,0.112334490659462,0,0,0,0,0,-0.0188468773738984,0.104753353548558,0,0,-0.13848917356124,0.629158779605665,0,0,0,0.163675936261073,0,0,0,0,-0.0800190033391097,0,0,0,0,0,0,0.0504724033303668,0.0796115922852493,0,0,0,0,0,0
