,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X600886.SH,X601898.SH,X600010.SH,X002460.SZ,X600801.SH,X002271.SZ,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600688.SH,X000786.SZ,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X600489.SH,X600176.SH,X000723.SZ,X002466.SZ,X000401.SZ,X000553.SZ,X000898.SZ,X601158.SH,X600426.SH,X600516.SH,X600219.SH,X000932.SZ,X000792.SZ,X000883.SZ,X000709.SZ,X600126.SH,X000027.SZ,X600583.SH,X600612.SH,X000630.SZ,X002353.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.199216946480973,0,0,0,0,0.0153743375540295,0,0,0,0.10582407634552,0,0,0,0,0.134426698980794,0,0,0,0.0377534582434107,0,0,0.0985140011054118,-8.67361737988404e-19,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.174426258298605,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.297840533507204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279663175777325,0,0,0,0,0,0,0,0,0,0,0,0.092067884426372,0.0948864665087878,0,0.0371361462025607,0,0,0.036507382294736,-0.00752040797496705,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.37834409326126,0,0,0,0,0.110140971023419,0,0,0,0.0762671255197406,0,6.93889390390723e-18,0.0854090744263045,0,0,0,0,0,0,0,0,0,0,0.0264670716035505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472397242202954,0.0419210468590875,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.210206415542298,0,0,0.0197099368823996,0,0,0.014412864543259,0.434883793663531,0,0,0,0,0,0,0.0356793551555119,0,0,0,0,0,0,0,0,0,0,0.027664344628992,0.178234484096718,0,0,0,0,0,0,0,0,0,0,-0.0498071017902573,0,-0.029229715508629,0,0,0,0,0,0,0.00102624638411619,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217958855966648,0,-0.0221374186583073,0,0,0,0,0,0,0,0,0,0.263004198360257,0,1.38777878078145e-17,0,0,0,0,0.101879548440326,0.110680795221675,0,0,0,0,0,0.00156154614353834,0,0,0,0,0,0.0172445750398668,0,0,0.0139006918460855,0,0,0,-0.14956777018622,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121793855809189,0.00756726499108143,0,0,0,0,0,0,0,0.833693768208742,0,0,0,0,0.0171881575245197,0,0,-0.0840353658647902,0,-0.0337909885539633,0,-0.0223982856999504,0,0,0,0,-0.0324667270589077,0.260273103143939,0,0,-1.73472347597681e-18,0,0.0459829149669864,0.0114132955041925,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0643086045318009,0.0767108587237268,0,0,0,0,0,0,0,0,0.151996780492902,0,0.0584266190552112,0.0897206837919749,0,0,0,0.241940969787702,0.081731136053266,0,0,0,0,0,0.0708858181841844,0.0154568393642546,0,0,0,0,0,0,0,0,0,0,0,0,0.0256997682124959,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623557557489635,0,0,0.0643876121585541,0.118670656645749,0,0,0,0.318657390763586,0,0.0670343887891248,0,-8.67361737988404e-19,0.0361035398578423,0,0,0,0,0,0,0,0.176026652720165,0,0,0.138831543544226,0,0,0,0,0,0.276493725917002,0,-0.0241398061259955,4.33680868994202e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0605159209521036,0,0,0,0,0.033072675566907,0,0.0416697504824925,0,0,0,0,0.104274812165312,0.470422120782135,0,0.0303665800574675,0,0,0,0,0,0,0,0,0,0,0.0149618462263641,0,0,0,0,0,0,0,0.108634064658611,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.108760950829238,0.284743616697111,-0.0350017746049049,0,0,0,0,0,0,0,0,0,0,0,0.00824920025321338,0,0,0,0,0,0,0,0.0900614495370149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11642281590606,0,0,0,-0.0273922259309099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
