,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600188.SH,X600688.SH,X601991.SH,X002466.SZ,X601600.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X300072.SZ,X002460.SZ,X600111.SH,X000553.SZ,X000898.SZ,X600027.SH,X600352.SH,X601992.SH,X600176.SH,X000825.SZ,X600299.SH,X000709.SZ,X000786.SZ,X000792.SZ,X000408.SZ,X600426.SH,X600808.SH,X000883.SZ,X600315.SH,X601699.SH,X601158.SH,X000830.SZ,X600219.SH,X002110.SZ,X000932.SZ,X600339.SH,X600489.SH,X002271.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.31344153305442,0.00195306062410344,0,0,0,0,0,0,0,0.018234705224137,0,0,0,0.0943073690662937,0,0,0,0.0352726637606666,0.0860231568840736,0,0,0.0281480781982545,0,0,0,0,0,0.00788419221828745,0,0.0198577027414678,0,0,0.00764115918954844,0.0378339144451589,0,0,0,0.0123964890116819,0.105071430105489,0,0,0,0,0,0.0431161744155564,0,0,0,0,0.0101065148958475,0,0,0,0,0,0,0
X600028.SH,0.0850685200521835,0,0.327513703965079,0,0,0,0,0,-0.0479241936179634,0,0,0,0,-0.0876511629552589,0,0,0,0,0,0,0,0,0,-0.142379253200229,0,0,0.0580345816715925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00986332292523256,0.0267045806657534,0,-0.11011576228422,0,0,0,0
X601088.SH,0,0.274343967393005,0,0.135579736216364,0,0,0,0,0,0,0.357351156916883,0.182628181298662,0,0.0632338130138578,0,0,0,0,0,1.0842021724855e-19,0,-0.00945031660692477,0,0,0,0,0,0,0,0,0.0225524846418308,0,0,-0.0260761464121062,-0.0128735842025142,0.00505566582810657,0,0,0,0.0429513464743213,0,0,0,0,0,0,0,0,0,0,0.00312180419166579,-0.0204417116135879,0,0,0,0,0,0
X600585.SH,0,0,0.112264442605036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397419741595337,0,0,0,0,0,0,0.15493699511256,0,-0.0405121391643024,0,0,0,0,0,0,0.371473917251488,0,0,0.138123831276557,0,0,0.104430264905764,0,0,-0.0396847027307919,0.0351460484099487,0,0,0,0,0,0
X600019.SH,0,0,7.20799233188039e-05,0,0,0.0985912863718731,0,0,-0.0389820861512838,0,0.313375391463914,0,0,0,0.232210659278224,0,0,0,0,-0.0338770348185063,0,0,0,-0.153426263769209,0,0,0,0,0.163845745028886,0,0,0,0,-0.0537516644977837,-0.0810121179265456,0,0.212118690160224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490683405265735,0.0282643614508683,0,0,0,0,0,0
X600309.SH,0,0.0417260573070615,0,0.0765898024065821,0.0414273629193186,0,0,0,0,0,0,0,0,-0.204480717248904,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0634315161225703,0.194544144150909,0,0,0,0,0,0,0,0,0,0,0,0,-0.103788088119527,0,0,0,0.032608287261321,0.0783257732197844,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140715447378998,0,0,0,0,0,0.0234473158097673,0,0.00862210456793425,0,0,0,0.22154174251844,0,0,0.0264929539877654,0,0.242289868844516,0,0,-0.0993870714251952,0,0,0,0,0.0421962356614092,0,0,0,0,0,0,0.0232999448438631,0,0,0,0,0.0100934358707116,-0.0544714970613705,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0331145113335205,0,0,0,0,0,0,0.373195962018686,0,0,0,0,0,0.0808920856017579,-0.127304090117239,0.230558314926985,0,0,0,0,0.500823923183559,0,0,0,0,0,0,0,0,0,0,0.171491883308606,0,0,0,0,0,0,0,0,0.242225812744916,0,-0.132660838995816,0,0,-0.0127762836204011,0.00244808900450405,0,0,0,-0.686868894020933,0,0
X600660.SH,0,0,0,0,0,0,-0.0271531751180639,0,0,0,0,0,0,0,0,0,0,-0.327901549215239,-0.00985665386105726,0,0,0,0,0.00834439639519203,0,0,0,0.230138003431169,0,0,-0.375569509229855,0,0.00876958040517483,0,0,-0.00136209226808223,0,0,-0.00319302903297369,0,0,0,0,0.0674019960120958,0,0,0,0,0,0,0,0,0,0,0,0.052595128849031,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0433426013311309,0,0,0,0.00776645379108816,0,0,0,0,0.0630023995398121,0,0.0125461492595286,0,0,0,0,0,0.192465165562457,0.0816990511761207,0,0,0,0,0,0,0,0,0,0,0.180333840118243,0.215872520574473,0,0,0,0,0,0,0,0,0,0,-0.0102775216152919,0,0,0,0,0,0
