,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600516.SH,X002466.SZ,X600352.SH,X000709.SZ,X600111.SH,X600299.SH,X002460.SZ,X000786.SZ,X600808.SH,X000629.SZ,X600489.SH,X601158.SH,X600801.SH,X000825.SZ,X600219.SH,X000553.SZ,X000883.SZ,X002271.SZ,X002110.SZ,X600583.SH,X002470.SZ,X600021.SH,X600612.SH,X000408.SZ,X601699.SH,X000932.SZ,X000630.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.303261741478395,0,0,0,0,0,0,0,0,-0.0602387095751146,0,0,0.0599996653574409,0.0438524543341264,0,0,0,0,0,0,0,0,0,0,0,0.110786615812788,0,0,0,0,0,0,0,0,0,0,-0.0236789551741815,0,-0.0447139754477481,0,0.0869958868594451,0,0,0.0526190013163605,0,0.0757725484506903,0,0,0,0.0247831351706736,-0.0123788166047371,0.0131900361724106,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.311999715035302,0,0,0,0,0,0,0,0,-0.186192612699383,0,0,0,0,0,0,0,-0.0245807941807841,0,0,0,0,0,0,0,0,0,0,0,0.372535594113985,0,0.336807927270132,0.097172969166339,0,0,0,0,0,0,-0.0258864335650454,0.0197964230524665,0.00634853958957586,0.083110004772911,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0864491689837202,0,0,0,0,0,0.248950859172713,0,0,0,0,0,-0.0608964138305848,0,0.043316581370687,0.0616041794686683,-0.0460783855010126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295242307623331,0,0,-0.169828626819107,0,0,0,0,0,0.0438469985018243,0,0.0457012500784018,-0.142877111950148,0,0,0.115572413250406,0,0
X600585.SH,0,0,0,0,0,0.050103677804825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.123597602755782,0.168413008558137,0,0.479164087201291,0,0,0,0,0,0.0639829568318774,0,0,0,0,0.0380660105720347,0,0.074484053367634,0,-0.269425769719981,0,0,0.0151612761163613,0,0,0,0.0876354020135841,0,0
X600019.SH,0,0,0.087453918961763,0,0,0,0.0303799559819431,0,-0.060908566059666,0,0,0,0,0,0,0,0,0,0,0.375935785058502,0.00132318513795692,0,0.00368422446175754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172366002901548,0.0172248924991625,0,0.00685982443015586,0.0299552836026732,0,0,0,0,0,0,0,0.0271327279650692,0,0,0,0.0170805064820841,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524116443043805,0,0,0.595407859113751,0,0,-3.46944695195361e-18,-0.0703346789980464,0,0,0,0,0,0,0,0,0.0291447303694895,0,0,0,0,0,0,0,0,0,0,0.0797790874917602,-0.0852869584774205,0,0,0,-0.177753967436801,0,-0.0304088826975726,0,0.00128938207168834,0.0137502406476956,0.0138797440568812,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525914198896312,0,0,0,0.0838843466370784,0,0,0.295576041173044,0,0.132293720960059,0,0,0,0,0,0,0,0,0,0.133633553152646,0,0,0.0489123203522698,0,0,0,0,0,0
X600010.SH,0,0,0,0.063977226266103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099862279018269,0,0.0789444757988368,0,0.0220946417480191,-0.161016867986913,0,0,0.162209435472163,0,0,0,0,0,0,0,0.0768650318863669,0,0.0690247546003674,0,0,0.1699002698681,0.124626033570509,0,0,0,0,0,0,0,0,0,0,0.0075651438244991,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0658596919168562,0,0,0,0,0,0,0,0,0,0,0,0,-0.111736167239117,0,0,0,0.0187755514791077,0,0,0,0,0,0,-0.0467021513789333,0,0.158216585509966,0.674586173686403,0,0,0,0,0,0,0,0.0294330959153433,0,-0.0317506428375987,0,0.224795204423881,0,0,0.0280988927009619,0,0.183172744197101,0,0.013000261507344,-0.0202804250700796,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153244384222619,0,0,0,0,0,-0.00626635478290021,0.132469174041493,0.00644239489941459,0,0,0.0809542346059387,0.0347496668717347,0.0357838962709156,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.000656938051506448,0,0,0,0,0.0556338471058003,0,0,-0.00851457839471502,0.0340022364079853,0,0,0,0.0489772657362849,0,0
