,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X000708.SZ,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X600516.SH,X600489.SH,X002271.SZ,X000786.SZ,X002466.SZ,X000898.SZ,X002460.SZ,X600176.SH,X600299.SH,X600426.SH,X601158.SH,X000709.SZ,X600612.SH,X000883.SZ,X002353.SZ,X000629.SZ,X600219.SH,X600583.SH,X000027.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X600985.SH,X601699.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0190601919530244,0,0,0,-0.0159372768145628,0,0,0,0,0,0,0.029211627893465,0,0.0572931315956024,0.0370243606389202,0,0,0,0,0.0444037522589657,0,0,0,0,0,0.0201685384388762,0,0.0848823006006515,0.0537850932671355,0,0,0,0,0.0723193270127847,0,0,0.0300856328478224,0,0,0,0,0,0,-0.0171070809478034,0,-0.00956130029805093,0.00687843077667349,0,0,0,0,0,0
X600028.SH,0,0,0.00617424756645962,0,0.0556723579033931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907865800985278,-0.0082479288008265,0,0,0,0,0,0,0,0,0,0,0,0.010130712050165,0.0224105329917787,0,0,0,0,0.0475864613878571,0,0,0,0,0,0,0,0,0,-0.0152710072389083,0,-0.00181986759264618,0,0,0.253401841267359,0,0,0,0
X601088.SH,0,0.0250870207190174,0,0.348624180711778,0,0,0,0,0,0,0,0,0,0.0719006061288984,0.0848819687735343,0,0,0.00734112447205221,0,0.0356578575982081,0,-0.0127343337519658,0,0,0,-6.93889390390723e-18,-0.0168219040745283,0.0698002851932539,0,0,0,0,0,0,0.0153092368737851,0,0,0,0.12418000689663,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178691391356093,0.0199618257335754,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0256259755128328,0,0,0,0,0,0,0.131717315481437,0,0,-0.0691262107478182,-0.0440832049777911,0.498161583757739,0,-0.0229923431221492,0,0,0.0610943433580462,0,0,0,8.67361737988404e-19,0,0.149221799622315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515894722140939,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136133729506785,0,0,0,0,0,0,0.08361198613781,0,0,0,0,0.181826125533229,-0.0543952287956555,0,0,0,0,0,0,0,0.0176136860321298,0,0,0,0.0296625433707613,0,0,0,0,0,0,0.166200887298718,0,0,0,0,0,0.00593996243677126,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0792741068677074,0,0,0,0,0.0808549008871586,0,0,0,0,0.137819365238068,0,0,0.034857507574228,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.100360316464396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00930698828835823,0.015456455140107,0,0,0,-0.00860085291651428,0,0
X600547.SH,0,0,0,0,-0.0434809290807238,0,0,0,0,0,0,0,-0.266893316399875,0,0,0,0,0,0,0,-0.00270834718341016,0.0462199488331315,-0.124236770309723,0,0,0,0.592109448072428,0,0.148445786322104,-0.0135212157470815,0,0,0,-0.0601716530270478,0,0,0,0.202283367610617,0,0,0,0,0,0,0,0,0,0,0,-0.305203686720832,0,0,-0.0481903129069375,0,0,0,0.03755389456653,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959218955578832,0,0,0,0,0.161954425879654,0,0.355444723291761,0.0309089522813616,-0.00963870503902466,0,0,0,0,0,0,0,0,0.0438465342523111,0,-0.131726812387364,0,0.169616594299884,0.132693198269467,0,0,0,0,0,0,-0.00301511224888703,0.0728379954870062,0,0,0.00126021801461514,0,0,0,0,-0.00893186998775694,0,0
X600010.SH,0,0,0,0,0,0,-0.0107374782478974,0,0,0,0,0,0,0,0,0,0,0,0,0.0567249774645528,0.112538840474641,0.045360187707346,-0.0165298673211422,0,0,0.0482648537214431,0,0,0,0,0,0.0391436202098677,0,0.0491584635043806,0,0,0,0,0,0,0,0,0,0,0.0521383520261677,0,0.0567859320212323,0.205708709580455,0,0,0,0.0016218474427489,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.0150116640549383,0,0,0,0,0,0,0.148921969941304,0,0,0,0,0,0,0.0537585145448378,0,0,0,0,0.0133471562858691,0,0,0,0,0,0,0.108231540893127,0.0294149573646744,0,0,0,0,0,0,0,0,0,0,0,0,0.309804195101192,0.0717770037159405,0,0,0,0.0161473360433752,0,0,0,0,0.0133217153985278,0,0
