,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600660.SH,X600362.SH,X600801.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X600688.SH,X000786.SZ,X600111.SH,X002460.SZ,X600027.SH,X002271.SZ,X601992.SH,X000723.SZ,X600176.SH,X002466.SZ,X600516.SH,X002353.SZ,X600583.SH,X000898.SZ,X600299.SH,X600426.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000629.SZ,X000027.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X000792.SZ,X600808.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0131710707442036,0,0.00727994511256657,0.129945822344682,0,0,0,0,0,0,0,0,0,0.188329199588535,0,0,0,0,0,0,0.0672393164848658,0,0,-0.00931433942339604,0.0902400464756865,0.0414604076843369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371956325599814,0,0,0,-0.00989883093770973,0.0162321332801188,0,0,0,-0.00249714115207988,0,0
X600028.SH,0.0379600803362539,0,0,0,0,0,0,0,0.0310507427081919,0.0360808856263399,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00605400700190028,0,0,0,0.155658362890763,0,0,-0.0804832569148066,0.00190669710743785,0,0,0,0.120047015294205,0,0,0,0,0,-0.0371545647469457,0,0,0,0,0,-0.02569104984891,0,0,0,0.0109396959430629,0.00959666086457279,0,0,0,0.0162272426433751,0,0
X601088.SH,0,0,0,0.0318810619745066,0,0.469035963189902,0,0.0262335927505903,0,0.0509953103411572,0.0457283338252793,0,0,0,0,0.073911349124746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329913029653757,0,-0.0925513775635465,0,0,0,0.00632404293297103,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269496594019693,-0.0142077979165726,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.244308183676694,0,0,0,0,-0.0202548715585269,0.0145911729279288,0,0,0,0,0.361129504274189,0,0,0,0,0,0.0822469958359768,0,-0.0152346071500254,0,0,0,-0.0355720348838111,0,0,0,0,0,0,0,0.0131058521828815,0,0,0,0,0,-0.059853739895529,0,0,0,0,0,0,0,0,0,0.0209262844371002,-0.0176287565504458,0,0,0,0,0,0
X600309.SH,0,0,0,0.0851582990101498,0,0,0,0,-0.102183494648031,0,0,-0.0670929652108339,0,0,0,0.118722602768744,0.0102150432912714,0,0,0,0,0,0,0,0,0.204922943927663,0,0,0.00808907693608364,0,0.0931665084890135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924790352737762,0,0,0,-0.0361301613996833,0.0124798348214598,0,0,0,0,0,0
X600019.SH,0,0,0.238845206149618,0,0,0,0,0,0.0127009313793971,0,0,0.0760175948759353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196034055419475,0,-0.0135425259694073,0.148626310274792,0,0,0,0,0,0.116403148054402,0,0,0,0,0,0,0,0,0,0,0,0,0.00026807925305337,0.00546752991595059,0.0916983053926222,0,0,0.0456151215558293,0,0
X600547.SH,0,0,-0.0532696858783804,0,0,0,0,0.0476982245057597,0,0,0,0,0,0,0,-0.0423868147143915,0,0,0,0,0,0,0,0,0,0,0,-0.106839852817854,0,-0.0677208034738729,0,0.0453668037478256,0,0,0,0.159453510248311,1.46497402578435,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.120836457061558,0,0,0,-0.0220737363118439,0.00848490770092697,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0304949744137184,0,-0.108944575634317,0,-0.12984932450438,0,0,0,0,0,0,0.047446476210599,0,0,0,0,0,0.0112732649737726,-0.0568175861921322,0,0.218463258086269,0.161846610592574,0,0,0.0308528133944093,0,0,0,0.0207359028627041,0,0,0,0,0,0,0,0,0,0,0,0.0486290221604976,0,0,0.110451540094541,0,0,-0.205066250555876,-0.0475649322198423,0.0158994134278996,0,0,0,0,0,0
X000708.SZ,0,0,0.700587807769346,0,0,0,0,0,0,0,0,0.565865721837801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211003453439393,0,0.0535694290469203,0,0,0.375427550683365,0,0.059058048187667,0,0,0,0,0,0,0,0,0,0,-0.0525189807268291,0,0,0,-0.0341865568561858,0,-0.021128435599581,0,0,-0.0521791645327825,0,0
X601898.SH,0.19508958282894,0,0,0,0,0,0,0,-0.051096913643096,0,0,0,0,0,0,0,0.469773208403917,0,0,0,0,0,-0.19370279862753,0,0,0,0,0,0,0.139027037898082,0,0,0,0,0.000780849193863937,-0.298504673572664,0,0,0,0,0,0,0,0,0,0,0,0,0.114072846654905,0,0,-0.0621484934370635,0.0690842168117398,0,0,0,0.0194892097808277,0,0
X600886.SH,0,0,0,0,-3.46944695195361e-18,0,-0.0937412952299607,0,0.183514368812742,0.0884221350820144,0,0,0,0,0,0,0.0147131215340853,0,0,0,0,0,0,0,0.00182158033108585,0,0,0,0.14489387944726,0.117031737723084,0,0,0.0698007979902283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024934234447278,-0.0266625642531402,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.178154029638679,0,0,0.128968658001348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514096480874512,0.140544633800761,0.000730939305025345,0,-0.0184715652498386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114275273260994,0,0,-0.026758915796855,0.0715074483403683,0,0,0,0.140291017557193,0,0
X601600.SH,0,0,0,0.208447147652513,0,0,0.0606651859349976,-0.0194531551168389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428072774342804,0,0,0,0.0256723483556874,0.00140197849521684,0.128223724370456,0.0303818989312386,0,0,0,0,0,0,0,0,0,0,0,0.0709673909211938,0,0,0.05397841834965,0,0,0,0,0,0.0148427245454199,0,0.0114116237901379,-0.00381155275742542,0,0,0,0.0213783903968667,0,0
X600660.SH,0,0,-0.0469302664407881,0,0.145107896387943,0,0,0,0,-0.0010650270515945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112006459322158,0,0.368768185417103,0.00042408710208261,0,0,0,-0.0424006585622915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489727718145595,0,0,0,0,4.72886282391156e-05,0,0,0,-0.0034750383898508,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0560876515207835,0,-0.0375872190790805,0,0.0552329979353651,0.076559406492092,0,0,0.131981056912857,0,0,0,0,0.0347885964855723,0.0734871034275776,0,0,8.67361737988404e-19,0.0469893999174617,0.0492281877395188,0.0279292643214987,0.0318594777640817,0.0638276055334284,0,0,0,0.0132561883257344,0,0,0,0,0,0,0,0,0,0,0,0.123182009354274,0,0,0,0,0.0012404583898974,-0.00415739889978371,0,0,0,-0.00523169065550395,0,0
X600801.SH,0,0,0.256438230376642,0,0,0,0,0,0,0,0.0397232297342923,-0.126138077674867,0,0,0,0,0,0,0,0,0,0,-0.0915877109191179,0,0,0,0,0,0.240879198315636,0,0.173980098413401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277159681833448,0,0,0,0.0201395585793448,0.0152434306885548,0,0,0,0.0208862843815464,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0333117949495268,0.222500069137763,0,0,0,0,0,0,0,0,0,0,0,-0.0591250124275433,-0.0144082422703929,0,0.0641738281281781,0,0.171611363128167,0,3.46944695195361e-18,0,0,0,0,0,0,0.0163824916233566,0,0,0,0,0,0,0.0683778568631208,0,0,0.250198019640969,0,0,0,0,0.0912440100534815,-2.16840434497101e-19,0,0,0,0,0.051382031388835,0,0
X600795.SH,0.0654291157754763,0,0,0,0.0248774522229839,0,-0.0692333470832361,0,0,0,0.0549113572232535,0,0,0,0,0,0,0,0,0,0,0.0465971040019463,0,0.0779390636801411,0,0,0.065430905081991,0.0109673746650203,0,0,0.0943490657935306,0,0.0665628219260759,0,-0.0292165394780405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198905283910871,-0.0282286575273019,0,0,0,-0.0292398882209826,0,0
X601991.SH,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0744434695218779,0,-0.0119410960192277,0.0243790882968411,0,0,0,0,0,0,0,0,0,0.00571236487239696,0,0,0,0,0.0898203221906445,0.036138630516907,0.090511271693603,0,0.0197346003912857,0,0,0,0.036779041135203,0.157694573253868,0,0,0,0,0,0,0.0733277161040535,0,0,0.0840208295378898,0,0.0115415411199188,0,0,0,-0.00873892007758935,0.0492745967826195,0,0,0,0.0477379937467931,0,0
X600352.SH,0,0,0,0,0,0,0.0791752142957996,0,0,0.0359047343444189,-0.105271346565733,0,0,0,0,0,0.0129227466637844,0,0,0,0,0,0,0.117468148188926,0,0.133382277325753,0,0.338963332495265,0,0,0.0615578753613304,0.0119427840729775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405084883730432,0.0534716633770929,0.0455011920622459,0,0,0,0,-0.00807483279262223,0,0
X600688.SH,0,0,0,0.0295233657375237,0,0,-0.0104840683347907,0,0,0,0,0.00988872311868058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114383747556052,0,0,0,0.024334707576218,0.011071197843694,0.107541083433296,-0.0348943685736109,0.0816084854494474,0,0,0,0,0,0,0,0,0.0990739316256515,0,0,0,0,0,0,0.0257347742075487,0.0232897671949632,0,0,0,0.0508989400564371,0,0
X000786.SZ,0,0,0,0.457145341713428,0.108333845631701,0,0,-0.130932871409245,0,0,-0.0627422056565095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187426819449281,0,0.047229635163289,0,0,-0.156918751209218,0,0,0,0,0,0,0,-0.0858144729469928,0,0,0,0,0.0904164697419487,0,0,0,-0.00491693720869469,-0.0210493221363159,0,0,0,-0.0586742441103045,0,0
X600111.SH,0,0,0,0,0,0,0.0461135659533861,0,0.0146682239816238,-0.139792916749947,-0.00389801365145468,0,0,0,0,0,0,0,0,0.0815509997790598,0,0,0,0.186788280842049,0,0.122481547494928,0,0,0.0477476616579898,0,0.147011782281619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389188440894608,0,0,0,0,-0.0115348844420877,0,0,0,-0.00247124132522823,0,0
X002460.SZ,0,0,0,0,0,0,0.0642836528714169,-0.0317920476359175,0,0.135651396620176,-0.154049717670458,0,0,0,0,0,0,0,0,0,0,0,0.129076224275996,0,0,0,0,0.00882893477029365,0,0.429356533427612,0.104794731850134,0.187411405590945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024561904283777,0.0195365473802561,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.538051294321974,0.0169249684564785,0,0,0,0,0.0469058829139961,0,0,0,0,0,0.0333808519364625,0,0,0,0,0,0,0,0.0624983273569332,-0.0350233293772334,-0.0046682346448424,0,0,0,0,0,0,0,0,0,0,0,0.0933927547762758,0,0,0,0,0,0.0491808566131704,0,0,0,0,-0.0353927872653388,0,0,0,-0.0272110158702205,0,0
X002271.SZ,0,0,0,0.116094103381419,0,0,0,0,0,0,0,0,0,0,0,0.0418443298605037,0.118258132279492,0,0,0.0415643132271147,0,0.146905566969408,0.13609946170369,0,0,0,0.14554770378541,0,0.0462086061760667,-0.000536654292497866,0,0,-0.0340146421223809,0,0,0,0,0,0,0,0,0,-0.407744377682783,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
