,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X600111.SH,X600801.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X002460.SZ,X000786.SZ,X000709.SZ,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X601158.SH,X600219.SH,X600808.SH,X000553.SZ,X600985.SH,X002353.SZ,X000401.SZ,X000630.SZ,X000027.SZ,X601699.SH,X600583.SH,X600426.SH,X000825.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793859323675683,0,0,0,0,0,0,0,0,0,0,0.0112041182937146,0,0.0126280282576949,0,0,0,0.0419330711061403,0.0267610316954826,0.0410210655146197,0,0,0,0,0,0.0604116782618446,0,0,0,0,0,0.0669251121132398,0.00139663214965421,0,0.00930297419688742,0,-0.000386410996183753,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120355484723578,0,0,0.00893906036942692,0,0,0,0,0,0,0.0187463324797468,0.0243243537441353,0,0,0,0,0,0.0338026349538787,0,0,0,0,0.0664138381879696,0,0.0906749079158181,0,0,0,0,0,0.0269760837240563,0,0.0514163015007626,0,-0.0271312430010033,0,0,0,0,-0.0164942479499386,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15801163494116,0,0,0,0.025526872100659,0.0831518256745473,0.0677777473839182,0,0,0,0,0,0,0.0151816484243546,0,0,0,0,0.0623317004819045,-6.93889390390723e-18,0,0,0,0,0,0,-0.0220332263190639,0,0,0,0,0,0,0,0,0,-0.00466178969517585,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.122237545231254,0,0,0,0,0,0,0.146867284034967,0,0,0,0.052724294281337,0,0,2.16840434497101e-19,0.350205702597096,0,0,0,0,0.0418582418438706,0,0.0411005054671848,0,0,0,0,0,0.00849050538305461,-0.027271086546186,0,0,0,0,0,0,0,0.051211882548693,0,0,0,0,0,0,0,0,-0.00157256694753771,0,0,0,0,0.0188782089230796,0,0
X600019.SH,0,0,0,0,0,0.0453602770715598,0,-0.0259666198676315,0,0.0285110603260604,0,0,0,0,0,0,0,0,0,-0.0446257404786248,0.174569301193235,0.0638414381038442,0,0,0,0,-0.00966750216386956,0,0.0614440600010781,0,0,0,0,0,0.0852052411004656,0,0,0,0,0,0.0931592930896322,0.00536541963325801,0,0,0,0,0,0,0,0,0,-0.0110929406927704,0,0,0,0,0.00981714768066333,0,0
X600309.SH,0,0,0,0.345320475277311,0,0,0,0,0,0,0,0,0,0,0,0,0.0848845200715323,0.122898634356061,0,0,0,0.0568107131245559,0,0,0,0,0.130314580258745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344801854645991,0,0,0,0.117609349850668,0,0,0,0,0,-0.036456917458354,0.0100266601004967,0.0753183674561222,0,0,0,0.186163591425612,0,0
X600011.SH,0,0,0,0,0,0.000638061268627107,0,0.0596112454797587,0.0793357162735366,0,0,0,0,0,0,0,0,0,0,0,0,0.0545729541264537,0,0.284325910918055,0,-0.161479403109253,0,0,0,0,0,0,0,0.154573107141094,0,0,0,0,0,-0.0336910692893512,0.105895347951851,0,0,0,0,0.108471731318552,0,0,0,0,0,0.0160584739215625,-0.0255330465388983,0,-0.444889287635199,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.104106451362335,0,0,0,0,-0.0689022718704484,0,0,0,0,0,0.151003029102266,0,0,0,-0.0501874185840908,0,0,0,3.46944695195361e-18,0.819521001183968,0,0,0,0,0,0,0,0,0,0,0,0,0.131861404853587,0.0307846692281937,-0.00812386137496188,-0.129595466576345,0,0,0,0,0,0,-0.0507882174497745,0,-0.0980783605262967,0.0946884935875029,0,0.0916708738904474,0,-0.0891880324472192,0,0
X600010.SH,0,0,0,0,0,0,0.342606054524993,0,0,0,0,0,0,0,0,0.361074720537676,0,0,0,0.0581334144056223,0.0817857581631281,0.00229316735326063,0,0,0,0,0,0,0,0,0,0,0,0,0.146494252218921,0,0,0,0,0,0.144750549437692,0,0,0,0,0,0,0,0,0,0,0,-0.0813585450093649,0,0,0,-0.0116065716285721,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.195501165513597,0,0,0,0,0,0,0.400789443583174,0,0,0,0,0.0168615444732173,0,0,0,0,0,0,0,0.0185576647422493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108290178290884,0,0,0,0,0,0,0,0,-0.0111855421244637,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216194933682543,0,0,0,0,0,0.0902376946674992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214168795792975,0,0,0,0,0,0.276292579637991,0,0,0.0127565842646324,0,0,0,0,0.00688388172471063,0,0
X600660.SH,0,0,0,0,0,0.0475013818886081,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143042234629646,0.161533408397608,0.0220093848494856,0,0.0738578784566953,0,0.0206235054983828,0,0,0,0,0,0,0,0,0.0423104128440205,0,0,0,0,0.0570596500928448,0,0.0263702111792705,0,0,0,0,0,0,0,0,0,0,-0.0187268496317705,0,0,0,0,0,0
X600886.SH,0,0,0,0.100721741925941,0,0.0913494475609772,0,0,0,0,0,0.0746275220380591,0,0,0,0,0,-0.185207461988849,0,0,0,0.0782732333249535,0,0,0,0,0.00397855903662729,0,0,0,0,0,0,0,-0.0120811588080126,0,0,0,0,0.154163657138121,0.0793475109991089,0,0,0,0,0,0,0,0,0,0,-0.0133477429565074,0.0254123701459967,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149745413068173,0,0,0.06215952827121,0.0121370605038743,0.0504285431805349,0.177572177964863,0,0,0,0.0599491872565538,0.0368894554813406,0,0,0,0,0,0.0308338683015466,0,0,0,0,0,0,0.0542132803003046,0,0,0,0,0.0569440761791052,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00723260321279857,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0464690914151694,0,0,0,0,0,0,0,0.0230106324937615,0,-0.00254763183036836,0,0,0,0,0,0,0,0.00776001913621742,0,0,0,0,0.0765404213457028,0,0,0,0.0957906868786193,0,0,0,0,0,0,0.13555891736626,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.379764146262385,0,0,0,0,0,0,0,0,0,0,0.061592760789241,0,0.0303421585215466,0,0,0,0,0,0,0.0065555461596979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366748128383549,0,0,0,0.0999706967422485,0,0,0,-0.0274821738822997,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0368165564451558,0,0,0,0,0,0,0,0,0,0.10950152516713,0,0,0,0,0,0.0872238800833439,0,0,0,0,0,0.134091405585108,0.0167221890127997,0,0,0,0,0,0.0456785872587394,0,0,0,0,0,0,0,0,0,0,0,0,0.100754885110774,0,0,0,0,0,0,0,0,0.0280255619752097,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.121633425410253,0,0,0,0,0,0,0,0,0.485748830415674,0.502075336694521,0,0,0,0.273619529349703,-0.167368669498314,0,0,0,0,0,0,0,-0.244762751312234,0,0,0,0,0.256912490553186,0.00459921218094516,0,0,0,0,-0.76933119482756,0,0,0,0,0,0,0,0,0,0,0.104707889413458,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.034023849952405,0,0,0,0,0,0,0,0,0.0372281460906185,0,0,0,0.0124025086392181,0,0.0464452629358367,0,0,0,0,0,0,0,0,0,0,0.113803051807575,0,0,0,0,0,0.0678166190941978,0,0,0,0,0.084803804380473,0.0204919323589771,0,0,0,0,-0.00804896514472542,-0.00471688334802171,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,1.00000948339305,0,0,0,0,0,0,0,0,0,0,0,-0.0924390965138527,-0.103381544418885,0,0,0,0,0,0,0,0,0.35999004480193,0,0,0,0,0,0,0,0,0,0,0.198317339448495,0,0,0,0,0,0,0,0,0,-0.0361942932169269,-0.1504654032911,0,0.541581574841708,0,-0.156434671379762,0,0
X600801.SH,0,0,0,0.407050730736596,0,0,0,0,0,0,0,0,0,0,0,0.0773326943468977,0,0.0571200651145123,0,0,0,0,0.0216790949661109,0,0,0.172708281346096,0,0,0.162996310278868,0,0,0,0,0,0,0,0,0,0,0,0.0761190395448641,-8.67361737988404e-19,0.283895351720139,0,0,0,0,0,0,0.0518385760922371,0,0,0,0,0,0,0.00365519929850624,0,0
X000723.SZ,0,0,0,0,0,0.271187537725817,0,0,0,0,0,0,0,0,0,0,0,0.303053320379156,0,-0.110491720977818,0,0,0,0,0,3.46944695195361e-18,0.0860892573023768,1.31834854023821,0,0,0,0,0,0,0,0,0,0,0,0,-0.266410304018635,0.402193974722274,0,0,0,0,0,0.0874147302155619,0,0,0,-0.0389901939693416,0.0957250589082005,0,0,0,0.0361931607471403,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116476599162654,0,0,0.113066986987796,0,0,0,0.00296148600085006,0.0497568922640505,0,0,0,0,0,0.0572078764440634,0,0,0,0,0.0296014148777312,0,0.0319587475088084,0.0887284482111127,0,0,0,0.0258569673858583,0,0.179475629571961,0.141384335685803,0,-0.0149426328919397,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.037356941464219,0,0,0,0,0.165329548078423,0,0,0,0,0,0,0,0.0370241923327485,0,0,0,-0.23615574405528,0,0,0,0,0,0,0,0,0.158697404424854,0,0.0684893471216664,-1.73472347597681e-18,0.0725950118487773,0.14151206322835,0,0.00381968952259125,0,0,0,0.0364191873918387,0,0,0.207421751183616,0,0,0.00385373661320399,-8.67361737988404e-19,0,0,0,0.0305836112892408,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770551523131208,0,0.0405441352843017,0,0,0,0.121576126145216,0.0323155008014241,0.0930395287236437,0,0,0,0,0.0907745123605277,0,0.0928106191570803,0,0,0,0,0,0,0.0794582498176005,0,0,0,0,0,0,0,0,0,-0.00263436471187818,0.042799152568768,0,0,0,0.0466464726769518,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107647147252772,0,0,0.175269074066454,0,0,0,0,0,0.205466740517319,0,0,0.0034963994221001,0,0,0.0973743678594913,0,0,-0.193930158485779,0,0,0,0,0,0,0,0,0,0,0,0.115125810380307,0,0,0,-0.0725087664674812,0,0,0,0,0.0223794049946525,0,0
X600489.SH,0,0,0,0,0,0,0,0.7422217840989,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195212536930787,0.0407546588515949,0,0,0,0,0,0,-0.00148327524485155,0,0,0,-0.0855719161903135,-0.053950705843157,0,0,0,0,0.105075603112083,0,-0.0309418586727013,0,0,0,0,0,0.0815178099045441,0,0,0,0,-0.0160515141553038,0.0583445074724473,0,0,0,-0.00693584540750042,0,0
X600176.SH,0,0,0,0,0,0.24184064572377,0,0,0,0.0763878840213867,0,0,0,0,0,0,0,0,0,0,0.123492329641188,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0335095227084217,0,0,0,0.0676830665276751,0,0,0,0,0,0,0.0485305887590767,0.030874439342006,0,0,0,0,0.242999356581412,0,0,0,-0.0418429759613347,0,0,0,0,-0.00277748559111376,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185546652914974,0.138527869941366,0.104235779552859,0,0,0,0,0,0,0,0,0,0,0.586434313333908,0,0,0,0,0,0,-0.270320991048864,0,0,0,0,0,0,0,0,0,0,0,-0.0240879457463038,-0.282390922160304,0,0,0,0.038862939505974,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089020178980823,0,0,0,0,0,0,0,0,0.0597940539713775,0,0,0,0.747577946292981,0.0244513484465148,0,0,0,0,0,0,0,0,0.00645173179890017,0,0,0,0,0,0,0.191799671220107,0,0.00639012946846064,0,0,0,0,0.0169649370783702,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176675067438201,0.349280877431019,0.119726173809699,0,0,0,0,0.0325804511349391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211465791383487,0,0,0,0,0.0847765980148001,0,0,0,0,-0.0440121336308069,0.155166475889366,0,0,0,-0.0132120805906728,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304751495384451,0,0.0910475690115021,0,0,0.0209266641694765,0.0042395280912721,0,0,0,0,0,0.0399232229338064,0.0194648339989128,0,0,0,0,0.0858752127078611,0.0850480308986883,0,0,0,0,0,0,0.0818118812892298,0,0,0,0,0,0,0,0,0,-0.0304110057700466,0,0,0,0,0.0163787607224596,0,0
X002466.SZ,0,0,0,0,0,0,-0.136700722729983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103769932027508,0,0,0.0251500361348038,0,0.22487123486548,0.721202688527329,0,0,0,0,0,0,0.0783243260977264,0,0,0,-0.0750997040259227,0.0816124219132254,-0.143842753299148,0,0,0,0,0,0,0.0779225243396462,0,0.00709539240165126,-0.000958755888307992,0,0,0,0.0113971569202858,0,0
X000629.SZ,0,0,0,0,0,-0.146760793557681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263510647970341,0,0.0578373992973971,0,0.230763949423109,0,0,0,0,0.191029165438567,0.0454193566284684,0,0,0,0,0.00599854333077701,0,0,0,0,0,0.733674819710488,0.110883291310379,0,0,0,0,0,0,0,0,0,0.0619822130883552,0,0,0,0,0.00961173120739002,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151367548945998,0,0,0,0.153629355692022,0.155665504974672,0,0,0,0,0,0,0.118777110952246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104423959450398,0.0718613753171378,0,0,-0.0377931492653145,0,0,0,0,0.126852297449875,0,0
X000883.SZ,0,0,0,-0.117389093154257,0,0,0,0.0263265392473901,0,0,0,0,0,0,0,0,0,0,0,0.182055521776099,0,0.113543312162941,0,0,0,0,0.0679602088702338,0,0,0,0,0,0,0,0.105383722831255,0,0,0,0,0,0,0.139335922137756,0,0,0,0,0.205533367838024,0,0,0,0,0.00157762022163396,0.00368191652324626,0,0,0,0.0162865553696117,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111159552606915,0,0,0,0,0.073214200459161,0,0,0,0,0,0,0.0897443391597137,0,0,0,0,0,0,0,0,0,0,0,0.203163246691271,0,0,0.00348903377056447,0,6.7762635780344e-21,-0.00108228527178976,0,0,0,-0.0146529590789209,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0209816163722822,0.283399151226728,0,0,0,0,0,0,0,0.00333278110895573,0,0,0.0217824007405667,0,0.214632267223138,0,0,0,0,0,0.00329636979150247,0,0,0,0,0,0.0770310692888019,0,0,0,0,0,0.0793886601229848,0.0463155141160431,0.0240613989567405,0,0,0,0,0,0,0.0155321103498174,0,0,-0.0328747941588997,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173605377888814,0,0.0252376821801224,0,0.351293047906063,0,0,0,0,0,0.112381697158587,0,0,0,0,0,0,0,0,0,-0.125905088912251,0.0394739795024867,0.0784805779860625,0,0,0,0,0.173606951835667,0,0.275312508777228,0,0,0.00745367054735582,-0.0981955049295425,0,0,0,0.0201717068024157,0,0
X000553.SZ,0,0,-6.93889390390723e-18,0,0,0,0,0.214569832830128,0,0,0,0,0.194341519697781,0,0,0,0,0.159474660699094,0,0,0,0,0,0,0,0.0777625281649626,0,0,0.189810475114653,0,0,0,0,0.256405229427228,-0.127447238042269,0,0,0,0,0,0,0.318466300429586,0,0,0,0,0,0,0,-0.218095793769556,0,0.0122710377550861,-0.0594586109631153,0.0951736916727121,0,0,-0.0324028302248465,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.006263042409166,0,0,0,0.221566629065547,0,0,0.087200826915643,0,0,0,0,0.0355987552336373,0,0,0,0,0,0,0,0,0,0.203647368091968,0,0,0,0.0180767259947911,0,0,0.348467579766458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825995429593566,0,-3.46944695195361e-18,0.470210116933146,0,0.0600541704158725,0,0
