,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X000792.SZ,X600019.SH,X600660.SH,X600010.SH,X000877.SZ,X600188.SH,X000301.SZ,X600011.SH,X002271.SZ,X000708.SZ,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X002326.SZ,X600426.SH,X000408.SZ,X002080.SZ,X300037.SZ,X600803.SH,X000723.SZ,X600219.SH,X600096.SH,X600399.SH,X600141.SH,X601991.SH,X000786.SZ,X600795.SH,X300073.SZ,X002407.SZ,X600352.SH,X600489.SH,X000825.SZ,X002353.SZ,X600516.SH,X600688.SH,X000831.SZ,X000027.SZ,X600295.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0143259163973663,0,0,0.018245523503111,0,0.0670259655719058,0.0178326837791043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033850714252643,0,0,0,0,0,0,0.0562183956785272,0,0,0,0.137979514541627,0.0228588388603352,0.0640742713640589,0.0525236782442361,0,0.0973897536060828,0,0,0,0,0,0,0,-0.0514827947829266,0,0
X600028.SH,0.209708644612328,0,0,0,0,0,0,0,0,0,0,0,0,0.0534501553266297,0.0311157320983927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112007724284476,0,0.00273597676643298,0,0,0,0,0,0,0,0,0,0.0292056144724387,0.00587185166760719,0,0,0.000290979612339745,0.11987536438888,0.0863644241160991,0,0,0,-0.00344177731931519,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0282781509400357,0,0,0.0636760443066765,0,0.15190692992941,0,0.0022652432592181,0,0,0,0,0.348637854658676,0,0,0.0806490144196468,-0.013925466179092,0,0,0,0,0.1376138196781,0.00357778128170653,0,0,0,0,0,0,0,0,-0.0414366587401338,0,0,0,0,0,0,0,0,0.0838786542164781,0,0,0,0.0309693829854193,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.12620421383268,0,0,0,0,0,0.0173975191364333,0,0,0,0,0,0,0.23396703055699,0,0,0,0,-0.0062552989481839,0,0,0,-0.00356126863581787,0,0.0651010771735772,0,-0.0498347064504311,0,0,0,0,0,0,0,-0.0204403557392241,0,0,0,0,0.0325746337691478,0,0,0,0,0.0264439166366811,0,0
X002460.SZ,0,0,0,0,0,-0.0278943867667064,0,0.379631759704277,0,0,0,0,0,-0.015174255814804,0,0,0,-0.00388090770546721,0,0.34328805216586,0,0,0,0,0,0,0,0,0.0201945389102313,0,0,0,0,0.176626030949597,0.0425052357206992,0,0,0,0,0.340191318579496,0,0,0,0,0,0,0,0,0,0,0,0.00488297076981689,0,0,0,0,-0.0278063917588167,0,0
X600585.SH,-0.080688199302416,0,0,0,-0.0891537253181705,0,0,0,0,0,0,0,0.452872253938242,0.0793706426660078,0,-0.0838794998564049,0.151046399433179,0,0,0,0,0,0,0.115545816264646,0,0,0.113735294711842,0,-0.0377098951379537,0,0,0,0.00976152048785594,0,0,0,0.058430403117474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123538468794024,0,0,0,0,-0.0391474087725306,0,0
X600111.SH,0,0,0,0,0.0139099104757833,0,0,0.289701261051283,0,0,0,0,0,0,0.0774456396931268,0,0,0,0,0,0,0,0,0,0.26870224901633,0,0,0,0,0,0,0,0,0,-0.114555401364514,0,0,0,0.17835708786707,0,0,0,0,0,0,0,0.160552707683391,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.410675958679475,0,0.135903105920704,0,0.0292313533063715,0,0,0,0,0,0.0644839480314387,0,0.00148424189341966,-0.0276194813469289,0,0,0,0,0,-0.0215236062477098,0,0,0.169232971153603,0,0,0,0,0.0882415225279666,-0.0309379831856074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563210460565007,0,0,0,-0.0140599860072174,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0518850711753433,0,0,0,0,0,0,0.229523261560259,0.0959451091886807,0,0,0,-0.328270363925774,0,-0.134012149817748,0,-0.129381830169265,0,0,0,0,0,0.40442485491991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118946878070238,0,0,0.263016556569983,0,0,0.125508248854531,-0.105080686971978,0,0,0.0304939134126982,0,0,0,0.0307626948813221,0,0
X600019.SH,0,0,0,0,0,0.056928936598278,0.0738159335424493,0,0,0,0,0,0.162576507398521,0,0,0,0,0.0550005620542037,0,0,0,0,0,0,0.0101475107677527,0,0.0847336054947115,0,0,0,0.106101815440711,0.0864347239053744,0,0,-0.0207190879567799,0,0,0,0,0,0,0,0.257909555573143,0,0,0,0,0,0,0,0,0.00419783295354137,0,0,0,0,0,0,0
