,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600623.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X002466.SZ,X600299.SH,X600547.SH,X600660.SH,X601158.SH,X000792.SZ,X600352.SH,X600309.SH,X000709.SZ,X600583.SH,X600489.SH,X000539.SZ,X000883.SZ,X000898.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X300072.SZ,X002075.SZ,X000060.SZ,X000959.SZ,X000983.SZ,X600021.SH,X002470.SZ,X600176.SH,X600578.SH,X600098.SH,X600022.SH,X000012.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.258003806820304,0,0,0,0,0,0,0,0,0,0,0,0.0281685312441927,0.018619468174531,0,0,0,0,0,0,0,0.116403088204834,0,0,0,0.000572278221653595,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0103634772112202,0,0,0,0.0428829021075145,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.101260605948252,0.204893886130605,0,0,0,0,0.029179748639952,0,0,0,0,0,0,0,0.0048311062512363,0,0,0,0,0,0,0,0.0575948461535117,0,0,0,0,0,0,0,0,0.0123973209451623,0,0,0,0,0,0,0,0.0250448842245046,0,0.00383412098778366,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0642143708354279,0,0.124968332195151,0,0,0.3490859623173,0,0,0,0,0,0.0592642687376215,0,0.0682727190607865,0,0,0,0,0,0,0,0,0,0,0,0.0224380877558993,0,0,0,0,0,0,0.0623334079957892,0,0,-0.0186948346501903,0,0,0,0,0,0,0,0,0.0329601902886951,0,0.120097180588274,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.252163549955631,0,0,0.0441333640077373,0,0.0524337132578732,0,0,0,0,0,0,0,0,0.0931498704743903,0,0,0,0,0,0,0,0,0.07635998774883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338209866004887,0,0.0676878425584852,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243869420126303,0,0,0,0,0,0,0,0,0,0,0.0959006097314168,0,0,0,0,0,0,0.0834693224121382,0.256015717764266,0,0,0.0259703520146452,0.0202758988393382,0.063695106755647,0.077932550617285,0,0,0,0,0,0,0.0677961169707517,0,0.0257237858951773,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0240553713399106,0,0.148969387639683,0,0,0,0,0,0.0361993601221427,0,0,0,0,0,0,0,0,0,0,0,0.131312140356695,0,0,0,0,0,0,0,0,0.18705013704501,0,0,0,0,0.042380223138735,0,0,0,0,0,0,0,0,0,0,-0.0234338862863686,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0769050410088749,0,0,0.0815642193190212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.627644254866776,0,0,0,0,0,0,0.0335856352644536,0.0782991875770791,0,0,0,0,0,-2.77555756156289e-17,0,0.0135846042522903,0,0.0519065218262045,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.095909345856751,0,0,0,0,0.121987051880591,0,0,0,0,0,0,0,0,0,0,0.182737111503539,0,0,0,0,0,0,0,0,0.0847564062195618,0,0.0903995104785622,0,0,0,0.153049701870692,0,0.0197751409587782,0,0,0,0,0,0,0.0224122892337954,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000940973194795726,0,0,2.16840434497101e-19,0,0.192497070957345,0,0.0436914689904195,0,0,0,0.0957992922924069,0.0115051886831117,0,-6.93889390390723e-18,0.0290279731752133,0,0,0,0.209850775632411,0,0.0299195683097528,0,0,0,0,0.0191669915713297,0,0,0,0,0,0.118805234884335,0,0.0843245861179556,0.0497365068484616,0,4.33680868994202e-19,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168558787566646,-0.0474945791216368,0,0,0,0,0,0,0,-0.0550745418211387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817130710575555,0,0,0.122542320061298,0,0,0,0,0.481335201615989,0,0.0279146932445088,0,-0.0229805621353698,0,0.216537766454929,0,0,0,0,0
X600795.SH,0,0,0,0,0.131638267124246,0,0,0.0742854627463185,0,0,0,0,0,0.00857048160710229,0,0,0.12018036494326,0,0,1.73472347597681e-18,0.00345214640179074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104065894540973,0,0,0,0,0.0287969525776163,0,0.0177898397576617,0.0643337868917721,0,0,0.167171756019316,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.096507155265829,0,0,0.055438814431419,0,0.33553192327831,0,0,0.0804738019385957,0.0340512117907794,0,0,0,0.103116406826013,0,0,0.0365872000554449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.287208607674627,0,0,0,0.0779277041427493,0.112968376576108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586510622358218,0,0.101821268152748,0.0864451626829258,0,0,0,0,0,0,0,0,0.0554680618229197,0.0365397300498171,0,0,0,0.116438391901647,0,0,0,0,-1.73472347597681e-18,0.0220289062454857,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.204807409443058,0,0,0.232316287256682,0,0.202643494859292,0,0,0,0,0,0.126219717665183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110732109195229,0,0.150063663186291,0.0248945590834741,0,0,0,0,0,0,0,0,0,-0.0504312860741096,-0.0455297468247366,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040602210098972,0,0,0,0,0.431973450109475,0,0,0,0,0,0,0,-0.0247027367141289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115258439571406,0,0,0,0,0,0.105784351015615,0.389299873424604,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324865783890051,0,-0.0629985310131853,0.143701968676049,0,0,0.143140537361552,0,0,0,0,0,0,0,0,0,0.0333141354863238,0,0,0,0,0,0,0,0,0.101621141129675,0,-0.00766828161239713,0,0,0,0,0,0,0.283609971951224,0.143385551180127,0,-0.0477135706263456,0.038835896137347,0,0.0830358560495174,0,0,0,0
X601992.SH,0,0,0.143082185714854,0,0,0.149513448158051,0.00284773996728747,0,0,0,0,0,0,0.175034420104171,-0.0122845462620454,0,0,0,0,0,0.192345589480031,0,0,0,0,0,0,0,0,0.0400831294111827,0,0,0,0,0,0.121779105241488,0,0.0710450021489649,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225784535548186,-0.0132707286438026,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.220209188069779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031758026078141,0.0114106504774395,0,0,0,0,0.0934054952137462,0,0.170884255656054,0,0,0,0,0,0,0,0.16485508222673,0,0,0,0.151708176475848,0,0,0,0,0,0.0369056667147769,0,0,0,0,-0.0127022541713247,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0751079378585159,0,0,0,0,0,0,0,0,0,0,0.0138891909325322,0.0406660761317414,0,0,0,0,0.00568072791900022,0.147008667926844,0,0,0.0988415106152065,0,0,0.0380883539307165,0,0.0714815994661392,0.0463791381326172,0,0,0,0,0,0.0670242928318203,0,0.0352018162768375,0,0,0.0971124757230181,0,0,0,0,0.00721133978413407,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241553426521232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314817095208564,0,0,0,0,0.108886921544363,0,0,0.0568421925121061,0.249407260991886,0,0,0,0,0.0387884256392267,0.0905803163214329,0,0.0269633257547906,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.175874966996215,0,0,0,0,0,0,0,0,0,0,0,0.176406602831629,0,0,0,0,-0.0820392924904456,0,-0.0703414686300665,-0.410134711513304,0,0,0.0525842283360362,0,0,0,0,0,0,0,0,0,0,-5.55111512312578e-17,0,-0.0581895007639782,0.82403936490223,-0.190021429794601,0,0.115059288329639,0,0.50899895286545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158883202121206,1.38777878078145e-17,-0.0470187789207995,0,0,0,0,0.126565314202498,0.240237112620652,0,0,0,0,0,0,0,0,0.023564433068451,0.0657649016324407,0,0.00868473122432744,0.103314389445559,0,0,0,0,0,0,0,0,0.29351999493726,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622878212709264,0,0,0,0,0,0.00341379419402934,0,0,0,0,0,0,0,0,0,0.897984462292431,0,0,0,0,-2.16840434497101e-19,0,0,0,0.159632095315318,0,0,0,0,0.00861863104775925,-0.0831761509896616,0,0,-0.0444028218218277,0.0536741908863035,0,0.00606896230621404,0.00966390533317444,0,0,0,0,0,0
X600660.SH,0,0,0,0.00684734722384844,0,0.157203746117836,0,0.153723124096511,0,0,0,0,0,0,-0.00924033556542127,0,0,0,0,0,0.0004099610847558,0,0,0,0,0,0,0,0.0163417858638363,0,0,0,0,0,0,0,0,0,0.014772923174943,0,0,0,0,0,0.124680987220204,0,0,0.0937143516963671,0,0,0,-0.0150538185342747,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0629910399266842,0,0,0,0,0,0,0.00640154070253917,0,0,0,0,0.284322751038635,0.0361164450146831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939073680260146,0.0162854251416486,0,0.00419119058964966,0,0.0943825940515476,0.0475568390362899,0,0,0,0,0.194303874678349,0,0,-0.0106868361329019,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378612826904671,0.0703639600883959,0,0.118548542642996,0,0,0,0.00743036127457628,0.10186814037561,0,0,0,0,0,0.0352129329969686,0,0,0,0,0,0,0,0,0,0,0.10685429332288,0,0,0,0,0,0,0,0.101089294506429,0,0.328124865440683,0,0,0.0503512239814714,0,0,0,0,0,0,0
