,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600660.SH,X600010.SH,X600886.SH,X601898.SH,X601600.SH,X000792.SZ,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600027.SH,X601992.SH,X600111.SH,X600299.SH,X600176.SH,X002075.SZ,X600489.SH,X000401.SZ,X600426.SH,X000723.SZ,X601158.SH,X002466.SZ,X600219.SH,X000932.SZ,X600126.SH,X000898.SZ,X600486.SH,X002353.SZ,X600315.SH,X600529.SH,X000553.SZ,X000883.SZ,X600516.SH,X600612.SH,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.192277435040257,0,0,0,0,0,0,0.057128751865742,0,0,0,0.0569187884420605,0,0,0.11911957184889,0.0574750827621382,0,0,0.00656412926805859,0,0,0,0,0,0,0,0,0,0.0627722232143723,0.0580581992783819,0,0,0,0,0,0.0202368167826804,0,0,-0.00929774873806729,0,0,0,0,0,0.000917945777305963,0,0,0,0,0.00389410797188113,-0.003138322637548,0.0126096724806251,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.0692595991330927,0,0,0,0.063386643338951,0.00785551965330125,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.031001796458963,0,0,0,0.0719330607189485,0,0,0,0,0,0,0,0.171163475638318,0,0,0.0184567307794229,0,0.0144940621115692,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0.0241538605136492,0.0624340019868638,0,0,0,0,0.0121870759554057,0,0.520730970877544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276993216052928,0,0,0,0,0,0.0272239891804856,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0675673628410002,0.00465436067011531,0.00786955530313527,0,0,0,0,0,0
X601088.SH,0,0,0.274726015758707,0,0,0,0,0,0,0,-0.123484494540465,0,0,0,0,0,0,0,0.158965270428851,0,0,0,0,0,0,0,0,0,0,0,-0.125744813545271,0,0,0,0,0,0.0346379688500453,0,0,-0.00531324097927239,0,0,0,0,0.0155616729926545,-0.0161741039962102,0,0,0.113600347301105,0,0,-0.00222694577884667,0.0275516398788845,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0395349032967182,0,0.0419482016155466,0,0,0,0,0,0,0.0252624524942844,0,0,0,0,0,0,0,0,0,0.0393189040921609,0.112071919760013,-0.0527936682791551,0,0,0.0564033897328868,0.0493858414103947,0,0.0392140903158098,0,0,0,0,0,0.142549612980854,0,0,0,0,0,0.0461237417955969,0,0,0.0184863113065082,0.00638069164699831,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202381864648416,0.0349581322358258,0,0,0,0,0,0,0,0,0,0.00395076551527727,0.482809140284715,0,0,0,0,0,0,0,0.0409235793447545,0,0,-0.0345684867622552,0,-0.0329312415694251,0.108352827092308,0,0,0.132572327972441,0,0,0.0365874938319768,0.0365480909728661,0,0,0,0,0,0
X600019.SH,0,0,0,0.0121198305121741,0.0969170821876395,0,0,0,0,0,0,0,0.120841739965393,0,0,0,0,0,0.0664164715932669,0.0618626300154547,0.171782178737936,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188992959349614,0,0,0,0,0,0,0,0.0051124685616381,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.10635304607093,0.00939151514177669,0,0,0,0,0,0.197527989216379,0,0.0788620324620632,0,0,0,0,0,0,0,-0.0215214009431143,0,0,0.0593908007575574,0.242765605939654,0,0,0,0,0,0,0,0.0619057305923301,0,0.0878671045558979,0,0,0,-0.183449097339731,0,0,0,0,-0.150704438973816,0,-0.02791556132119,0,0,0,0,0,0
X600011.SH,0,0,0,0.05403931787016,0,0,0,0,0,0,0,0,0.0722752005631556,0,0,0,0,0,0,0.0293699803413356,0,0,0,0,0,0.368817953040308,0,0,0,0,0,0,0,0.0246031090198291,0,0,-0.0792125630406658,0,0,-0.00450956155834932,0,0,0,0,0.0964027425521617,0.148927662297475,0,0,0.190907997761489,0,-0.0531595655298714,-0.00358364611508403,0.0142462022395159,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0222376931591611,0,0,0,0,0,0.0321322009657657,0,0.177067895511786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457604160482809,0,0,0.0316085471448365,0,0,0,0.133929121838645,0,0.199040921425618,0,0,-0.0926677104779257,0,0.212057402481006,0,0,0.312027618221654,-0.00227575436194806,0,0,0,0,0,0,-0.00875949678385417,0,0,0,0,0,0
