,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X000792.SZ,X600019.SH,X002466.SZ,X600111.SH,X002271.SZ,X000301.SZ,X000708.SZ,X600660.SH,X600010.SH,X601600.SH,X601898.SH,X600362.SH,X600547.SH,X600188.SH,X600426.SH,X600176.SH,X600219.SH,X600011.SH,X000786.SZ,X600886.SH,X000723.SZ,X000408.SZ,X000932.SZ,X600803.SH,X000825.SZ,X601991.SH,X000807.SZ,X000898.SZ,X000959.SZ,X600795.SH,X600399.SH,X300037.SZ,X002080.SZ,X000831.SZ,X600352.SH,X600801.SH,X600486.SH,X002409.SZ,X600489.SH,X601699.SH,X600808.SH,X000027.SZ,X000630.SZ,X002145.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00604882441697202,-0.0496133892152495,0,0,0,0,0,0,0,0,0,0,0.0210819278155424,0,0,0,0,0,0.044058411808521,0.0403152563578125,0,-0.0548602921334524,0,0,0,0,0.0364927547345979,0,0,0,0.0320255360245662,0,0,0,0,0,0,0.0608873799053963,0,0,0,0,0,-0.0133050281700947,-0.0113348718851561,0,0,0,0,0,0
X600028.SH,0.226889703472704,0,0,0,-0.0573929252767364,0,0,0,0,-0.00716792451987542,0,0.0599654912425643,0,0,0,0,0,0,0,0,0.00920316895353605,0.0719722916364706,0,0,0,0,0,0,0,0,0,0,0.0526953059274104,0,0,0,-0.0127232893990634,0,0,0,0,0,0,-0.0061785659846311,0,0.0184693347870076,0,0,0,0,0,-0.0166738474619424,0.057165084568574,0,0,0,0,0,0
X601088.SH,0,0,0,0,-0.0401181506163787,0,0,0,-0.0292911631625795,0,0,0,0,0,0,0.0554498621196466,0.13091806099992,0,0,0.0686493610898522,0,0,0,0,0.141416784702235,0.0360588505870902,-0.014041380570985,0,0,0,-0.0347372960765988,0,0.0474910797036521,0,0,0,0,-0.0934238110365095,0,0,0,0.00497187909154727,0.00493295830406902,0,0,0,0,0,0.106632848427181,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0705232221538056,0.0779418822685424,0,0,0,0,0,0,0,0,0,0.140707152550458,0,0,0,0.0589379127175506,0,0,0,0,0,0,0,0.0240273574001494,0,0,0,-0.0679393080578785,0.0106407626158925,0,0,0,0,0,0.0375724105672238,0,0,0,0.0712860549833791,0,0,0,0,0.00226877352009684,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.1038840422104,0.220676078383702,0,0.0641616992139609,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.193288588581005,0,0,0,0.251886980832278,0,0,0,0,0.155233779447279,0,0,0,0,0,0.0756096569356849,0,-3.46944695195361e-18,0,0,-0.171733168811549,0.178808189552972,0,0.0882876282522365,-0.157318284015021,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.00135268282484903,-0.0743159897381063,0,0.0123855591020381,0,0,0,0,0,0,0,0.0193271169963565,0,0.114129136355308,0,0,0,0,0,0,0,0.0413610061117832,0,0,0,-0.00444903788294846,0,0,0,0,0.443776656192487,0,-0.00365424527178936,0,0,0,0,0,0,0,0,0.0291809644797812,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.02311579383473,0,0,0,0,0,0.0421228776971173,0,0,0,0,0,-0.0788255193027189,0,0,0,0,-0.0664718281687653,0,0,0,0,-0.1705863491872,0.137143999644512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198313352284855,0,-0.0564127113533283,0,0,0,0,0,0.076505322994883,0.148291031348584,0,0,0,0.126492356380206,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324244964749903,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455687023128363,0,0,0.01328119764364,0,0,0.335804866396581,0.0796084462093372,0,0,-0.053877641768243,0,0,0,0,0,-0.0674433683986279,0,0,0.143362433527725,0,0,-0.0279956851799309,0,-0.00164681139485738,0,0,0,0,-0.159410859485121,0,0
X002466.SZ,0,0,0,0,0.0619075046363081,0,0,0,0,0.3813773694807,0.178728641908124,0,-0.121956391897554,0,0.147556184208404,0.464890131217541,0,0,0,-0.0959345684741673,0.00879740791642815,0.056981664943335,0,0,0,0,0,0.277973983392537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332078229295794,0,-0.0589954635713692,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.277954708448698,0,0,0,0,0,0,0,0,0,0.277116447742471,0,0,0,0,0,0,0,0,0,0,0,0,0.00142569107236286,0,0,0,0,0,0,0,0,0.273926209198151,0.238930538309178,0,0.250002377299579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.160625302737575,0,0,0,0,0,0,0,0,0,0.0972678588150748,0,0,0,0,0,-0.060276043532599,0,0.0213946039077189,0,0,0,0,0,0.010977371345175,0,0,0,0,0,0,0.226053020658051,0,0.0751993818505124,0,0,0.0838206397188612,0,0,0.106352613708785,0,0,-0.0913992348228146,0.0284324168822047,0,-0.0870524484725907,0.104432590998278,0,0.0957709308410762,-0.0696958352389435,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.289942733575023,-0.0499130933004717,0,0,0,0,0,0,0.172307223013509,0.259626157890585,0,0,0,0,0,0,0,0.360668522655169,0,0,0.133920749781601,0,0.192942363385033,0,0,0.0284006885745936,0,0.177239168437654,0,0,0,0,0,0,0,0.285644178271802,0,0,0,0.129115937735197,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0310418160382101,0,0,0.299219196404743,0.0807072326492453,0,0,0,0,0.118395242370309,0,0,0,0,0,0,0.174268357234064,0.123719920009322,0,0,0,0,0.0194135516676858,0,0,0,0,0,0,0,0,0,0,-0.0941984558780443,0,0,0,0,0,0,0,0,0.0723875602079817,0.146935107307392,0,0,0,0.085262355841803,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0476373150194899,0,0,0,0.0171521593732504,0,0.224235999629948,0,0.0996603251368937,0,0,0,0,0,0,0,0,0,0,0,0.0181686816977245,0,0.0261048431907614,0,0,0,0,0,0,0,0,0,0,0.191510899575219,0.0998571918431633,-0.0756087687216195,0,0,0,0,0,0.0766075617230365,0,0,0,0.00421964112667258,0,0,0.0247127818479964,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.115671641789117,0,0.341890080653056,0.0259469616869745,0.347370655702595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239194076188738,0,0,0,0,0,0,0,0,0.156675186234798,0,0,-0.02640608381499,0,0,0,0,0,0,0,0,0.0885035551916422,0,0,0,-0.0992173036090143,0,0.0580916946569236,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0.183913426839189,-0.0461728188743894,0,0,0.0489638143375568,0.0183218683429075,0,0,0,0,0,0,0.00632894719257602,0,0,0,0.124586502845032,0,0.0386069892908109,-0.0121291539124561,0,0,0,0,0.538423230648413,0,0,0,0,-0.0488917057829818,0,0,0,0,0,0,0,0,0.0499256536445121,0,0.0532812586973693,0,0,0.0781718920634925,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0786494628838904,0,0,-0.23821880208329,0,0,0,0,0,0,0.12617254011391,0,0,0,0.0610847661358169,0,0.024895866194846,0,0,0,0,0,0,0,0,0,0.0985724811042831,-0.24730990299204,0,0,0,0,0,-0.140244111533937,0,0.282666880066097,0.168740233954024,0,0,0,0,0.0416295446436078,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.109262090966359,0,0,0,0,0,0,0.186101650122605,0,0,0,0,0.153204509438235,0,0.157235715917765,0,-0.0342001007950414,0,0,0,0,0,0.164798314106413,0,0,0,0,0,0,0.0201011178127458,0,0,0,0,0.0245584083116435,0,0,0,0,0,0.0404490283728038,0.0215253175503312,0,0.0350297711401677,-0.0421634108327867,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.110313156521832,0,0,0,0,0,0,-0.120313315604718,0.316882440444157,0,0,0,0,0,0,0,0,0,0,0.0890990598682123,0,0,0,0,0,0,0,0,0,0.109594254893361,0,0,0,0,0,0.0200171075312648,0,0.0216993070746542,0,0,0.000697674488450291,0,-0.300096454200432,0.0569394276194955,-4.33680868994202e-19,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0655546299696858,0,-0.12977766114794,0,0,0,0,0,0,0.0636586903274556,0.206628325518641,0,0,0,0,-0.0587526643461131,0,0,0,0,0,0.143613613349665,0,0,0.251382661123741,0,0,0,0,0,0,-0.101842992915518,0,0,0,0,-0.153000615285226,0,0,0.369425100072266,0.100587320283696,0,0,0.00500279905448434,0,0.117128620750109,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.142663609101926,0,0,0,0,0,0,0,0,0.0302549287800699,0,0,-8.67361737988404e-19,0,0.0499233949023715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730269594028577,0,0,-0.0400859803096458,0,0,0,0,0,0.0327727724955553,0,0,0,0.135358347500163,0,0,-0.126773453400125,0,0,0,-0.17190343906456,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0544794547388662,0,0.0523646234663679,0,0,0,0,0,0,0,0,0,0,0.143326568957441,0,0,0,0,0,0,0,0,0,0.102344595256021,0,0,0,0.0224940035517291,-0.0341695612114315,0,0,0,0,0,0,0.121159779804121,0,0,0,0,-0.0160479527844951,0,0,0,0,0.0996910528352333,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124697265037571,0.0717981477413256,0.518338503072432,0,0.106860968488246,0,0,0.0022122930414498,0,0,0,0,0,0,0.0874858937219374,0,0,0,0,0.0336926650901309,0,0,0,0,0,0,0,0,0,0,0,-0.0592567367325583,0,0,0,0,0,0,0,-0.00348230542791705,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0782467176214419,0,0,-0.0879747913381628,0,0,0,0,0.037594885880883,0,0,0,0,0,0.0448919252663161,0,0,0,0,0.0329151361045976,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616951380795428,0.0521182736052381,0,-0.00995956767860872,-0.0323421749192187,0,0,0,0.0175137735283743,0,0,0,-0.00106535852525824,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.000257315511451944,0.208031434538069,0,0.193907751365385,0,0,0.306353973866425,0,-2.16840434497101e-19,0,0,0.0450008308655898,0,0,0,-0.274563214635724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17804065326551,0.0157788397482353,0,0,0,0,0,0,0,0,0.0190779331941632,-0.059963906365931,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0565616191400918,0.111964305102123,0,0,0,0,0,0,0,0,0.12008162193466,0.0925939219351558,0.412172735557912,0,0,0,0,-0.258526272423045,0,0,0,0,0,0,0.00405768565422852,0,0,-0.0455327658238664,-0.0335491941881742,0,0,0,0,0,0,0,0,0.0617738311030694,0,0,0,0,-0.0278617213084925,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0.224271905134639,0,0,0,0,0.0494426137613775,0,0,0,0.0885801871003217,0.165108980451303,0,0,0.219577573421971,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.10343430721776,0,0,0.0167288571848361,0,0.146431676172812,0,0,0,0,0,0,0.114117549306371,0,0,0.130950015298711,0,0,0,-0.181184667963876,0.0644336029404241,0,0,0,0,0.0815861566777457,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.268692845533289,0.254066243379344,0,0,0,0,0.220489316829741,0,0,0,0,0,6.93889390390723e-18,0,0.211389092650116,0,-0.351732046311491,0,0.00404803199374912,0,0,0,0,0,0,0,0,0,0,0.125725140510232,0,0,0,0,0,0.0648326498955869,0.357821941407096,-0.1001052166528,0,-0.494019619088336,0.00117930133934518,0,0,0,6.7762635780344e-21,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.239803298686336,0,-0.070810972640657,0.0818009056465212,-0.11475147477622,0,0,0.0314611988549642,0.0950835147957128,0,0,0,0,0,0,0.015153245228135,0,0,0,0,0,0,0,0,0,0,0.187330024417137,0,2.16840434497101e-19,0.106796226002033,0,0,-0.0507107779819658,0,0,0,0,0,-0.0944117567600635,0,0,0,0.208847673796318,0,0,0,0,-0.0490422073776964,0,0,0,0,-0.135639014686569,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-0.0109636063186584,0.0122396869373146,0.145496846819398,0,0,6.93889390390723e-18,0.0702216032629107,0,0.0601020725857949,0,0,0,0,0,0,1.73472347597681e-18,0,0.0152952447234215,0.0908611177439159,0,0,0,0,0.0244218621683704,0,0,0,-0.116300334995076,0,-0.215267958551919,0,0,0,0,0,-0.0999824540636257,0,0,0,0,0,0,0.0168160445872997,-0.0716016761082914,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.2644703603315,0.0174417037575565,0,0,0,0.0229291554459697,0,0,0,0,0,0.200027261458768,0.257400309665066,0.0591698183953058,0.0571377172756315,0,0.11410584440752,-0.00630404206967015,0,0,0,0,0,0,0,0,0,0,0,0,0.279327053659472,0.055107074929712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750740548206695,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0105109933345133,0,0,0,0.146668296156708,0,0,0,0.0535292880447831,0,0.0231520125671479,0,0,0,0.0206611329214095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133530787204425,0,0,0,0,0,0,0,0,0.0797688754714969,0,0
X000807.SZ,0,0,0,0.110368487223141,0,0,0,0,0,0.10027035325192,0,0.0185379104688876,0,0,0,0.657831916988562,0.0146144937406742,0,0,0,0,0,0,0,0,0,0.0956859859052917,0,0,0,0,0,0,0,0,0,-0.0105008377321556,0,0,0.11805917779366,0,0,0,0,0,0,0,0,0,0,0,-0.00968377794328913,0,0,0,0,0,0,0
X000898.SZ,-0.164039962044385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109363988970869,0,0,0,0,0.000586045362967401,0,0,0,0,0,0,0.00940879084036403,0,0.348596354962898,0,0,0,0,0,0.294073086405693,0,0,0,0,0,0,-0.0427764043146078,-0.0226992725717215,0,0,0,0.278137758726821,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.148191885525112,0.257183267238116,0,0,0,0,0,0,0,0.0407443313413153,0,0,0,0.0282022422865939,0,-0.0683325956228617,-0.0242229312683539,0,0,0.152654001400486,0,0,0.37488214049933,0,0,-0.0135572608330387,0,0,0,0,0,0,0,0,0.103486432844699,0.0117343786883387,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.0561935578277919,0,0,0,0.0382251933360292,0,0,0,-0.0059457016157192,0,0,0,0,0,0,0,0,0.0892547156029597,0.0913437385798563,0,0,0,0,-0.0162159555520804,0,0,0,0,0.00964459471870599,0,-0.00563232941695345,0,-0.0327173020911304,0,0.0506699865070816,0,0,0,0,0.0492404862822779,0,-0.0150213926471405,-0.00733243399998082,0,0,0,0,-0.034573872364615,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,-0.00208017758273137,0,0,0.0870947980153045,0,0,0,0,0,0,0.0459277213667332,0,0,0,0.138173865359646,0,-0.123112930078262,0,0.201987282445743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00376041451883258,0,0,0,0.0648595097520299,0,0,0,0,0,0.329919127903305,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.0569949154094419,0,0,0,0.170092229674693,0.252682269777412,0,0.085265667530705,0,0.386690625101528,0,0,-0.0118325721415666,0,0,-0.0037648324260955,0,0,0,0,0.0424985866334905,0,-0.142379458729761,0,0,0,-0.191820487935707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197687351121675,0,0,0,0,0.00689842651318142,0,0,0,0,0,0,0
X002080.SZ,-0.0170797837340832,0,0,0,0.0196170578429381,0,0,0,0,0,0,0.183383625690793,0.000685423115639524,0,0.1092835682279,0,0,0,0,-0.0122004985619041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256329209458396,0,0,0,0,0.131205076640057,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0924132721355177,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0.00471939736642599,0,0,0,0.0102287641711913,0.331466810698026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262533229652788,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0352467897542753,0,0,0,-0.225436696281985,0,0,0,0.0892232752831234,-0.0790501654439822,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0136146033388826,0,0,0,0.0886682493023225,0,-0.00452866256688623,0,0,0.0561618679239667,0,0,0,0.0490243840464538,0,0,0,0,0.130236624773941,0.0103872136745695,0,0,0,0,0,0,0.148842905751321,0,-0.0650632587925752,-0.0435286859581279,0,0,0,0,0,-0.00590465557814916,0,0.0106266889734692,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.34840142182802,0,0,-0.0895052581831217,0,0,0.133732608265286,0,0,0.0881608435306548,0,0,0,0,-0.0191749033839031,0,0,0,0,0,0,0,0,0,0,-0.050813746432821,0,0,0.0145753483057406,0,0,0,0,0,0.103935712564223,0,0,-0.0169775891018576,0,0,-0.0298569532825919,0,0.0373380190660877,0,0,0,-0.0318542290925134,-0.0329046463460635,0,0,0,0,0,0
X600486.SH,0,0,0,0.0869111200591155,0,0,0,0,0,0.0850751217700464,0,0,0.081331693707757,0,0,0,-0.280356653409824,0,0,0,0,0,0,0,0,0,0,0.0112664028079372,0,0,0.0671506468233017,0,0,0,0.0270759866564205,0,0,0,-0.0505986976403376,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143606326052292,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.105525364726495,0,0,0,0,0,-0.0446419076726912,0,0,0,0,0,0,0,0,0,0,0,0.0256430472614839,0,-0.148612754817345,0,0,0,0,0,0,0,0.0255467566544781,0,0.125715391990914,0,0.404633666930454,0,0.106143843227779,0,0,0,0.0839293457519513,0,0,0,0,0.067584523017003,0,0,0,0.0188332305178247,-0.0646390726683835,0,0,0,0,0,0
X600489.SH,0,0,0,0.0545720241324172,0,0,0,0,0.0833435312572843,0,0,0,0,0,0.17276761638317,0,0,0.134112088695686,0.16987436370566,0,0,0,0,0,0,0,0,0.123647090220784,0,0,0,0,-0.145831263612566,0,0,0,0,0,0,0,0,0,0,-0.118645520635735,0,0,0,0.0937709602466693,0,0,0,0,-0.0942933843243933,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0501127935428323,0,0.0303194002369949,0,0,0.27062192771971,0.160005916937186,0,0.502586766276401,0,0,0,0,0,0,0,0,0,0,0,0,0.0419278266908596,0,-2.16840434497101e-19,0,0,-3.46944695195361e-18,-0.235444566369896,0,0,0,0,0,0,0,0,0.00233905851539094,0.0158287704512364,0,0,-0.111691063080787,0,0,0,0,0,0,0
