,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X601991.SH,X600547.SH,X600660.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X601992.SH,X000629.SZ,X600176.SH,X600111.SH,X600299.SH,X600516.SH,X002466.SZ,X600808.SH,X000709.SZ,X002460.SZ,X600352.SH,X600801.SH,X002110.SZ,X300072.SZ,X600489.SH,X000825.SZ,X600339.SH,X601158.SH,X600426.SH,X000553.SZ,X600219.SH,X600583.SH,X000786.SZ,X601699.SH,X000883.SZ,X000932.SZ,X000408.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.198027636132767,0,-0.019895614251318,0,0,0,0.0828576764014895,0.0566805176949141,0,0.136511164634033,0.0597293167523051,0,0,0,0,0,0,0,0,0,-0.0544848774536446,0,0,-0.0382506096274683,0,0,0,0,-0.0429906614179504,0,0,0,-0.0019960661594218,0,0,0.204139058329773,0,0,0,0,-1.73472347597681e-18,-0.0180537939736138,0,0,0,0,0.340335076150223,0,0.00920983498976818,0.0265105952942707,0,0,0,0,-0.0349123961891095,0
X600028.SH,0.0947952865428041,0,0,0,0.163019823237321,0.00835403113003562,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0.248766067260463,0,0,0.269505420757192,0,0,0,0,0.0631919416297247,0,0,0.12204229369287,0,0,0,0,0,0.0433425842074547,0,0,0,0,0,0,0.0256370254659005,0.0557800588620741,0,0,0,0,0,0
X601088.SH,0.0205136451787073,0,0,0,0,0,0,0,0.173346771562535,0,0,0.0523079618072575,0,0.108209360437764,0.257511005064772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175738736268481,0.0256404507055981,0,0,0.00445352840368767,2.16840434497101e-19,0,0,0,0,0,0,0.0703730361292541,0,0,0,0.0593297280161779,0,-0.0125880641146544,0,0,0,0,0,0,0
X600585.SH,0,0.0118065687638516,0,0,0.0513683718238057,0.0151125841844975,0.033878718186716,0,0,0,0,0,0,0,0,0,0,0,0.142888108683667,0.0301792085184653,0,0,0,0,0,0,0,0,0,0,0,0.475587223124405,0,0,0,0,0,0,0.0457185367084438,0,0,0.17609429791565,0,0,0,0,0,0,0,0.0111829232387313,0,0,0,0,0,0,0
X600019.SH,0,0.0367456653727157,0,0.0659447034259341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629968953936499,0,0,0,0,0,0,0,0.0209869076425867,0,0,0,0,0.067724273119914,0,0.00247277850108225,0,0,0,0,0,0,0,0,0,0,0,0.0630270315977535,0,0,0,-0.00381743389548705,0,0,0,0,0,0,0
X600011.SH,0,0,0,0.0106115556660557,0,0,0.0367549879444571,0,0,0,0,0,0,0,0,0.0436250780419264,0,0,0,0.763824544510082,0,-0.018614355437353,0,0,0,0,0,0,0,0.0195391348198181,0.0960109754198499,0,0,0,-0.109852956457788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114157621033315,0.0280602547550921,0,-0.0446763095275245,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274317129977382,-0.328585108211703,0,0,0,0,0,-0.221819782263764,0,0,0,0,0,0,-0.01291349648979,0.0150589492785695,0,0,0.430222788698134,0,0,0,0,0,0,0,0,0,0,0.0337056104713269,0.0530358607404164,0,0.180099500733063,0,0,-0.806713938932624,0
X600010.SH,0.124316498663073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13418395676655,0,0,0,0,0,0.126826025572401,0.0282775408565168,0,0,0,0.162425798145495,0.0478992246448582,0,0,0,0,0,0,-0.0824160668229347,0,0.0276021991094144,0,0,0,0,0,0.0275581651569784,0,0,0,0,0,0,0,0,-0.0354968813275836,0,0,0,0,0,0
X601898.SH,0.0305394334361276,0,0.241579304777228,0,0,0,0,0,0,0,0.257649462564375,0,0,0.0745537926717866,0.334194002931128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349134881556414,0.0283424394243322,0,0,0,0,0.0390089192643472,0,0,0,0,0,0,0,0.0842734154314645,0,0,0,0,0,0,0,0,0
X600688.SH,0.149615091803191,0.0310889985616955,0,0,0,0,0,0,0.0747581583009465,0,0,0,0,0.050040675473209,0,0,0,0,0,0,0,0,0,0,0,0,0.0349423643165763,0.101749946344093,0,0.0165438075170783,0,0,0,0.0179210260215337,0,0,0.0251332359677362,0,-4.33680868994202e-19,0.104615408815287,0,0,0,0,0,0,0,0,0,-0.00138050824538222,0,0,0,0,0,0,0
X601991.SH,0,0.0246879158474732,0,0,0,0,0,0,0.160784932610189,0,0,-0.0155097322755057,0,0.114433913760009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312722382289572,0,0,0,-0.0108946757063588,6.93889390390723e-18,0,0,0.083257670589758,0,0,0,0,0,0,0,0,0.0181077645605654,-0.0224153036200564,-0.00609201454612178,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0873260287603779,0,0,0,0,0,0.0138500802002682,0,0,0.0545863173832557,0,0,0,0.0183982572759821,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.081400683158506,0,0,0,0,0.682268768929818,0.1631030373723,0,0,0,0,0,0,0.0164465550649732,0,0,0,-5.42101086242752e-20,-0.0596512591133935,0,0.0272561896028255,-0.0104439679226018,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0955708755837967,0,0,0,0,0,0.0496739570220358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552852970600919,0.243524724009805,0,0,0,0,0,0,0,0,0,0.0122475722847903,0,0.211801688682404,0,0,0.120756596691165,-0.000397442431758906,0,0,-0.0677341458162301,0,0.103213593750107,0,-0.00297504969180619,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.00990394999894098,0,0,0,0,0.167872021478106,0,0,0,0,0,0.025919057677353,0,0,0,0,0,0,0.00485534338313262,0.0991745502167621,0,0,0,0,0,0,0,0,0,0.0301426647819257,0.0145401725909753,0,0,-2.16840434497101e-19,0,0,0.00501551243661352,0,0.401424624949919,0,0,0,0,0,0,0,-0.00221009228343688,-0.0273226434439742,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0617525526143178,0,0,0.0639549444967537,0,0,0,0,0.252364658090477,0,0,0,0,0,0.0914531251721766,0,0.00731337905087122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519629626075609,0,0.132083362627345,0,0,0,0.0106046271259811,-0.00285564160006361,0,0,0,0,0,0
