,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X300072.SZ,X600188.SH,X600795.SH,X600547.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600886.SH,X600489.SH,X600309.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000898.SZ,X000723.SZ,X000408.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X600549.SH,X000959.SZ,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000630.SZ,X600021.SH,X000060.SZ,X000012.SZ,X002460.SZ,X600758.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0201086938348974,0,0,0.0706608931864389,0.000242847456970038,0.0473119913978266,0,-0.00998456326005092,0,0,0,0.00667878788607563,0,0,0.0107944013803725,0,0,0.0173786588270939,0,0,0,0,0,0,0,0,0,0.00453866998569588,0,0,0,0,0,0.0402773874372623,0,0,0,0,0,0,0,0,0,0,0.0152689822495721,0,-0.00353241795541877,0.00817031409466332,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0404881270574468,0.0447896391597323,0,-0.00994219384261457,0,0,0,0,0,0,0,0,-0.0226771669161856,0,0,0,0,0,0,0.0177490293843242,0,0,0,0,0,0,0.0500357353150364,0,0,0.0480393801861369,0,0,0,-0.0133166560464907,0,0,0,0,0,0,0.041738661094905,0,0,0.00118214343346649,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0657188456941622,0,0.168017862233375,0,0,0,0,0,0,0,0.0495153044746236,0.104194373124865,0,-0.0186937072773508,0.0485585027291639,0,0,0,0,0,-0.0138679236246977,0,0,0,0.043925477054986,0,0,0,0,0,0,0,0,0,0,-0.0214226584209831,0,0,0,0,0.00823801093197262,0,0,0.00764669294986247,0.0729517172317463,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0806272061601112,0.11306313025766,0,0.0136152116547304,0,0,0.231144965825786,0,0,0,0,0,0,0,0,-0.0712481811344769,-0.00897608701855163,0,0,0,-0.015478953959653,0,0,0,0,0,0,0,0.120920506205656,0.0936968961681951,-0.0522004374275382,0,0,-0.145606996514726,0,0,0,0,0,0.0125589959421116,0,0,0.0137241195649018,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.102986288302008,0,0,0,0.010958690700299,0,0,-0.0178860880481187,0,0,0,0,0,0.124353631133409,0,0,0,0,0,0,0,0,0.0281517792434282,0,0,0.0462767083882911,0,0,0,0,0.0717465102787459,0,0,0.107376446301046,0,0,0,0,0.0455698260811413,0,0,0,0.0409054562869963,0,0.0182775581126168,0,0,-0.0162495811937061,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0532929334311596,0.12744382379956,0,-1.73472347597681e-18,0,0,0,0,0,0,0.113778979716936,0,0,0,0.164563742435577,0.014518396198811,0.0211201074107361,0,0,-0.208093759327312,0,0,0,0,0,0,0,0,0,0.12812361118503,0,0,0,0,0,0,0,0,-0.0128998176964497,0,0.0104778458722062,0,0.063827428965837,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0238653748739638,0,0,-0.0607815111244428,0,0,0,0,0,0.0499665071078113,0,0,0,0.0552939822486395,0,0,0.0390586003407824,0,0,0,0,-0.0509840019215506,0,0,0,0,0,-0.0083045549511654,0,0,0,0,0,-0.0328791906704601,0,0,0,0,0,0,0,0,-0.0587764191717927,0.0507152529244925,-0.0246018732871283,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0748523814689646,0.202498485697614,0,0,0,0,0,0,0,0,0,0,0.0604513698586116,0,0,0.0731326822636679,0,0,0,0,0,0,0,0,0.0333965704080555,0,0,0,0,-0.0784589126577793,0.0682006238601437,0,0,0,0,0,0,0.260470769645151,0,0,0.0531161959666331,0,0.0370585296232776,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0230147214237544,0,0.0501587045076248,0.0855952797132517,0,0,0,0,0,0,0,0,0,0,-0.0378424655853529,0,0,0,0,0,0,0.00352727040946831,0,0,0,0,0,0,0.0872699060343664,0,0,0,0,0,0.0413631622548607,-0.0336753053552349,0.0949755774730449,0,0.159261632756824,1.73472347597681e-18,0.00024065907029442,0.0247933545704669,0.00393868837608275,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0.0987896407215381,0,0,0,0,0,0,0,0,0,-0.124071279676352,0,0,-0.568258175323236,0,0,0.158135926200563,0,0,0,0,0.208632851599748,0,0,0,0,0.0225353026956808,-0.337785696258192,0,0,0,0,0.125452124667313,0.127821713662378,0,0,-0.0432379583051099,0,0,0.158802683555387,0.258734972304796,0,0,0,0,0,0.0753608781887393,0.0467600254635762,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.058723164893808,0,0,0,-0.123761528220437,0,0,0,0,0,0,0,0,0,0,0,0,0.0246891662440015,0,0.0564475758260089,0,0,0,0,0,0,0,-0.048503830907725,0,0,0.627203638967035,0,0,0,-1.73472347597681e-18,0,0,0,-0.0996041958031663,0,0,0.437015559331114,0,-0.0765762265551304,0,0,0,0.0819100807880073,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0429545152443344,8.67361737988404e-19,0,0,0,0,0.24942046796771,0.0693208432438465,0,0,0,0,0,0,0,-0.0159566575999156,0,0,0.0432501126633059,0,0.0566475970286084,0,0,0,0,0,0,0,0,0.0467473904201365,0.00396100547858222,0,0,0.0224034433570963,0,0,0,0,0,0,-0.00443864843657274,0,0.000344877885894193,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.075929756856435,0,0,0,0,0,0,0,0,0,0,0.257377138192941,0,0.720638003720293,0.0489008918837217,0,0.119627324810392,0,0,0,0,0,0,0,0,0,0,-0.191593107576392,0,0,0,0.0540538429498932,0,0,-0.112885581399503,0.105779838433109,0,0,0,0,-0.0568079327174633,0,0,0.0863017218997013,0.166043019092344,0,0,0,0,0,0
