,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X000898.SZ,X601158.SH,X000709.SZ,X600157.SH,X600352.SH,X600547.SH,X002353.SZ,X600489.SH,X000831.SZ,X000539.SZ,X000630.SZ,X000629.SZ,X600660.SH,X600008.SH,X000825.SZ,X600808.SH,X600219.SH,X000027.SZ,X002470.SZ,X600549.SH,X600578.SH,X600315.SH,X600307.SH,X600098.SH,X600021.SH,X000060.SZ,X601699.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0.284310244342774,0.220005070643607,0,0,0.0217291051930756,0,0,0,0.182940157728383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289025112374225,0.0305787737389198,0.0902827039539601,0,0,0,0,0,0,0.0207744685099036,0,0,0,0,0,-0.0079032014770004,0,0,0,0,0,0
X600886.SH,0.12257382443873,0,0,0,0,0,0,0,0.0754744363789197,0.174489957622892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381437910556179,0,0,0,0,0,0,0.267273032009326,0,0,0,0,0,0.114285669688448,0.0162485495896257,0,0,0,0,0,-3.46944695195361e-18,0,0.0579362155547812,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.0370392769577082,0,0,0,0,0,0,0,0.0703678358892639,0,0,0.0683782787999418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268870130050266,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.113792465379515,0,0,0.0481952059178206,0,0.27037215508506,0,0,0,0,0,0,0,0,0
X600362.SH,0.101538631749162,0,0,0.0975038126177776,0,0.0980377903263582,0,0,0,0,0,0,0,0,0,0.0598002572139273,0,0,0.0579811795476373,0.000919733961224987,0,0,0,0,0,0,0,0,0,0,0,0.238361878325805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
X600111.SH,0.125274371659153,0,0,0,0,0,0,0,0.127624772611759,0,0,0,0.020460824706954,0,0,0,0,0.0454345498594214,0,0,0,0,0,0,0,0,0,0,0,0.0357781321720746,0,0.105876464127955,0,0,0,0,0,0,0,0,0.185885643555576,0,0,0.0326217584503967,0,0.0973489116364412,0,0,0,0,0.0826845993205201,0.0313628021355949,0,0,0,0,0,0
X600688.SH,0,0.013386917735012,0,0.125095473437401,0.18532700899435,0,0,0,-0.129520326937192,0.0531619110555856,0,0,0,0,0,0,0,0,0,0.0673289888116277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125834791571973,0,0,0,0,0,0,0,0,-0.0707526435004648,0.27262584596169,0,0.203814064701169,0,0,0,0,-0.0725406699831919,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0984853943187241,1.73472347597681e-18,0,0,0,0,0.0466324503305338,0.451482508436679,0,0,0,0,0,0,0,-0.0134267705857241,0,0,0,0.030817511167999,0,0,0.0140288054717357,0,0.0174729104409005,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.203507205263236,0,0,0,0.0630762363695155,0.0802196369514756,0,0,0,0,0.0572529906692327,0,-0.15091137737831,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805334191548957,0,0,0.0470791563091293,0,0,0,0,0,0,0.162371176154346,0,0,0.0564783450754068,0,0.160598368825284,0.331217201503738,0.0290487068346029,0,-0.0098036368802369,0,0,0,0,0,0,0
X601992.SH,0.0851665521031529,0,0,0,0,0.17676253200668,0,0,0,0,0,0,0.12260712551951,0.199252023785322,0,0.018551974675614,0,0,0,0,0,0.00863205031079908,0,5.15130101622491e-05,0,0,0.0556405960538673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908026774042336,0.0352869777380198,0,0,0,0,0,0
X600583.SH,0,0.0992680279606015,0,0,0,0,0,0.163529786368646,0.217355984687439,0.034245883309259,0,0.023077360256798,0,0,0,0,0,0.0953522633961824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122235930834301,0,0.0264718995173678,0,0,0,0,0,0.128081073347577,0,0,0,0.0037801393850349,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.12775642996068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626895933915494,0,0,0,0,0,0,0,0,0,0,0,0,0.0423814944797816,0,0,0,0,0.153052861813779,0.0353393102923612,0.0967755304347266,0,0,0,0,0,0.00628828647430334,0,0,0,0,0,0
X000898.SZ,0,0,0.0973540835974212,0.0487370654179752,0,0.0672401239469853,0,0.00103591446258511,0.0648105706160426,0,0,0,0.111371562301262,0,0,0,0,0,0,0,0,0,0,0.295241921807128,0,0,0,0,0,0,0,0,0,0,0,0.136835280965015,0.00514669133608305,0,0,0,0,0,0,0.0542500093729734,0,0,0,0,0,0,0,0.00854868835403985,0,0,0,0,0,0
X601158.SH,-0.0315824937724917,0,0,0,-0.063365361222303,0,0.0615465950087742,0,0,0,0.210066191811898,0,0,0,0,0,0.109363601108994,0,0,0,0,0,0,0,0,0.0195244505515084,0,0.0192629667606639,0,0,0,0,0,0,0.651634495068851,0,-0.0332227509257073,-0.012544956105274,0,0.0651968978078485,0,0,0,0,-0.0445696686971286,0,0,0,0,0,0,0.0309801809489517,-0.0700453073690674,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186382067214004,0,0,0,0,0.49876852456617,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0995980621225729,0,0.00921569767653741,0.046848391943541,0,0,0,0,0,0.132024539955289,0,0,0.0755152633895001,0,0,0,0,0,0.0546508038457801,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0293280820359461,0,0,0,0,0,0,0.0839437569983969,0,0,0,0,0,0,0,0,0,0,0,0.156128147425752,0,0,0.0801335115775849,0,0.0420143662400305,0,0.114042297843958,0,0,0.0260158014367846,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0774668110738994,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.0361920388646215,0,0,0,0,0,0,0.119126897733051,0,0,0,0,0.215246690113049,0,0,0.160690351951901,0,0,0,0,0,0.0256666494397722,0.381177012990567,0,0,0,0,0,0,0,0,-0.0710416389945884,0,0,0.137085049895968,0,0,0.0367606371160799,0,0,-0.25698777934702,0,0,0,0,0,-0.0304380965567542,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0797232706496647,0,0,0,0,0,0,0,0,0,0,0,0.1198623069932,0,0,0,0,0,0,0.0534122669467911,0,0.0275591978075432,0.720043846348482,0,0,0,0,0,0.000683380726509267,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0347926564230585,0,0,0,0,0,-0.00180389723200444,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.00336164865658546,0,0,0,0,0,0,0,0,0,0,0,0,0.289094915813037,0,0,0,0.0839719717847038,0,0,0.120778881768827,0,0,0,0,0,0,-0.107682589404897,0,0,0.118051573809006,0,0,0,-0.0256330621638176,0.000871062852670096,0,0,0,0,0,0.0528740045487401,-0.00781512846110467,-0.030889913680121,0,0,0,0,0
X600489.SH,0,-1.73472347597681e-18,0,0,0,0,0,0,0.176269643759433,0,0,0,0,0.137877240791621,0,0.0559440741510425,0.0601354044499947,0,0,0,0.000974805351441988,0,0,0.0261143350060866,0,0,0.437462197770256,0,0,0,0.0322960589811321,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344026534994995,0,0,0,0,0,0
X000831.SZ,0.0114664372619704,0,0,0,0,0,0.188732451954416,0.101290780330578,0,0,0,0,0.17778380141446,0,0,0,0,0,0,0,0,0,0,0,0,0.0954846292637158,0,0,0,0,0,0,0,-0.614983069567036,0,0,0,0.155744727553645,0,0,0,0,0,0,0,0.321079795412039,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0.0671655153060172,0,0,0,0.0410209617190864,0,0,0,0,0.00925087562923502,0,0,0,0,0,0,0.0966737858623218,0,0,0.016380186635835,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.241013246018567,0,0.253047680933063,0,0,0,0,0,0,0.123367980258703,0,0,0,0,0,0.00710904657577144,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.204312533689778,0,0,0,0.191939180114272,0.0412556770018032,0.238228714267526,0,0,0.125250729220218,0.0794975868918994,0,0,0,0,0,0,0,0.0326123018873031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0512591024838746,0,0,0,0,0.0778658214178277,0.0049741294255263,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.00247465403056297,0.054503699922047,0.114191361785384,0,0,0,0,0,0,0,0,0,0,0,0.0946241790252858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155164952698401,0,0.0694720561916193,0.075229377245446,0,0,0,0,0.191662734295743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0843861453892126,0,0,0,-0.00910157376846922,-0.103160019199366,0,0.139407634909606,0.146532419280142,0,0,0.0946960770038416,0,0,0,0,0,0,0,0.0332702402511404,0,0,0,0,0,0,0,0,0,0,0.020142313960347,0,0,0,0.0505019881926355,0,0,0,0,0,0.0438887208033225,0,0,0,0,0,0,0.0126713961346552,0,0,0,0,0,0
X600008.SH,0,0.105070800251647,0,0,0,0,0,0,-0.0264404965661635,-0.0504236043164389,0,0,0.0136071857364567,0,0,0.110533979618363,0,0,0,0,0,0,0.510890939872851,0.0387722322614905,0,0,0,0,0,-0.113805276081232,0,0,0,0.0558823597624308,0,0,0.153795636421422,0.0704205359303262,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243982975730089,-0.0127757630991901,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0432456869909084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725207150541554,0,0.359749063170265,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0712087954091511,0.179693328563348,0,0,0,0,0,0.131638961490193,0,0,0,0,0,-0.0190612187635854,0.07161716968228,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.169201792655532,0,0,-0.0732387308104249,0,0,0.0686650656655063,0,0,0,0,0,0,0,0,0.395724481150682,0,0.142521901238796,0,-0.0922578641391923,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0.0170001098067417,0,0,0,0.120688196215414,0,0,0,0,0.0248476089462939,-0.0453323870566831,0,0,0,-0.223401246542302,0,0
X600219.SH,0.0980085057603705,0,0,0,0,0,0,0,0.0626860277219732,0,0.048270050716826,0.306652003784709,-0.0640976785003475,0,0,0,0,0,0,0,0,0,0.18800906882622,0,0,-0.0159304081974829,0,0,0,0,0,0,0,0,0,0,0.144598824534085,0,0,0,0,0.00482443565078133,0,0,0,0,0,0,0,0,-0.0810159126551439,0,0.240844729334664,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0138117061479155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784942752257937,0,0,0.0834981335053059,0,0,0,0.294529855986069,0,0,0.226879834208344,0.00268107560894463,0.0347985087659079,-6.93889390390723e-18,0.0803165253041749,0,0.000627187870678808,0.041428955988364,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,1.73472347597681e-18,0,-0.14836642554731,0,0,0,0,0,0,0,0.11515930765802,-0.0487931992347309,0,0,0,0,-0.0453543026666972,0,0.299455224942661,0,0,-0.0307987543303279,0,0.152047222159911,0,0,0,0.0296760144558777,0,0,0,0,0,0,0,0,0.0887266079591925,0,0,0,0,0,0,0,-0.100311150858873,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.105076610396704,0,0,0,0,0,0,0,0,0,0.0765267815596565,0.0503134596320978,0,0,0,0,0.0209559011610636,0,0,0,0,0,0,0,0,0,0,0,0,0.101060413067166,0,0.0977412855554726,0,0,0,0,0,0,0.0656784033116234,0,0,0.0156630361501458,0,0,0,0.00125237338352722,0,0,0,0,0,0
X600578.SH,0,0,0,0.338968133800998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218333290651061,0,0,0,0,0,0,0,0,0,-0.121586806205246,0.0655621668949657,0,0,0,0,0.0705410033839468,0.134029125919693,0.0865473080264075,0,0,0,0,0,0,0,0.0662540856733896,0,0,0,0,0.114378946837356,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0130770531607823,0.0101095636743054,0,0,0,0,0,0.166889849536702,0,0,0,0,0,0.0598460472859173,0,0,0.0241289222286045,0,0,0,0.0366548081347958,0,0.168796659120077,0,0,0,0,0,0,0,0,0,-0.0444550563869531,0,0,0,0,0,0,0.0934328719966124,0,0,0,0,0,0,0.0519234664691526,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.0835543924438385,0,0,0,0,0,0,0,0,0,0.1164320009844,0,0,0,0,0,0.124236971856161,0,0.178164187037271,0,0,0,0,0,0,0,0,0.0303123679769419,0,0.0492669762096496,0.245632774249517,0,0,0,0,0,0,0,0,0.0342463778605028,0,0,0,0,0,0,0.0333128555916492,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.129622988804705,0,0,0,0,0,0,0,0.0156105733586934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866073463851809,0,0.0295603209015194,0.453232836043087,0,8.67361737988404e-19,0.162183663172798,0,0,0,0.144236497590048,0,0,0,0,0,0,0,0,0.0242013514020933,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.312496901786573,0,0,0,0.439589221613977,0,0.150376039410308,0,0,0,0,0,0,0,0,0.512878110661783,0,0,0,0,-0.18395953472639,0.253095874302886,0,0,0,0.0911082131023829,0,0.0481484953258693,0,0.0929539311923322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235825438711358,0,0.434760307381129,0,0,0,0
X000060.SZ,0,0,0.0430769786722396,0,0,0,0,0.0427614135703534,0.0371377143274911,0,0,0,0.132723176234415,0,0,0,0,0,0,0,0,0.103387766730884,0,0,0,0,0,0,0,0,0,0,0,0,0.00965171483409099,0,0.00968874906312667,0.0891740645730043,0,0,0,0,0,0,0,0,0,0,0.111382118895935,0,0,0,0,0,0,0,0,0
X601699.SH,0,0.0587507603531557,0,0,0,0,0.0461450765152277,0,0,0.0662189403552398,0,0.0433075009581707,0.0779641285867817,0,0,0.040522505845167,0,0.125772609239121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227891053778251,0.0201519992683002,0,0,0,0,0,0,0,0,0,0,0.40117232166567,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0.0560407191028588,0,0,0,0,0.207732266271082,0,0,0,0.0671952929258922,0.03113307112588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347687616671268,0,0.100004798117398,0,0,0,0,0,0,0,0,0.371497398337744,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0460703472471632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298637849636056,0.0247734612975758,0,0,0,0,0,0,0.0703359000702072,0,0,0,0,-3.46944695195361e-18,0,0,0.0161396880577087,-0.0509433029984551,0,0,0,0,0,0.0181813629382595,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.607513229638637,0.256111755108106,0,0,0,-0.734733538886451,0,0,0,0,0,0,0,0,0,0,0,-0.0337809712210618,0,-0.133738453781565,-0.0435317215414373,0,0,0.0720916288620689,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.237559456885453,0,0,0,0,0.211352481577448,0,0,0,0,-0.134706458244584,0.115884795059827,0,0,-1.20956271696404,0,0
TED,0.621135243884356,0,0,0,0,-0.91070053068765,0.297855918173985,0,0,0,0,0,0,0,0,0,-0.450177058725375,-1.73472347597681e-18,0,0,0,0,0,0,-0.152484546382034,0,0,0,0,0,0,0,0,0,0,0,-1.26125561837231,0,0,0,0,0,0.562026634125612,0,-0.38915350640822,0,1.65990110192339,0,0,-0.24549925636726,-1.54714041479007,0,0,0,0,-6.26038895671107,0,0
RealEstate_excess,0,0,0,0,0,0,-0.14976330305152,0,0,0,0,-0.0569854942671114,-0.0281050099445157,0,0,0,0,0,0,0,0,0,0,0,0.165270351181015,0,0,0,0,-0.0466026751813399,0,0,0,0,0,0,0.178087815439253,0,0,0,0,0,-0.39807757078746,0,0,6.93889390390723e-18,0,0,0,0,0.158373341748238,0.0705718744342588,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0637426893252367,0,0,0,-0.042016006534895,0,0,0.193402685774463,0,0,0,0,0,-0.0621164185348638,0,-0.0108824605205225,0,0,0,0,0,0,-0.409693975580809,0.0158432877208606,-0.208322937470725,0,0,0,-0.168785748191315,0,0,0,0.0972170850944442,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186528319609366,-0.0270156585324307,-0.365383277207471,0,0,0,0,0
MKvol,0,0,-0.000210647073053761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000140249266039371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179499100152232,0,0,0,0,0,0.000398665086656438,0.000975878092094959,0.00354186255376958,0,0,-0.0879554404508199,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0742307838702902,0,0,0.0562416438316628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014626599088754,0,0,0,0,0,0,0,0,0,0,0,-0.0232381802286526,-0.0167134718040125,0,0,-0.0229540499731483,0,0,0,0,0,0,0,0,-0.0352216021046663,-0.0888530227529148,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0124609728819642,0,0.00308035882269407,0,0,-0.00336593141164692,-0.00322165375573403,0,0,0,0,0,-0.00092128859497359,0,0,0,0,0,0,0,0,0,-0.00188387587189588,0,0,0,0,0,0,0,0,0.00147767855957769,0,0,0,0.00460975545568,0,0,0,0,-0.00791080364077216,-0.00175314073377623,0.00159272686876413,0,0,0.117305352585492,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419054058940119,0,0,0,0,0,0,0,0,0,0,0,0.000875329234080705,0,0,0,0,0,0,0,0,0.000660615295270221,0,0,0,0,0,0.0013342684349478,0.00248388028086127,0,0,0,0,0,0
