,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X601600.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X000708.SZ,X002460.SZ,X600803.SH,X600027.SH,X002466.SZ,X600160.SH,X000301.SZ,X000786.SZ,X601991.SH,X000807.SZ,X600426.SH,X000983.SZ,X600219.SH,X601699.SH,X600985.SH,X000630.SZ,X600176.SH,X601168.SH,X002128.SZ,X000933.SZ,X600096.SH,X000408.SZ,X000877.SZ,X002353.SZ,X600352.SH,X000027.SZ,X000883.SZ,X600378.SH,X600995.SH,X002271.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0.0873909244474163,0,0,0,0,0,0,0,0,0,0,0,0.023393074210934,0.576605960493188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21977323257764,0,0,0,0,0,0,0,0.0640671496339914,0,0.0101756410854665,0,0,-0.255645906091735,0,0,0,0,0,0,0,0,0
X600886.SH,0.124567178303642,0.0781062126178802,0,0,0,0,0,0,0,0,0,0,0,0,0.203035367472557,0,0,0,0.176091669285659,0,-0.140602782265997,0.275717440560636,0,0,0,0,0,0,0,0,0,0,0,0.0989241261753791,0,-0.130444536073035,0,0,0,0,0,-0.0735146963732311,-0.026389150174555,0,0,0,0,0,-0.0400467131050364,0,0,0,0.0226025720221239,0.0129916793846499,0,0,-0.0694174796558035,0,0
X600011.SH,0,0,0,0,0,0,0.00345251404582247,-4.33680868994202e-19,0,0.1412598035894,0,0,0,0,0.231068058908724,0,0,0,0,0,-0.0213945368250664,0,0.0775008249031766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219841687117172,0,-0.0720557689834223,8.67361737988404e-19,2.77555756156289e-17,0,0,-0.0957315219598086,-0.0220554914946979,0,0,0,0,0,0
X000792.SZ,0,0,0,0.100243283237951,0,0,0,0.201293675558817,0,0,0,0,0,0,0,0,0,0,0,0,0.284421445172039,0,0,0.0262821506472027,0.000376700787408445,0,0,0,0,0,0,0,0,0,0,0,0,0.02970949335244,0,0,0,0,0,0.00520247850023885,0,0,0,0,0,0.0442815126134228,0,0,0.0114104133519614,0,0,0,0,0,0
X600795.SH,0,0,0.255773389591113,0,0,0.0452387420714022,0,0,0.0379989284972307,0,0,0.158387089850624,0.236556929527229,0,0,0,0,0,0,0,-0.000227818981702825,0,0.0117565267123883,0,-0.00123009112535645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190815600295626,0,0,-0.142039260851752,0,0,0,-0.00439194552915629,0,0,0,0,0,0
X600362.SH,0.00391460458753887,0,0,0,0,0,0,0,0,0,0.0125072437569906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152503369708081,0,0.465606392575264,0,0.131847528955842,0,0.0826572070073091,0,0,0.0422274872901881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0520031426562051,0,0,0,0,0,0,0,0,0,0.328509980365167,0.106022032549862,0,0,0.0122026995609359,0,0,0,0.029205930196064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176153810023859,0,0,0.103750670175513,0,0,0.140811874011799,0.01703073440827,0,0,0,-0.0203029631886539,0,0,0,0.0315210567578031,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.114992009731059,0,0,0,0,0.141035615975675,0.153704797259393,0,0,0,0.197846546130857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865216624740405,0,0,0,0,0,0.131954924175344,0,0,0,0.18485411952421,0,0,0.0107499658111291,0.0123522239635897,-0.0797608100535158,0,0.00664646460469511,0,0,0,0,0,0,0
X600489.SH,0.0335709178804541,0,0,0,0,0,0,0,0,0,0.664819340774366,0,0,0,0,0,0.0653916519670299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380004186558662,0,-0.139316207746953,0,-0.0392181745028484,0,0,0.106228151236949,0,0,0,-0.161341957334667,0,0,0,0.0609591044048276,0,0,0.256632601461351,0,-0.00356726108152268,0,0,0,0,0.040777890530773,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0423589590026045,0,0,0,0,0,0,0,0,0,0.0543146012020702,0,0,0.0997952791617766,0.170968339163863,0,0,0,0,0.0843716183211418,0,0,0.24575467861644,0.0295883607424723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170760395991247,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,-0.149064547687466,0,0,0,0,0,-0.090851441628555,0,0,0,0,0,0.136657314023499,0,0,0,0.486765875666665,0,2.58955685627769e-05,0,0,0,0.363979664019264,0,0,0.0618371913064503,0,0,0,0,0,0,0,0,0,0,0,0,0.0536811866089857,0,0,0,0,0.0283745960492605,-0.0331820479902023,0,0,0.170321454792165,0,0,0.0329901966239461,-0.0267350948958978,0,0.124825970835667,0,0,0,0
X600803.SH,0,0,0,0.28103199847009,0,0,0,-0.0509094757003227,0,0,0,0.530786364568297,0,0,0,0,0,0.0717756731886217,0,0.258407265210478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137626956244475,0,0,0,0,0,0.129065034801871,0,0,0.0513928968603431,-0.0169402599058289,0,-0.218604519757386,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,-0.121613819567804,0,1.01818037770309,-0.011517362958174,0,0,-0.02124093997132,0,0,0,0,0,0,0,-0.276725450295479,0,0.0711846961318484,0,0,0,0,0,0.0825949596332126,0,0,0.0993722767677354,0.280325131335467,0,-0.0649389909969812,0,0,0,0,0,0,0,0,0,0,0,0,0.00501549409422607,-0.0314357317954099,0.0307420981707052,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0929783335044001,0,0,-0.0864114051417826,0,-0.0664028299864721,0,0.0479322750319078,0,0,0,0,0,0,0,0.936011113184423,0,0,0,-0.0231808769755738,0,-0.0428000939990173,0,0,0,0,0,0,0,0,0.0930522040281119,0,0,0,0,0,0,-0.0539133215997674,0,0.00745394097467786,0,0.0111858412237563,0,0.125600189136374,0,0,0.0278183027389564,0,0.0123888940969796,0,0,0,0,0
X600160.SH,0,0,-0.122074593887356,-0.122388769623193,-0.0691967786036184,0,0,0,0,0,0,0,0,0,0,0,0,-0.37868628379869,-0.00265664741836304,0,0,0,0,0,0,-0.311622866864804,0,0,0,0,0,0,0,0,0,0,0,0,0.51010444269196,0,0,0,0.557891048410177,0,0,0,0.606158627164338,0,-0.0215685004018085,0,0,-0.0591718092695777,0,0.0459623459548967,0,0,0.11993148806361,0,0
X000301.SZ,0,0,-0.0376069015881969,0,0,-0.0297580031316596,0,0,0,0,0,0,0,0,0,0,0.48191283633359,0,0.0335810641924538,0,0.0448907730138521,0,0,0,0,0,0,0,0,0.300351793497336,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632598749184059,0,0,0,0,0.22851523638223,0,0,0,-0.0397730285914744,-0.00727900109251447,0,0.0523742776851511,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.217280679648121,0,0,0.108389992273628,0.0416213368656608,0,-0.0805284577881437,0,0,0,0,-0.0135254503718418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229965120022283,0.0965588571112408,0,0.367423414321316,0,0,-2.77555756156289e-17,0,0,0,0,0,-0.0852672272588996,0,0,0,0,0,0,0,0,-0.221821813159183,-0.00255780962223981,0,0,0,0
X601991.SH,0,0,0.115546780897358,0,0,0,0,0,0.0568708902051521,0,0,0.303198947689991,0,0,0,0,0,0,0,0,0,0.0634263932245507,0.204032544372921,-0.0356824033468885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343610330341016,0.0339083153566116,0,0,0.228516786679012,0,0,0,8.67361737988404e-19,0,0,6.93889390390723e-18,0,0,0,0.0545968896598054,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.302231144621455,-0.0232328767499679,0,0,0,0,0,0,0,0,-0.0228253337838344,0,0.0825608667903236,0.0071078606226988,0,0,0,0,0,0,0,0,0.0914839018736578,0,0,0,0.245728858162339,0,0,0,0.141471993633525,0,0,0,0.0473094262607693,0,0,0,0,0,0,0,0,-0.00800603120551573,-0.0139072512908292,0,-0.0952783228097977,0,0,0,0
X600426.SH,0,0,-0.292381050746666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753678394509892,0,0,0.263211916078636,0,0,0,0,0,0,0,0,0.340161943074822,0,0.00541735709664595,0.476321423261605,0,0,0,0,0,-0.109064527437552,0,0.154637764587185,0,0.0787067272473441,0,0,0.0379762645804227,0,0,0,0,-0.270371087541981,0,0
X000983.SZ,0,0,0.0790902018672976,0,0,0,0,0,0.00562630523570508,0,0,0,0,0,0,0,0,0,0,0.108783890776023,0,0.0637126650587877,0,0,0,0,0,0.04501977259247,0,0,0,0,0.277365523527398,0.187386091713414,0.162137166958297,0,0,0,0.0292967380195541,0,0.0331371709946183,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156214652910787,0,0,0,0
X600219.SH,0,0,0.0384710070920893,0,0.0839952371114092,0,0,0,0.157248881296066,0,0,0,0,0,0,0,0,0,0.238037934620961,0,0,0,-0.0144236441453495,0,0,0,0,0,0.0662084752252658,0,0,0,0,-0.0258543198210519,0.196733703151658,0,0.113542638635329,0,0,0.0847250620909763,0,0,0.0111162426268051,0,0,0,0,0,0,0,0,-0.00982587328413893,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.241904866681728,0,0.134806520068191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113999836683355,0.016844317293834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358540317713915,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0688144272518367,0,0,0,0,0,0,0
X600985.SH,-3.46944695195361e-18,0.124790334670346,0,0,0,0.261554029575629,0,0,2.21922366012428e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086109931914026,0,0,0,0,0,0.314335990208794,0,0,0,0,0,0,0,0.118650893768437,0,0,-0.00677468336242198,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0.0140862646291317,0,0,0,0,0.00848742981370515,0,0,0,0,0,0,0,0,0,0.420195476800787,0.106352568183572,0,0.0818150871563844,0,0,0.0264916384552401,0,0.0267178789495946,0,0,0,0,0,0,0,0.135133851047345,0,0,0,0,0.0282237174759293,0,0.0862631531341481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993870837870061,0.0157025239341823,0,0.353389315252213,0,-0.164475625423936,0.0816219683188266,0,0,0,0.216426839732561,0,0,-0.00835454492592694,0,0,0,0,0.224498014741557,0.137052697982302,-0.143362775280367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601168.SH,0,0,-0.0971500079537872,0,0,0,0,0,0.383372620688523,0,0,0,0,0,-0.172100381699539,0.636951233033116,0,0,0,0,0,0,0.0570504851167054,0,0,0,0,0,0.0696610320160926,0,0,0.0358314380883203,0,0,0,-0.00192651710005295,0,0,0,0,0,-0.00222982871355906,-0.0149396423206799,0,1.0842021724855e-19,0,0,0,0,-0.0452738451286736,0.204963356948596,-0.0580948557430165,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0.175406968915003,0,0.261451306178779,0,0,0,0.0569705942715422,0,0,0,0,0,0,0,0,0.240711437107608,0,0,0.00582710539537342,0,0,0.108667220646163,0,0,0.120365510695937,0,0,0,0,0,0,0,0.152428903798916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22013235980831,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0650560507437905,0,0,0,0.105440878030245,0,0.02576375864843,0,0.198610878864503,0,0,0,0.695166414727273,0,0.0518511644588644,0,0,0.0112773571552202,0,0,0,0,0.117405341085404,0,0,0,0,0,0,0,0,0,0.0283167818716889,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0213513481774441,0,0.173642183029974,0,0,0.0934935198527463,0,-0.0349486776579311,0,0,0,0,0,0,0,0.143212507247433,0,0,0,0.144824844906284,0,0,0,0,0,0,-0.0220302489464007,0.00263923642411266,0,0,0,0,0.214595666525004,0,0,0,0,0,0,0,-0.105196246872122,0,0,0.279212829210245,0,0.256478338873637,0,0,0,-0.0412105324290838,0,0,0,0,0
X000408.SZ,0.0251513486206354,0,0,0,0,0,0,0,0.0653935994982134,0,0,0,0,0.0942472292715807,0,0,0,0,0,0,0.0104757050659078,0,0,0,0.0378614317386246,0.100952660162546,0,0,0,0,0,0,0,0.0560247529513931,0.195952246062963,0.0330052399117232,0,0,0.211174534179496,0,0,0,0,0,0,0,0,0,0,0,0,-0.00254720094805615,-0.10630621403572,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,-0.00347497582809372,0,0,0,0,0.0607584319579602,0,0,0,0,0,0.290092698844523,0,0.0285128260945729,0,0,0,0,0,0.063085279909974,0,0,0,0,0,0,0,0,-0.0933006611670224,0,0.333661551335072,0,0,0,0,0,0,0,0,0,0,0,0,0.291965024609299,0,0,0.0603559233018275,0.116599933054297,0,0,0,0,0,0
X002353.SZ,0.151734911742749,0,0,0,0,0,0,-0.172152240736992,0,0,-0.240392547648339,0.0618524358456352,0.138648788058803,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.368803107844138,-0.00388831746955914,0,0,0,0.0241587120405466,0,0,0,0,0,0,0.3350978263334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538523341773161,0,0.171744317322358,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179488143304056,0,0,0,0,0,0.128109227062957,0,0,0,0.0272380601736443,0,0.14534523936347,0,0,0,0.140370518501444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591372129469056,2.16840434497101e-19,0,0.00875569553396216,0,0,0,0,0,0
X000027.SZ,0,0,0.0188526980413215,0,0,0.120454758605305,0,0,0.0230980390679209,0,0.0927756484274868,0,0,0,0,0,0,0,0,0,0.292830734331972,0,-3.3881317890172e-21,-1.73472347597681e-18,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308388048177576,0,0,0,0,0,0.815742647086596,0,0,0,0.0430348362833797,0.0730983207023744,0,0,0,0.021984918905847,0,0
X000883.SZ,0,0.15725883470719,0,0,0.285334762884222,0,0,0,0.235198059472791,0,0,0,0.0350788983527827,0,0.110692534069199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357869328563109,0,0.0109840013335687,0,-0.0123079362765107,0,0.0622616879447128,0,0,-0.00351994577850959,0.0922211300800892,0,0,0,0,0,0
X600378.SH,0,0,0,0,0.0314491072922847,0.0984148748739022,0,0,0,0,0.0586474185887163,0,0,0,0,0,0,0,0.126014873413592,0,0.262603030658062,0,0.187279261139971,0,0.157342054022189,0,-0.0802052662396233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580653194241751,0,0.0312381742739007,0,0,0,0,0.209199981688282,0,0,0,0,0.155420399065266,0,0,-0.15455147189859,0
X600995.SH,0,0,0,0,0,0.0298743122806078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0381447813644209,0,0.247231583389392,0,0.273464141257461,0,0,0.00157930745614419,0,0,0,0,0,0,0,0,0,0,0.100668893328275,0,0,0.0782929893945471,0.0941012284022133,0,0,3.46944695195361e-18,0,0,0.0930186525721002,-0.0253023615222771,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0322219994121039,0,0,0.159880888589063,0,0,0,0,0,0,0,0,0,0,0.178862691140708,0,0,0.108394545984002,0,0.0796520233865189,0.0479991252786622,0,0.389218076525856,0,0,0,0.15765935287199,0,0,0,0,0,0,0,-0.145235531336486,-0.0485435116100039,0,0,0.0603993954225317,0,0,0,0,0,0,0,0,0,-0.0319466008787208,0.327440459786949,0.0368408229402577,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.259910841950036,0,-0.125357516432961,0,0,0,0,0,0,0,0.254237703590682,0,0,0,0,0.140174120465542,0.046477639511149,0,0,0,0,0.121091963070062,0,0,0,0,0,0,-0.39292078632483,0,3.46944695195361e-18,0.172496697032667,0,0,-0.0516173415309507,0.534024644502089,0,0,6.93889390390723e-18,0,-0.104491014327293,0,0,0.187217061349874,-0.104076679958449,-0.0171475489025437,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.116561828628037,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110938796681544,0,0,0,0,0,0,0.105832925186553,0,0,0,0,0,0,0.0674021252139893,0,0.0271917332689088,0.017135581114505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130306894909593,-0.0279883600518913,0,0,0,0,0
Slope,0,-0.148768300008101,0,0,-0.09030857181965,0,0,0,0,0,0,-0.260136957126837,0,0,0,0,0,0,-0.317933133330237,0,0,0,-0.0767352235498968,0,0,0,-0.156027988663472,0,0,0,-0.187175711625238,-0.36223956588802,0,0,-0.190154679560344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327320196495287,0,0,0.398368566765033,0,0,0,0,-1.03746632242401,0
TED,-0.124375806406023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890909168696536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121094004110428,-0.1854446103393,0.259753068575201,0,-0.352279906151014,0.62832231438644,0,0.374175246877546,0,0,0,0,0
RealEstate_excess,0,0,0,0.0547407854790533,0,0.128380773074334,0,-0.0327986472115492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451230626809136,0,0,-0.107380987168794,0,-0.076320662009144,0,0,0,0,-0.218023525764308,0,0,0,0,0,0,0,0.11350510065913,0.148929513321294,-0.0895508651191494,0.126067090301314,0,0,0,0.256949021577517,0,0,-0.0610171705273609,0,0,0.0267397663201134,0,0,0,0
MKreturn,0,0,0,0,0,-0.252681861714504,-0.0589375657486527,-0.166852852243959,0,0,0.134294529006624,0,0,0,0,0,0,0,0,0,0.0170248342754825,0,0,0,0,0,0,0,0,0,0,0,-0.101325067858372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447514765890601,0,0.184056115240532,0,0,0,0,0.324684121827009,0,0,0,0,0
MKvol,0,0,0,0,0,-3.28765806939688e-06,0.00112482517030579,0,0,0,0,0.000674726652760755,0.0047106687835058,0,0,0,0,0,0.00043569714470198,0,0,0,-0.00196374610541351,0,0,0,0,0,0,0,0,0,0,-0.00067063767685529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005813385262664,0,0,0,0,0,0
CarbonVol_Shenzhen,-0.218038465227746,0,0,0,0,0.274447937413459,0,0,0,-0.283537465689238,-0.0879853897088829,-0.136048636502479,0,0,0,0,0,0,0,0,0.0751335274837598,0,0,0.0449423533375119,0.0631005065958758,0,0,0,0,0,0,0,0,0,0,0,-0.128531851920194,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.361854677502357,0.0291007833578366,0,0,0,0,0.301922747767255,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0650502054945215,0,0.0843057368208274,0,0,0,0.04652743413608,0,0,0,0,0,0,0,-0.0312987663048565,0.00205225408077478,0,0,-0.0285590896584957,0,0,0,-0.00761700721458022,0,0,0,0,0,0,0.0328582368035229,0,0,0,0,-0.0218631897634958,0,0,0,0,-1.73472347597681e-18,0,0,0,-1.73472347597681e-18,-0.145114705816145,0.037272972935315,0,0,0,0,0,0
CarbonVol_Hubei,0.000558179684599795,0,0,0,0,7.46679231355385e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136429141009389,0,0.000689321146098518,0,-0.000727072423871692,0,0,0,0,-0.00344094908494499,0,0,0,0,0,0,0,0,0.00456832549251358,0,0,-0.00745822273059612,0.00061916847917408,0,0,0,0,0,0,0,-0.00538207996157845,-0.0191334697427723,0.00455512426945296,0.00474268844647235,0,0,0.023040424213019,0,0
