,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600010.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X600352.SH,X000883.SZ,X600489.SH,X000539.SZ,X600547.SH,X002353.SZ,X000629.SZ,X000831.SZ,X000630.SZ,X000825.SZ,X000027.SZ,X600808.SH,X600578.SH,X600549.SH,X601699.SH,X000983.SZ,X600008.SH,X600863.SH,X600660.SH,X600307.SH,X600315.SH,X000937.SZ,X600348.SH,X600098.SH,X601168.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.571417520736309,0.102084861297054,0,0,-2.71050543121376e-20,0,0,0,0,0,0.0408548803392289,0,0,0,0,0,0.0694243511993094,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186687035005369,0,0,0.0530391058727173,0,0,0,0,0,0.00926431239773798,0,0,0,0.0200399002998247,0,-0.028610424356983,0,0.0157907769861881,0,0,0,0,0
X600028.SH,0.478919767623863,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0835265619805129,0,0,0,0,0.341046728854199,0,0,0,0,0,-0.158826773571385,0,0,0,0.00423589864123409,0,0,0,0.168797709147035,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0579676527266978,0,0.0462127599732834,0,0,0,0,0,0,0,-0.00604592462863743,-0.00109238381147636,0,0,0,0,0,0
X601088.SH,0,0.13489454462859,0,0,0,0.107766590540554,0.0707087486167882,0,0,0,0.0139201744983095,0.104000164775088,0,0.020616014357233,0,0,0,0.0239559568945808,0,0,0,-0.00548478878163894,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.34750405859384,0,0,0.0769403438817929,0,0,0,0,0,0,0,0,0,0.00209803287109101,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.113043556833565,0,0,0,0,0.317005431801516,0.0619962876595708,0,0,0,0.129331619461144,0,0,0.05838780285516,0,0,0,1.73472347597681e-18,0,0,-0.175972918859522,0,0,0,0,0,0,0.0254947066884949,0,0.0674412955960091,0,0,0,0,0,0,0,-0.0399800010991959,0,0,0.133435621893468,0,0,0,0,0,0,-0.000557688896382509,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.135977836488275,0.0447106439410551,0,0,0,0.0326906092783397,0,0,0,0,0,0,0.094918095854242,-0.00605324104261729,0,0,0,0,0,0.0441019740857743,0,-0.0600438170165681,0,0,0,0,0,0,-0.0503811103523745,0,0.0566986086828999,0,0,0,0,0,0.107077821121705,-0.00660254070427093,0,-0.0517334870286186,-0.0102823389946704,0,0,0,0,0,0
X600019.SH,0.0216912631888353,0,0,0.160773588211423,0,0,0,0,0,0,0,0,0.155108668301857,0,0,0,0,0,0,0,0.232992744765899,0,0.265491125215392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.00781319496434419,0,-0.0806942497324477,0,0.0116384205469218,0,-0.057105009464264,-0.0190390270530561,-0.026963929889303,0,0,0,0,0
X601898.SH,0,0,0.081359157674804,0,0,0,0,0.069896155141308,0.134301641550694,0,0,0.0247562516621325,0,0.0532147423374864,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0937173829535172,0.109349579623288,0,0,0,0.0346661013966645,0,0,0,0.359314058167361,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135812753248346,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.010439724876593,0,0,0,0,0,0.0706608077369633,0,0.00859108936928128,0.0609501336413943,0.0136893262697638,0,0,0,0,0,0.00713985102291973,0,0,0,0,0.0923652221424681,0,0,0,-1.0842021724855e-19,0,0.163537328994017,0,0.0686091901297527,0,0,0,0,0,0,0,0,0,0,0,0,-0.00397505778691036,-0.0223186026314151,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.14032507948923,0.288245795579411,0,0.0792454354165953,0,0,0,0.130179039365014,0,0,0,0,0,0,0.182718689612958,0,0,0,0,0,0.107181871566149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102365556232634,0,0,0.00376658979499661,-0.0131319319020044,0,0,0,0,0,0
X600795.SH,0,0.0655078293546569,0,0,0,0,0,0,0.12426857374708,0,0.313489471590774,0,0,0,0,0.147369862124982,0.0566554958963809,0.0391410695371464,0,0,0,0,0.11733877021745,0,0,-0.0264482213612017,0.114485744064729,0,0,0,0,0,0,-0.0757336141044289,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460557391843334,0,0,0,0.0155908632008457,-0.0124739899629616,0,0,0,0,0,0
