,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X000898.SZ,X601158.SH,X600352.SH,X000709.SZ,X000792.SZ,X600489.SH,X000883.SZ,X600547.SH,X002353.SZ,X000539.SZ,X000831.SZ,X000630.SZ,X000629.SZ,X000027.SZ,X000825.SZ,X600808.SH,X600549.SH,X600578.SH,X601699.SH,X000983.SZ,X600008.SH,X600660.SH,X600315.SH,X600307.SH,X600863.SH,X000937.SZ,X600348.SH,X600098.SH,X002470.SZ,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.613197511069487,0.050504440970586,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0244208315971068,0,0,0,0,0,0.104138455086776,0,0,0,0,-0.128978023508772,0,0,0,0,0,0,0,0,0.0279031918539841,0,0,0,0,0,0,0,0,0,0,0,-0.00700881949376576,0,0.054390077377993,0,0,0,0,0,-0.0285520254263801,0.00392871938471433,0,0,0,0,0,0
X600028.SH,0.572091436975589,0,0,0,0,0,0,0,0,0.0456651654094286,0,0,0,0,0,0,0,0,0.321250884494795,0.0315290243466206,0,0,0,0,0,0,0,0.0477016384952212,0,0,0,0.0548705696557055,0,0,0,0,0.0262504480923132,0,0,0,0,0,0,0.0120411758464247,-0.112446402222542,0,0,0,-0.112169515250643,0,0,-0.0506817314593171,-0.0253666759510258,0,0,0,0,0,0
X601088.SH,0.0327366957583252,0.037559448715401,0,0,0,0.0776372670465802,0.0625760220543961,0,0,0,0.0194209858665553,0.141312422766977,0,0,0,0,0,0.0532207514882039,0,0,0,-0.0174422999733586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113148398573217,0,0,0,0.357620318768025,0,0,0,0,0,0,0,0,0,0,0,-0.0049945812419187,-0.00421395436584127,0,0,0,0,0,0
X600011.SH,0.0525912386063294,0.00523408434657206,0,0,0,0.0631176998368403,0,0,0,0,0.323910891267268,0.0746719180812186,0,0,0,0.20426832442409,0,0,0,0,0,0,0,0,0,0.00475932579779015,-0.165921684246458,0,0,0,0,0,0,0.0489667114909917,0,0,0,0,0,0.245007113228514,0,-0.113319674075969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.11325143212628,0.0734880283788528,0,0,0,0,0,0,0,-0.0504392604538061,0.123186013169039,0,0,0,0,0,0,0,0.00836100623661848,0,0,0,-0.0651059935825725,0,0,0,0,0.0831636755007822,-0.0130977157121686,0.0130861870728096,0,0,0,0,0,0,0,0.0954310802133091,0,-0.0526913600898392,-0.0129774322073684,0,0,0,0,0,0
X600019.SH,0.0172351234165015,0,0,0.156879588418408,0,0,0,0,0,0,0,0,0.149512865416864,0,0,0,0,0,0,0,0.241025874652405,0,0,0.257856576837547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479205298295826,0,0,0,0,0,0,0,0,-0.0903559468524793,-0.00756828185405241,0,0,-0.0569055680219206,-0.0199967125135049,0,0,0,0,0,0
X601898.SH,0,0,0.0941755570342128,0,0,0,0,0.121129759780006,0,0.0402589489728235,0,0.0791670076091744,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.105580210419534,0,0.175236932236837,-0.00412841780026168,0,0,0,0,0,0.403330848466504,0,0,0,0,0,0,0,0,0,0,0,0,-0.00719585411631614,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0858084265948688,0.19529834430177,0.0543090058991023,0,0,0,0,0,0,0,0.212935311024084,0,0,0,-0.0156127185269329,0,0,0,0,0,0,0,0,0,0.0468076855291833,0,0,0,0,0.140647124773573,0,0,0,0,0,0,0.000737803968076213,0,0,0,0,0,0,-0.0186591785524605,-0.0343220877424927,0,0,0,0,0,0
X600795.SH,0,0.0831450434642189,0,0.0778027214197077,0,0,0,0,0,0,0.317426088825587,0,0,0,0,0.0449424264943203,0,0,0,0,0,0,0,0.111936804117359,0,0.110888288135741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178768874613556,0,0,0,0,0,0,0,0.00992815315812373,0,0,-0.0201189093213818,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.140313769953107,0.288341517913434,0.079268503689864,0,0,0,0,0,0.130253618854648,0,0,0,0,0,0.182635337394128,0,0,0,0,0.107080193563043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102410110312338,0,0.00376241116100356,-0.01313309417687,0,0,0,0,0,0
