,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600886.SH,X002460.SZ,X600362.SH,X600188.SH,X002466.SZ,X600801.SH,X600352.SH,X000786.SZ,X600795.SH,X601991.SH,X600688.SH,X002271.SZ,X600111.SH,X002353.SZ,X601992.SH,X600176.SH,X600027.SH,X600583.SH,X000723.SZ,X600426.SH,X600516.SH,X600299.SH,X000898.SZ,X600489.SH,X600219.SH,X601158.SH,X600612.SH,X000709.SZ,X000883.SZ,X000553.SZ,X000792.SZ,X000630.SZ,X000027.SZ,X002080.SZ,X000629.SZ,X600808.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.000564261039091004,0.0867517532517799,0,0,0.0108217418431848,0,0,0,0,0.0192608186832542,4.33680868994202e-19,0,0,0,0,0.223229313515211,0,0,0,0,0.0247367574985368,0,0,0,0,0.0451685290484803,0,0,0.185979311045601,0,0,0,0,0,0,0,0,0,0.0132591174759094,0,0,0,0,-0.00861586380574287,0.00606246396697915,0,0,0,-0.00428219376920513,0,0
X600028.SH,0.140346083907966,0,0,0,0,0,0,0,0,0,0.120471444241888,0,0,0,-0.0208347908020307,0,0,0.0348944306135884,0,0,0,0,0,0.212696397027627,0,0,0.0642173776566756,0,0,0,0,0,0,0,-0.0173355599172793,0,0.056106170187893,-0.0223808359825278,0,0,0,0,0.00427192487437277,0,0,0,0,0,0,0,0,-0.00740255932608649,0.0083576887722351,0,0,0,0.00498724286152604,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.107720890647949,0,0,0,0,0,0,0.237101327562092,0,0.0160716256422984,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0.118079746107483,0,0.00260051602533272,0,0,0,0,0,0,0,0,0.051292410930789,0,0,0,0,0,0,0,0,-0.00801376304733445,0.0108153170855665,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0902105344297758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391079624650251,0,0.0522326116847481,0,0,0,0.067100125880262,0,0,0,0,0,0,-6.93889390390723e-18,0.0607293870276769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495773887347518,0,0,0,0,0.022989149684791,0,0,0,0,0.0687088741691581,0,0
X600309.SH,0,0,0.0843728749920948,0.113243826289437,0,0,0,0,-0.00337354258474433,0,0,-0.0820233239580109,0,0,0,3.46944695195361e-18,0,-0.015528474436804,0.184424563368913,0,0,0,0,0,0,0,0,0,0,0,0,-0.297849379271948,0.107784490442358,0.200670761038759,0,0,0.0855350265589818,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.122473569533961,0,0,0.0459376826755199,0,-0.02916296833151,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0269879195698535,0,0,0.0995206067324668,0,0,0,0.195615843837583,0.0467851244266955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010003390722647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053530944814099,0,0,0,0,0.0134247650618822,0.0215235567971233,0,0,0,0.0312599382936796,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230226308051267,-0.0587995584467135,0,0,0.0431597460602099,0,0,0,0,0,0.0134949752173928,0,0,0,0,0,0,0,0.0329320790478417,0,0.905049157886629,0,0,0.234169627308688,0,0,0,0,0,0,-0.0732342990111488,0,-0.236001690740179,0,0,-0.0173418845657762,0.0229791499685916,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.155191873953232,0,-0.0234775867275546,0.0399215355288461,0,0,0,0,0,0,0,0,0,0,-0.0558083196974211,0,0,0.10098433879679,0,0,0.0854669355319521,0,0,0.239558156514605,0.0531285981036321,0.128390169533842,0,0.0574716694484754,0,0,0,0,0,0,0,0,0.0988955273214236,0,0,0,0,0,0.0256301502953664,0,0,0.0307253891726845,-0.0243004255275917,0,0,0,0,0,0
X000708.SZ,0,0,0,0.183882701191279,0,0,0,0,0,0,0,0.500149022730144,0,0,-0.198213103422324,0,0,0,0,0.101935517047912,0.445739045908743,0,0,0,0.0278207978882086,0,0,0,0,0,0,0.29285083053825,0,0,0.135667505038223,0,0.0268735948947854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507716906141138,0,0
X601898.SH,0.231894680243544,0,0,0,0,0,0.0102409952264134,0,0.0682221494509482,0,0,0,0,0.0177503074018635,0,0,0.487280679274927,0,0,0,0,0,0,0.0244363430613976,0,0,0.0290975575017189,0,0.0893814148761622,0,0,0.0748654198968239,-0.0704927019950377,0,0.116201498327467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385716285631479,0.031851632681948,0,0,0,-0.0442622147371823,0,0
X600660.SH,0,0,0,0,0,0,0.102547715395215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17903425955708,0,0,0,0,0,-0.108798675861854,0,0,0,0,0.0725759418291299,0,0,-0.0248114377431068,0,0,0,0,0,0,0,0,0,0,0,-0.0208767000823587,0.16407374047416,0,0,0,-0.00594059515718116,0.0177505058401432,0,0,0,0.0152664680669423,0,0
