,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X002466.SZ,X600362.SH,X000301.SZ,X600111.SH,X000786.SZ,X600010.SH,X600188.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X600795.SH,X000027.SZ,X601991.SH,X600803.SH,X600219.SH,X600352.SH,X600489.SH,X000408.SZ,X600801.SH,X000807.SZ,X000932.SZ,X600688.SH,X002353.SZ,X000898.SZ,X300037.SZ,X600315.SH,X000825.SZ,X002080.SZ,X601699.SH,X600157.SH,X000959.SZ,X600486.SH,X000830.SZ,X600299.SH,X600027.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0843272116006312,0,0,0,0,0,0,0,0,0,0,0,0.0457409711456174,0.0341911417845729,0,0.0121750284834929,0,0.0224422001226976,0.0531065514232325,0.115166992330392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576841625490965,0,0,0,0.0385099899069848,-0.039398015955751,0,0,0,0,0,0.00474497158985974,0,0,0,0,1.35525271560688e-20,0,0
X600028.SH,0,0,0.0665689393866342,0,0,0.010456923203613,0,0,0,0,0,0,0,0.0113099306004767,0,0,0,0,0.0473438903511872,0,0.0874018259335093,0,0,0,0,0,0,0,0,0,0,0,0,0.022979766826277,0.0329463890118103,0,0,0.0867924000649191,0,0.0452285893217691,0,-0.110683053698005,0,-0.0277524379391678,0,0,0.0929217834860918,0,0,0,0,0.0589142747874974,0.0388736498503185,0,0,0,-0.0268270927664275,0,0
X601088.SH,0,0,0,0.0163208582145541,0,0,0,0,0,0,0,0,0,0.103462129796878,0,0,0.0842554995518667,0,0,0.151625486473446,0.0710866740645504,0,0,0,0,0.0211572958632581,0,-0.0600373540795192,0,0,0,0,0,0,-0.00810908951841699,0,0,0,0,-0.054401657622434,0,0,0.0939984009790058,0,0,0,0,0,0,0,0,0.0545070500574383,0,0,0,0,0.00657350330641502,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995830691030572,0.229858363828273,0,0,0.0817451146351092,0,0,0,0,0,0,-0.0151732554466929,0,0,0,0,0,0,0,0,0,0,0,0.0751009570330946,0.0574585777407513,0,0,0,0,0.156523903101463,0.103290007611509,0,-0.0750022752712388,0.0746758160096452,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369864129667776,0,0,0,0,0,0.0111430889479225,0.149356582681794,2.16840434497101e-19,0.0893276646542042,0,-0.00678434362014083,0,0,0,0,-0.0346212048909155,0,0,0,0.0456964410277216,0,0,0,0,0,0,-0.00491924252245707,0,0,0,-0.0205953662047314,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.204414209610885,0,0,0,0,0.688804366008779,0,0,0,0,0.0792483601012816,0,0.00405169347215887,0,0,0,0,0.0380624001470249,0,0,0,0,0,0,0,0.0269248163743965,0,0,0,0,0.0355028849259171,0,0,0,0,0,0,0,0.034536614952946,0,0,0,0,0,-0.0403636868706586,0,0,0,-0.0059088768896639,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0528581503615127,0,0.026319663353525,-0.148232498754049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235839023235672,0.317273155837919,0,0,0.165167728464895,0,0.0248690062202724,0.146724376409883,0,-3.46944695195361e-18,-0.0258515460062005,0,-0.0530905497666779,0,0,0,0,0,0,-0.027122381030773,0,0,0,-0.00739624371718451,0,0
X002271.SZ,0,0,0,0.0075593699036035,0,0,-0.0675167985711713,0,0,0,0,0,0,0.0812141744036762,0,0.0137558717829708,0.122637749149857,0,0,0,0.146009996708291,0,0,0,0,0,0,0,0,0,0.0300657990801006,0.205482601402308,0,0.0425475213281401,-0.0710937420129114,0,0,0,0.0410170792645155,0.103764456719152,0,0.109883789094326,0,0,0,0,0,0,0,0,0,-0.096692732207577,0,0,0,0,0.0276022904503566,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.119972072342895,0,0,0.1278979728922,0.16444106297961,0,0,0.0729763040516317,0,0,0,0,0,0,0,-0.126597656261047,0,0,0,0,0,0,0,0,0,0,0,0,0.101178561175825,0,0,0.00302979335777118,0,0,0,0.0464650372919709,-0.133792641252692,0,0,0.0784235017844617,0,-0.0286271334911737,0,0,0,0,-0.023022167186924,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0296355433016099,0,0,0,0,0,0,0,0.0919576899634958,0,0,0,0,0,0,0,0,-0.000968862196043929,0,0,0,0,0,-0.00471529727455179,0,0.0477504167320766,0.0410013003984971,0.175626102835052,0.309645228031909,0.146445785856055,0,0.159940836140852,-0.0401547187566411,0,0,0,0,0,0,0.249684952762459,0,0.0845431671850488,0,0,0,0,0,0,0,0,0
