,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600299.SH,X600188.SH,X601158.SH,X601992.SH,X000027.SZ,X600583.SH,X002466.SZ,X000539.SZ,X600309.SH,X000630.SZ,X000792.SZ,X600623.SH,X600098.SH,X600352.SH,X600160.SH,X000709.SZ,X000883.SZ,X600660.SH,X000898.SZ,X600021.SH,X002470.SZ,X600489.SH,X601918.SH,X600863.SH,X000060.SZ,X600547.SH,X600808.SH,X002004.SZ,X300072.SZ,X600578.SH,X600307.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.621614882693126,0.0590371513553373,0,0,0,0,0.067740809953736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277177712536139,0,-0.011320418934448,0,0,0.0114224543504354,0,0,0,0,0.0214345953318904,0,0,0,0,0,0,0.0257934137424086,0,0,0,0.0289690386707123,0.0227580665988099,0,0,0,0,0,0,-0.010345458404191,-0.00426368947845998,0,0,0,0,0,0
X600028.SH,0.141516825479304,0,0.0687986291190393,0,0,0,0,0,0,0,0,0,0,0,0.0837714375142337,0,0,0.0367354550642508,0,0,0,0,0.231561195739701,0.0616719953994317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308140742963921,0,0,0,0.00314298501640115,0,0,-0.0272658899296614,0,0,0.125780362698023,0,0,0,0
X601088.SH,0.0127144042825682,0,0,0.506083444897699,0,0,0.303206989338847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477614795230623,0,0,0,0,0,-0.0211019726916328,0,-0.0124262383300759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00702290138869882,-0.00462828164519096,0,0.0647776491230475,0,0,0,0
X600011.SH,0,0,0.094831939315057,0,0,0,0,0,0,0,0,0.44564992068077,0.149011701019241,0,0,0,0,0,0,0,0.120530055522991,0,0,3.46944695195361e-18,0,0,0,0.0356665162504754,-0.027211011924342,0,0,0,0,0.0872045066195578,0,0,0,0.0993510789240398,0,-0.0520191478237587,0,0,0,0,0,0,0,-0.0454021485889291,0,0,0,0.00149810289914064,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105983571026831,0.0784741226557714,0,0.228608684309254,0,0,0,0,0.103361593467507,0,0,0,0,0,0,0,-0.0668624754820529,0,0.0219905299114328,0,0.312848894232296,0,0,0,0,0,0,0,0,0.0961920282429984,0,0,0.0786126029409502,0,0,-0.00684691725713299,-0.00205130855502478,-0.0318035209332766,0,0,0,0,0
X600019.SH,0,0,0,0.13352309319504,0,0,0,0,0,0.102658612500915,0,0,0,0,0.0018544197519025,0,-3.46944695195361e-18,0,0.165485262269,0,0,0,0,0.084575403760845,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0225490723699483,0,0,0.174215808673218,0,0,0,0,-8.67361737988404e-19,0,0.00796667894029238,0,0,-0.0348405436066478,0,0,0,0,0,0,0
X600585.SH,0,0,0.449412936284993,0,0,0,0,0,0,0,0,0,0,0.0945474999858163,0,0,0.08438690547344,0,0,0,0,0,0.00630076797787877,0.0277626197909121,0,0.105206720534485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276713247553013,0,0,0,0,0,-0.0294249270805242,-1.35525271560688e-20,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.264335999824993,0,0,0,0,0.050973083705201,0,0,0,0,0.142504660291661,0,0.0901568245183105,0,0.0197161607599831,0,0,0,0,0,0,0,0,0,0,0,0,0.411118862530636,0,0,0.0847412613473152,0,0,0,0,0,0,0,0,0,0,-0.0114297470676453,-0.000516207310402358,0.021046314271902,0,0,0,0,0
X600795.SH,0,0,0,0.304972043965276,0,0,0,0,0,0,0,0,0,0,0.0335412404798528,0,0,0,0.00844859309817419,0,0.00717058314612526,0,0,0.0220552932286405,0.00842706812561907,0,0,0,0,0.000675424006017382,0,0,0,0.0769718110988211,0,0,0,0.0418142629658789,0,0,0,0,0,0,0.0789712918394305,0,0.0657657037583227,0,0,0,-0.0503909931244401,0.00451465925617436,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0188733785477692,0,0,0,0,0,0,0.221121344323918,0,0,0.0362938482812074,0,0.0847496272237693,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264139783570924,0,0,0,0,0,0,0,0,0.108233695127259,0.092901996138552,0,-0.0307800172001259,0.00274552955532988,0,0,0,0,0,0
