,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600547.SH,X600688.SH,X601600.SH,X600660.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X002466.SZ,X601992.SH,X600516.SH,X600176.SH,X600299.SH,X000629.SZ,X002460.SZ,X000709.SZ,X600808.SH,X600352.SH,X600801.SH,X300072.SZ,X600219.SH,X000825.SZ,X600339.SH,X600489.SH,X002110.SZ,X601158.SH,X600583.SH,X000553.SZ,X000786.SZ,X601699.SH,X600426.SH,X000883.SZ,X000932.SZ,X000301.SZ,X002271.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.126906084129612,0,0,0,0,-0.0594990951135361,0,0.206554021214859,0.0386535978472256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981986400733983,-0.0180631388553034,0,0,0,0,0,0,0,0.199448329389008,0,0,0,0.00240441367289148,0,0,0,0,0,0,0.352053910539176,0,0,0,0.00970620294607597,0.0376165927491393,0,0,0,0,0,0
X600028.SH,0.0348174343270369,0,0,0,0.320932561689923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874232860243082,0,0,0,0,0.251457710736404,0,0,0,0,0,0,0.0998135546491803,0,0,0,0,0.0384348861897441,0.0325136324736482,0,0,0,0,0,0.0951992862804696,0,-0.0867150641212929,-0.0112652550804313,0.0479626424101656,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.137362140201615,0,0.0219875903842353,0,0.173174205987419,0,0.133003363598511,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.139419421065856,0,0,0,0.0533095210848696,0,0,0,0,0,0,0.0502346885716063,0,0,0.0258414041471118,0.058174493932236,0,0,0,0.00284075356561244,0.0102028160690544,0,0,0,0,0,0
X600585.SH,0,0,0.0923721572328232,0,0,0.0788195607126533,0.0874535570830663,0,0,0,0,0,0,0,0,0,0,0,0.0928153316014142,0,0,0,0,0.0153464490210899,0,0,0.0364080972997516,0,0,0,0,0.531776299355467,0,0,0,0.076494220053213,0,0,0,0,0,0,0,0.0129715509515424,0,0,0,0,0,0,0,0.00719142685730622,0,0,0,0,0,0
X600019.SH,0,0.064616330340919,0,0.0587228430755227,0,0,0.0154299651227863,0,0,0,0,0,0,0,0,0,0,0,0.511776474242014,0,0,-1.73472347597681e-18,-0.0454595736345176,6.93889390390723e-18,0,0,0,0,0,0,0,0.127374049469383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180428269649189,0,0.0751159681792731,0,0,0.00262260782490295,0,0,0,0,0,0.106822397740294,0
X600011.SH,0,0,0,0.0201964766372704,0,0,0.0631613771931415,0.0269171469263377,0,0,0,0,0,0,0,0.159432070808305,0,0,0,0.744447935980872,0,0.0139935695156438,0,0,0,0,-0.024049063633507,0,0,0,0,0,-0.0278588656456874,0,0,0,-0.0669750662410873,-0.0379481866729381,0,0,0,0,0,0,0,0,0,0,0.0921337953474202,-0.0500002962989972,0,0.035296915881184,0,-0.03321759837954,0,0,0,0
X600309.SH,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101521454920706,0.0389634143066561,0.094625519191561,0,0,0,-0.370274534986074,0,0,-0.32332962025302,0,0,0,0,0.18989712209321,0,-0.379878656963462,0,0,0,0,0,0,0.43451806592106,0,0.117223178152221,0,0,0.0189895540024038,-0.173169395214462,0.00441782839782388,0.0670598689027524,0,0.232448102395654,0,0,-0.264657615412634,0
X600010.SH,0.13742511928766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176849392476502,0,0.164220715344684,0.0216518608060294,0.0595916034441284,0,0,0.0578764354784536,0,0,0,0,0.043555578355742,0,0,0.0209265288158589,0.0595940063562106,0,0,0,0.0258206115061431,0,0,0,0,0,0.0778752960641356,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0.0142219109260287,0.0978312318363687,0.305648917389773,-0.052122133573504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424336796877322,0,0,-0.0134590538267683,0,0,0.0654890784511797,0.0857531401281149,0,0,0,0.0517255364666989,0,0,0,0,0,0.250307035947551,0,0,0,0.027345634971763,-0.0592273711137331,0,0,0,0,0,0
X601991.SH,0,0.0300731101496394,0,0,0,0,0,0.0571477802703125,0.115932597131561,0,0,0,0.108018664036345,0.0916404634805405,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452290219565557,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0182398253089816,0,0,0.100999104636192,0,0,0,0,0,0.00478893770080716,0.00627103099939634,0,0.0345720735625725,-0.0237430927151611,-0.000709153395920935,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0955918755862643,0,0,0,0,0,0,0,0,0.0442119865837,0,0,0,0,0,0.0502964833515556,0,0,0,0,-0.00340140925057244,0,0,0,0,0,0,0,0.22583170298906,0,0.547598933978043,0,0,0.0121513825252597,0,0,0,0,0,0,-0.0368798467306103,0.00916999051918769,0,0,0.0350530614816998,-0.0351523257051843,0,0,0,0,0,0
