,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X002466.SZ,X000898.SZ,X600547.SH,X600027.SH,X600516.SH,X601992.SH,X600176.SH,X600111.SH,X002460.SZ,X600299.SH,X000709.SZ,X300072.SZ,X000629.SZ,X600352.SH,X600808.SH,X600339.SH,X000825.SZ,X000553.SZ,X600583.SH,X600801.SH,X002110.SZ,X000786.SZ,X601158.SH,X600426.SH,X000883.SZ,X000301.SZ,X000932.SZ,X000792.SZ,X600219.SH,X000408.SZ,X601699.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.114221632770019,0.0164934931080984,0,0,-0.188935738374971,0.133789254781314,0,0,0,0.0551632983800911,0,0,0.0223624416896703,0,0,0.102986369443027,-0.0467626682188345,0,0,0,0,-0.011859865750556,0,0,0,0,0,0,-0.0316180810546978,0,0.0151673754091948,0.184279119328078,0,0,0,0,0,0,0,0.0696297528336961,0,0,0,0,0,0,0,0,-0.0675025674370639,0.0133847792803818,0.0119057069739835,0,0,0,0,0,0
X600028.SH,0,0,0.102232220325052,0,0,0,0,0,0.0503653500984216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212470870823047,0,0,0,0,0,0,0,0.185188801176956,0,0,0.0952880388087592,0,0,0,0.0874475201568267,0,0.00122730556498905,0,0,0,-0.0117267004329532,-0.0206477632997574,0,0,0,0,0,0
X601088.SH,0,0.0138127781911862,0,0,0.0803045062642163,0,0,0,0,0,0,0,0.156581009904221,0,0,0,0,0,0,0.0142404439896607,0,0,0,0,0,0,-0.0440648132921478,0,0,0,0,0,0,0,0,0,0.0392499041928383,0,0,0,0,0,0,0.00490917822701363,0,0,0.0544535006158976,0.315173410216747,0.124044739703129,0,-0.00930257309817529,-0.0250176110902605,0,-0.148561974954612,0,0,0,0
X600585.SH,0,0,0,0,0.161908681878889,-0.0182016476140069,0,0,0,0,0,0,-0.0934555889326126,0,0,0,0,0,0,0,0,0,0,0.0875789091421086,0,0,0,0,0,0,0,0,0,0,0,0.0805761622585131,0.378914856464729,0,0.258270932600714,0,0,0,-0.0352846944448448,0,0,0,0,0,0,0,-0.0189105041907449,-0.0346562159058978,0,0,0,0,0,0
X600019.SH,0,0,0.0543523746667456,0.0840624847875847,0,0,-0.0641833811266901,0,0,0,0,0,0,0,0,0,0,0,0.421420506465539,0,0,0,0,0.124180083124183,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.141836043532347,0,0.030611416457932,0,0,0,0,0.22660758923465,0,0,-0.0226833795275802,0,0,0,-0.00187021144126286,-0.00702583603622456,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456623258927273,0,0.2334025245211,0,0,0,0,0,0,0,0,0,0,0.125831759694938,0.107085854344888,0,0,3.46944695195361e-18,0,0.136495523992314,0,0.267891602731713,0,0,0,0.0120762201522748,0,0,0,0,0,0.00932903384281893,-0.0042844882853493,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.035909825548834,0,0,-0.061821967563693,0,0,0,0.0861686401713127,0,0,0.751101562426449,0,0,0,0,0,0,0,0,0,0.101459490002227,0,0,0,0,0,0,-0.0054013765263037,0,0,0,0,0,0,0,0,0.0301658458561851,0,-0.181914628659269,0,-0.00565699243162399,0.01328423525933,0,0,0,0,0,0
X600010.SH,0,0,0,-0.0284900208479119,0,0,0,0,0,0,-0.0805254311440028,0,0,0,0,0,0,0,0.340618070177833,0,-0.0713599429425434,0.195529869561324,0,0,0,0,0,0,0,0,0,0,-0.0184753878713971,0.0118328612534632,0,0,0,0,0,0,0,0,0,0.0568776748118406,0.118830764150175,0,0.00600065685345632,0,0,0,-0.00768225163976696,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.267812110045178,0.0539429090976834,0,0,0,0,0,0,0,0.0447085053156057,0,3.46944695195361e-18,0,0,0,0,-0.0164806960859279,0,0,0,-0.0341829773968106,0,0.0541650287099544,0,-0.0370302374496923,0.0153375233871396,0,0,0,0,0,0,0.024676680404258,0,0,0.26022962290672,0,0,-0.0101802375038819,-0.00838751317000297,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.13144339591261,0.12222960364729,0,0,0,0,0,0,0,0,0,0,0.136259866948713,0,0.201270921218025,0,0.0393763281157063,0,0,0,0.00153000345296684,0,0,0,-0.0268829683569387,0,0,0.0447793487233755,0,0,3.46944695195361e-18,0,0,0,0,0.0494202177323658,0,0,0,0,0,0.20805886207018,0,0,0.052471054042395,-0.0016165850787669,-4.33680868994202e-19,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0709930828066422,0,0,0,0,0,0.165015609639427,0,0,0,0,0,0,0,0.0145527434968032,-0.0320899562965614,0,0,0,0,0,0,0,-0.061466103592051,0,0,0,0,0,0.133428436718176,0,0,0,0,0,0,0,-0.028555246722193,0.0331650944760451,0,0,0.0629173798862866,0,-0.0676214056593532,-0.00378572512704127,0,0,0,0,0,0,0
X600688.SH,0,0.35895405461654,0,0,0,0,-0.00928026061481516,0,0,0.0114737985458539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635092999329057,0,0,0.10439887327311,0.0641218434838463,0,0,0.00274525969049207,0,0,0.0116641083102245,0,0.0228436730637367,0,0,0,0,0,0,0,0,0,0.00788046535998491,0.00435610120604642,0,0.0584435673189994,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0268510659750666,0,0.131605547231634,0,0,0.148396938400754,0,0,0,0,0,0,0,0,0,0.110135735846399,0.0133959871243923,0,0,0,0,0.0419219061460952,0,0,0,0,0.0227868458002964,0.27099807204457,0,0.00993481134098152,0,0,0,0,0,0,0,0.121620401321293,0,0.118109798475844,0,0,0.00018109851648023,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.00734537599184139,0,0,0,0,0,0.315175756798805,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0.0811167694422491,0,0,0,0,0.00408989976522895,0,0,0,0,0,0.149417702474638,0.0890684334625961,0,0,0,0,0.0786432037708535,0,0,0,0.336372312840937,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0.0555089399668204,0,0,0,0.0581855108189655,0.207250785634069,0.0539438279664805,0,0,0,0,0.0783074170264319,0,0,0,0,0,0,0,0,0,0,0,0.126520821951508,0,0.110747453849246,0,0,-0.0453067889575749,0,0,3.46944695195361e-18,0.0221220039924803,0,0,0,0,0,0,0,0,0,-0.0445405995879832,0.0106936497018039,0,0,0,0,0,0,0.00573386627205741,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0473557068060678,0,0,0,0,0.0579060288968559,0,0.0768496649874283,0,0,0,0,0,0,0.0465148841773395,0.201705488358989,0,0,0,0,0.00349037896591579,0,0,0,0,0,0,0.0398968304894901,0,0,0,0,0,0,0,0,0,0,0,0.0551993640092557,0,-0.0808555851469579,0,0,0,0,0.00232223342065503,0,0,0,0,0,0
X600362.SH,0,0,0.227003689428941,0,0.174935947064592,0.0277823961093135,0,0,0,0,0,0,0.0733139126260905,0,0,0,0,0.00209500043161111,0,0,0,0,0,0,0,0.02853536647482,0,0,0,0,0.0342255653547543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656447582542148,0,0,0,0,0,0.00435678333044574,-0.020852042887516,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0301915876470689,0,0,0,0.353476845791451,0,0,0.100938170385927,0,0,0,0,0,0,0,0,0,0,0,0,0.737866380597534,0,0,0,0,0,0,-0.0891876787890132,0,0,0,-0.148656736743999,0,0,0,0,0,0,-0.00336060201464223,-1.73472347597681e-18,0,0,0,0,0,0.00357766430139671,0.0200228941749643,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0694125159722289,0,0.0890882116669284,0,0,0,0.0732385552766553,0,0,0,0,0,0,0,0,0,0,0,-0.0275525242084409,0,0,0,0,0,0.559567697599127,0,0,0,0,0,0,0,0,0.0325556311806335,0,0,0.102008206435137,-0.0111637629761666,0,0,0,0,0,-0.00480071631220866,0,0,0,0,0,0,0
X600547.SH,0,0,0.0638534222320539,0,0,0.0193262697545536,-0.00483808513789995,0,0,0,0,0,0,0,0,0,0,0.0394829748268482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840370380680744,0,1.38777878078145e-17,0,0,0,0,0.0508915745170573,0,-0.095020246688693,0,0,0.0490288173448813,0.069777681919035,0,0.886938538248346,0,0,0.00803464044948283,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.144079022599086,0.269600102334547,0,-0.139253977755668,0,0,0,0,0,0.355504516056957,0.12570539275157,0,-0.118723529511946,0.454648188324282,0,0,0,0,-0.145592793641969,0,0,0,0,0,0,0,0,0,0,0,-0.107725836300727,0,0,0,0,0,0,0,-0.0323632753196326,0,0,0,0,0,0,-0.00584936143662298,0.00125906964131888,-0.203293396163071,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.111073058726057,0,0,0,0.288609005031947,0,0,0,0,0,0,0.0227457648121119,0,0,0,0,0.144166583628276,0.135791029618296,0,0,0,0.0537981239355943,0,0,0,0.304920586221777,0,-0.0867118005453562,0,0.124117748852287,0,0,0,0.0826236954525457,0.120511245367246,0,0,0,0,0,0,-0.0203404823087516,-0.0470224603346599,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185370342648928,0,0,0.181922955123162,0,0,0,0.0276338407910475,0,0,0,0,0.0440442299613446,0.0704425483358005,0,-1.73472347597681e-18,0,0.0275415188201859,0,0,0,0,0.161125155463432,0.0190095343883615,0,0.0527123703303125,0.163101823851795,0,0,-0.0101223737411981,-0.0151610803992244,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0495420995148994,0,0,0,-1.73472347597681e-18,0,0,0.0370396724622201,0,0,0,0,0,0,0,0,0,0,0,0.126713416279174,0.138748444205109,0,0,0,0,0,0,0,0,0,0,0,0,0.0926583430102154,0,0.13311038841867,0,0.0436594513876819,0,0,0,0,0,0,0,0.0117827202336455,0.0144970985349557,0,0,0,0,0,0
X600111.SH,0,0,0,0.274505413998431,-0.0329063783760598,0,0,0,0,0,0,0,0.234122187638089,0,0,0,0,-0.0563414109449697,0,0,0,0,0.0835789100118768,0,0,0,0,0,0.0558639226091044,0,0,0,0,0,0.119343806546556,0,0.0282758156493575,0,-4.33680868994202e-19,0,0,0,0,0,-0.0324000319840366,0,0,0,0.27085217088933,0.0180105910616161,-0.0115182839274078,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782035529626889,0,0,0,0.292133077642516,0,0,0,0,0,0,0,0,0,0,-0.0905391590052834,0,0,-0.00505514907054956,0,0,0.0672056199945965,0,-0.0517831816818299,0,0,0,0.0899373806510879,0,0,0,0,0,-0.0112009346501036,-0.0135627834547333,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.00707094994751155,0,0,0,0,0,0,0,0.0418197733142485,0.0316953875740981,0,0.735143882632617,0,0,0,0,0,-0.101039387895183,0,0,-0.141405093003187,0,0,0.156827241382265,0,0,0,0.0449961663287958,0,0,0,0,0,0.0421347325669476,0,0,0,0.508556721733085,0,0,0,0,0,0,0,0,-0.0411925628894131,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0947126489225812,0,0,0,0,0,0,0,0.0737285489853357,0,0,0,0.0935632280573007,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197756677697949,0,0,0,0,0,0,0,0,0.0346989248256649,0,0,0,0.0507463216784529,0.0657339241198465,0.0833136231944792,0.0483459036701512,0,0,0,0,-0.0057160440576595,-0.0218126127879504,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,-0.0751270961831724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229924494490327,0,0,0,0,0,0.604704542821031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131992204298225,0.382109167314829,0,0.0321223415715709,0,0,0,-0.0282780281312688,0.0248262002735554,0,0.305167384976849,0,0,0,0
X000629.SZ,0,0,0,0,0,-0.00467825375798902,0,0,0,-0.730048950217185,0,0,0,0,0,0,0,0,0,-0.0515628570395526,0,0.392227960440103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320316448006962,0.0687616075249829,0,0,-0.167716540576526,-0.071926162545967,0,0.305263528590778,-0.138123976540723,0,-0.0392669949773286,0,0,0,0,0.0628728307483306,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.114851411461171,0.112185781029787,0,0,0.00593525875143582,0,0,0,0,0,0,0,0,0,0,0,0.0214276020995077,0,0,0.0159560457277317,0.156326115306533,0,0,0,0,0,0,0.0441807590226812,0,0,0,0,0,0,0,0.085698797210292,0,0,0.0816523998420468,0,0,0,0,0,0,0.0122715158312048,0,0,0,0,0,0,0
X600808.SH,0,0,0,0.00976134923779577,0,0,-0.130887876270262,0,0,0,0,0,0,0,0,0,0,0,0.467902994272133,-0.0989009331731486,-0.0146020321109463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555410980248061,0.234708037901242,0,0,0.103918994817922,0,0,0.121854470318154,0,0,0,0,0,0,-0.0161712909194502,-0.0206079030940455,0,0,0,0,0,0
X600339.SH,0.201328395200919,0,0,0,0,-0.104170947288901,-0.0353183649572106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106865036063147,0,0,0,0,0.162102020995569,0,0.0563776498542163,0,0,0,0,0,0,0.6557778135988,0,0,0,0,0,0,0,0,0,0,-0.0599395879535937,0.140630700160998,0,0,-0.014307763869092,-0.0155660074748926,0,0,0,0,0,0
