,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600010.SH,X600019.SH,X601898.SH,X300072.SZ,X600688.SH,X600795.SH,X601600.SH,X600188.SH,X600547.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600886.SH,X600111.SH,X601992.SH,X600309.SH,X600489.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X002075.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000723.SZ,X000898.SZ,X600352.SH,X600583.SH,X000408.SZ,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X600021.SH,X000630.SZ,X600126.SH,X000012.SZ,X600098.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0721799524531831,0,0,0,0.00874172868921917,0.0423871748948103,0,0,0.0355034170854023,0,0,0,0,0.00348061648814083,0,1.73472347597681e-18,0,0.0197318161937156,0,0,0,0,0,0,0,0,0.00985181317706105,0.00422377764993361,0,0,0,0,0,0,0,0.049531091211633,0,1.73472347597681e-18,0,0.0293060599599956,0,0,0,0,-0.00288188841368877,0,0,-0.0102915823372947,0.0106690296096811,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.00369099052628895,0,0,0,0.0447892909296178,0,0,0,0.0411182823047902,-0.0302475463357368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531933576676795,0,0,0,0,0.0499023410864994,0,0,0,0,0.00674030706768479,0.0318038386743289,0.0456229909252067,0,0,-0.0395468962233567,0,0,0,0,0,0,0.0118158095047078,0,-0.00135751523666503,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0170995946442177,0.0723607882769781,0,0,0.154797643617047,-0.00650210771859555,0,0,0,0,0,0.0432862101875136,0.0786291721937625,0.0683540817140783,0,0,0,0,0,-0.0232783258925858,0,0,0,0.0190788963710775,0,0,0,0,0,0.0245177415712453,0,0,0,0,-0.0307928111427713,-0.0363172844828758,0,0,0,0,0,0,0,0.00490094346496452,0.0713036246013057,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0776735828881746,0,0,0,0.118074706412122,0,0,0.144397747888609,0,0,0,0,0,0,0,0,-0.0596103760110105,-0.106862391654039,0,-0.013441411995296,0,-0.0105446012596144,0,0,0,0.10804018845518,0,0,0,-0.0585338305840111,0,0.0927515450147729,0,0,-0.141474009408485,0,0,0,0.025508400262058,0,0,0,0,0.0229757876496314,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0281596979063838,0,0,0,0.147698500967758,-0.0218646728947973,0,0,0,0,0,0,0.0636464805071047,0,0,0.159981154938201,0,0,0,-0.205192598226742,0,0,0,0,0,0,0,0,0,0,0,0.121146557794865,0,0,0,0,0,0,0,-0.0662898020312688,0,0.0235454058269446,0,0.0505363207564804,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435608102666959,0,0,0,0.00994476754859066,0,0.0930663297339133,0,0,0,0,0,0,0,0,0.0113509590843438,0,0,0,0,0,0,0,0,0,0.112283924511949,0.113662465473389,0,0,0,0,0,0,0,0.0333806695348128,0,0.038036398967078,0,0,-0.0250807765149141,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0245358349223956,0,0,0,0,-0.0601374067922476,0,-0.00591230975231832,0,0,0,0.0493269905718631,0,0.0527671590859151,0,0,0,0.0559719855856594,0,0,0,0,-0.0489149897770523,0,0,0,0,0,-0.0151793552833085,0,0,0,0,0,-0.0346223181458682,0,0,0,0.00359639291959872,0,0,0,0,-0.0564625238097381,0.0514285687325109,-0.0290089031309222,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0675816840429861,0,0,0,0.118684195047166,0,0,0,0,0,0,0,0.0691136003492877,0,0.0260162562176808,0,0.0440051789445017,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.036063401210206,0,0.0850536004934291,0,-0.0826049269357766,0,0,0,0,0,0,0,0,0,0.337718086122282,0,0.0577776207820316,-0.0449200731256261,0,0,0,0,0,0
X300072.SZ,0,0,0.206068018957068,0.258167485666534,0,0,0,0.00429933799564144,0,0,0,0,0,-0.049222098733797,0,-0.717983474805988,0.293644170475571,0,0,0.0135128069054369,0,0,0,0.125326833813867,-0.0349586171109847,0,0,0,-1.73472347597681e-18,-0.175627389335923,0,0,0,0,0,0,0,0,0,0,0,0.0599743194030794,0.361501962907345,0,0,0,0.109224157178936,0,0,0,0,-0.0190581021553266,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.17995988740165,0.0458318798430234,0,0,0,0.0439169389342056,0,0,0,0,0.0402144382915489,0,0,0,0,-0.0335855865460063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982797459740192,0.0444623972405512,0,0,0,-0.00723334354300219,0.0812658488780715,0.153292017711639,0,-0.0153358994039723,0,0,0,0,0.0125498434003428,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0381869657001565,0,0,0,0,0,0,0.223213750617904,0,0.0849740883292162,0.0411665583213698,0,0,0,0,0,-0.0129644754116992,0,0,0,0.0316817276388676,0.0696827244721707,0,0,0,0,0,0,0,0.000417717552342375,0,0.0260727522294621,0,0,0.0401382680367028,0,0,0,0,0,0,0,0,0.00420754781837269,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0776423238799789,0.108926661374543,0,0,0,0,0.0576149000363002,0,0,0.17422474883507,0.0867179642606277,0,0,0.0599320898380724,0.120075801463659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444450608656258,0,0.162339359483152,0,0,-0.0361888981503519,0,0,0,0.00280258531582292,0,0,0.0308891403833633,0,-0.100680678987432,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.099939056792667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920346829134876,0,-0.130769972895592,0,0,0,0,-0.0776361392823417,0,0.0018785354368965,0,0,0,0,0.678798694522171,-8.67361737988404e-19,0,0,0,-0.060511398118691,0,0,0,0,0,0.442433476320895,0,0,0.0827139510133937,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0914555748704635,0,0,0,0,0,0,0,-0.136631433414915,0,0,0.115185559663035,0.0770549738940405,0.752647330797229,0,0.272207457913155,0,-0.0348219763224868,0,-0.0887157773349442,0,0,-0.236137512726376,0,0,0,0,0,0.0600934554494105,-0.0964175493855637,0,0,0,-0.116852052817859,0.156160042202941,0,0,0,0,0,0.305023685593373,0,0.0711179820592202,0.125112487742514,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0127354716598047,0,0,0,0,-0.0197591226094926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623234393974401,0,0,0,0.0407729223355408,0.168021777487107,0,0,-0.00132338805519169,0.0590448405246917,0.0445804260260715,0,0,0,0.126535013527287,0,0,0,0.00824388788117347,0,0,0,-0.0491046675365152,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.122199075720499,0,0,0,-0.00246495261027772,0,0,0,0.012129126615329,-0.0469158093040561,0,0,0,0,0.398108561769178,0,0,0.0102475855245784,0,0,0,0,0,0,0,0,0,0,0,0.0233276804742095,0,0,0,0,0,0.0375587782174022,0,0,0,0,0.0286601863502693,0,0,0,0,0,0,0.00384297920103507,0,0,0,0,0,0,0
X600157.SH,0,0,0.136456689608976,0,0,0,0,0,0.00577028997054348,0.0547517337474706,0,0.105460301526717,0.0979973400408436,-0.0276476252807342,0,0,0,0,0,0.0424364660805864,0,0,0,0,0,0,0,0.0314566742218089,0.0757011313511698,0,0,0.0562503075422614,0,0,0,0.0663215971855303,0,0.052529152334213,0,0,0,0,0,0,0,0,0.0530553460669706,6.93889390390723e-18,0.109043371342909,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.25744597070282,0.0654946199482309,0.254524878341084,0,0,0,0,0,0,0,0,0,0,0,0,0.0740541444766913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166268585483898,0.0325759483804495,0,0,0,0,0,0.520220934930415,-0.0179307527277444,0,0,0.1173817363512,0,0.0319327451725883,0.0145176775175789,0,0,0,0,0,0
X600886.SH,0,0,0,0.0890111271052332,0.0396747953766653,0,0,0,0,0,0,0,0,0,0,0.124406098060265,0,0,0,-0.00824305280439433,0,0,0,0,-0.0135558578112448,0.0506243976943914,0,0,0,0,0,0,0,0,0,0.0603186189574139,0,0.0714685125038496,0.128179819834501,0,0,0,-0.0558600570804227,0.139273000345023,0,0,0,-0.0524434718072286,0,0,0,0,-0.105835699899281,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.282769565431292,0,0,0.00780607767738741,0,0,0,0.0364795165727984,0,0,0,0,-0.234551852448168,0,0,0,0,0,0,0,0,0.22717401111892,0.0186086519638878,0.16629816314333,0.128625588257791,0,0.0737397186604025,0,0,0.0775544789517281,0,0,0.0212428192553995,0,0.0968225026223641,0,0,0,0,0,0,0,0,0,0.291706588496503,0,-0.016331940765362,0,0,-0.0460442520218146,0,0.124016116575533,0,0
X601992.SH,0,0,0,0,0.326909346292189,0,0,0,0,0,0,0,0.0358587573070361,0.00493035101830827,0,0,0,0,0,0,0,0.100937657739983,-0.0560665743102055,0,0.053176504778414,0,-0.0395150508284026,0,0,0.0540990598685017,0,0,0,0,0.0205462888975851,6.93889390390723e-18,0.342622430886324,0,0,0,0,0,0,0,0,0,0,0,0,0.0662725146384035,0,0.0409332721523379,0,0,0,0,0,0,0
X600309.SH,0,0,-0.0668133805429406,0,0,0,0,0,0.0250537868419881,0,0,0.147149051135638,0.047082468591682,0,0,0,0.0197190369418291,0,0,0,0,0,0,0.231263144057097,0,0,0,0,0.127138215557593,0.180945148373529,0,0.067548816093139,0,0,0,0,0,0,0,0.0222421517053904,0.0534259690665487,0,0,0,0,0,0,0,0,0,0,0.0303996091215436,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721414557589416,0,0,0,0.253736558547341,0,0,0,0,0,0,0,0,0,0.0983544404220463,0.125090436858026,-0.0298320880077366,0,0,-0.518388534999312,0,0,-0.0491598611939742,0,0,0.1051139589904,0,0,0,0,0,0.141064027169087,0,0,0.0287104031126011,0,0,0,0.0124071819630965,0.055364651781175,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.248223448542608,0,0,0,0.018993007329269,0,0,0,0,0,0,0,0,0,0,0,0,0.157748247957857,0,0,0,0.03153296318927,0,0,0,0.121415743685919,0.0128497497791499,0,0,0,0.0818582400866259,0,0,0,0,0,0,0,0.199785100197899,0,0,0,0.102128677374965,0,0,0,0,0,-0.0402845132473072,0,0,0,0,0,0
X600623.SH,0,0,0,0,0.259798419197382,0,0,0.331049975129963,0.0899684615308305,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00825452636954768,0,0,0.0719208232915462,0,0.0491330093830934,0,0.0930958859383881,0,0,0,0.0549647720145605,0,0.100643303026226,0,-0.217879876214051,-0.182895615530392,0,0,0,0,0,0.213762449465442,0,0,0,0,0,0,0,0.094051153822908,0,0,0,0,0,0
X600299.SH,0,0,0,-0.243636248386175,0,0,0,0,0,0,0,0,0,-0.0579929472647907,0,0,0,0,0,0,0,0.0841435251559766,0,0,0.0976324747161694,0,0,0,0,0,0,0,0.0516505843446102,0,0,0.204438413736505,0,0,0.117061899746557,0,0,0.0703444220977488,-0.0842863195571005,0,0,0,0,0.146025571061109,0,0.0632707015083346,0,-0.0235085364806672,0.112105793131309,0,0,0,0.0861539340862888,0,0
X002466.SZ,0,0,0,0,-0.234203001667396,0,0,0,0,0,0,0,0.101992496441723,0,0,0,0,0,0,0.250722745093142,0,0,0.0730356063585118,0,0.155726009618475,0,0,0.0156857373364114,-0.0793922212151755,0,0,0,0,0,0,0,0,0,0.00852349415476573,0.0516786080419944,0,0,-0.129071006931511,0,0,0,0.11741336605112,0,0.0711032654513374,0,0,0,0.0927974554484866,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,-0.287152226702363,0,0,0,0,0,0,0,0,0,0,0.0957968665406315,0,0,0.00260507310712626,0,-0.0187718923427574,0,0,0,0.447596714371674,0.0970771927021127,0,0,0,0,0,-0.234979869369713,0,0,0,0.0131861702909907,0,0,0,0,0.0266002934083707,0,0.510862937270104,0,0,0,0,-0.0458138833160571,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.216046121303622,-0.062325673468411,-0.0659680795809769,0,0,0,0,0,0,0.0847505072884342,0,0,0,0,0.0951307223893129,0.311274534695945,0.106081633771883,0,0.0515345002854321,0,0,0,0,0,0,0,0.169998329558582,0,0,0,0.135344390884259,0.136105668773046,0,0,0,0,0.240520003041454,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0647733435681336,0,0,0,0,0,0,0,0,0,0,0,0,0.174604977236659,0,0,0,0,0,0.18507956070458,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.114599891491142,0,0,0.127061379913271,0.134920506498148,0,0,0,0,0,0,0,-0.0702951895139788,0,0.011717880377846,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0406348117141366,0,0,0,0,0,0,0,0.225174334798925,0,0,0,0,0,0,0,0,0.0786361617385706,-0.00223268797767116,0.060839979508005,0,0,0,0,0,0,0,0,0.136911065353812,0,0,0,0,0.220471886954029,0.0328567500773353,-0.0247769633745468,0,0,0,0,0,0,0,0.198638887189381,-0.027217915688666,-0.0629941113178714,0,-0.0656975080664691,-0.0926152219129123,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.0281062947983247,0,0,0,0,0,0,0,0,0,0,-0.0902127476295962,0.035040341549396,0,0,0.150257911049754,0,0,0.0341302183452015,0,0,0,0,-0.011843884056123,0.0094586020093567,-0.132643652395573,0,0,0,0,0,0,0,0.121095523162542,0,0.112286177336009,0,0,0,0,0,0,0.023739406381286,0,-0.339838324697548,0.114735628391784,0,-0.0337611312015448,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0411591267952572,0,0,0,0.0675312947111058,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0904631325122575,0,0,0,0,0.0609268363642389,0,0,-0.0709447534134102,0,0,0,0,0.173087407766347,0,0,0,0,0,-0.0193920975839463,0,0,0,0,0,0,0,0,0.0030577621449048,0,0,0,0,0
X600352.SH,0,0,0,0.154121141246257,0.0490973202217014,0,0,0,0,0,0,0,0.0704509204194627,0,0,0.154715382324722,0,0.0739825196771965,0.268757195840013,0,0,0.111027422920538,0,0,0.121952521183304,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.00824798409332926,0,0,0.106516742016254,0,0,0,0,0,0,0.0806210022524618,0,-0.0356842739635781,0.0516572263318488,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0229889120581835,0,0,0,0,-0.0549264357237261,0.168028401303292,0,0,0,0,0,0,0,0,0.0708972200513719,0,0,0.169258586693937,0.0689754917461879,0,0.179044859328203,0,0.230957865555686,0,0,0,0,0,0.0571205059870751,0.0958257530443492,0,0,-0.0991125349586011,0.0664340209155908,0,0,0,0.0140199753143566,0,0,0,0,0.0531902652804115,-0.152112111052183,0.16537776342449,0,0,0,0,0
X000408.SZ,0,0,0,0,-0.16694617694004,0,0,0,0.0368006880682729,0,0,0,0.0433567845821926,0,0,0,0,0,0,0.0878890615319915,0,0,-0.182639524154417,0,0,0.34566057423962,0,0,0.0508292868770218,0,0,0,0.0959272320464616,0,-0.165639785518081,0,0,0,0.0254598191571245,-0.0373471585796916,0,0,0,0,0,0,0.0296868662918394,0,0,0.0619408834742227,0,-0.0759284489901102,0,0.303589640491734,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0041824327656876,0.0302253666568178,0,0,0,0,0,0,0,0,0,0,0.0885954870077555,0.0307914669795763,0.00293008072625118,0.068061870891911,0,0,0,0.0101360888597889,0,0.0435797232679431,0,0,0,0,0,0,0,0,0,0.0100281098977938,0,0.0471598553280015,0,0,0,0,0,0,0,0.0413198814255205,0,-0.0348850324408795,0,0,0,0,0,0,0
X000959.SZ,0,0,0.0775849397074071,0,0,0,0,0,0,0,0,0.150338568456858,0,0,0,0,0,0.0119095839830325,0,0,0,-0.146444980395623,0,-0.134914328001667,-0.123929187058559,0,0,0,0.13537136428767,0,0.265218571451151,0,0,0,0.283951836606798,0,0,0,0,0,0,0.0294944682675412,0,0,0,0,0,0,0,0.340730835461557,0,-0.0171555875089517,-0.0417700446147417,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,-0.0361364609739672,0,0,0,0.662806013651241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114747382072758,0.0866259243244836,0.123316588775609,0,0,0,0,0.00772786366930056,0,-0.0186134927076786,0,0.062070690411339,0,0,0,0,0,0.192538862746217,0,0,0.0947999104081636,0,0,0,0,0,0.00395404042292309,-0.0913354198491521,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.193170295105604,0,0,0,0,0,0,0.609822810715752,0,0,0.0820835806431616,0,0,0,0.115553972810673,0.0737208124703976,0.221522077796822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242286898810374,0.463383115074737,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0523328060057802,0,0,0,0,0,0,0,0,0.0312795786865129,0,0,0.140641781038351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305673527876078,0.02891324154449,0,0.115565048320933,0,0.0551370224471988,0,0,0,0,0,0,0,-0.0100340080561588,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.035600919745535,0.0135361800253139,0,0,0,0,0,0,0,0,0,0,0,0.0823917960507345,0,0,0,0,0.0308597733934844,0,0,0.0358744346800634,0.122814590200528,0,0,0,0,0,0,0,0.0159669953018047,0.0722513707136744,0,0,0,0,0.139854156992698,0,0,0,0,0,0.00411079545429524,0,-0.012822431001951,0.00429455016596115,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.188873403738151,0,0,0,-0.00621479515780965,0.0112164376669888,0,0,0,0,0,0.119607648784513,0,0.0961247779998148,0,0.0609477091059032,0,0,0,-0.0391839939341443,0.134791398561204,0,0,-0.217657531134919,0,0,0,0,0,-0.0479204717042195,0,0,0,0,0,0.214077215817858,0.133076561435124,0,-0.00963405777092431,0.160972411869492,0,0,0,0,0.00753145784662362,-6.93889390390723e-18,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044380898246325,-0.0500201372281114,0,0,0,0.0666532621395897,-0.0481716458142852,0.0726096346921624,0.195535839473746,0,0,0.044867614931185,0,0,-0.182273234953157,0,0,0,0,0.304310044494195,0,0.0692225100877923,0,0,0,-0.0164399431701895,0.0719646068956863,0,0.0854569233145666,0,0,0.0790473809693412,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.0245609222638853,0,0,0,0,0,0,0,0,0,0,0,-0.139022830267733,0.15558424366786,0,0,0.079885265034848,0,0.0565212438920661,0,0,0,0.0412508648908352,0,0,0,0,0,0,0.0110192121212441,0,0.0135995123135668,0,0,0.0727392208003254,0,0,0,0,0,0,0,0,0.0584598510645174,0.0801686065643561,0,0,0,0.107151069760837,0,0
X000630.SZ,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0154886108929997,0,0,0,0.556269380743614,0,0,0,0,0.0642112530114788,0,0,0,0,0,0,0,0,0,0,0,0,0.00923211814337999,0,0.107367191202056,0,0,0,0,0,0,0,0,0,0.0519731164589155,0,0,0,0.0208786976007091,0,0.184230810396186,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.137134289218183,0,0,0,0,0,0,0,0,0,0,0.0493463286143707,0.172077366453572,0,0,0,0,0,0,0,0,0,0,0,0,0.103094620166733,0,0.028735535648045,0,0,0,0,0,0,0,0,0,0,0,-0.00507844480126078,-0.0478205618269658,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.180677433434744,0.0794980018937695,0,0,0,0,0,0,0,0,0,0,0.146004296037379,0,0,0,0,0,0,0.0882903934693686,0,0,0,0,0,0,0,0,0,0,0,0.0838249512364663,0.145737543575595,0,0,0.12370952338358,0,0,0,0,0,0,0,0,0,-0.117567433555464,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746982080655544,0,0,0,0,0,-1.73472347597681e-18,0.0326049167425877,0,0,0,0,0,0,0,0.108399846343072,0,0,0,0,0,0,0.00963848611170292,0,0,0,0.0797154333839717,0,0.0788003309177073,0,0,0,0,-0.15478864945488,0,0,0.121559454251063,0,-0.0272397755444932,0,0,0,0,0,0,0
