,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600188.SH,X600111.SH,X600362.SH,X600795.SH,X600010.SH,X600886.SH,X601992.SH,X600688.SH,X600027.SH,X600309.SH,X601158.SH,X600583.SH,X000898.SZ,X000792.SZ,X000883.SZ,X000709.SZ,X002353.SZ,X600489.SH,X600547.SH,X000629.SZ,X000539.SZ,X000825.SZ,X601699.SH,X000831.SZ,X600315.SH,X000027.SZ,X600660.SH,X600352.SH,X000983.SZ,X000630.SZ,X600808.SH,X000937.SZ,X600549.SH,X000959.SZ,X600578.SH,X002470.SZ,X600307.SH,X600490.SH,X600863.SH,X000960.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.29240233458404,0,0,0.0785473976960726,0.023950226344607,0,0,0.106756355897111,0,0,0,0,0.0243804381338805,0,0,0,0,0,0,0,0,0,0,0.0368034894189478,0.048186193868942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108419365439085,0,0,0,0,0,0,0,-0.0157506640951105,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.11648065495324,0,0,0,0.000117620533160093,0,0,0.0375006009531613,0,0,0,0.0511410629453092,0,0.016894283554059,0,0,0,0,0,0,0.101247152730569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589072814010644,0,0,0,0.219609131727535,0,0,0,-0.0181369002128351,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.104388683173986,0,0.163386415324258,0.194691543555468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195850487700485,0,0,0,0,0,0.026589054599228,0,0,1.0842021724855e-19,0,-0.00416635461722214,-0.0141828078269988,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.176782430471582,0,0,0,0,0,0,0,0.0376976908978968,0,0,0.180437238285029,0.401371269818885,0,0.0428723606520807,0,-0.000891929894392326,0,-0.083827697685356,0,0,0.029705794447438,0,0,0,-0.0788510100485017,0,0.186663212501176,0,0,-0.0273194353387577,-0.0364035776848904,0,0,0,0,0,0,-0.00965383033183244,0,0,0,0,0,0,0,0.0125497490811996,-0.0357566268796658,0,0,0,0,0,0
X600585.SH,0,0,0,0.0204911027920782,0,0,0,0,0.197324249367979,0,0,0,0,0.0842720299488433,0,0,0,0,0,0,0,0,0,0,0.00916830734434383,0.0484416111753585,0,0,0.033737677708278,0,0,0,0.0307051078160121,0,0,0,0,0,0,0,0.110983187773841,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0178857565650901,0,0,0,0,-0.0649391473566277,0,0
X600019.SH,0,0,0,0.146935941435814,0.123099481213318,0,0,0,0,0.0680541486859449,0,0.0441186700015498,0,0,0,0,0,0,0,0,0,0,0,0,0.238720708526721,0,0,0,0.180520373212355,0,-0.0490939089464965,0,0,0,0,0,0,0,0,0,0,0,0.0922712774659793,0,-0.046847075936191,0,0,0,0,0,0,-0.0056147453558993,0.0112057524864619,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.246663365558717,0.0987046448046052,0,0,0,0.0447361826259006,0,0.142409142442422,0,0,0,0,0,0,0,0,0,0,0.0695668826482861,0,0.0638237963629278,0,0,0,0.0703258354220267,0,0,0,0,0,0.00680964238114862,0,0,0,0,0,0,-0.037636597044629,0,0,0,0,0,0,-0.0242862621275859,0,0,0,0,0,0
X601991.SH,0,0,0,0.000119392370114947,0,0,0.0189415127409437,0,0,0,0,0,0,0,0,0,0,0.0779282953073667,0,0.0551784049271316,0,0,0,0,0,0.0474321645861925,0,0,0.101164815095619,0.0589791760965741,0,0.0565246519953526,0,0,0,0,0,0,0,0,0,0,0,0.168562275483261,0,0,0,0,0,0,0,0.0164540723060807,-0.0409529583435599,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0579148588333445,0,0,0.0270485923657626,0,0.324189055773056,0,0,0,0,0,0,0,0,0,0.0669855280813979,0,-0.0683098313003838,0,0,0.109307599510883,0,0.0422460439909641,0,0,0,0,0,0,0,0,0.0136327721275479,0,0.0989960336857305,0,0.032460075301446,0.0332285289544371,0.0601963496431532,0,0,0.03361208945347,0,0,0,0,0,0.00676682444360513,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.00564764364475553,0,0,0,0,0,0,0,0,0,0,0.262665025206475,0,0,0,0,0,0,0,0.0462494304892899,0,0,0,0,0,0,0,0,0.0258231870908767,0,0.0189003871133479,0.208238517846235,0,0,0,0.446335978974719,0,0,0,0,0,0.0663919809930715,0.0264944626757675,0,0,0,-0.0295241427135009,0.0357555600614101,0,0,0,-0.0539760211961479,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769221051741787,0,0,0,0,0,0,0,0,0,0.0460312113143245,0,0,0.0349220493410503,0,0.0846503835817779,0.0331754757325061,0,0,0,0,0,0,0,0,0,0.284168952900655,0.0229159447179105,0,0,0,0,0,0.0735519614775679,0,0,-0.00712954315188835,0.00205006619276798,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.127727195904409,0,0,0,0,0,0,0,0,0,0,0,0.141555770884015,0.124925353305332,0,0,0.0225759234741731,0.00378763732943992,0,0,0,0,0,0,0.140071316907849,0,0,0,0,0,0.206760491082002,0.00573811724573074,0,0,0,0.134964721109624,0,0,0,0,0,0,0,0.0147604714874823,-0.0286878443769151,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421809430633204,0,0.0751504896881758,0,0,0,0.0863642531308679,0,-0.0763312933204899,0.111393999763857,0.0256254872113113,0,0,0,0,0,0,0,0,0,0.0841208182024887,0,0,0,0.0846274826947019,0,0,0.0947466060557892,0,0,0,-0.026097119440573,0,0,0,0,0.0131113383363051,0,0,0,0,0,0,0
