,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X000301.SZ,X002466.SZ,X000786.SZ,X600010.SH,X600111.SH,X600886.SH,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X600803.SH,X601991.SH,X000027.SZ,X600795.SH,X600219.SH,X600801.SH,X600352.SH,X600489.SH,X000932.SZ,X000898.SZ,X000807.SZ,X600688.SH,X600315.SH,X000825.SZ,X000408.SZ,X002353.SZ,X600157.SH,X000959.SZ,X002080.SZ,X600486.SH,X600027.SH,X000883.SZ,X300037.SZ,X600516.SH,X600299.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.214922335036897,0,0,0,0,0,0,0,0,0,0,0,0.0230035929251511,0,0.0202835653306657,0,0.0119335483699244,0,0,0,0,0,0.0384216202733129,0,0,0.0418174886141409,0,0,0,0,0,0,0.0263297989950566,0,0.127230310436334,-0.0169830057018929,0.0750399308269367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304882471376157,0,0
X600028.SH,0.0538897783347527,0,0,0,0,0,0,0,0,0,0,0,0.136916881850546,0,0,0,0,0,0,0,0,-0.00802133747061126,0,0.176441875137427,0,-0.085945255431937,0,0,0.0386058033024301,0,0,0,0,0.111324569650946,0.0415133875654731,0,0,0,0,0,0,0,0,0,0,0.0525991083166199,0,0,0,0,0,0.0741210416017107,0,0,0,0,-0.00803036142166259,0,0
X601088.SH,0,0,0,0,0,0,0.0125005518610537,0,0,0,0,0,0,0,0.0321016387104478,0,0,0,0,0,0,0.167990391977344,0,0,0,0,0.0433701508005441,0,0.0598613417434772,0,0,0,0,0,0.0493453491464832,0,0,0,0.0728895346118908,0,0,0,0,0,0,0,0,0.0235563100618254,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0397627685037748,0,0,0,0,0,0,0.0550258232126868,0,0,0.176377385937076,-0.0264641863130433,0.215485721492123,0,0,0,0.069812470284954,0.138845004357486,0,0,-0.0216094819155889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050737913097344,0,0,0.170846102449899,0,0,0,0,0,-0.0502359240722828,0,0,0,-0.0358046602720518,0,0
X600585.SH,0,0,0,0,0,0,0.0334634140611866,0,0,0,0,0,0,0,0.00890600358795593,0,0,0,0,0,0,0,0,0,0,0,-0.0232146861936157,0,0,0.235446647143703,0,-0.0276548863180143,0.061771840681516,0,0,0,0,0,0.0212056032390647,0,0,0.0392018033048619,0,0.0305947765935286,0,0,0,0.026741415768559,0,0,0,0,-0.0312682890712053,0,0,0,-0.0119142031260106,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495267340984416,0,0,0,0,0,0.0377763488597066,0,0,0.0443209455112994,0,0,0,0,0,0,0,0.407829141276022,0.0194009662916836,0.0309296536299504,0,0,0.156714471426481,0,0,0,0,0,0,0,0.0514990819918656,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0272496857350211,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.244997090674615,0,0,0,0,0,0,0.618642685300501,0,1.73472347597681e-18,0,0,0,0.0879234338251361,0,0.0345332125569576,0,0,0,0,0,0,0,0,0,0,0.0105355734283842,0,0,0,0,0.03810995322929,0,0,0,0.0242759320670874,0,0,0,0,0,0,0,0,-0.00112853150667037,0,0,0,-0.0134994575869811,0,0
X002271.SZ,0,0,0,0,0,-0.238910972736397,0,0,0.0706752325451803,0,-0.105416470513272,0,0,0,-0.0150200920988353,0,0,0,0,0,0,0,0.0524582313904937,0,0,0,0.0342558998909232,0,0,0,0,-0.041636045256596,-1.0842021724855e-19,0,0.133290652900851,0,0,0,0.0174466204474573,0,0,0,0,0.0519403030897847,0,0,0.0608855278715081,0.0364710697602869,0,0,0,0,-0.142138265000764,0,0,0,-0.00631349615658175,0,0
X600660.SH,0,0,0,0,0,0,0.178395262491857,0.16352360081385,0,0,-0.0910340743435243,0,0,0,0,0.00379343313564271,0,0,0,0,0,0,0.0123230092807101,0,0,0,-0.0327384465279205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174515851561362,0,-0.0928238283656098,0,-1.0842021724855e-19,0,0,0,0,-0.0280752736101119,0,0,0,-0.0141583642383904,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199022563862075,0,0,-0.0968980153180135,0.352179102915732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411374360068049,-0.0799100737304725,0.116252275886171,0.233104227272555,0,-0.0115376300951278,0.0858090704652497,0,0.0308816988997833,0,0,0,0,0,0,0.028269813735891,0,0,0.0872599005370997,-0.201156100805289,0,0,0,-0.00150662423028555,0,0
X601898.SH,0,0,0,0,0,0.0366657993447599,0,0,0,0,0,0,0,0,0,0,0,0.0162396096487534,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.114589392522027,0,0.0802926788821235,0,0,0,0.0363459829958945,0,0.162709025495156,0,0.0318662713227144,0,0,0,0.257016772505368,0,-0.0518535956364919,0.164660824481554,0,0,0,0,0,0,0,0,0.097777050159396,0,0,0,0.021362105947348,0,0
X600547.SH,0,0,0,-0.0560349213960779,0,0,0,0,0,0,0,0,0,0.0570252326833884,0,0,0,0.0905695325413514,0.124876557476048,0,-0.023735697584532,0,0,0,0,0,0.165947765383779,0,0,0,0,0,0.00905589454138549,-1.73472347597681e-18,-0.0121128513170723,0,0,0.118847989638523,0.0435033466719665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000782795240947668,0,0
