,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X002466.SZ,X000898.SZ,X600516.SH,X300072.SZ,X600547.SH,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X002460.SZ,X000553.SZ,X600352.SH,X002110.SZ,X000786.SZ,X600801.SH,X600808.SH,X600299.SH,X000709.SZ,X600426.SH,X000932.SZ,X000883.SZ,X601158.SH,X601699.SH,X600219.SH,X600339.SH,X002271.SZ,X600583.SH,X000408.SZ,X601003.SH,X000830.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.33956459478934,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.103784629877122,0,0,0,0,0.0365961573570943,0,0,0,0.0177615845106804,0.178566659263706,0,0,0.00567165989120945,0,0,0,0,0,0,0
X600028.SH,0,0,0.345780158875446,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957595449852455,0,-0.165283349625519,0,0,0,0,0,0.0150804280336339,0,0,-0.0125023184261602,0,0,0,0.00476925631596152,0,0.0742804331348396,0,0,-0.0103637122591846,0.133756575960481,0,0,0.00776954384715317,0.00536987271623432,0,0,0,0,0,0
X601088.SH,0,0.104711705529155,0,0.136990878442863,0.0684828861486817,0.0348315315617848,-0.0719727583740783,0,0,0,0,0,0.482310598370394,0,0,-6.93889390390723e-18,0,0.0542519051851289,0,0,0,0,0,0,0,0,-0.0391189307995863,4.33680868994202e-19,0,-0.152693631721052,-0.0933590494245136,0,0,0,0,0,0,0,0,0.0809233721883515,0,0,0.0206401422760933,0,0,0,0,0,0,-0.000888737100533926,-0.0035318277215377,0,0,0,0,0,0
X600585.SH,0.0586761092774252,0,0.274048998794653,0,0.0769501650843123,0,0,0,0,0,0,0,0,0,0,0,0,0.0600110847482899,0,0,0,0,0,0,0,0,0,0.129700734410644,0,0,0.0785771832104799,0.266054646859557,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0209737072710979,0,0,0,0,0,0,0,0.0019325934102965,0,0,0,0,0,0
X600019.SH,0,0,0,0.288673810430526,0,0.0582519781132997,0,0,0,0,0,0,0.220339054266364,0.0447405762144428,0,0,0,0,0,-0.0383368359475047,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.127263324648291,0,0,0,0,0.195909421539451,0,0,0,0,-0.0467654458867882,0.0363994209768792,0,0,0,0,0,0,0.00323450875548757,0.00873291468432182,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343131554210497,0.129347969374445,0,-0.0710267141257913,0,0,0,0,0,0,0,0,0,0,0,0,0.0971610255012764,0.238789854517335,-0.292726516725552,0.343643005622611,0,0,0,0,0,0,0,-0.0365018211125361,-0.0449270287826722,0,0,-0.061148638839521,0.291630666756752,0,0.0306456338175681,0.0381182654765054,0.0420557269650707,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0846742554781906,0,-0.0422055427069024,0,0,0,0,0,0,0,0,0,0,0,0.0894059767415885,0,0,0,0.638989178685402,0,0,0,0,0,-0.0380497471316784,0,0,0,0,0,0,-0.0562876964445018,0,0.232278867959037,0,0,-0.0184162642696043,-0.00224591553011987,0,0,0,0.07427748145481,0,0,-0.00664173713552061,0.00789436293227403,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168788229589591,0,0,0.962035736236718,0.155915189980847,0,0,0,0,-2.16840434497101e-19,0,-0.0414485636806751,0,0,0,0.0190508866613767,0.302604911727696,0,0,0,0,0,0,0,0,0,0.497121989161459,0,0.0702850041134408,0,0,0,-0.0166097925099664,-0.053194267693732,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.014822030979945,0.289515926084197,0,0,0,0,0,0.0407569454052235,0,0,0.127504541907349,0,0,0.0650502229616782,0.00727852992248474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528203433326217,0.0118499846438851,0,0,-0.00442640571553576,0,0,0,0,0,0,0
X600660.SH,0,0.138925442792523,0,0,0,-0.0847209584374526,0,0,0,0,0,0,0,0,0,0,0,0.0873386424776757,0,0,0,0,0,0,0,0.230037273096214,0,0,0,-0.000424338091520636,0,0,0,0.0756759260839132,0,0.136149344779551,0,0,0,0,0,-0.0693291904650131,0,0,0,0,0,0.0647114294099929,0.276649220176511,-0.00783940016893776,0.0199121011975288,0,0,0,0,0,0
