,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X002271.SZ,X002466.SZ,X600547.SH,X000786.SZ,X600176.SH,X600362.SH,X000301.SZ,X600426.SH,X600011.SH,X600111.SH,X600886.SH,X601898.SH,X601600.SH,X600010.SH,X600486.SH,X600352.SH,X002080.SZ,X600188.SH,X002353.SZ,X601991.SH,X600801.SH,X600795.SH,X600489.SH,X600803.SH,X600219.SH,X600688.SH,X300037.SZ,X600299.SH,X600027.SH,X600516.SH,X000932.SZ,X600157.SH,X601168.SH,X600399.SH,X000723.SZ,X601992.SH,X000027.SZ,X002409.SZ,X000898.SZ,X600315.SH,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0361875671177577,-0.0129417115861829,0,-0.011263885843124,0,0,0,0,0.035681252609645,0.022794617593257,0,0.0430727409036104,0,0,0,0,0,0,0,0,0.0713109328332485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612156724011429,0,0,0,0,0,0,0,0,0,-0.00083778163008401,0,0,0,0,0.0010442181255305,0,0
X600028.SH,0,0,0.00510336736224181,0,0,0,0,-0.0299913492653212,0,0,-0.0113493847806822,0,0,0,0,0,0.0573817160798006,0,0,0.129782808287076,0.022333398293055,0,0,0,0,0.00033326056827662,0,-0.0347884750456746,0,0,0,0,0,0,0.00879893566511264,0,0,0,0,0,0,0,0,0,0,0,0,0.197239038695274,-0.0169088968836967,0,0,-0.00375379145816119,0,0,0,0,-0.00468759672983257,0,0
X601088.SH,0,0,0,0,0,-0.00203418096800324,0.0542438632560527,0.0907802275720336,0,0,0,0,0,0,0,0,0,0,0,0,0.205226162486344,0,0,0,0,0,0.426698200210733,0,0,0,0,0,0,0,0,-0.107248044443492,0,0,0,0,0,0.111761102538133,-0.056681865495119,0,0,0,-0.0268701201172813,0,0,-0.0501338334208557,0,0.0114712622086329,-0.00720516766194648,0,0,0,-0.00421631034259502,0,0
X600309.SH,0,0,0,0,0,0.0259949947693585,0,0.0727373665049515,0,0.0952749342344069,0.0202761703508282,0,0,0,0,0.00356193096117982,0.00133779540222192,0,0,0,0,0,0,0.194079119650034,0,0.0899691218970855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850140563890449,0,0,0,0,0,0.176343919939798,0,0,0,0.0364278947871005,0,0,0,-0.0134825284457639,0,0
X600585.SH,0,0,0,0,0,0.020423226348224,0,0.0676819112846125,0,0,0,0,-0.155562290170982,-0.0403931189702053,0,0,0,0,-0.0196933318251317,0,0.0931223753139472,0,0,0,0,0,0,0,0,0.0419767203709134,0,0,0,0,0,-0.0928762211043971,0,0,0,0.026192809407939,0,0.104154992726658,0,0,0,0,0,0,0,0,0,0.0132949602242044,0,0,0,0,-0.0150466370604313,0,0
X002460.SZ,0,0,0,0,0,0,0,0.320086573742119,0,0,0.425032512850133,0,0,0,0,0.017527228081765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257312653159886,0,0,0,0,0,0.160403694674868,0,0.0206147478455872,0,0,0,-0.0853533593916353,0,0.223681333221445,0,-0.0328791640167981,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.353375209291996,0,-0.068637026240635,0,0,0,0,0,0,0,0.255735980088681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864816585579397,0,0,0,0,0,0.0219459636361556,0,0,0.00664780161184924,0.0902923038590169,0,0,0,0,0,0,0,0,-0.0357599100904665,0,0,0,0.00520532299782727,0,0
X600660.SH,0,0,0,0,0,0.0887332441827073,0,0,0,0.0373190000265561,0,0,0,0,0.0717520123389783,0.123294252869013,0,0,-0.0485312096850012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068797964131709,0,0,0,0,0,0,0.0698606381325607,-0.206667023396904,0,0,0,0,0,0,0,-0.0500518813924785,0.0544006022340332,0,0,0,0.0309783265775144,0,0
X000708.SZ,0,0,0,0,0,0,0.122080146759931,0,0,0,-0.0144907465176773,0,0,0,0,-0.0197973225426128,0.128856268825134,0,0,0,0,0,0,0,0,-0.20493370031554,0,0,0,0,0,0,0,0.0636823439710525,0,0,0,0,0,0,0.0677288303854725,0.264233090269944,0,0,0,0,0,0.118309389099784,-0.0305938145353638,0,0,-0.00424195398283408,0.00609577633343376,0,0,0,0.0142489906972011,0,0
X002271.SZ,0,0,0,0.0477772997707864,0,0,0,0.224445538875421,-0.0228751783177195,0,0.0845350431812826,0,0,0.168091613288682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038586198216489,0,0,0,0,0,0,0,0,0,0.17087305037475,0,0,0,-0.0620578262950217,0,0,0,0,-0.0212406696077203,0,0,0,0,0.0173856610476241,0,0
X002466.SZ,0,0,0,0,0,0,-0.293363900744388,0,-0.174983336593178,0,0,0,0,0,0,0,0.295538445338488,0,0,0,0,0,0,0.0283258783494908,0,0,0,0,0,-0.0996729599462296,0,0,-0.237773084259871,0.326907292860334,0,0.331054856602679,0,0,0,0,0,0,0,0.650897168075376,0,0,0,-0.501999888752469,0,0.0932825189123366,0,0,0,0,0,0,0.0968391322731734,0,0
X600547.SH,0,0,0,0.0900367294733077,0,0.0450688176446449,0,0,-0.0150653252305164,0,0.0289115260139517,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60897498100943,0,0.0180859071206485,0,0,0,0,0,0,0,0,0.0176405926721773,0,0,0,0,0,0,0,-0.0432743050019799,-0.0138516623025001,0,0,0,0,0.01482354801653,0,0
