,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X002470.SZ,X000792.SZ,X600022.SH,X600489.SH,X600863.SH,X000629.SZ,X600098.SH,X300072.SZ,X600307.SH,X600547.SH,X600612.SH,X600578.SH,X600623.SH,X600808.SH,X601918.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.775310020526894,0.111560403794964,0,0,0,0,0,0,0,-0.00156088433701181,0.0279629601361452,0,0,0,0,0,0,0,0,-0.114681045653229,3.46944695195361e-18,0,0,0,0,0,-0.0203257000436171,0,0,0,0,-0.0166271848610034,0,0,0,0,0,0,0,0,0,0,0,0.0341885614357787,0,0,0,-0.014822015100697,0.0333532309489928,0.0401919430127483,0,0,0,0
X600028.SH,0.494574038089402,0,0.187301798189234,0,0.056786389382003,1.38777878078145e-17,0.0651830268501419,0,0,0,0,0,0,0,0,0,0,0,0,0.00708823416191859,0,0,0,0,0,0,0,0.10104802992698,0,0,0.00218519663860483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358265986329734,0,-0.0149637480265853,0.0118476482286127,0.152180132542389,0,0,0,0,0
X601088.SH,0,0,0,0.0573612903923404,0.245377966324356,0.353326341318632,0.0790441554213351,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.162745703828233,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0761668334982835,0,0,0,0,-0.0860571778201369,-0.0579588528351485,0.0211818724771989,0,0,0,0,0,-0.0299050501120906,-0.00507035990985045,0,0,0,0.01096672044126,0,0,0,0,0,0
X600011.SH,0,0,0.138512871759613,0,0,0,0,0,0,0.305784790308378,0,0,0.340859280195711,0,0,0,0,0.0990277096063308,0,0,0.0857159522594692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00127794810715053,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.159707761657801,0,0.0481905353284214,0,0,0,0,0,0,0,0,0,0.315210970483295,0,0,0,-1.73472347597681e-18,0.117488811504338,0,0.0307989296691207,0,0,0.0714225976175874,0,0,0,0,0,0,0,0,0,0.0389126969137524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,4.33680868994202e-19,0.220198648601338,0,-4.33680868994202e-19,0,0,0.0582896981997806,0,0.00323668346507425,0,0.0627162021128399,0,0,0,0.0592288455645662,0,0.00612924346685928,0.0974110017503611,1.38777878078145e-17,0,0,0,0.0810426054089977,0.0136000694892817,0,0,0.105920161359797,0,0,0,0,0,0.0154013935224762,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353165468611502,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0585146718875937,0,0,0,0,0,0,0,0,0.0297198167603197,0,0,0,0,0,0.0517279825475618,0,0,0,0.38805731662486,0,0,0,0,0,0.252321012410949,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0177588029872853,-0.0164139031762326,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.51963630769547,0.135240690772914,0,0,0,0,0,0,0,0.157347782316112,0,0,0,0,0,0,0,0,0,0,0,0,-0.0956896860483968,0,0,0,0,0,0,0,0,0,0.170652960217349,0,0.0999167195548928,0,0,-0.00921362893808328,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.0380257016565041,0,0,0,0,0,0.0438034575605941,0.0494034463297016,0.0206972835527556,0.0571659060068789,0,0,0,0.0206149480497216,0,0,0,0.0902014806697519,0.055614928093984,0,0,0,0,0,0,0,0,0,0,0,0.0617022668622787,0.211900586490427,0,0,0,0,0,0,0.206278750441205,0,0.0351449637280936,0,0,0,-0.00473359137257975,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.0773337025537857,0,0,0,0.12281626148643,0,0,0,0.0468544751880985,0.199354820597692,0,0,0,0.0242918665221074,0,0.0727120404108487,0,0.0952201346447037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553074982374347,0,0,0,0,0,0,0,0,0,0,0,0,0
