,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X000723.SZ,X600352.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600801.SH,X600027.SH,X000898.SZ,X600176.SH,X600111.SH,X002466.SZ,X000709.SZ,X600299.SH,X002460.SZ,X000786.SZ,X000629.SZ,X600219.SH,X002110.SZ,X002271.SZ,X601158.SH,X000990.SZ,X600489.SH,X600808.SH,X000553.SZ,X600985.SH,X000883.SZ,X000630.SZ,X000825.SZ,X600157.SH,X600583.SH,X600426.SH,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.080224347691333,0,0,0,0,0,0,0,0,0,0,0,0.177163725224123,0,0.0686520956725291,0,0,0,0,0.0152421703677663,0,0,0,0,0,0.160045759002885,0,0,0,0,0.00998722446911343,0,0,0,0,0.0475298754545962,0,0.0493967770354934,0.0406010783132195,0,0.0121102304044988,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0.027236932047343,0,0,0.0458288128524202,0,0.0367531225670731,0.0543080453360952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106347318882838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.125031285232056,0.0259266616108674,0,0,0,0.0591573322679279,0,0,-2.16840434497101e-19,0,0,0,-0.0183903351808695,0,0
X600188.SH,0,0,0,0,0,0,0,0.0353919675359058,0,0,0.0293963750896666,0,0,0,0,0,0,0,0.249633890102758,0,0.0500529551850923,0,0,0,0,0,0,0,0,0.000595372822638593,0.0799522859540389,0.0670788724113604,0,0.0105296207904539,0,0,0,0.00729725423446655,0,0,0.0379024211456855,0,0,0,0,0.0543536421371273,0,0.122035952000894,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0796024201867445,0,0,0,0,0,0,0,0,0,0,0,0.123898247929158,0,0,0,0,0,0.043309136590562,0,0,0,-0.0716387887122637,0,0,0,0,0,0,0,0.0766759226692489,0,0,0,0.157941178345114,0,0,0,0.0210449900216706,0,0,0,0.0971342630478004,0.0245130679868048,-0.0289328291441025,0.0168787565298483,0,0,0,0.0306583919835031,0,0
X600362.SH,0,0,0.0253017655393736,0,0,0,0,0.378759612636564,0,0,0.0709854751612037,-0.0114685214415752,0,0,0,0,0,0,0,0,0,0.000861190980591939,0.0359214498407585,0,0,0,0,0,0,0,0,0,0,0,0.0349858685269931,0,0,0,0,0,0,0.0876732520038549,0,0,0,0.00716761743859254,0,0,0.187438698314267,0,0,0,0,0,0,0,-0.0148510934351341,0,0
X600795.SH,0,0,0,0,0,0,0.493702186318663,0.175034450689876,0,0,0.0139396440920504,0,0,0,0,0,0,0.21060772174059,0,0,-0.107106188611282,0.1845509750345,0,-0.125426658623905,0,-0.0468273837477405,0,1.0842021724855e-19,0,0.00982258369894231,0,0,0,0,0,0,0,0.00509042648239218,0,0,0,0,0,0,0,0.0894390943047008,0.169920951465785,0,0,-0.0508613461225794,0,0.0223347323182453,0.0146533185255362,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.144774102234774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102676786191419,0,0,0,0.372760990861144,0,0,0,0,0,0,0.10567193751407,0,0,0,0,0,0,0,0.0508496068924917,0,0,0,0,0,0,0,0,0,0,-0.15225914705218,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109029396166553,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.122777398175443,0,0,0,0,0,0,0.11919271988414,0,0,0,0.07987124200534,0,0,0,0,0,0,0.0121728902322145,0,0.0683881188101604,0,0,0.0501615077168453,0,-0.0410814701344875,-0.0502248403067753,0,0,0,0,0,0
X600801.SH,0,0,0,0.480157853783359,0,0,0,0,0,0,0.0383640403223044,0.0203723992852119,0,0,0,0,0.0922590927555176,0,0,0,0.227076964788984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134074671395218,0,0,0,0,0.0545531305248325,0,0,0,-0.019650891538215,0,0
X600027.SH,0,0,0,0,0,-0.156013526951791,0.390656354885757,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845861556774195,0,0,0.0647493350277456,0,-0.123193913239696,-0.0117310269615203,0,0,0,0,0.0685685366652551,0,0.190145412736586,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638857537678373,0.138879428206335,0,0,0.0205000447481356,0,0
X000898.SZ,0,0,0,0,0,0.0228677519432631,0,0,0,0,0.0165932745413853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985468887430422,0.270409767319692,0,0,0.0149830504750351,0,0,0,0,0.186758971891103,0,0,0,0.118346510920644,0,0.0532463369373559,0,0,0,0.00590615842570449,0,0,0,0,0,0.0169059648691648,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.169829547730121,0,0,0,0,0.00607060355693318,0,0.0979571392937613,0,0,0,0.0510451260055831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109036785521378,0.144248727939775,0,0,0,0,0,-0.00707826858752939,0,0,0,0,0,0,0,0.0226601617677568,0,0.0821951854555228,0,0,0,-0.00167534109451061,0,0,0,0,-0.0198565709348904,0,0
X600111.SH,0,0,0,0,0,0,0,0.281585994620692,0,0,0.0694635559207183,0,0,0,0,0,0,0,0.0503799379218483,0,0.11692226006122,0,-0.0523365912581557,0.136149639135451,0,0,0,0,0,-0.0927308699289505,0.218251869154963,-0.0124968523677224,0,0,0,0,0,0,0,0.118596255853498,0,0,0.158729444764232,0,0,0.0135286283426069,0,0,0,0.0123126849436208,0,0,0,0,0,0,-0.0757165766460454,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0106770751060268,0.0952025879256715,0,0.0661322201430794,0,0,0.0403746832936476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649523391552933,0.00798641379479318,0,0,0,0.0641222901969784,0,-0.0346717925623467,0,0,0,0,0,0,0,0.000682601248688581,0,0,0,0,-0.0914665583312444,0,0,0,0,0,-0.0096737448654935,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0105407409470751,0.0501307477593161,0,0,0,0,0,0,0,0,0,0.192387830647456,0,0.0820707074402325,0,0.0428922797899931,0,0,0,0.12530123571156,0,0,0,0,0,0.149255311300374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130713923783446,-0.0707547711781569,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0596580882888432,0,0,0,0,0,0.122673517863854,0,0,0,0.142872526636715,0,0,0.121270927917464,0,0,-0.0118838413497103,0,0,0,0,0,0,0,0,0,0,0.181722635781324,0,0,0,0,0.10390009917301,0.0126272049201566,0,0.289828330076553,0,0,0,0,0,-0.0499852661027571,0,0,0,0,-0.0329776196969624,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.00285293124370772,0,0,0,0,0,0,0,0,0,0.0549094320800077,0,0,0,0,0,0,0.832372179030584,0,0,0,0,0.247724948195479,0,0,0,0,-0.024828247857622,0.104257972114265,0,0,0,0,0,0,0.0309371054575684,0,0,0,0,0,0.030904183770374,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.327898487395447,0,0,0,0,0.0462966826937893,0,0.234610134902155,0,0,0,0,0,0,0,0.0784058911238146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109016034432469,0,0,0,0,0,0,0,0,0,0.0390468642070919,0.0205953743773294,0,0,0.00680785926345543,0,0,-0.183685826723018,0,-0.0405017186879439,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.284649455206639,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.171953875483326,0,0,0,0,0,0,0,0,0,0.0114150467201186,0.0373446445339875,0,4.33680868994202e-19,0.00652151316961825,0,0,0,0.226841605409896,0,0,0.0354425680366983,0,0,0.175003612081212,0.0648421182701001,0,0,0,0,0,0.0588439163876782,-0.0229397567346261,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.131875856124588,0.350408255589234,0,0.00207275055875561,0,0,0,0,0,0,0,0.227277016035633,0,0,0,0,0.102050911539165,0,0,0.00590960933238733,0,0,0,0,0,0.0116519811447463,0,0,0,0,0,0,0,0,0.038129640629388,0,0,0,0.0610575738030816,0,0,0,0,0,-0.00341717501858239,-0.00141315203247495,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0.197539256988761,0,0,0,0,0.11139476230053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.080660971013772,0.163332017183626,0,0,0,0,0,0.0115041553435159,0,0,0,0.24400236877548,0,0,0,0,0,0,0,0,-0.0790550146208567,0.0384730718949789,-0.0171417861796984,0,0,0,-0.0827417097121995,0,0
X002271.SZ,0,0,0,0.153001310317285,0,0,0,0,0,0,0.0216925218857905,0.0193613648232195,0,0,0,0,0,0,0,0,0,0,0,0,0.620221896450371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174389117468017,0,0.108354833580092,0,-0.00482600568499129,0,0.154605225334122,0,0,0,-0.0228403187930339,0.0382637224253135,0,0,0,0,0,0
X601158.SH,0,0,0.365516187483003,0,0,0.0264623136818483,0,0.0119463455105109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.00121724037830657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438338503499007,0.100633810252802,0,0,0,0,-0.00198095836023415,-0.0214523982892817,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0.00436211911851145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452585171667935,0,0,0,0.135246514883688,0,0,0,0,0,0.0642182165815956,0.134555503243331,0,0,0,-0.243107104386177,0,0,0.243770378446343,0,0,0.0576654351653121,0.0467074514966839,0,0,0,-0.33063625336971,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0222510177173511,0,0.327190080439032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190718807166804,0.104273167793053,0,0.334707677032247,0,0,0,0,0,0,0,0,0,0,0,0,0.124765258307281,0,0,0,0,0,0,0.0573161712885239,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.0319739032446703,0,0,0,0,0.084097419181958,0,0,0,0,0,0,0,0,0,0,0,0,0.0332897934078773,0,0,0.327357174432364,0,0,0.0602334385019162,0,0,0,0,0,-0.0487383527817033,0,0,0,0,0,0,0,0,0.158370385357497,0,0,0,0,0,0,-0.020129305963956,0,0,0,0,-0.120831037809172,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0.101909198980768,0,0,0,0,0,0,0,0,0.317201787592287,0,0.0412241459365518,0,0,0,0,0,0,0.0150190027169224,0,0,0,0.0257786082086301,0,0.0389820543935918,0,0.0482058221323588,0,0,0,0.193288261466875,0,0.0683608031714486,0.0938791825952316,0,0,0,0,0,0,-0.00516348698583383,0.0167477423771579,0,0,0,-0.0269717459862051,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,-0.0877166797124909,-0.0363735374846865,0,0,0,0,0.00936542438111373,0,0,0,0,0,0,0,0,0.162979233480666,0,0,0,0,0,0,0.0369394975626315,0,0,0.22090493128968,0,0,0,0,0.485034560295194,0,0,0,0,0.0585039663879457,-0.373750795134508,0,0.241957609392152,0,0,0.0148357862193175,-0.128189950297345,0,0,0,-0.00346231201010698,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.00239625921525873,0,0,0,0,0,0,0,0.191913541171966,0,0,0,0,0,0,0,0.0119745682420333,0,0,0,0,0,0,0.230699863730264,0,0,0,0.00174446713389914,0,0,0,0,0,0,0.040761557476634,0.0766038112353361,0,0,0,0,0,-0.021102099786114,-0.00156870809363584,0,0,0,-0.00880036364489892,0,0
X000630.SZ,0,0,0,0,0,0,0,0.12715276017898,0,0,0,0.00368434019481663,0,0.178156750779013,0,0,0,0,0.113324109179255,0.015330694464238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537911842591769,0,0,0,-0.118906641915328,0,0,0.0820407702335377,0.0218806007707117,0,0,0,0.0337473802226993,0,0,0,0,0,-0.0210700707811367,-0.0428894101466673,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209385633484184,0,0,0,0,0,0,0,0,0,0.0186392170255169,0,0,0,0,0,0,0,0,0,0,0.0585721130067269,0,0.0610056841588405,0.168171108817014,0,0,0,0,0.0328715077283038,0,0,0,0,0,-0.0528313299767736,-0.0164506595872927,0,0,0,-0.0115108422486958,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.115878789646082,0,0,0,0,0,0,0,0,0,0.197691135329424,0,-0.403418332149295,0,0,0,0,0,0,0.252589033065765,-0.0942842324885482,0.286898324047667,0.655123741706045,0,0,-0.231998655612648,0,0,0,0,0,0.0406849320152802,0,0.304597767647746,0,0,0,0,0.128886975434883,0,0,0.0873948640242599,0.0581583589819857,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.163694852754464,0,0.0888558492435029,0,0,0.0051824434114347,-0.0251431182819144,0,0,0,0,0,0,0,0,-0.0269482290534624,0.0329431752544853,0,0,0,0,0,0,0,0,0,0,0,0.160098888355443,0,0,0,0.0935090285733294,0,0,-0.036263980634914,0,0,0,0,0,0,0,0.173003068006542,0,0.0120469320232937,-0.0219109855472362,-0.0334917349964164,0,0,0,0.0109281034419906,0,0
X600426.SH,0,0,0,0,0,0.0421174296840238,0,0,0.121665880695208,0,-0.0686061889158186,0.105915245028316,0,0,0,0,0,0,0,0,0.228418518743796,0,0.0102368457492166,0,0,0,0.0033941326139775,0,0,0,0,0,0.0241840202928432,0,0,0.316216864185128,0,0.0102465925474549,0,0,0.16244127344819,0,0,0,0,-0.0130785860534389,0,0,0,0,0,-0.0120098394029139,0.00426170711409003,0,0,0,-0.00717717770394809,0,0
X600339.SH,0,0,0,0,0,0,0.0790067689528268,0,0,0,0.0131401830687624,0,0,0.0367623773639674,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.294520223672196,0,0,0,0.316156727087125,0,0,0,0,0,0.0411397546124985,0,0,0,0,0,-0.236466693879168,0,0,0.353674720956623,0,0,0,0,0.0671743388226134,0,0,0,0,-0.052110076677784,0,0
X601699.SH,0,0,0,0,0,0,0,0.0673704751525843,0,0,0.0515560986422083,0,0,0,0,0,0,0,0.235512122225988,0,0.00110310505548293,0,0,0,0,0,0.192864064899325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115597017503379,0.143156104713241,0,0,0,0,0,0.0736641283586279,0,0,0,-0.00776324469112245,0,0,0,0,0,0,0
Change_TY3M,0,-0.0818500726773066,0,0,0,0,-0.0326431081664285,0,0,0,0.0304776314999338,0,0,0,0,0,0,0,0,0,0,0.49331245764566,0.085588749014317,0,0,0,0,0,0,0,0,-0.265898236979911,0,0,0,-0.262470063430317,0,0,0,0,-0.0754424598024759,0,-0.246182039897721,0,0,0.0710024366987646,0,0,-0.120872265387882,0,0,-0.0803951988265249,-0.145826663829152,0,0,0,0.0676455602925567,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.699076824977154,0,0,0,0,0,-0.433670266576706,0,0,0,0,-0.5046253595732,0,0,0,0,0,0,0,0,0,0.748458743308398,0,0,0,0,0.0465427509430745,0,0,0,-0.00856564446188199,0,0,0,0,-0.757531880729018,0.306540848276675,0.369610251532305,0,0,0,0.591475847102149,0,0,0,0.975167351971675,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.151737358689176,0.353522771948459,0,0,0,0,0,0,0,0,0.383555722259618,-0.558081758271497,0,0,0,0,0.307398896011439,0,0,0,0,-0.338478264422714,0.072910130026554,0,0,0,0,0,0,0,0,0,0,0.257863279144047,0,-0.0479163085580322,0,0,0,-0.145039982348499,-0.703746325218132,0.356258636521087,0,0,0,0,-0.593784368906687,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0016530568976493,-0.0362059987510255,0,0,-0.0197952792959437,0,0,0,0,0,0,0,0,0,0.0446354157087179,0,0,0,0,0,-0.0126675583877985,0,0,0,0,-0.244081411527653,0,0,0,0,0,-0.0131030175623209,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353223065855215,0.0592642643092774,0,0,0,0.0289029321923963,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0453604550253832,0,0,0,0,0,0,0,0,0,-0.0158968740148642,0,-0.107558862141883,0,0,0,0,0.0785505301675598,0,-0.277889157920395,0,0,0,0,0,-0.032067950477199,0,-0.00499296188766146,0,0.0668930999858226,0,-0.0128223071997252,0,0.0359247581360029,0,0.063788017473821,0,0,0,0,0,-0.0312432046453952,-0.0171949147404848,0.181733077726349,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00550811345657067,-0.00184375482956897,0,0,0,0.00196583433271288,0,0,0,0,0,0,0,0,0,0.00073954308507024,0,0,0,0,0,0.000759830789059854,-0.00636571531616028,0,0.00958802293158902,0,0,0,0,0,0,0,0.00839199577906409,0,0,0,-0.00318739211168788,0,0,0,-0.00369526116655789,0,0,0,0,0.00370002793006094,0.00173847576577144,-0.00112141207027834,0,0,0,0.0162117358762146,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.114986111168113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449631939881648,0,0,0,-0.137437420857683,0,0,0,0,0,0,0.13423579532801,0,0,-0.135674996572238,-0.0643584913187096,0,0,0,0,0,0,0,0,0,0.276172430913044,-0.297640457915746,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0181901255201966,0.0283227337438939,0,0,0,0,0,0,0,0,-0.0069666616896826,0,0,0,0,0,-0.00694930420802148,0,0,0.00618662348150952,-0.00238761966677069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.00381245828082436,0,-0.00445662333570549,0,-0.00487878999348887,0.0103491175473641,0,0,0,-0.0552746655989716,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00460547201844148,-0.00562677857799849,0,0,0,-0.00381655078417847,0.00641230478625109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100366868502304,0,0,0,0,0,0,0,0,-0.00711347128862147,0.00301164823643657,0,0,0,-0.00148760976703946,0,0,0,0,0,-0.00492757145373838,0.000365785595448643,0,0,0,0,0,0
