,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X600176.SH,X600516.SH,X002466.SZ,X000709.SZ,X600111.SH,X600352.SH,X600299.SH,X002460.SZ,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600801.SH,X600219.SH,X000786.SZ,X000825.SZ,X000553.SZ,X000883.SZ,X600583.SH,X002271.SZ,X002110.SZ,X002470.SZ,X000408.SZ,X600612.SH,X600021.SH,X000539.SZ,X600157.SH,X000630.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.393497729535296,0,0,0,0,0,0,0,0,-0.0736373832311548,0,0,0.0856654044824398,0,0,0,0,0,0,0,0,0,0,0,0.163257709510806,0,0,0,0,0,0,0,0,-0.0311101490305387,0,0,-0.0242436228749267,0,0.0360284344057821,0,0,0,0,0.0150403056311365,0,0.0605131771627927,0.0245596783722305,0,0.00692835683147377,0,-0.00834071147780924,0.00402830648085595,0,0,0,-0.00502479556101165,0,0
X600028.SH,0.706218953552338,0,0,0,-0.13951934087195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113591866458226,0,0,0,0,0,0,0,-0.118029196867551,0,0,0.152185597377889,0,0,0,0,0,0,0,0,0.114780980241087,0.201313219528751,0,0.0958700334665842,0,0,0,-0.0444604470276724,-0.125926347535579,0,0,0.0351200413235122,0.0104594313934767,0.101559059388982,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,-0.251545968296757,0.0181600419192621,0,0,0,0,0,0.120394844743983,0,0,0,0,-0.0623307924566629,0,0,0,0.125447439128288,0,0.0761623682905996,0,0,0,0,0,0,0,0,0,0,0,0.102023788831238,0,0,0,0.20327229121614,0,0.0809042942565741,0,0,-0.113589310571462,0,0,0,0,0,0,0.0146145426786489,0,0,0,0,0.0732760563280439,0,0
X600585.SH,0,0,0.0158935523480257,0,0,0,0,0.118169077177064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505787287131437,0,0,0,0,0,0.17857281958812,-0.113831097462358,0,0,0.480910457019514,0,0,0,0,0,0,8.67361737988404e-19,0.0922259089814551,0,0.0466234788252972,0,0,-0.312819554701094,0.00246424322952839,0,0,0,0,0,0,0,0,0.0588176964717904,0,0
X600019.SH,0,0,0.0768103193233868,0,0,0,0.0362985019064311,0,0,0,0,0,0,0,0,0,0,0,0.0207165212782127,0.168245505094551,0.0220840602620705,0.042600114456897,0,0,0,0,0,0,0,0,0.00274690524779467,0,0,0,0,0,0,0,0,0,0,0.172045449423269,0,0,0,0,0,0.00626968007854776,0,0,0,0.0177710665061884,0.0149039473282132,0,0,0,0.0582327069989956,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530165265007863,0,0,-0.00763147054172755,0,-0.139635417018387,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.182386547746468,0,0.124809843104609,0,0,0,-0.00389289073923955,0,0,0,0,0.0086228321130887,0,0,0,0,-0.0277068838110923,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26394568223855,0,0,0,0,6.93889390390723e-18,0,0,0.0654431218384319,0,0,0,0,0.319847613718975,0,0,0,0,0,0.29777481629679,0,0,0.024317171283436,0,0,0,0,0,0,0.0392153651360606,0,0,0,0,0.0237037465590387,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902113861722309,0.102912426580474,0,0,-0.0443365833603665,0.0816548497677745,-0.203867567326081,0,0.232805054139547,0,0,0,0,0,0,0,0.0342856224733811,0.117097276168664,0,0,0,0,0,0.148246782268374,0.0784370492170311,0,0,-0.0104430947269256,0,0,-0.00755344374176091,0,0,0,-5.42101086242752e-20,0.0172360506997627,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110109684500187,0,0,0,0,0,0.813710506780813,0.0510533955925125,0,0,0,0,0,0,0,0,0,0,0.0316090539977923,0,0,0.0602548659299447,0.0552949279108046,0.102406291555182,0,0,0,0,-1.42003591880997e-06,-0.0100564190074893,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.135618347973341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644510486920806,0.0878339015710083,0,0,0,0,0,4.33680868994202e-19,0,0.0437613747731763,0,0,0,0,0,0,0,0,0,0.0324506056133919,0,0,0,0,0,0,0,0.0488199571176387,0,0,-0.00425892288502312,0.0138294907756905,0,0,0,0.0116065750731248,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.207858579567416,0,0,0,0.315001997112175,0,0,0,0,0.192993569071333,0,0,0,0,0,-0.20505934503727,0,0.0189642335465215,0,0,0,0,0,0,0,0,0.0357737771218889,0,0,0,0,0.337533509269718,0,0,0,0,0,0,-0.00754306624711271,0,0,0.102244369463592,-0.00292101920339211,-0.0262348399139845,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579137183414929,0,0.129394772296517,0,0,0,0.0500602513841866,0,0.01198397285648,0,0,0,0,0,0.0785291356704154,0,0,0,0,1.0842021724855e-19,0,0,-0.0450783864691254,0,0,0,0.0366398955204869,0,0,0,-0.0222831843411377,0.00690871048749549,0,0,0,-0.0280160816913735,0,0
X600886.SH,0,0,0.135417938167906,0.0400851442831636,0,0,-0.0943103558161093,0,0,0,0,0,0,0,0,0,0,0.0377311876386519,0,0.169169716522108,0.0438473987789662,0,0,0,0,0,0.282828737524935,0,0,0,0,0,0,0,0,0,0,-0.108756816285484,0,0,-0.033921914845212,0,0,0,0.086900674889299,0.103554558894527,0,0,0,0,0,0.0179876831200885,-0.0247856599612868,0,0,0,0,-0.0329939440470196,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0278999597184711,0,0,0,0,0,0,0,0,0,0,0,0,0.0629866521878324,0,0,0,0,0,0,0.00678744441417363,0,0,0,0,0.000922223280923787,0,0,0,0,0.0364213592754063,0,0,0,0,-0.0711299667918155,0,0,0,0,0.0982943478475915,-0.0564342835188743,0.0904560771326274,0,0,0,0,0,0
X601600.SH,0,0,0.0287755627742726,0,0,0,0.109760099929408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791892204471627,0.0891559780428603,0,0.0810127296867649,0.0547783861622702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981489189079143,0,0,0,-0.0249518425082912,0,0.141570533338934,0,-0.0041280983038793,-0.0288421147986272,0,0,0,0.00857448644832312,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.122652758394253,0,0.0650926702025909,0,0,0,0.0454400821798815,0,0,0,0,0,0,0,0,0,0,0.0247613737778751,0,0,0,0,0,0,0.106735679864662,0,0.0572242646437284,0,0.0484522815441932,0,0,0.000451179471042494,0,0,0,0,-0.00529733654095697,0,0,0,0.00797641853127143,-0.00632937804064732,0,0,0,-8.67361737988404e-19,0,0
X600362.SH,0,0,0,0,0,0,0.0346872618481527,0.0398917867322693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163001483696629,0,0,0.261095086208106,0,0.0584393498462112,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0641161387548284,0,0,0.0390155016229151,0.023723627525696,0,0.0264800453932161,0.00497729865301938,0,0,-0.0055423207984966,0.0105722416541074,0,0,0,-0.00829450503001913,0,0
