,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X601158.SH,X000898.SZ,X600157.SH,X600352.SH,X000709.SZ,X600547.SH,X600489.SH,X002353.SZ,X000831.SZ,X000539.SZ,X000027.SZ,X000629.SZ,X600008.SH,X000630.SZ,X600021.SH,X600549.SH,X600219.SH,X600660.SH,X000825.SZ,X600808.SH,X002470.SZ,X600578.SH,X600098.SH,X600315.SH,X600307.SH,X000060.SZ,X600863.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.427949790463471,0,0,0,0,0,0,0.0385058041963192,0,0,0.210744705900879,0.0289878318194577,0,0,0,0,0.0555502517392678,0,0,0,0,0,0,0,0,0.0616827841128366,0,0,0.0542242105088358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0219902787987468,0.00837463451228553,0,0,0,0,0,0
X600028.SH,0.445239706554499,0,0,0.0162164736937167,0,0,0,0,0.218509545863409,0,0,0,0,0,0,0.0316000555486335,0,0,0,0.0485933611546287,0,0,0,0,0,0,0,0,0,0,0,0.101001751796489,0,0,0,0,0,0,0,0,0,0,0.0166589389320407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0887617455647256,0,0.258965893734806,0,0,0,0,0.293763329139384,0,0,0,0,0.0357046031183397,0,0,0.051367644928628,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.0595556329757621,0,0,0,0,0,0,0,0,0,0,0,0.115209295630623,0,0,0,0.00140240598183495,0,0,0,0.0166332914684227,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0451996625517367,0.176890235365782,0,0,0,0,0.0596500276620841,0,0,0,0,0.257872425113553,0,0,0,0,0,0.0992017988757581,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197883297821779,0,0.0250989043727565,0,0,0.0331855563284086,0,0.137696193021082,0,0,0.151775518077817,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0632418447845931,0,0,0.155530559143689,0.00662469523764318,0,0,0,0,0,0,0,0,0.0120102572870705,0,0,0,0,0,0.110781328232243,0,0.0262763314498924,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0492935217999389,0.0987491643463645,0,0,0,0,0.236143557711185,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0119340916049801,0,0,0,0,0,0,0,0,0,0,0,0.0224594504199858,0.153256962931253,0,0,0,0,0,0,0,0,0.39199429292434,0,0,0,0,0.0692533527562065,0,0,0,0,0.0376812832846632,0,0,0,0,0.0346923181885243,0,0,0,0,0,0,0,0.0418027512218319,0,0,-0.00377166518351446,0,0,0,0,0,0
X600010.SH,0,0,0,0.0577739554053626,0,0,0,0,0,0,0,0,0.0986012825382069,0,0,0,0,0,0,0,0,0,0.540401207973041,0,0,0,0,0,0.0230209556213037,0.0618836649895965,0,0,0,0,0,-0.0535697644083096,0.179377719779189,0,0,0,0,0,0,0,0.254546087619142,0,0,0,0,0,0.0397669334291754,-0.0122917336998225,0,0,0,0,0,0
X601898.SH,0,0,0.00789907723185237,0,0,0,0,0,0,0.146679902071134,0,0,0,0,0,0,0,0,0,0.02051389667899,0,0,0,0,0,0,0,0,0,0,0,0,0.208275017113396,0,0,0,0,0,0,0.0528071623130235,0,0,0.0747058146958457,0,0,0,0,0,0.394206130619076,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.285230045211418,0,0,0,0.116340713632407,0,0,0.0853774930322108,0,0.256695844811218,0,0,0,0,0,0,0,0,0,0,0.00351923993506245,0,0,0.0710663534146238,0,0.182914564679563,0,0,0,0,0.0142139960243009,0,0,0.0413131907083676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-0.0466570074660383,0,0.0712659062828274,0,0.260797444798437,0,0,0,0,0,0.282365200395408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167170094347143,0,0.114747310335964,0,0,0,0.0789627281821135,0,0,0,0.115395166174843,0,0,0,0,0.0408919910680971,-0.00130290074516646,0,0,0,0,0,0
