,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600660.SH,X600585.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X600111.SH,X600010.SH,X002460.SZ,X600027.SH,X601699.SH,X600160.SH,X000301.SZ,X002466.SZ,X600489.SH,X600426.SH,X000983.SZ,X600803.SH,X601991.SH,X000786.SZ,X000877.SZ,X600985.SH,X000933.SZ,X000807.SZ,X600176.SH,X000630.SZ,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X600612.SH,X600096.SH,X000883.SZ,X002271.SZ,X600348.SH,X000027.SZ,X000932.SZ,X601666.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.156860050094952,0.127861689897279,0,0,0,0,0.0307280614933752,0,0.205231234630706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791271108112425,0,0,0.0462594850474891,0,-0.143388582599233,0,0,0,0,0,0,0,0,-0.0717602844570549,0,0,0,0,0.20006417372312,0,0,0,0,0,0,0,0,0
X601088.SH,0.184862567246668,0,0,0,0.0695918348549125,0.105168752613836,0,0,0,0,0,0,0,0,0.0734696170799661,0,0,0,0,0,0,0.0332393927546378,0,0,0,0,0,0.144212603311461,0,0,0,0,0.00982690290447739,0,0,0,0,0,0,0,0,0,0,0,-0.0259698600294256,0,0,0,0.0637259979577091,0,0,-0.00048452550392508,-0.0219540461547871,0,0,0,0,0,0
X600028.SH,0,0,0,0,-3.46944695195361e-18,0.093382530496345,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133903532333639,8.67361737988404e-19,0.0390847980502144,0,0,0,0,0,0,0,0,-0.118582645335545,0,0,0,0.15774044543621,-0.0269188530749775,0,0,0.0315049782446404,0,0,0,0,0,-0.0495727317052132,0,0,0,0,0,0,0.00370023293786843,0.0252781112462342,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109346831448788,0.114768231368766,0,0.08061675259777,0,0,0,-0.208050904378594,0,0.0457057800039153,0.0277529294977583,0,0,0,0,0,0.0587230614832015,0,0,0,0,0.183277309369158,0,0,0,0,0,-0.14032115451235,0,0.172838512503038,0,0,0,0,0,0,0,0,-0.0555813828120839,0,0,0,0,0,0
X600188.SH,0.0356879696808048,0,0,0,0,0.21971827120564,0,0,0.0192899128445023,0,0,0,0,0,0,0,0,0.0413116936344834,0,0,0,0.252806044195188,-0.0180342675388736,0,-0.0123082517749581,0,0,0,0,0,-0.110903436609934,0,0,0.0109511467135619,0,-0.047248091979497,0,0.0136908619198011,6.93889390390723e-18,0,0,0,0,0,-0.0205299282947857,0.236171750087836,0,0,0,0,0,0,-0.0010313039609627,0,0,0,0,0,0
X601898.SH,0,0.3283931961128,0,0,0.00211430882656698,0,0,0.218638055547702,0,0,0,0.27671755646724,0,0,0.0799910133444071,0.111366158659545,0,-0.135293441371446,0,0,0.00466087659040752,0.0475945314720126,0,0,-0.0475018840009172,0,0.0776446667409504,0,0,0,0,0,0.455242075016195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139660329772502,-0.0618168456236818,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0130626163917861,0,0,0,0.084548699553929,0,0,0,0,0,0,0,0.109217738495644,0,0,0.0156086703346182,0.0542430528850239,0,0,0,0,0,0,0,0.126961329693868,0,0,0,0,0,0,0,0,0,0.116077701014409,0,0,-0.118978705166782,0,0,-0.0197545925341375,0,0,0.0387337593281745,0,0,-0.0738642182639779,0,0.00487605322114966,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447375351886472,0,0,0,0,-0.0816524593484966,0.0913954709459833,0,0,0,0,0,0,0,0,0.297507293781308,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469760906572912,-0.000787486909915339,0.0232963739530193,0,0,0,0,0
X600547.SH,0,0,0,0,-0.236902153328441,0,0,0,0,0,0,0,0,0,-0.0248821301903514,0.155254566593796,0.070729679162815,0,0,0,0,0,0,-0.0555820417003473,0,0.573328827208125,0,0,0,0,0,0,0,0.0817738815566013,0,-0.0483787356220379,0,0,8.67361737988404e-19,0.012755850296976,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115887684758253,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.0754632272810891,0,0,0,0,0,0,0,0.292507561487352,0,0,0,0.209831778602814,0,0.0586261763456729,0,0,0,0,0,0,0,0,0,0,0.0581646931343523,0.191782580479867,0.00691426297312584,0,0,0.206251509680869,0.0357089954285455,0,0.150547625241098,0,0,0,0,0,0,0,0,0,0,0,0.0875163349330752,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0655244911183395,0,0,0,0,-0.0455250056309398,0,0,0,0,0.0161656226583145,0,0,0,0.12986831549516,0,0,0,0,0,0,0,0,0,0,0.0579326600112193,-2.16840434497101e-19,0,0,-0.0458865285176286,0,0,-0.00745935932534638,0,0,0,0,0,0,0,0.00845637032191584,0,0,0,0,0,0
X600585.SH,0,0,0,0.12389260714905,0,0.136011987116788,0,0,0.0540033821517875,0,0,0,0,0,0,0,0,0,0.0656526663825926,0,0,0,0,0,0,0,0,-0.0315777145917217,0,-0.0436760704634048,0.0671290841290312,0.0231111357583587,0,0,0,0.0419445835942907,0,0,0,0,0,0,0,0,0.0778531466274898,0,0,0,0,0,0,0.0305252434036461,-0.0367044210997033,-0.285211001206036,0,0,0,0,0
