,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X600688.SH,X601991.SH,X600623.SH,X600027.SH,X600362.SH,X600886.SH,X600111.SH,X600157.SH,X600188.SH,X601992.SH,X002466.SZ,X600299.SH,X600660.SH,X000792.SZ,X601158.SH,X000709.SZ,X000883.SZ,X000539.SZ,X600309.SH,X000898.SZ,X600583.SH,X000027.SZ,X600547.SH,X600352.SH,X600489.SH,X000630.SZ,X002470.SZ,X300072.SZ,X000629.SZ,X600098.SH,X600176.SH,X000012.SZ,X000723.SZ,X600160.SH,X000761.SZ,X600021.SH,X600610.SH,X600315.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.109807289926147,0,0,0,0.0295677467456102,0.0255898510951853,0,0,0,0.120585565509923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694480016533695,0.0244824896382096,0.0554312114394588,0,0.000766085292890258,0,0.00952828263947772,0,0,0.0225322901688041,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.109769628342471,0,0,0,0.0182428378892211,0,0.0231714981953908,0,0.107148220653594,0,0,0,0,0,0,0,0,0,0,0,0.199770364897386,0,0,0,0,0,0,0,0.00124330173590706,-8.67361737988404e-19,0,0,0,0,0,0.00632587532349856,0,0,0.0413853157025998,0,0.0307337751649524,-2.16840434497101e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.558525902212349,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0443858408506961,0,0.00593506583963203,0,0,0.0274881649430875,0,0,0,0,0,0.0545228805061415,0,0,0,0,0,0,0,0,0,0,0,0.0220665043207856,0.0901217122835786,0.0522528988851962,0.0123616476016525,0,0,0,0,0,0,-0.0206312196060843,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.149683515071324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619689376396198,0,0,0.0391254902219088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985895360741928,0.150760425596679,0,0,0,0,0.055754316312727,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.261991519094406,0,0,0,0,0,0,0,0.282400990677945,0,0.106658851142692,0,0,0,0,0,0,0.0733120190219128,0,0,0,0,0,0,0,0,0,0.125413739690915,0,0,0.0400060092510125,0,0,0,0.0781562627927478,0.00996331766347404,0,0,0,0,0.0126785420313314,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000376961596961697,0,0,0,0,0,0,0,0,0,0,0,0,0.0919033862653476,0,0,0.0695275606225766,0.697803166719738,0,0,0,0.0492228897776976,0,0,0,0,0,0,0,0,0.0532976156312468,0,0,-0.0663021317562729,0,0,0.0255312410665552,0,0.0104084354313372,-0.0581361909720133,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.119217940396706,0.126262125028432,0,0,0,0,0,0,0,0,0.192741353272113,0,0,0,0,0,0,0,0.0948892861576543,0,0,0.0565440391450695,0,0,0,0,0,0,0,0,0,0,0,0.0086289125493863,0,0,0,0,-0.0666455636469726,0.0285302612433058,0,0,0,0,-0.0012229439038967,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.00549777060904739,0.0513298173148526,0,0,0.222341517973871,0,0,0,0,0,0.0622611861971,0,0,0,0,0,0,0,0,0.0250093081768655,0,0,0,0,0,0.0141424169955515,0,0,0,0,0,0,0,0,0.0409828152321634,0.0291144030769976,0,0.212681670800285,0.119463434048637,0,0.00438929070789136,0.00432921454197355,0.0255175509991737,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835397373576391,0,0,0.341257576548801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129614269937741,0.128304880829184,0,0,0.137400931059386,0,0.032857772154038,0,0.0381471270298441,0.0705557665637067,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.000374213041164802,0.070790023906285,0,0.0354096276770074,0,0,0.0390392575217018,0,0,0,0,0,0,0,0,0,0.096112252163561,0,0,0.0538172977056544,0,0.0952315427394808,0.132194760512243,0,0.00837565396842304,0,0,0.0882096940824074,0.0503713582105302,0,0,0,0,0,-0.00817198221558433,0,0,0,0,0,0
