,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600011.SH,X600188.SH,X002460.SZ,X601600.SH,X600547.SH,X601898.SH,X002466.SZ,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600027.SH,X601991.SH,X600803.SH,X000807.SZ,X600489.SH,X000983.SZ,X601699.SH,X000786.SZ,X000932.SZ,X600160.SH,X002080.SZ,X000629.SZ,X600219.SH,X300037.SZ,X000539.SZ,X000408.SZ,X600995.SH,X000933.SZ,X600688.SH,X000630.SZ,X000723.SZ,X600157.SH,X600096.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.00500985669165,0.250193846782225,0,-0.174276837416809,0,0,0,0,0,0.091097466456728,0,0,0,0,0,-0.0524973235567062,0,0,0,0,0,0,0,0,0,0.0226793979527477,0,0,0,0.198210584927739,0,0,0,0,0.147254056017092,0.0825729355182035,0,0,0,0,0,0,0,0,0,0.0185259011341938,0,0,-0.0686659370062101,0,0.069964599194819,-0.12012828722825,0.133351248798895,0,0,0,0,0
X600028.SH,0.690033117962688,0,0,0,0,0.18947701035186,0.00600863704218249,0,0,0,0,0.0559707529717669,0,-0.028628827618905,0,0,0,0,0,0,-0.103304263602471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648410658949674,0,0,-0.0790694790333376,0,0,0,0,0,0,-0.0210733703247282,-0.0749986524227298,0.0136110904746514,0.0403764551587065,0,0,0,0,0,0
X601088.SH,0.0542949978975033,0,0,0,0,0,0,0.33643458074374,0,0,-0.0524734737310324,0,0,0,0,0,0.09310091910974,0,0,-4.33680868994202e-19,0.0188804666092026,0,0.00312063413707725,0,0,0.101888389633623,0,0,0,0.140792513811599,0,0,0,0,0,0,0,0,0,0,-0.0523887336717036,-0.0423973172051113,0,0,0,0,0.0109133316505957,0,0,0.0581958404942694,0,0,0.0250892172500426,0,0,0,0,0,0
X600309.SH,-0.094514856033866,0,0,0,0,0,-0.0542435630222973,0,0,0,0,0,0,0,0,-0.0496149802491803,0,0,0,0,0.0257733749795586,0,0.138878030227279,0,-1.73472347597681e-18,0,0,0,0,0,-0.0144910094821502,0,0,0,0.068358541989946,0,0.153916006668873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159780659745354,0,0,0,0,0,0
X600019.SH,0.0212947117573696,0,0,0,0,0.0885189588424171,0,0,0,0.0841353031492263,0,0.0483711277545229,-0.0209648940266611,0,0,0,0,0,0,0,0,0,0.113741821171497,0,0,0,0,0,0,0.0714597224119286,0,0,0.128472603268788,0,0,0,0,0,0,-0.181653392237419,0,0,0.0221698165667348,0,0,0.116546259280532,0,0,0,0,0,0.0327408621356267,4.33680868994202e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.32341368087429,0,0.0942628113265088,0,0.0819957890635005,0,0,0,0.0139117833154025,0,0,0,0,0,0,0,-0.0301114035361158,0,0,0,0,0,-0.120260391328431,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.215793947453494,0,0,0,0,-0.00279240283425574,0,0,-0.00134981578435089,0,-0.0448890050971395,-0.019770696125367,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.239161538134687,0,-0.0673269991680316,-0.085825443086299,0,0,0,-0.0539004329161648,0,0,0.346919777831765,0,0,0,0,0,0,0,0,0,0,0.280918809180784,0.526020240764639,0,0,0.00235742275325551,0,0,-0.169867702970964,0,0,-0.265626151004707,0,0,0,0,0,0,0,0,0,0,0.0296591187606752,0,0,0,0.0519150043852143,-0.0772716116391694,0,0,0,0,0,0
X600188.SH,0,0,0.349118044712165,0,0,0,0,0,0,0.12675071126747,-0.0671255591201494,0.207851350817844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.384744066235059,0,0.415813454018612,0,-0.229707653666408,0.0617098550428108,0,0.272622972899511,0,0,0,0,0,0,0,0.245549130027922,0.0811243677538483,0,0,-0.0458293251707293,0,0.0512027363748793,-0.207446052064319,0,0,0,0,0,0
X002460.SZ,0.0197711404367055,0,0,0,0,0,0,0,0,0,-0.0278288514258022,0,0.54343960729656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180721412454624,0,0,0,0,0.0311256783973768,0.0344460387138631,0.301195226883485,0,0,0,0,0,0,0.0615424172930977,0,0.104543702567372,0.00324568051078474,-0.0153866611174049,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.0354939315593016,0,0,0,0,0,-0.0257729879393555,0,0,-0.0624269088876053,0,0,0,0,0,0,0.167653907169793,0,0,0,0,0,-0.0373758398629429,0.58982538803017,0.112707804647435,0,0,0.0828327994799231,0,-0.105459521365241,0,0,0,0,0,0,0.0395441165498291,0,0,0,0.0575497648134612,0,0,0,0,0,0,-0.233737376530038,0,0,0,0,0
X600547.SH,0.0932244520295065,0,0,0,0,0,0,0.0188530805158401,-0.127377109435367,0,0,0,0,0,0,0,0,0,-0.126959169847543,0,0,0,0,0,0,0,-0.0398048989412445,0,0,0.133890422116384,0.671022053306412,0,0,0,0,0,0,0,0,0,0.0465831249271594,0,0.085564050447433,0.0160182348460703,0,0,-0.0671356723119932,-0.331887479963753,0,0,0,-0.0204881452398106,0,0,0,0,0,0,0
X601898.SH,0.0531952835326164,0,0.140405903289555,0,0,0,0,0.18960539060176,0,0,-0.008228788147531,0,0,0.0470033963281472,0,0,0,0,0.151217541571334,0,0,0,-0.183399711737882,0,0,0,0,0,0,-0.00703177636966959,0,0,0.316916354573895,0.0613064425727107,0,0,0,0,0,-0.174262492403439,-0.085877272474209,0,0,0,0,0,0.0122324875100876,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0224168219576817,0.699888013819085,0,0,0.135603215417839,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.0168717299011247,0,0,0,0,0.0941846350365845,0.0121623846722401,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379513205027502,0,0.00850880253275545,-0.066578091100474,0,0.00206695340464955,-0.00569601542353179,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.154186645567458,0,0,0,0.00796278961319804,0.432696433817823,0,0,0,0,0,0,0,0,0,-0.0452423576340336,0,0,0,-0.0224682715577472,0,0,0,0,0,0.00690610244484143,0,0,0,0,0,0,0,-0.0347017684008498,0.196451863126876,0.0147410865232796,0,0,0,0,0,0,0,0,0.0552305456653874,-0.0496770440550826,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0250502406511534,0,0,0,0,0.0359677625496738,0,0,0,0.0184518140541861,0,0,0,0,0,0.0377092207157216,0,0,0.125968893525488,-0.0281736536100223,0,0,0,0,0.026713556864712,0.141277170497529,0,0,0.0864139902439568,0,0,0.0312593254430029,0,0,0,-0.0430580949728685,0,1.0842021724855e-19,0,-0.0607663147695282,-0.00462301509869432,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0110285030184751,0,0,0,0,0,0,-0.463964883890942,0,0,0,0,0.234333244170946,0,0,0,0,0,0,0,0.160600538055466,0.373601441617076,0.141970964188769,-0.291550478674704,0,0.372317535455059,0,0,0.241591641208877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454464957584294,0,0,-1.73472347597681e-18,0.0542855200312711,0,0,0,0,0
X600111.SH,0,0,0.0749680729859718,0,0,0,-0.0249947493407993,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.310668078735636,0,0,-0.0584631369658197,0,0.104999134350632,0,0,0,0,0,0,0.110552874890314,-0.140591546065791,0,0,0,0,0,0,0.46008325727495,0,0,0,0,0,0,0,0,0,0,0,-0.0316501744277445,0,0.00103273848968965,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.217761624079403,0,0,0,0,0,0,0,0,0,0,0,0.450907153847024,0,0,0,0,0,0.0213141287197739,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0341894550673125,0,0,0.0390234737253869,0,0,0,0,0,0,0,0.041140644125867,0,0,-0.00502128990457799,-0.00894392766610378,0.00318547201771261,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170947178201721,0,0,0,0,0,0,0.0479332186270425,0,0,0,0,0,0.0725465634143965,0,0.137917249184495,0,0,0.107815247827636,0,0.206735998297255,0.267401931735092,0,0,0,-0.110828426422764,0,0,0,0,0,0,0,0.0991665275618206,0.0650787085760698,0,0.0130960733518982,0,0,0,0,0,0,0
X000708.SZ,0.0659694127184134,0,0,0,0,0,0,0.0795676025929342,0,0,0,0.145779099499494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146712023954824,0,0,0.0719194968782237,0.0518343549233172,-0.103589075024325,0,0,0.115500034080137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173515403162113,0,0,0.0250262944094014,-0.033317959268396,-0.0422502743272094,0,0,0,0,0
X002271.SZ,0,0,0,0.356969348385955,0,0,0,-0.0185943514169268,0,0,0.134915241004916,0,0,0,0,0,-0.192766568434078,0,0.246520615640137,0,0,0,0.103805830710619,0,0,0,-0.134441258704758,0,0,0,0,0,0,0.686492192367292,0,-0.177645411166729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034092016456513,0.120718332870639,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.193085580187242,0.00410557294118909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608735137541743,0,0,0.106800310619774,0,0.0179683717323797,0,0,0,0.0453776617103646,0,0,0,0,0,0,0.29950202772824,0,0,0,0.158726205767617,0,0,0,0.053080322336523,0,0,0.00808046172086589,0,-0.0134793183363367,0.0313416213009574,0,0,0,0,0,0
