,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600660.SH,X600688.SH,X300072.SZ,X600795.SH,X600362.SH,X601992.SH,X002466.SZ,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X600516.SH,X000898.SZ,X600176.SH,X000709.SZ,X600157.SH,X600352.SH,X600027.SH,X000786.SZ,X000553.SZ,X000792.SZ,X000408.SZ,X600489.SH,X600219.SH,X002271.SZ,X601699.SH,X600808.SH,X000959.SZ,X000983.SZ,X601158.SH,X000883.SZ,X600339.SH,X000723.SZ,X002092.SZ,X002470.SZ,X600299.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.52783524564068,0,0.0691210507037709,0,0,0,0,0,0,0,0,0.0448828503363114,0,0.0210684461475986,0,0.00815292464249175,-0.0736810227666195,0,0,0,0,-0.0368193500616867,0,0,0,0,0,0,0.00828568892316035,0,0.019821397393563,-0.0183232702684788,0,0,0.0676446393285663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000610554167140256,0,0,0,0,0,0,0
X600028.SH,0.567887616011778,0,0.0507355556318942,0,-0.0807366869210278,0,0,0,0,-0.0422825991545462,0,0,0.0341766732434785,0,0,0,0.00338775583843036,0,0,0,0,0,0,0,-0.120638159921746,0,0,0,0,0,0,0,-0.0207141658396288,0,0,0,0,0,0,0.0352195286574545,0,0,0,0,0,0,0,0,0,-0.00848978783973264,0.00451952978328163,0,0,0,0,0,0
X601088.SH,0,0,0,0.11952383358374,0.138612280266543,0,0,0,0,0.353106468471572,0,0,0,0,-0.210100122758105,-0.183632835144418,0,0,0,0,0,0,0.0665512892149741,0,0,0,0,0,0,0.0297027456552817,0,-0.0787180109931901,-0.0301356557180087,0,0,0.0104214364062393,0.0477811578842514,0,0,0,0,0,0,0,0,0,0,0,0,0.0101690854987527,0.0206646113312809,0.188924811577874,0,0,0,0,0
X600019.SH,0.0818175571152806,0,0.101803094124354,0,0,0,0,0,0,0,0,0,0,0,0.094749193904041,0,-0.0348309200835678,0,0,-0.0442750478518481,0,0,0.0397826429617933,0.675067070245257,0.209161931486002,0,0,-0.0602637461997257,0,0,0,-0.0722306001391022,0,0,0,0.0380740152147176,0,0,0,0,0,0,0,0,-0.0429308330473708,0,0,0,0,0.0168211674790963,0,0.100049578406352,0,0,0,0,0
X600585.SH,0,0,0.493716490940792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239855137017478,0,0,0,0,0,0,0,0,0,0,0,0,0.120192781935332,0,-0.145779601397438,-0.00786228419012939,0,0,0,0,0.0671052353504084,0,0,0,0,-0.153997099804161,-0.165787081136651,0,0,0,0,0,-0.0287323993386161,0.0365405906648333,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0146647993377017,0.0254587506078185,0,0,0,0.149053621723231,0,0,0,0,0.0285509492883763,0,0.0143967484805374,0,0,0,0,0,0,0,0,0.103305509449741,0.0109543907313439,0,0.14699517812129,0,0.0454997520744109,0,0.145903530148362,0,0,0,0,0,0,0.0952837774762292,0,0,0,0,-0.00988148697181912,0,0,0,0,0,0,0
X600309.SH,-0.0769178718032247,0,0.0606319375851062,0,0,0,0,0,0,0,0,0,-0.0519627745921828,0,-0.0812994581406373,0,0,0,0.286586713283448,-0.15638489731408,0,0,0,0,0.277219368119301,0,0,0.0299035393524638,0,-0.0482350766080325,-0.116922275973892,0,-0.118563979030437,0,0,-0.0823727496773009,-0.121439667286666,0,0,0,0,0,0,0,0.570551743539379,0,0,0,0,-0.00839430978706029,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0736386905124546,0,0,0,0,0.063845528715315,0,0,0,0,0,0.0694767230756861,0,0,0.108307417324547,0,0,-0.0138714665785985,0,0,-0.0533515004871664,0,0,0,0.0478878565020625,0.00231012825992822,0,-0.026636972950876,0,0,0,0,0,0,0,0.0340568661733384,0,0,0,0.0581806421881034,0,-0.0574477780468962,0,0,0,-0.0252742212489953,0.03456828554699,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0911040230310578,0,0,0,0.190757245944419,0,0,0,0,0,0.023212038588114,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0286502631153482,0.02206023552523,0,0,0,0,0.0557418436149413,0.0551946991248224,0,0.0442337658170636,0,0,0,0,0,-0.0340984039302947,0,0,0,-0.00320781352995296,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10551662344726,0,0,0,0,0,0,0,0,0,0,0.166025487748563,0,0,0.0543159987722369,0,0.0917014756032976,0,0,0,0.0271326196807006,0,0,0.521996341078776,0,0,0,0,0,0,0,0,0,0.0237316215987885,-0.00863915721974974,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.064807418697927,-0.0811725261626441,0,0,0,0,0.202689346895447,0,-0.0758814938703853,0,0,0,0,-0.0265754419507981,0,0,0.0438133638980511,0,0.0627374925163833,0,0,0,0,0.074688799531163,0,0.0330533453387129,0.0581991774337687,0,0,0.106026644750452,0,0,0,0,0,0,0,0,0,-0.0832384995576216,0,0,0,-0.0298988406250925,0.0390351639611151,0,0,0,0,0,0
X600688.SH,0,0.179328003552072,-0.0628146532014543,0.11166033656853,-0.00636473569328218,0,0,0,0,0,0,0,0.0648215208956225,0,-0.0506603198273508,0,0.0147258987330576,0,0,0,0,0,0.0507316226718918,0,8.67361737988404e-19,0,0,0,0,-0.105001175893547,0.178211684035419,0,0.0226346939667389,0,0,0.0616078515581508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164131189143719,-0.00493514394349606,0,0,0,0.144370329639187,0,0
X300072.SZ,0,0,0,0,0.0292884499846961,0,0,0,0,0.0196206037668677,-0.496817037354065,0,0,0,-0.132414061558955,0,0.0622480101887193,0,0,0.0406831845827611,0,0,0,0,0.236882474105702,0,0,0,0,0.0794055646488779,0.0205299507702979,-0.0052985271845487,0,0,0,0.207594777668772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583441269872044,0.0718705686108249,0,0,0,0,0,0
X600795.SH,0,0,0,0.0488798505519975,0,0.309887847615925,-0.101926810597981,0,0,0.0113298124018015,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0646959333621236,0,0,0.0436572946724895,0,0,0,0,0,0,-0.0514642668963134,0,0,-0.0822198937859547,0,0.0933794917777485,0.0635463563070439,0,0,0,-0.0274366977913072,0,0,0,-0.0525667124332091,0,0,0,0,0,-0.00354279321825717,0.0217276496728984,-0.0825066961386383,0,0,0,0,0
X600362.SH,0,0,0,0.274514819788457,0,0.0547551997133598,0,-0.085206051615112,0,0,0,0,0,0,0,0,-0.0136677004855549,0,0,0,0,0.232798043757864,0,0.131183407157947,0,0,0,0,0,0.0141637496304996,0,0,0,0,0,0.0199108673028137,0,0.05080713859265,0,0,0,0,0,0,0,0,0.10888751012137,0.212906110527366,0,0,0.00902627656702427,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.000149578534111204,0,0,0,0.0470586162138639,0,0,0,0,0,0,0,0.0422962997735381,0,0,0,0,0,0,0,0,0,-0.0118997982779626,0,0.0433759342637874,0.0956215695713676,0,0,0,0,0,0,0,0,0.114821755642714,0,0,0,0.0432366407528353,0,0,0,0,0,0.00501242391627763,-0.0131507053773782,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.0171721421602048,0,0,0,0,0,0,0,0,0,0,0.161384042220001,0,0.721374512449194,0,0,0,0,0,0,0,0.161568983090405,0,0,0,0,0.18594784624151,0,0,-0.0438011848400166,0.00707145046183758,0,0,0,0,0,0,0,0,0,0.201201173595073,0,0,-0.0137533773509686,0.0532335493264999,0,0,0,0,0,0
X600547.SH,0,0,0.0369683867638082,0,0,0,0,0,0,0,0,0,0,0,-0.0155243084009494,0.241775130329102,0,0,0,-0.08598805014148,0.181191690370784,0,0,0,0.0169587523017979,0,0,0,0,-0.00955244650171184,0,0.0802152550191898,0,0.781833054913179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014160076241421,-0.0108157120299969,0,0,0,0,0,0
