,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600623.SH,X601991.SH,X600188.SH,X600027.SH,X600111.SH,X600157.SH,X600362.SH,X601992.SH,X600886.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X601158.SH,X000792.SZ,X600583.SH,X600352.SH,X000898.SZ,X600489.SH,X300072.SZ,X000539.SZ,X000883.SZ,X000983.SZ,X000027.SZ,X000630.SZ,X000629.SZ,X000723.SZ,X002470.SZ,X600549.SH,X000060.SZ,X600176.SH,X601699.SH,X002407.SZ,X600021.SH,X000959.SZ,X600022.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0417905728073795,0,0.0945004999129247,0,0,0.0428183439091094,0.00213571633826634,0,0,0,0,0,0,0.0419415352590698,0.0118933951867099,0,0,0,0,0,0,0,0,0.219187378458504,0,0,0,0.0337047344985821,0,0.101510122264311,0,0,0,0,0,0,0,0.0276710616210026,0,0.0167444946206171,0,0,0,0,0,0,0,0,0,0,0.0100415503573333,-0.00230995876656523,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0507804304300579,0,0,0,0,0,0.0652283728818708,0,0,-0.0137756199001813,0.0439602343426447,0,0,-0.00120652352632987,0,0,0,0,0,0,0,0.176950553172214,0.116291194279006,0,0,0,0,0,0,0,0,0,0,0,0.0624193796799795,0,0,0,-0.0287852880486276,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.189183365866472,0,0,0,0,0,0,0,0,0,0,0.00632245519150749,0,0,0,0,0,0,0.129707413780383,0,0,0.0447550531925722,0.0126777159171707,0,0,0,0,0,0,0.0596402964048286,0,0,0.200753440436223,0.0638204720737033,0,0,0,0,0,0.0131315841290749,0,0,0,0,0,-0.0279082054010715,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0469418780684326,0,0,0,0,0.0250238927663723,0,0,0.308937350198504,0,0,0,0,0,0.0191236219725112,-0.0151377747689564,0,0,0,0,0,0,0.170962922296531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667676273598171,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0306696146544877,0,0,0,0,0,0.247468265244275,0,0,0,0,0,0.0293372415049751,0,0,0,0.235667485754733,0,0.0744727455498314,0,0,0.0715155327898881,0,0,0,0,0,0,0,0.0369413632028969,0.0389146728156696,0,0.035930259222563,0.0430471905098946,0,0,0.0379583038935215,0,0,0,0,0,0.0123561619878945,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.108749205214707,0.21535634988607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138454120540422,0,0.0895530642849912,0.0432585815042476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638977471787769,0,0,0,0.0449421035777733,0,0,0.0621944737307645,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.144706516017368,0,0,0,0,0,0,0,0,0,0,0.00813539734289103,0,0.0493520282988614,0.160467526165223,0,0.266543313227264,0,0,0,0.118589442721852,0,0,0,0,0,0,0,0,0,0,0,0.0437518612449387,0,0,0,0,0,0,0,0,0,-0.0568663561933393,0,0.0843087495523029,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090747417489663,0,0,0.0982479607949132,0,0,0,0,0,0.0460034782005786,0,0,0,0.336134296574443,0,0,0,0,0,0,0,0,0,0,0,0.153714729235881,0,0,0,0.103293541685171,0.0302703948635619,0,0,0,0,0,0,0,-0.0370964898048262,0.0331154839975396,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.00484528741930658,0.0513001432959626,0,0,0,0,0.0169014231371083,0,0,0,0,0.0293256702795246,0,0.124483726902214,0,0,0,0.139381433896958,0,0,0,0,0.0789776916178035,0.0470379498398984,0.108155862738648,0.130710205975131,0,0,0,0,0.0668810670381425,0,0,0.155722004038068,0,0,0,0,0,0,0,0,0.0250391240163747,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0433973505233567,0,0,0,0,0,0,0,0,0.0050620624859158,0,0,0,0,0,0,0,0,0,0,0,0,0.0211262801535634,0,0,0,0.253414068198043,0,0.196942560710874,0.0882506774038861,0,0,0.0935902344934386,0.0702148364136784,0,0,0,0,0.00555501037045496,0,0,0.41873702902286,0,0,0,0
