,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X600362.SH,X600188.SH,X002466.SZ,X601992.SH,X600111.SH,X601991.SH,X600660.SH,X600547.SH,X300072.SZ,X600886.SH,X600516.SH,X000709.SZ,X002460.SZ,X600027.SH,X600157.SH,X000898.SZ,X600339.SH,X000959.SZ,X600489.SH,X600352.SH,X601158.SH,X002092.SZ,X600808.SH,X000630.SZ,X000883.SZ,X002271.SZ,X600219.SH,X000792.SZ,X000983.SZ,X600176.SH,X000723.SZ,X600299.SH,X600549.SH,X600578.SH,X000408.SZ,X000539.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0439308301917774,0,0,0,0,0,0,0,0.116563982659892,0,0,0,-0.0397988522288118,0,0,0,0.0547654768547318,0.0410579575158549,-0.0171416733612871,0.0279973943744717,0,8.67361737988404e-19,0,-0.00551056608884789,0.0543377192032348,0,0,-0.0306708910545054,0,0,0,0,-0.0559400129757849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104588344160336,-0.0157301144332894,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.283866406564294,0,0,0.0301540474321523,0,0,0,0,0,0.0100685587633495,0,-0.0672357315784158,0,0,0,-0.0784909278132658,0,0,-0.0249033040078123,0,0,-0.124031715737614,0,0,-0.00991047258995801,0,-0.0379291542348452,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135525280658422,0,0,0,0,0,0,0,-0.00519230274217364,-0.0861809390640279,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020372431995788,0,0,0.00652047922078816,0,0.0158410736582124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176988630772259,0,0,0,0,0,0,0,0,0,-0.00732500256138774,-0.0170150513396728,0,0,0,0.0352151474346553,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.331835771885793,0,0,0,0,0,-0.00724474043179177,0,0,0,0.121061775498498,0,0.0161398167913885,0,-0.081964470685162,0,0,0,0,0,0.00712676725366351,0.0754640532133837,0,0,0,0,0.330581151711243,0,0,0.000197263407248798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022611011628,0,0,0,0,0,0
X600585.SH,0,0,0,0.161342532059569,0,0,0,0.406093366715961,0,0,0,0,0,0,0,0,0,-0.0838835896495966,0.185595353935144,0,0,0,-0.00544251427671292,0,0,0,0,0,0,0,0,0,0,0,0.154751887712955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168510455329504,-0.0138733376772227,0,0,0,0,0,0
X600010.SH,0,0,0,0.0727934481638423,0,0,0,0,0,0.149708129963202,0,0,0,0,0,0.064514610042008,0.117798529097028,-0.0173878716559258,-0.0479000041438577,0,0,0,0,0.121224861442801,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0240598849293386,0,0,0,0,0,0,-0.00827397067315697,0,0,0,0,0,0,0,0,-0.00336935934529621,0.000278110665287015,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.232495950946836,0,0,0,0,0,0,0,0.0198217862856361,0,0,0,0,0.414347377856526,0,0.0555495267083675,-0.0358620797539,0,0,0.0456190605807729,0.00663938218814133,6.93889390390723e-18,0,0,0.116431286721034,0,0,0,0,0,-0.0891024310160436,0,0,0,0,0,0,0.104190397377541,0,0,0,0.117488786931045,-0.0983016538668411,0.0959324214274624,0,0,0.0274950920204417,-0.0525271372475831,0,0,0,0,0,0
X600309.SH,0,0.308992812937114,0,0,0,0,0,0,0,0,0,0,0,0.16402658833362,0.131976937360374,0.0108339018743281,0,0,0.0821181557574894,-0.0120492284154534,0.162704378911577,0,0.101586323002657,0,0,0,0,0,0.0366466305198253,-0.130577597500024,-0.05995076205074,0,0,0.179830455167389,0,0,0,0.128774745264906,0,0,0,0.136548487453891,0,0,0,0,0,0,0,0,-0.00880346772928416,0,0,0,0,0,0,0
X601898.SH,0,-0.0610027607419895,0,0.330300407886819,0,0,0,0,0,0,0,0,0.14128978413514,0,0,0.0351421163008817,0,0,0,0,0,0,0,0,0,0,0,0.129142895429009,0,0,0,0,0,0,0.0228314654754018,0,0,0,0,-0.0184131924565391,0.166446294057456,0,0.0290685195297133,0,0,0.192461471019474,0,0,0,0,0.00131168858122315,3.72474145476946e-05,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.178930264213347,0,0.0359158351668074,0,0,0,0,0,0,0,0,0,0,0.128776478972075,0,-0.0840970470086967,0,0.0578372682694399,0.0488606695044598,0,0.296403274985376,0,0,0,0,0,0,0,0.0343412788945676,0.17603217397532,0,0,0,0,0,0.158128042747334,0,0,0,0,0,0,0,0,0,-0.0252388741920234,0.0212693557709846,0,0,0,0,0,0
