,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600795.SH,X002460.SZ,X601992.SH,X300072.SZ,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000408.SZ,X000786.SZ,X000553.SZ,X600176.SH,X600219.SH,X000723.SZ,X600339.SH,X002271.SZ,X600489.SH,X000959.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000807.SZ,X000983.SZ,X000630.SZ,X600549.SH,X000825.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.00198214193738634,0.203643383245366,0.056502701999462,0,0,0,0,0,0,0,0,0,0,-0.00426259870043632,0,0,0,0,0,-0.0333078853008341,0,0,0,0,0,0,0.066186799240706,0,0,0.0263114046171666,0,-0.025778621192356,0,0,0,0,0,0,0,0,-0.00295301989892466,0.00281798125666347,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0545285935841105,0.00898759787572724,0,0,0,0,0,0,0,0,0,0,-0.0220985951380472,0,0.0354100342603369,0,0,0.0033805582243418,0,-0.00537781377224041,0,0,0,0,0,0,0,0.00338102350785198,0,0,-0.0146898771840017,0,0.0660877500674915,0,0,0.0357533579805157,0,-0.0202121593368193,0,0,0,0,0,-0.007725090492382,0,0,0.000112173176181485,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.0911752753176891,0,0,0,0,1.02245962028832,-0.00459440673076713,0,-0.105556718663048,0,0.0509968381846326,0,0,0,0,-8.67361737988404e-19,0,0,-0.109370411463273,0,0,0,0.0123894962960928,0,0,0,0,0,0,0,0,0,0,0.042489378896623,0,0,0.0708557902305874,0,0.00152441930780427,0.0676863903559041,0,0,0.0295010706377839,-0.0156036361734346,0,0,0,0,0,0
X600019.SH,0,0,0.0122535891750183,0,0,0,0,0,0.0865692621485414,0,0,0,0,0,0,0.0675160945671578,0,0,0,0,0,0,0,0,0.0873855494317498,0,0,0,0,-0.110499073105846,0,0,0,0,0,0,0,0,0,0,0,0.251966379290324,0,-0.0100258939918561,0.0241593033535837,0,0,0.203157866770952,-0.0543788186303305,-0.103740968099872,-0.0214124233475244,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0306508835184499,0,0,0,0,0,0,0.138848371750725,0,0,0.195684499525918,0,0,0,0,0,0.0576189862584734,0,-0.100210115454847,0,0,-0.107000707760846,0,0,0.0105104083407766,0.0806198441775533,0,0,0,-0.0715568815894809,-0.157854087283725,0,0,0,0,0,0,0,0.148400494165646,0.00654855385472208,0,0,-0.108646741971882,0,0,-0.040842397220904,0.057296476201857,-0.134933407052431,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.476215221909945,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0495137317152213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128880740600583,0,0,0,0.222164235482012,0,0,-0.0349586373735339,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0590260142772771,0,0,0.0698404842129425,0,0,0,0,0,0,0,0,0.21015648663584,0,0,0,0,0,0,0,0.278916733792927,0,0,0,0,0,0,0,0,0.0595434459377756,0,0,0,0,0,0,0.120973650648136,0,0,0.0954207146971754,0,0.0331229242827699,0,0,0,-0.0142731044373499,0.00628447915625803,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250340724289641,0,0,0,0.155141095833011,0.0423654004998214,0,0,0,-0.000409710098775752,0,0,0,0,0,0,0,0.128883499662381,0,-0.0541509326360896,0,0.0212616729379131,0,0.0247559804462264,0,0.00633364657698952,0,0,0,-0.0127235310187007,0,0,0,0,0.0769325437820791,0,-0.0114566831124199,0.0060382937622471,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.622620358235112,0,0,0,0,0,0.120155883868795,0,-0.115613506707291,0.036869339343022,0,0,0,0,0.100519459571055,0,0,0.0368199530999553,0,0,0,0,0,0,-0.123079203080278,0,0.0483660782209839,0,0,0,-0.381688090714695,0,0,0.241787387105385,0,-0.135929904308284,0,-0.0131454248202024,0,0,0,0,0,0,0,0.0358687410017979,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0326067132944093,0,0,0,0,0,0,0,0,0,0,0.0981033793051997,0.426574157111356,0,0,0,0,0,0.149406881431865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388116731610405,0,0.0114209403101717,0,0,0,0.00486229663742915,0,0,-0.00341501068533347,0,0,0,0,0,0,0
