,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600362.SH,X600299.SH,X600188.SH,X601158.SH,X600583.SH,X000027.SZ,X601992.SH,X000539.SZ,X600309.SH,X000792.SZ,X000630.SZ,X000709.SZ,X000898.SZ,X600352.SH,X600623.SH,X600021.SH,X000883.SZ,X002466.SZ,X600660.SH,X600098.SH,X002470.SZ,X601918.SH,X000060.SZ,X600489.SH,X600808.SH,X600863.SH,X600307.SH,X002004.SZ,X000629.SZ,X600160.SH,X300072.SZ,X600578.SH,X600547.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188000147218092,0.138977480764136,0,0.00551973385467117,0.0936980082288366,0.245427708775667,0,0,0,0.232044647143288,0.00314630568563759,0,0,0,0,0.102574991404019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607093721975652,0,-0.00675993799256211,0,0,0,0,0,0,0
X601991.SH,0,0,0.11210716829542,0.0184998216985021,0.105679838215459,0,0,0,0,0,0.125466964572967,0,0,0,0,0,0,0,0,0,0.226633936411717,0,0.115988585678899,0,0,0,0,0,0,0,0,0,0.161195658515742,0.00497422875829034,0,0,0,0,0,0,0,0,0,0,0,0,0.0371234653091538,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0711385130067258,0,0,0,0,0,0.222897887686815,0,0,0,0,0,0,0,0,0,0,0.0572073043012363,0.199579033125902,0,0,0,0,0,0,0,0,0,0.100406264227163,0.0320048796707825,0,0,0,0,0,0,0,0.0684352744776918,0,0,0,-0.0215824732201693,0,0,0,0,-0.0260713334687008,0.0138439650104567,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129687198476004,0,0,0,0,0,0,0,0.719237049734976,0,0,-0.109632650928318,0,0,0,0,0,0,0,0,0,0,0,0.0307574202872599,0,0,0,0.15039719346581,0,-0.13017893221332,-0.690887574993652,0,0,0,-0.0117762515276903,-0.17937820953046,-0.170119854977973,-0.607201239200563,0,0,0,0
X600111.SH,0,0,0,0.255794260250211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148164853509638,0,0.0817209185748901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155679090277124,0.144359356033952,0,0,0,0,0,0,0,0,0,0,0,-0.00925867214835208,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.238939107759342,0,0,0,0,0,0,0,0.0238331756191575,0,0.0380774187293014,0,0,0,0,0,0,0,0,0,0,0,0.0370227040725898,0,0.0558660158580908,0,0,0,0.0189669754871242,0,0,0,0,0.294076652106098,0,0,0.0954934373136308,0,0.0971719719402823,0,0,-0.00411015604735262,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0959349920316243,0.047302636043887,0,0,0.0121789107158401,0.205171849274212,0,0,0,0,0.102163007752148,0,0,0,0,0,0.0621499408776758,0,0,0,0,0,0,0,0,0,0,0.116605509028761,0,0.172174299232572,0,0,0,0,0,0,0,0,0,0.0896139331475282,0,0,0.0433735587466602,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.211744669958013,0.102529692201158,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.122697463120564,0,0,6.93889390390723e-18,0,0,0,0.063859792290145,0,0,0.017599727151299,0,0.0226508325765603,0.174451097440761,0,0.164169133712213,0,0,0,0,0,0.0133720949459455,0,0,0,0,0,0
X600188.SH,0,0,0,0.209819422307599,0,0,0,0.0819436494927304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102131233709503,0.190033298398204,0,0,0.0466646004071036,0,0.0950051509674382,0,0,0,0.0534922753092239,0,0,0.0792569821702287,0,0,0.0707234787963723,0,0,0,0,0,0,0,0.0682560970176684,0,0,0,-0.0109778098686269,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0464805359529655,0,0,0,0,0.197884150048775,0,0,0,0,0,0.187511047072007,0,0,0,-0.0763212589908377,0,0,0,0,0,0,0,0.0521159377027246,0,0,0,0.102807920637212,0,0,0,0,0,-0.028901101497576,0,0,0,0.329396675183248,0,0,0.0297592824285418,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.206581008594511,0,0,0,0,0,0,0.0451813784054498,0,0,0,0,0.105750002756415,0.0723025391664083,0,0,0,0,0,0,0.117578223951239,0,6.93889390390723e-18,0.076036766665442,0,0,0,0,0.0672815431036602,0,0,0,0,0.0586401768252812,0,0.03638792450918,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.399525889647097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27731814008085,0.138643648871988,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.056112801118266,0,0.10726210070645,0,0,0,0.0361266643026501,0,0,0,0,0,0
X601992.SH,0,0,0,0.0946893687364948,0.127238186481481,0,0,0,0,0,0,0,0.154957840153703,0,0,0,0,0,0,0,0,0.0821864586146967,0,0,0,0,0,0,0.0665645794516959,0,0,0,0.104023574400687,0.0117436623269171,0,0,0.0148488529504921,0,0.131204555008491,0,0,0,0,0,0,0,0.267202161083937,0,0,0,-0.031110740461974,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0.141943024306763,0,0,0,0,0,0,0.0660499714815763,0,0,0,-0.0561845151558304,0.0960025830643686,0,0,0.00605638462591218,0,0,0.0229445447308334,0,0,0,0.0700074025341269,0,0.133184667075826,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.126231414399374,0.0819257487341811,0,0,0.24883636674073,0,0,0,0.0117340693154772,0,0,0,0,0,0,-0.121002860618729,0.186648858769385,0,0,0,0
X600309.SH,0,0,0,0,0.11445491356914,0,0.0538146729659649,0,0,0,-1.73472347597681e-18,0,0.0810967210538346,0,0,0.00843636871989642,0,0.137906809864842,0,0.0224322517840376,0,0,0.219656844108957,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.051540381280215,0,0,0,0.048862200336323,0,0,0.0401941714500702,0.0337775744839177,0,0,0,0,0,0,0,-0.00775579363523821,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0611374140457589,0,0,0,0,0,0,0.0816814913069342,0,0,0,0.108441123251168,0,0,0.0100242360763929,0,0.179819794970663,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.130583908649381,0,0,0.111723050166013,0,0,0,0,0,0,0,0,0,0.00487118927449593,0,0,0,-0.0353083791970189,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767414438712786,0,0,0,0,0,0,0.129234601241879,0.0995875651695187,0,0,0,0,0,0,0,0.0306878229848915,-0.059258029196042,0,-0.132537179022811,0,-0.234236030246733,0,0,0.094242027950613,0,0,0,-0.0682060019496566,0.23767586445069,0,0.0446378140365233,0,0,0,0,0.0159248602135493,0.0711587042529694,0,0,0,0,0,0
X000709.SZ,0,0,0,-0.0165997312441745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013816388587241,0,0,0,0,0,0,0,0,0,0,-0.14981242601152,0,0,0,0,0,0.496949259678387,0,0,0,0,0,0,0.209798585206938,0,0,0,0,-0.0882790024662519,0.110015793586015,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329289443451534,0,0.119921742860859,0,0.0872166286143975,0,0,0,0,0,0,0,0,0,0.0289870796376177,0,0,0,0,0,0,0,0,0,0,0,0.307930095179817,0,0,0,0,0,-0.0272511705010304,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0698304455353908,0,0,0,0,0.0873855900030994,0,0.0939077135906426,0,0,0,0,0.109714926166659,0,0,0,-0.030474049936358,0,0,0,0,0,0,0.0761003034984064,0,0.157830159167876,0.116952804895454,0.067071771394887,0,0,0,0,0,0,0,0.00644973533125998,0.0163584773499662,0,0,0,-0.00464658602973345,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144317963838153,0,0.0307121382919244,0,0.0954096810689548,0.332119466842408,0,0,0,0,0.122212032133126,0.231675080666478,0.0676078514978357,0.0617066995176327,0,0,0,-0.0160710575944671,0.0737246999576028,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.20398597074055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16523930447768,0,0,0.153022785464793,0,0.241844225137232,0,0,0,0,0,0,0,0.092460767474823,0.131548559615201,0,0.00169983900073957,0,0,0,-0.0120156592177066,0.0394014941642823,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0654440024894019,0.0588909819648186,0,0,0,0,0,0.13008315392297,0,0,0,0,0,0,0,0.0897474174814816,0,0,0,0,0.0638834512073674,0,0,0,0,0,0,0,0,0,0.000546699943183813,0,0,0,0,0,0,0,0.275988019946402,0,0,0,0,0.248814143399165,0,0,0,-0.0221313176104493,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.0221797232968631,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203910919170869,0,0,0,0,0,0.280347292029074,0,0,0,0,0,0,0,0,0,0,0,0.0712474664318995,0.12754250263328,0,0.513772254291437,0,0,0,0.0230332967729015,-0.121417430118651,0.200173134636973,0,0,0,0,0
X600660.SH,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.215999074315051,0.399420188721752,0,0,0,0,0.0602107094712121,0,0,0,0.0242642295473211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263468806436479,0.0330506320185362,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041494746325741,0.0272480195953908,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0179408379619329,0,0,0,0,0,0,0,0,0.0983122291468743,0,0.00197176506519466,0,0,0,0,0,0,0,0,0.421108765128445,0,0,0,0,0,0.0852644132892277,0.329979535637699,0,0,0,0,0,0.121284505678652,0,0,0,0,0,0,0.0038757807346876,0.0200942599703983,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.0993732842541983,0,0,0,0.0685126748870239,0,0,0.0357446192078178,0.0511113640134992,0,0.0224358676991846,0,0,0,0,0.287350304697286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288081831755747,0.104292138947165,0,0,-0.0226525470727027,0.0426932397262723,0,0,0,0,0,0
X601918.SH,0,0,0,0,-0.0749943456371271,0,0,0.186842842000351,0,0,0,0,0,0,0,0,0,0.0114797778627744,-0.164122721559921,0,0,0,0,0,0,0,-0.0494260181180042,0,0,0,0,0.387190405656498,0,0,0,0,0,0,0,0,0,0,0,0.223568474425575,0,0.077894837285035,0,0,0,0,-0.0170552778553971,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825196112501844,0,0,0,0,0.0554105677799178,0,0,0.122894617745988,-1.73472347597681e-18,0,0,0,0.145885001296684,0,0.041481229564975,0,0,0,0,0.305774006118938,0,0,0.0827293495807469,0.0465785755814969,0,0,0,-0.00887938335888397,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203288716407219,0,0.153079564969951,0.0479321430862089,0.0169485149967457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18240332292955,0,0,0,0,0,0.348003410903553,0,-0.0442580470769582,0.0366626335499527,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0271603466977956,0,0,0.0633890368289142,0,0,0,0,0,0,0.0874943327448824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810096425146604,0,0.0298393952903561,0,0,0,0.0835035344333398,0.280420048260131,0,0,0,0,0,0.0490227853322403,0,0,0,0,0,-0.0297339830617381,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.00162239833959416,0,0,0,0,0,0,0,0,0,0,0,0.127266956060999,0,0,0,0,0.0173365409178077,0,0,0,0.162054952240326,0.217763516547076,0.0744094556378966,0,0,0,0.038135361383253,0.0328521786250435,0.024152192275067,0,0,0.0596472306849949,0.086133512954557,0,0,0,0,0,0,0,0.00982707114091931,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0.0751869302574633,0,0,0,0,0,0,0,0.169735016273228,0,0.0125977342562217,0,0,0,0,0,0,0,0,0,0,0.109316517089171,0,0,0.0822956994746277,0,0.0371498904338349,0,0.203249322281879,0,0,0,0,0,0,0.111832046583873,0.0898243700577765,0,0,0,0,0,0.0316083928239921,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749003179421751,0,0,0,0,0,0.231586122354969,0,0,0,0.337360946493388,0,0,0.0409653858762147,0,0,0.0919690258822616,0.154411211856589,0,0,0,0,0,0,0,0.122831195149259,0.104362925722918,0,-0.129362866353709,0,0,0.0162212434285348,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.179005860424249,0,0,0,0,0,0,0,0.21713785861099,0,0,0,0,0,0,0,0,0,0,0.0260406040611095,0,0.064118464399622,0,0,0.0606786245137711,0,0,0.0839750841506257,0,0.127537431201286,0,0.161368058965085,0,0.0583946006196312,0,0,0,0.0724715269037313,0,0,0,-0.0104045252911401,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,-0.235913475489352,0,0,0,0,0,0,0,0,0,0,0,0,0.0759642783040592,0,0,0,0.130976747313849,0,0,0,0,0,0.432935784869862,0,0,0,0,0,0,0,0,0,0.0529595322796046,0,0,0,0,0.0059671029109355,0,0,0,0,0,0,0,0.0131905014681867,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00958071345024958,0,0,0,0,0,0,0,0,0,0,0,0,0.00560019752768009,0,0.282274468749777,0,0,0.0660025840042711,0,0.211893843172574,0.0323383378321589,0,0.0819626979208846,0.334230701404251,0,0,0,0,0,-0.160142865275373,0.078452438911996,0,0,0,0,0,0,-0.0349837340788033,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.16014683198771,0,0,0,0,0,0,0,0,0,0.134225186464647,0,0.208916000767386,0,0,0,0,0,0,0,0,0.0984577210814913,0,0,-1.73472347597681e-18,0,0.0836270701495602,0.0500165106731285,0,0.0799250914202006,0,0,0,0,0,0.0255799209187306,0,0,0,0,0,-0.0149299313541135,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726584807101317,0,0,0,0,0,0,0,0,0,0.0616749031516688,0,0,0,0,0,0,0,0.127889096234708,0,0.0182128525837755,0.119719497556169,0.391785530143809,0,0,0,0,0.0592433922341561,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0484777168618567,0,0,0,0,0,0,0,0,0,0,0,-0.0666051266577521,0,0.0622652612328953,0,0,0,0,0,-0.0215873470839819,0,0.221527233234706,0,0,-0.0125685520774153,0,0,0,0,-0.0189079181334482,0,0,-0.039441454687388,0,0,0,-0.0253232430203165,0.01891522982276,0,-0.0809870455901162,0,0,0,0,0,-0.0488854664094146,0,0.0968848654107942,0,0.100949512861255,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.893557133846416,0,0.0743146560555365,0,-0.0136531365774783,0,2.11326300866605,0,0,0,0,-0.676537249359652,-0.762437500178386,0,0,0,0,0,0.275599455744395,0,0,0,-0.819970861011974,0,0,0,0,0,-0.974468581229816,0,0,0,0,0.0918329330838533,0,0,1.82502359124941,5.55111512312578e-17,-1.62362553431202,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124518039077128,0.0637934683906338,0,0,0,0,0,0,0,0,-0.203237382707076,0,0,0,0,0,0,0,0,0.307039119123578,0,0,0,-0.0273314111162793,-0.111209173401269,0,0,0,0,0,0,0,-0.090208888834742,0.153350781607155,0,0.257418319739242,0,0,2.63897551757552,0,0
RealEstate_excess,0,0,0,0,0,0,0.360924111924012,0,0,0,-0.169204576049256,0,0,0,-0.545297148461984,0,0,0,0,0,0,0,0.113944868300409,0,0,0,0,0.052606181623739,0,0,0,0,0,0.0539486422965522,0,0,0,-0.0306876110897572,0,0.0277240931298171,0,0,0,0,0,0.216888502660541,0,0,0,0,-0.0358175811025871,-0.0278069557122431,0,0.236162666018403,0,0,0,0
MKreturn,0.36880942951443,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166245584289414,0,0,0,0,0,0,0.153930205281489,0,0,0.0184523788039063,0,-0.0450943050257177,0,0,0.000761395818504232,0,0,0,0,0,0,-0.0546140107735818,0,0,0,0,0,0,0,0,0.0682392400215315,0,-0.309390525001165,0,0.13300026760533,0,-0.0453354759752444,0,0.221950291478806,0,0,0,0,0
MKvol,-0.0159650752855194,0,0,0,0,0,0,0,0,0,0,0,0,-0.00592308893407899,0,0,0,0,0,0.00997418066822161,-0.00248460431618701,0,0,0,0,-0.00691972055266232,0,0,0,0,0,0,0,0,0,0,0,-0.00230684551670299,0,-4.33680868994202e-19,0,0,-0.00299171187221047,0,0,0,0,0,-0.00428195823428445,0,0.00392131267550852,0.00497986927762157,0,0,0,0.0182205776388997,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143592797310615,0,0.0224464416641141,0,0,-0.0315713922960715,0,-0.0495105492785844,0,0.00843437725176061,0,0.0616297807094605,0,0,0,0,0,0,0,0,-0.0871532347444594,0,0,0,0,0,0,0,0,-0.0809574214493932,0.00335992476995862,0,0,0,0,0,0.234632527858208,0.0419318658845955,0.171040374690484,0,-0.0320666844688379,0,0,0,0
CarbonVol_Guangdong,-0.00538873119511028,0,0,0,0,0,0,0,0,0,-0.00687001016432244,0,0,0,0,0,0,-0.000118663164252292,0,0,0,0,0,0,0,0.00773324883385555,0,-0.00401806621115347,0,0,0,0,0,-0.00255297992338454,0,0.00588109564809919,0,0,0,0,0,0,0,0,-0.00634052525063249,0,-0.00232948986722927,0,0,0,0.0111421159751552,0,0,0,0,0.0258665886002623,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301414975455948,-0.0060656508665493,0.00301522588506459,0,-0.00557910601312975,0,0,0,0,0,0,0,0.0042428140155337,0,0,0,0,0,0,0,0.00113419358474747,0,0,0,0,0.00247450813967012,0,-0.00153706033518938,-0.00208551640050986,0,0,0,0,0,0,0,0,-0.0133199437952622,0.0078467542905974,-0.00228282287373645,0,0,0.0301554670165401,0,0
