,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X600547.SH,X002466.SZ,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600426.SH,X002271.SZ,X600362.SH,X600795.SH,X600027.SH,X600803.SH,X601991.SH,X600176.SH,X600489.SH,X000983.SZ,X601699.SH,X000807.SZ,X000786.SZ,X600160.SH,X000539.SZ,X000408.SZ,X300037.SZ,X000629.SZ,X000932.SZ,X600219.SH,X600995.SH,X002409.SZ,X600096.SH,X600612.SH,X002080.SZ,X600378.SH,X600688.SH,X000723.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375515859460188,0,0,0,0,0,0,0,0,0,0.748958823380296,0,-0.00642757533622492,0,0,0,0,0,-0.0996030143135839,0,0,0,0,0.061713956003722,0,0.0247000217856109,0.0416449667716494,-0.0606954255517323,0,0,0,0,0.0365859951401975,-0.0468010290863681,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.317238007084,0.11790556255664,0,0,0.0759364470002655,0,0,0,0,0,0,0,0,0,0.027017010661712,0,0,-0.0537586706490188,0,0,0,0,0,0.296761794051164,0,0,0,0,0,0,0.128727543108482,0,0,0,0.0495199056262239,0.0384671614656049,0,0,0,0,0.0203769855856381,0,0,0.0768122534868409,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.28367902031677,0,0,0,0,0,0.325634427640975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650648799374617,0,0.148680043556809,0,0.0152331554302315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00598504036553885,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0323752108877685,0,0,0,0,0,0,0,0,0,0.181495219388432,-0.0450417436287134,0,0,0,0,0,0,0.0587049426513219,0,0,0.641746099624235,0.105809878656805,-0.115561062129936,-0.0476004691917481,0,0,0,0,0,0.115760422254475,0,0,0,0,0,0,0.062803472855915,0,0,0.00193415617876181,0,-0.254997711012212,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.029775291073048,0,0,0,0,0,0,0,0,0,0,0.0208418193939548,0,0,0.11810909015675,0,0.0304799572256544,0,0,0,0.0669336165721755,0,0,0,-0.00649196588449923,0,0,0,0,0,0,0,0.117283602699144,0,0,0,0.0155419963156578,0,0,0.0118600277318194,0,-1.0842021724855e-19,0,0,0,0,-0.000287943757998817,-0.0101967733626566,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.165082242176456,0,0,0,0,0,0,0,0,0.089347356612435,0,0,0,0.306948299801171,0.125380088773513,0.18719086935256,0,0,0.456352826862746,0,-0.255528738549833,0,0,0,0,-0.03907588815791,0,0,0,0,0.0628910884703879,0,0,-0.0791955674200275,0.220298286623801,0,0,0,0,-0.00343944455296306,0,0,0,0,0,0,0
X600111.SH,0,0,0.00614787559175892,0,0,0.0810161732681511,0,0,0,0,0,0,0,0.069355841119054,0,0,0,0.238852362460975,0,0,0,0.0868668964977421,-0.0891726183554252,0,0,0,0,0,0,-0.143030617464786,0,0,0.0880564285320664,0,0,0,0,0,0.48323993218342,0,0,0,-0.0395697713761631,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0152807801171912,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0336170470154257,0.0356476085268596,0,0,0,0,0.447846788982733,0,0,0,0,0.0728194087284785,0,0,0,0,0,0,0,0,0,0,0.0350430767308341,0,0,0.0482442764198646,0,0,0.0164056459398961,0,0,0.0153398070803416,3.46944695195361e-18,0,0,0,0,0,0,0.0530169982706925,0,-0.0113144043826257,0,0,0,0,0,0,0
X000708.SZ,0,0,0.105700851415541,0,0,0.0476004213349923,0,0,0,0.227932521062525,0,0.0309669258061823,0,0,0,0,0,0,0,0,-0.0218523810933325,0,0.0798837694276798,0,0.0499626468193669,0,0.0269392417988682,0,0,0,0,0.230897600056137,0,0,0,0,0,0,0,0,0,0,0.0539973884029314,0,0,0.131679097461725,0,0,0,0,0,0.0929340270103491,-0.0963441509509298,0,0.0133709791553229,0,0,0,0
X000301.SZ,0,0,0,0,0,0.000310670841785057,0,0,0,0,0,0,0,0,0,0.223114517526943,0,0,0,0,0,0,0.00217759355192328,0,0,0,0.0926109417429125,0,0,0.121191607240538,0,0,0,0.108970052295136,0.125142902539783,-0.131153739323256,0,6.93889390390723e-18,0,0,0,0,0.0568364288625464,0.141772874512867,0,0.352822854176366,0,0,0,0,0,0.0097697601456512,0.0134439121523402,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.584894566973222,0,-0.180326315191313,0,0,0.0659131142499506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218865810660503,0,0,0,0,0,0.199931778456794,0,0,0,0,0,0.1535525201435,0.118651395023984,0,0,0.272111837440777,0,0.202228379498774,0,0.0245355529746071,0,0,0,0,0,0,0,0,0.0220427229429286,0,0,0,0,0,0,0
X600426.SH,-0.0344527538371239,0,0,0.624662599187065,0,0.271072593865747,0,0,0,0,0,0,0,0.182758704171963,0,0,0,0,0,0,-0.140372374083268,0,0,0,0,0.165686974700402,0,0,0,0,0,0,0,0.0455954781979087,0,-6.93889390390723e-18,0,0.00927682675004581,0.120227416717902,0,0,0,-0.136387163381464,0,0,0,0,0,0,0,0,0,0.0130620708742605,0,0,0,0,0,0
X002271.SZ,0,0,0,0.318270258516374,0,0,0.0421007538570993,0.0408081788629866,0,0,0,0.329431777566466,0,0,0,0,-0.13352533022403,0,0.0862784186739112,0.254441021684165,0,0,0,0,0,0,0,0,0,0,0.0742936673642387,0,0,0.552654433533763,0,0,-0.269140311702266,0,0,0,0,-0.285439225715071,0.016869321078037,0,0,0,-0.174101177021317,0,0.0537445167520005,0,0,0,0.0815308834626179,0,0,0,0,0,0
X600362.SH,0.0515131170520475,0.13502536517877,0,0,0,0,0,0,0,0,0,0,0,0.0511765168440827,0,0,0.0298593481252971,0.0272880148347102,0,0,0,0,0,0,0,-0.0179598946860591,0,0,0,0.14638739347927,0,0,0.0170267877366925,0,0,-0.0690867823931397,0,0,0.0580633159404737,0,0,0,0.0278121269766524,0,0.0287965870891531,0,0,0,0,0.264397917996846,0,0.0101470437838395,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.201514307688688,0.0726398660780336,0,0,0,0,0,0,0,0,0,0,0,0,0.0939238650339925,0,0,0,0,0,0,0,0.0766073949281912,0.389642739069307,0,-0.0661023394315695,0,0,0,0,0.0368557759831865,0,0,0,0,0,0,0.0406375809390151,-0.0591515264174916,0,-0.104241726115826,0,0,0,0,0,0,0.0207998754774851,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.18594752609696,0.958684843861242,-0.00695925912387315,0,0,0,0,0,0,0,0,0.0029145185977148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251783386748142,0.278117635698831,0,0,0.0500739763019897,0.330410765872304,0,0,0,0,0,0,0,0,0,0,0,-0.028086199582773,0.0614655635362016,0,-0.541863708787986,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109110508267326,0,0,0,0,0.141988965260866,0,0,0.0901405099987695,0,0,0,0,0,0,0,0.102478583308464,0,0,0,0.081945032047144,0.391078649016807,0.0230823036018513,0,-1.38777878078145e-17,0,0,0,0,-0.0437650907434786,0,-0.0554757021156056,0,0,0,0,0,0,0,-0.153620676978835,-0.45828115828208,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131387498766186,0,0,0,0,0,0,0,0,0.514763680127361,0.0570427986177859,0,0,0,0.104684876115178,0,0,0,0,0,0.139624476526223,0,0,-0.275441293897697,0,0,0,-0.0125014612053483,0,-0.0409798251032289,0,0,0,0.115602130095872,0,0,0,-0.0123655757289043,0,0,0,0,0,0
X600176.SH,0,0,0,0,-0.0302720693876019,-0.0307064374796594,0.181331714190008,0,0,0,0,0,0,0,0,0.377510971972343,0,0,0,0,0.141521376633195,0,-0.00969220519832345,0,0,-0.0258793414780428,0,0,0,0,0,0,0.172972535177977,0,0.0179262803392294,0,0,0.308188447838436,-0.14911924292049,0,0,0,0.0279242151302585,0,0,0.19669512143047,0,0,0,0,0,8.67361737988404e-19,-0.0416712841423724,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.686920972136947,0,0,0,0,0,0,0.196558024498472,0,0.11618844067776,0,0,0,0,0,0,0.0690209371891257,0.0293791586401461,0,0,0,0,0,0,-0.0144789403262951,4.33680868994202e-19,0,0,0,0,0,0,0.0511170354760676,0.1140549666781,0,0,0,0,0,0,0.00250872388716808,0.0194646735758594,8.67361737988404e-19,-0.00803031382742836,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.106061891869912,0,0,0,0,0,0,0,0,0,0,0.122424226546126,0,0,0.110404040891611,0.0380589096839551,0,0.0388113134357879,0,0,0,0,0,0,0.092528802282815,0,0,0.085604663743624,0.033092786522606,0,-1.73472347597681e-18,0,0,-8.67361737988404e-19,0,0,0,0.0536025512515184,0,0.039292527486822,0,0,0,0,0,0,-0.0403393716737219,0.104196075182867,0,0,0,0,0,0
X601699.SH,0,0.0743631252895012,0,0,0,0.223633152711413,0,0,0.0236823632521044,0.0952969329514834,0,0.0156824645820102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293938704699832,0,0.119943225969084,0,-0.0595139985576643,-0.102442883165868,0,0,0,0,0,0,0.0396347828427865,0,0.0561134402883971,0.0755180135538497,0,0,0,0,0,0,0,0,0.0995082743279023,0,0,0,0
X000807.SZ,0.193049202763383,0,0,0,-0.19619329616576,0,0,0,0,0,0,0,0,0.526092610878187,0,0,0,0,0,0,0,0.022534477505189,0.00357290129876472,0,0,0,0,0,0,0,0,-0.0537327416008576,0,0,0,0,0,0,0,0,0,0,0,0.0715844462894506,0.00703923921490812,0,0,0,0,0.447461984398103,0,-0.0122978025371947,1.38777878078145e-17,0.0398355114160158,0,0,0,0,0
X000786.SZ,0.0818932740901266,0,0,0,0,0.0046569998541621,0,0,0,0.13667786097747,0,0,0,0,0,0,0,0,0,0.0676000234634969,0,0,0.336074829699856,0,0,0,0,0,0,0,0,0,0,0,-0.0104061860099727,-0.0171630093414615,0,0,0,0,0,0.112042875054873,-0.0489211080343406,0,0,0,0,0,0,0,0.141527686555674,0.0407553396290912,-0.0371932774722715,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.0581991742952223,0,0,0,0,0,0,0.476184350740753,0,0,0.130438002843367,0,0,0,0,0,0.18579290434715,0,0,0,0,0.171255511260113,0.282556495197882,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.278092130547487,0,0,0,0.447459316219053,0,0,0,0,0,0,0.117205803196082,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,-0.136042462599231,0,0,0,0,0,-0.0464826150408077,0,0,0,0,0,0,0,0,0.241928209614188,0,0.444335693548078,0,-0.0717328974236177,0,0,0,0.0294462291660203,0,0,0,0,0,0,0,0,-0.0171147596546271,0,-6.93889390390723e-18,0,0,0,0.138680085380311,0,0,-0.00426720992837594,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.355552519681034,0,0,0,0.380402123158876,0,0,0,0,0,0,0,0.0482872317033754,0,0.127256911750944,0,0,0,0,0,0.00786025259009474,0,0,0,0,0,0,-0.100279778752169,0,0,0,0,0,0.104959947513704,0,0,0,0,0,0,0.0642685313095274,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0.036554101539917,0,0,-0.446436072613951,0,0,0,0,0,-0.0162240429106126,0,0,0,-0.103478020802951,0,-0.0466283973201041,0,0,0,0,0,0,0,0,0,0,0,0.163456720007501,0.0471419868088521,0,0,0,0,0,0,-0.104255316759079,0.196964132104422,0.213779027126904,0.25070871555647,0.238551490473732,0,0.0370743400460838,0,0,0.0135300119720435,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.161410979134199,0,0,0.0686420904144553,0,0,0,-0.0559989666699231,0.227024666623956,0.136449282671222,0,0,0.48604399073853,0,0.152790525654793,0,0,0,-0.150526417989063,0,0,-0.0542826788279754,-0.0546661740792184,0,0,0.00426692200573364,0,-0.0228307912012058,0,0.208858752881628,0,0,0,0,-0.00116633458506396,0,0,0,0.0735393726529365,0,0,0,0,0.00641843027617973,-0.184384187449246,0,0,0,0,0,0
X000932.SZ,0,0.0377446926578531,0,3.46944695195361e-18,0,0,0,0,0.0546868365267864,0,0,0,0,0,0,0,-0.0377599306224526,0,0,0,0.000335757136802379,0,0.0205265667792447,0,0,0,0,-0.0571553192731468,0,0,0,0,0.0906013482153915,0.0816124023545653,0.0845955151214149,0,0,0,0,0,0,0,0.0147811641163149,0,-0.239121573783657,0,0.116318520777449,0,0,0,0,0.0384631499179793,-0.0415338552123211,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.121409761751146,0.100638051798181,0,0,0,0,0.120450414091887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00890767413273389,0,0,0,0.0982797458806102,0,0.0113143206658152,0.0127280284825847,0,-0.0455443848521564,0.104150087994364,0,0,0,0.0998388841204711,0.0624084127154652,0,-0.0108535157982898,0,0,0,0,0,0
X600995.SH,0,0,-0.0445250697301689,0,0.0909905113534693,0,0,0,0,0,0,0,0.427146336309533,0,0,0,0,0,0,-6.93889390390723e-18,0.408540123915467,0,-0.0941836717792689,0,0,0,-0.397086994531328,0,0,0,0,0,0,0,0,0.437142531955716,0,0,0.325355113149365,0,0,0,0.0864897676060074,0,0.108811961495454,0,0,0,0.0851211139027575,0,0,0,-0.05856261727343,0,0,0,0,0,0
X002409.SZ,0,0,0,0,-0.0769076298216519,0,0,0,0,0,0,0.0168896411104765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281212306304659,0,0,0,0.23582190074202,0,0,0,0.219799604480256,0,-0.209801388364764,0,0,0.735637837391279,0,0,0,-0.521486695897218,0,0,0,0,0,0,0,-0.069621445059719,0.198448246065693,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0628915930391702,0,0,0,0,0,0.218452946861979,0,0,0,0,0,0,0,0.0994153449215241,0,0,0,0,0,0,0,0,0,0,0,0,0.228599972294786,0,0,0.0192135262620212,0.0891328900613634,0,0,0,0,0,0,0,0.0938727185191298,0,0.0289456294198808,0,0,0,0,0,-0.00741718261169867,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,-0.0520458243668278,0.0384332316210061,0,0,0,0,0,0.0629976816004502,0,0,0,0,0,0,0,0,0.0229847743547625,-0.1317337491371,0,-0.496620865516632,0.0669153719974637,0,0,0.103429515856864,0,0.0933174360699909,0,0,0.509680499939562,0,0,0,0,0,0,0,0,0.139935873397686,0,0,0,-0.104874052080196,0.0239381975389715,-0.0493531107463893,0.223114140767687,0,0,0,0,0
X002080.SZ,-0.149959130403612,0,0,0,0,-0.0419942673219997,0,0,0,0,0,0.388621915893562,0,0,0,0,0,0,0.916533435741624,0,0,0.302604673578695,0,0,0,0,0,0,0.354875335257578,0,0,0,0,-0.397379540281759,0.0368500566394466,0,2.8219868939864e-05,0,0,0,0,0.0137996055427667,0,0,0,0,0,0,0,0,0,0.0953485123208092,0,0,0,0,0,0,0
X600378.SH,-0.1531620007891,0,-0.0466010831968073,0,0,0,0,0,0.0610820212992352,0,-0.117890551345892,0,0,0,0,0,0,0,0,0.141760718496356,0,0.187807748317289,0,0,0,0.222960969265569,0,0,0,0,0,0,0,0.329611742432717,0,0.065237151296776,0,0.101362094538647,0,0.0883953920666099,0,0,0,0,0,-0.121372492206863,0,0,0,0,0,0.00813718390901215,-0.120215897206835,0,0,0,0,0,0
X600688.SH,0,0.20767467138102,0,0,0,0,0,0,0,0,0,-0.0426207364338552,0,0.0760114308293549,0,0,-6.93889390390723e-18,0,0,0,0,0.11908456979103,0,0,0,0,-0.0312179286291707,0,0.00891158931685305,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.068274057992308,0,0,0,0,1.36935498232203e-05,0,0,0,0,0.02102913672114,0,0,0,0,0,0,0
X000723.SZ,0.222615972787915,0,0,0,0,0,0,0,0,0.765243927778105,0,0,0,0.0985978456523085,0,0,0,0,0,0,0.183423370245855,0,0.387918918038415,0,0,0,0,0.0345908907507509,0,0,-0.467298758454573,0,0,-0.419098646604678,0,0,0.240016625045162,0.393689527473862,0,0,0,0,-0.21672412118454,0,0,0,0.197232440225257,0,0,0,-0.154564092810783,-0.0464563559489736,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0320323650948761,0,0,0,0,0,0,0,0.0371938447504393,0,0,0,0,0,0.0606566988091577,0,0,0,0.483356621369691,0,-0.000628507357534318,0,0,0,0,0,0.0252056115920751,0.139400970389446,0,0,-0.0200061307354008,0,0,0,0,0.0363707986860075,0.0453033881316115,0.0279552253169314,0,0,0,0,0,0.0111707339791822,0,0,0.0308181252871454,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.105604443530786,0,-0.0958446135100671,0,0,0.309435730547774,0,0,0,0,0,-0.0998990389999221,0,0,0,0,0,0,0.344222213715491,0,0,0,0,0.0167163915877874,0,0.027253632343794,-0.24700219327744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043873039180959,-0.139033211569659,0,0,0,0,0,0
Slope,0,0,-0.297374708834526,0,0,0,0,0,0,0,0,-0.0430480465117405,0,0,0,0,0,0,0,0,-0.360229824045563,0.53525560015306,0,0,0,-3.46944695195361e-18,0,-0.256464722120223,0,0,0,0,0,0,0,-0.0257256212413921,0,0,0,0,0,0,0,0,-0.133618190569345,0,0.099169014498154,0,0,0,0,0,1.98803225397979,0,0,0,0,0,0
TED,-0.0420960508040518,0,0,0,0,0,0,0,0,0.231075266519771,-0.0953200889250648,0.393660809856975,0,0,0,0,0,0,0,0.242936948640281,0,0,0.051424059052427,0,0,0.0536035895642925,-0.412228837903196,0,-0.299740668130946,0,0,0.861392380748199,0,0,0,-0.0842470683121691,0,0,0,0,0,0,0,0,0,0,-0.50490467483934,0,-0.0607207044555216,0,-0.585353184056207,0.354850743975335,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0353383305128648,0,0,0,0.0337313559754031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171283953345595,0.0317980880578413,-0.090836850173228,0,0.0306602166685,0,0,0,-0.125910889906744,0,0,-0.00916301370185817,0,0.0830974882466498,0.017461586672979,0,0,0,0,0,0.0351406145835398,0.104235430118228,0,0,0,0,0,0
MKreturn,-0.0332837727357977,0,0,0,0,0,0,0,0,0,0,0.000426992340655909,0,0.0282178293334883,0,0,0,0,0.0372847083231882,0,0,0,-1.6940658945086e-21,0,0,-0.0519952416111994,0,0,0,0,0,0.22296213211681,0,0,0,0,-0.0571048948937311,-0.0183195543802582,0,0.0362109766322293,0,0,0,0,0,-0.0210780042557722,0,-0.180936788103396,-0.0717794193606826,0,0.0700144735580858,0.0154337787965502,-0.0157622033822753,0,0,0,0,0,0
MKvol,0,0,0,1.0842021724855e-19,-0.000705659703116759,0,0,0,0,0,0.0035371530182885,-0.00130667010257443,0,0,0,0,0,0,0,0,0,0.00158420075541422,0,0,0,0,0,0,0,0,0.00329488429485504,0,0,0,0,0,0,0,0.000126999194520392,0,0,0,-0.00159162510767077,0,0,0.00248651741055131,0,0,0,-0.00199975195191057,0,0.00105121538405615,0.00297701036426018,0.00192151820687943,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331942451558019,0,0,0,0,0,0.00351802847896982,0,0,-0.000486608473246204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00468670558383684,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351355268257846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000566168397181391,0,0,0,0,0,0,0.0124050064443324,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000736033009950672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020211550964473,0,0,0,0,0,0,0
