,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X002466.SZ,X000898.SZ,X600516.SH,X600547.SH,X601992.SH,X300072.SZ,X600111.SH,X600027.SH,X002460.SZ,X600176.SH,X600352.SH,X000553.SZ,X600299.SH,X002110.SZ,X600426.SH,X000786.SZ,X000932.SZ,X600801.SH,X600808.SH,X000709.SZ,X000883.SZ,X600339.SH,X601158.SH,X600583.SH,X600219.SH,X601699.SH,X601003.SH,X000830.SZ,X000408.SZ,X002271.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.30600567260184,0,0,0,0,0,0,0,0,0,0,0.011138149035086,0,0,0,0,-0.0125957763539538,0,0,0,0,0,0,0,0,0,0,0,0,0.0621962834528516,0,0,0.0314131237233177,0,0,0,0,0.0473109624319047,0,0,0,0,0,0.194121597079897,0,0,0,0,0.0038353883931039,-2.16840434497101e-19,0,0,0,0,0,0
X600028.SH,0,0,0.301769406125306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120261197935184,-0.00155054458227188,0,-0.152119966528475,0.0248339297265503,0,0,0,0,0,0,0,0,0,0,0,0.0497426157507847,0.0184594841220908,0,0,0,0.050075540602927,0,0,0.00312741987443191,0,0,0,0,0,0,0
X601088.SH,0,0.0724518604173847,0,0.043418657783668,0.0439403660379055,0.0234178607562755,-0.0435617107566821,0,0,0,0,0,0.566993237150554,0,0,0.0346756132338036,0,0.0361466033973296,0,0,0,0,0,0,0,0,0,0,-0.00906996681472663,0,-0.12615450403801,0,-0.0784731597505278,0,0,0,0,0,0,0,0,0.0505561103184113,0,0,0,0,0.0225650803566805,0,0,1.0842021724855e-19,-0.00958149703083866,0,0,0,0,0,0
X600585.SH,0,0,0.302337343946235,0,0.0121499825359987,0,0,0,0,0,0,0,0,0,0,0,0,0.0868822370621175,0,0,0,0,0,0,0,0,0,0,0.121569839768052,0,0,0,0.0848189959576367,0,0.303834446192689,0,0,0,0.00897309442372218,0,0.018283650201191,0,0,1.73472347597681e-18,0,0,0.0181022816038798,0,0,0,0.0115549854581569,0,0,0,0,0,0
X600019.SH,0,0,0.181472858168056,0.189903819930948,0,0.115791264311416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519306651466868,0.090002059409783,0,0.273937353717736,0.046125700906281,0,0,0,-0.0556602806293495,0,0,0,0.020227961139357,0.0188183230351458,0,0,0.038206672846748,0,0,0.00483930789878146,0.0186407354432529,0,0,0,0,0,0
X600309.SH,0,0,0.10588543656476,0,0,0,0,0,0,0,0,0,0,0,0.342067215765157,0.145407965108889,0,-0.108618927228161,0,0,0,0,0,0,0,0,0,0,0,0.232171364877274,0,0,0.195197333391639,0,0.0609741494748738,-0.385214022794399,0,0,-0.0566971015639916,0,-0.164111260343384,0,0,0,0.446604992096631,0,-0.141904999491828,0,0.0301904386782777,0.0341158635573471,0.0448077242046675,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0763775327294471,0,0,0,0,0,0,0,0,0,0,0.138335584079188,0,0,0.127280142809718,0,0,0,0,0.646404910531881,0,0,0,0,0,0,0,0,-0.0601005630252743,0,0,0,0,0,0,0,0,0,0,0.171901832190484,0,-0.0490089328931469,0,0,0.00287290219311645,0.0149997481020966,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043041627221232,0,0,-0.123999423132859,0,0,0.113086108566179,0,0.745760684767645,0,0,-0.056678564825174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588185863562033,0,0,0.238744732770695,0,0,0,0,0,-0.0196627896729211,-0.0931854903171318,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0183526006762219,0.208873010529915,0,0,0,0,0,0.0540167008874311,0,0.110019939138145,0,0,0,0,0.0648824923052685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054496160577895,0.00879489695860174,0.0887384910872561,0,0,0,0,-0.00280159060966025,-0.000975612725286069,0,0,0,0,0,0
X600660.SH,0,0.109001748692361,0,0,0,0,0.0735911680245524,0,0,0,0,0,0,0,0,0,0,0.300192603018455,0,0,0,-0.0160969532511443,0,0,0.0303494870685323,0,0,0,-0.0561651417092129,0.083483427043271,0,0.126540629276978,-0.00464751260000928,0.0361968139486244,0,0,0,0,0,0,-0.0241484673814959,0,0,0,0,0,0,0,0.122279574924709,0.00576189319267484,0.0164938263548449,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0208583423182631,0.0297877499860766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154922696267773,0,0,0.0523856305336295,0.0520864511010863,0,0,0,0,0,0,0,0,0.0154856122575394,0,0,0,0.0400669361456328,0,0.184265168510385,0,0,0,0.00157170345891139,0.00480347484306495,0,0.138857885172665,0,-0.0021885979991374,0,0,0,0,0,0,0
X600688.SH,0,0,0.228615748217264,0,0,0,0,0,0,0,0,0,0,0,0,0.0244422944497464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169198355214308,0,0.0237229717673684,0,0.00252535293580426,0,0,0,0,0.00510466166899657,0.00270759596476287,0,0,0,0,0,0
X600188.SH,0,0,0.432863268141659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278855913249384,0,0,0,0,-0.0643311737729124,0,0,0,0,0.16364335322093,0.107566940354572,0,0.032996698709873,0,0,0,0,0,0.0517010014481456,0,0,0,0.452397986492484,0.133516446493332,0,0,0,0,0,-0.0158593414166043,-0.0214889086432446,0,0,0,0,0,0
