,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X002466.SZ,X600688.SH,X601600.SH,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X000898.SZ,X300072.SZ,X600111.SH,X002460.SZ,X600176.SH,X600352.SH,X000553.SZ,X600027.SH,X601992.SH,X000786.SZ,X600299.SH,X000825.SZ,X000792.SZ,X000709.SZ,X002271.SZ,X600426.SH,X601699.SH,X600808.SH,X000408.SZ,X600315.SH,X600489.SH,X000830.SZ,X000932.SZ,X601158.SH,X000883.SZ,X600219.SH,X000630.SZ,X000983.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.200974827135811,0.119711358746257,0,0,0,0,0,0,0,0,0,0,0.0111463855405915,0,0,0,0,0,0.0672730950206154,0,0,0.0560738311637793,0,0,0.0534030929286522,0,0,0,0,0,0,0,0,0.0362287772042233,0,0.0340219878439687,0,0,0.0490710233223914,0,0.017748485264388,0,0,0,0,0,0,0.134943320026938,0,0.00467267799957754,0.00377233942443686,0,0,0,0,0,0
X600028.SH,0.45607734191499,0,0.209926745320151,0,0,0,0,0,0,0,-0.044774935492509,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366488074049131,0,-0.0664040807248383,0,0,0,0,0,0,0,0,0.0515817098263291,0.17978092103267,0,-0.0488524322071314,0,0,0,0,0,0,0,0,0,0,0,-0.00572325974625036,0.00437095351294412,-2.16840434497101e-19,-0.12114826115247,0,0,0,0
X601088.SH,0,0.267032829708408,0,0.237002974474349,0.183715015916173,0,-0.0172806342586101,0,0.172467196491621,0,0,0,0.0900990855316017,0,0,0,0,0,0,0,0,0,-0.0304558641720142,-0.00848009946170845,0,-0.0286037949623879,0,-0.086679582394522,0,0,0,0,0,0,0,0,0.182071932965799,0,-0.114745072980523,0,0,0,0,0,0,0,0,0.0656198909529799,0,0,0,-0.0584866527114134,0,0,0,0,0,0
X600019.SH,0,0,0.381095517488465,0,0,0.154602367188006,0,0,0.135522655106713,0,0,0,0,0.324115570190816,0,0,0,0,0,-0.057868910295445,0.19831956809432,0,0,0.0347161459462812,0,0,0,0,0,0.010177257609888,-0.0353128191066661,0.140150897850617,0,0,0,0,0.0222995660372836,0,0.0730328256140307,0,0,-0.227500078241555,0,0,0,0,0,0,0,0,-0.0164229340989741,0,0,0,0,0,0,0
X600585.SH,0,0,0.12916880509609,0,0,0,0,-0.112404813930712,0,0,0,-0.15365008853258,0,0,0,0,0,0.0276917228185875,0,0.0870914099675041,0,0,0,0,0,0,0,0,0,0.116500063557189,0,0,0.130191031458584,0,0.0858997949281398,0.122969804980986,0,0,0,0,0,0.187497746062123,0.0801097097937341,0,0,0,0,0,0,0,-0.054011376705044,0.0218482074772654,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.011832904098091,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492106676724157,0,0,0,-0.0622669290471682,0,0.049775216964905,0,0,0,0,0.0933038458161627,0,0,0,-0.21878193172648,0,0.0720744672778988,0,0,0,0,0,0.0542163836020861,-0.10834798811914,0,0,0,0,0,0,0,0.0220644378112282,0.0180808072503953,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654707776196117,0,0.082725835476734,0.0888355843382897,0,0,0,0,0.283233096765514,0,0,0.111702466494459,0,-0.0832004055673671,0,0.0127062421853893,0,0.155880363810943,0,0,0.0830252263540041,0,0,0,0,0,0,0,0,0,0,0.00135956776689714,-0.0506472388981008,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691948819613535,0,0,0,0,0.170769082169258,0,0,0.287884072792783,0,0,-0.0411472457752894,0,0,0.812679842267585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323686554033703,0,0,0.0347368540477037,0,0,0,-0.462607272711086,0,0
X600188.SH,0,0,0.840748560477633,0.0986210092720665,0,0,0,0,0,0,0,0.0123685878203473,0,0,0,0,0,0,0,0,0,0,0,0,0.228526591295352,0,0,-0.0266910218772419,0,0,0,0,0,0,0,0,0,0,0.279477740945143,0.182320887149156,0,0,0,0,0,0,0,0.309288644522056,0.0442868395358406,0,-0.0252952653294414,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0257986809808787,0,0,0,0,0,0,0,0,0,0,0,0.0243387171655299,0,0,0,0,0.0279486237292048,0.0160811934579927,0,0,0,0,0,0,0,0,0,0,0,0.0849666113165535,0,0,0,0,0.0596735066360661,0,0,0,0,0,0.242506722414302,0,0,0.0211566229461197,0.0170812125376535,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.0581251316497065,0,0,0,0,0,0,0,0,0,0,-0.410331356071037,0,0,0,0,0,0,0.381854117329302,0,0,0,0,0,-0.193800913974904,0,-0.108066864566408,0,0,-0.00829261960829971,0,0,1.73472347597681e-18,0,0,0,-0.140102910930319,0,0,-0.0197448283526932,0,0,0.22806115245543,0,0.0169755391718917,0,0,0,0,0.087707244952067,0,0
X002466.SZ,0,0,0,0,0,-0.0648926980664438,0,-0.125355263199693,0.106573828946091,0,0,0,0,0,0,0,0,0,0,0.10742506976757,0,0,0.171081893785458,0.479631649257833,-0.0262020624719203,0,0,0,0,-0.0354915352730104,0,0,-0.000622136778040419,0,0,0,0,0,0,0.0148287864222092,0,0,0,0,0,0,0,0,0,0,0,-0.0187396574438709,0,0,0,0,0,0
X600688.SH,0,0.177046797550609,0.17419729136788,0,0.0172306449170795,0,0.0518863311693288,0.0419097313002041,-0.034675230180164,0,0,0,0,0,0,0.0675534251375954,0,0,-0.0107887744151774,0,0,1.73472347597681e-18,0,0,-0.00907910739410027,0,0,0,0,0,0,0,0,0,0,0,0.0229542715520641,0,0,0.0185214031465164,0,0.0503866331574239,0,0,0,0,0,0,0.118616659871201,0,0.00496554335727439,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.0722561834083068,0,0,0,0,0,0,-0.242073655206086,0,0,0,0,0,0,0,0.0448287268949439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123643771040815,0,-0.187890866780284,0,0.39474396256127,0,0,0,0,0,0,0,0,0.17633238684352,0,0,0,-0.115147186516199,0.00324445825761737,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0427806416825221,0.0976351235326772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886940893168972,0.0519519193127354,0,0.0945335618925825,0,0,0,0,0,0,0.0532606017039997,0,0,0.0844705033254487,0,0,0,0.0563787383456307,0,0,0,0,0,0,0,0,0.0240554830726847,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.00420771797168582,0,0,0,0,0,0.260651949703506,0,0,0,0,0.0113822865431614,-0.00837337595793141,0,0,0,0.0534875989206017,0,0.115429519314729,0,0,0,0.0202868910606042,-0.116244524024512,0,0,0,0,0,0.140365332151619,0,0,0,0,0.0240695475776943,0,0,0,0,0,0,0,0,-0.00111317804624792,0,0,0,0,-0.150744820199788,0,0
X600795.SH,0,0,0,0,0,0,0,0.0175879678631044,0.0479113585620236,0,0,0,0,0,0,0.0712589864029112,0,0.161232120660139,0,0,0,0,-0.00523211260930321,0,0.0762389679298265,0.0101549926639766,0,0,0,0,0,0,0,0,0,0.0132556960851504,0,0,0,0,0,0.022164294140442,0,0,0,0,0,0,0,0,0.010538235211224,0.0112741992445131,0,0,0,0,0,0
X600886.SH,0,0,0,-0.0290148400859932,0,0,0.185385482027455,0,0,0,0,0,0,-0.03451627819716,0,0,0,0,-0.0245184014949401,0,0,0,0,-0.0604320713763532,0.0930175749878222,0.263145561391303,0,0.12092168041471,0,0.0645914738563947,0,0,0,0,0.0230358429928006,0,0,0,0,0,0,-0.0783259578470456,0,0,0,0,0,0,0,0.0106779140542064,-0.00743180602180678,0,0,0,0,-0.0368808973641236,0,0
X600547.SH,0,0,0,0,0,-0.0289781101363556,0.0172115855208411,0,0,0,0,0,0,0.107181091980433,0,0,0,0,0,-0.0200466952840446,0,-0.0111599928095212,0,0.0643329377190797,0.0236402715310634,0,-0.0804133290121926,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07885579641306,0.02781294270961,-0.00703520619716888,0,0,0,0,0,0,-0.0179074994364324,-0.0284170349625946,-0.0336225092924824,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254402722477874,0,0,0,0.248208924893458,-0.339148001216215,0,0,0,0,0.0223304969346576,0,0,0,0,0.190486490346963,0,0,0,0.383443910285467,0,0,0,0.0471284622393801,0,0,0,0,-0.0154436740901414,0.00760623262886115,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916515799380331,0,0,0.0582596876594856,0.0293930524520154,0.0851615795197826,0.000747142506817594,0,0,0,0.114581229806763,0,0.0825571910887888,0,0,0,0.0077714854909596,0,0.308496559324548,0,0,0,0,0.135111115977933,0,0,0,0,0,0,0,-0.000728288752812004,-0.00542600979506244,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.0284308502677501,-0.172425216279737,0,0.18979004399143,0,0,0.456063809580052,0,0,0,0,0,0,0,0,0.289002344519461,0,0,0,0.185691495503186,0,0,0,0.207914976585655,0,0.206898858314385,0,0,0,0,0,0.190329782530724,0,0,0,0,0,0,-0.450560263958696,0,0,0,0,0,0,0,-0.0949997289786445,-0.0690126499742429,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0778531212858579,0,0,0,0,0,0,0,0,0,0,0,0.094100519516378,0.0961937440019157,0.211966673430997,0,0,0.17564141733098,0.00245448920393052,0.0520453459639207,0,0,0.0449198883541746,0,0.00422137929809447,0,0.0410605494954931,0,0,0,0,0,0,0,0,0.0356407621203996,0,0,0,0,0,0.0320351531032581,0,0,-0.0324196073391705,-0.0260568478701072,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0435827829705105,0,0,0,0,0,0.371664502505891,0,0,0,0,0,0,-0.0170459782160889,0,0,0,0,0,0,0,0,0,0,0.560753586033433,0,0,0,0,-0.0119772484052296,2.16840434497101e-19,0,0,0,0.246923484080985,0,0,0,0,0,0,0,0,0.004163231123503,0,0.0641090977708474,0,0,0,0,0,0,0
