,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600585.SH,X600019.SH,X600795.SH,X601898.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X002075.SZ,X600362.SH,X600157.SH,X600111.SH,X600583.SH,X600188.SH,X601158.SH,X600309.SH,X000539.SZ,X601992.SH,X000027.SZ,X000898.SZ,X000709.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X000792.SZ,X600022.SH,X002470.SZ,X600808.SH,X000629.SZ,X600489.SH,X600863.SH,X600098.SH,X600307.SH,X600578.SH,X600623.SH,X601918.SH,X600612.SH,X600547.SH,X600160.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.767375140050345,0.0701888616285293,0,0,0,0,0,0,0,1.73472347597681e-18,-0.046422384807831,0,0,0,0,0,0,0,0,0,0,0,-0.0679539465273428,0,-0.00182399365423602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398700658476064,0,0,0,0,0,0,-0.0130112650531577,0,0.0439957639446442,0,0,0,0
X600028.SH,0.417381163811658,0,0.207557781133778,0,0,0,0.10823033163396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394995504070368,0,0,0,0,0,0,0,0,0.0737586204610811,0,0,0,0,0,0,0,0,0,0,0,0,0.0489585898389139,0,0,0,0,0,0,0.00298231997251859,0.0780368566090307,0,0,0,0,0
X601088.SH,0,0,0,0,0.32783998911358,0,0.226708652796841,0.175472823850035,0,0,0,0,0.0440258191837876,0,0,0,0,0,0.024707837596067,0.0374960538538844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148123765378776,0,0,0,0,-0.0771579147279117,0,0,0,0,0,0,0,0,0,-0.0166100414854178,0.0211527161543677,0,0,0,0,0,0
X600011.SH,0,0,0.0788921814792504,0,0.0282877996742509,0,0,0,0,0,0,0,0.304831043544055,0.335528187752861,0,0,0,0,0,0.171251998113774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734825402504566,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0116893124148409,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0215050732036423,0,0,0,0,0,0,0,0.0197742708312889,0,0,0,0.294150991679804,0,0,0,0,0,0,0,0,0,0.0274838089153746,0,0,0,0.100766081020835,0.0326509178361857,0,0,0,0,0,0,0.0891260046771392,0,0,0.112937378478536,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164116447379308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119975352569033,0.0126388114071461,0,0,-0.0272344203166109,0,0,0,0,-0.00140571881137419,0,0.00179094991412469,0.00157741600065504,0,0,0,0,0.00410183360401351,0,0,-0.00808401415855415,0.00391186214834498,0,0,0,0,0,0
X600585.SH,0,0.110918811871197,0.0780032585006682,0,0,0,0,0,0.0569735088225967,0,0,0,0,0.073853613135909,0,0,0,0,0,0.0930222023134669,0,0.0831414219681363,0,0,0.00164595953586917,0,0,0,0,0.00951945266904799,0.238061260406579,0,0,0.0146688453155717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.00238998458330612,0.163373570138121,0,0,0,0,0,0,0,0.0492207001763643,0,0.127263207779119,1.38777878078145e-17,0,0,0,0,0.182043248495055,0,0,0.060851757560686,0,0,0,0.0194717880546481,0,0,0,0.0605270583097165,0,0,0,0,0,0,0,0,0.0282356750615747,0,0,0,0.00185379310111248,0,0,0,0,0,-0.0246031156129849,-2.71050543121376e-20,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0099055536445431,0.196100202079225,0.0625550414124804,0,0,0.00795232514456209,0,0,0,0,0,0,0,0.0879187619970682,0.0989054141099571,0,0,0,0,0.0130896001712771,0,0,0,0,0,0,0,0.118517516974075,0,0,0.240823924805421,0,0,0,0.0299431244356388,0,0,0,-0.00444503107305043,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.107995134849896,0,0,0,0,0,0,0.282476775179892,0,0,0,0,0,0,0.0252021186331284,0,-8.67361737988404e-19,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.186253716687442,0.259861613834358,0,0,0,0,0,0,0.015131869514585,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141490310948975,0,0,-0.0581869945329924,0,0.215600138216406,0,0,0,0,0,0.119612826054661,0,0,0,-0.222217231169158,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0274090917338476,0.318731611390778,0,0,-0.0160311413487502,0,0,0.0601695039737843,-0.0472510147133283,0,0,0,0,0,0
X601600.SH,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.124182350832749,0,0,0,0.00818912435723021,0,0.0151947082514842,0,0,0.0213794224902481,0,-8.67361737988404e-19,0,0,0.0181103323058102,0.0594187571028127,0,0,0,0,0,0,0,0,0,0.00672555460110449,0,0.0212467512988843,0,0,0,0.0995452379736533,0,0.0276677249561162,0,0,4.33680868994202e-19,0.126807542720308,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.156336995079411,3.46944695195361e-18,0,0,0.122439295783957,0,0.0944451499793315,0,0,0,0.0991923138036077,0,0.0257773084660661,0,0,0,0,0,0,0,0.151902172913604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954854394533259,0,0,0,0,0,0,0,-0.00678506004364777,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0969768460577739,0,0,0,0,0,0,0.0133077208843007,0,0.114625713712304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388067556114813,0,0,0,0,0,0,0,0,0,0.406949487706375,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.00416326193723549,0,0,0,0,0,0,0
X002075.SZ,0,-0.00317807660094686,0,0,0,0,0,0,-0.024034529525732,-0.00599442023892652,0,0,0,-0.00456870830613318,0,0,0,0,0,0,0,0,0,0,0,0,-0.00659009390985285,0,0.0171480589375864,0,0,0,0,0,0,0,0,0,-0.0100600074161946,0,0,0.00636923871680664,-0.0101016497436985,0.0191421722237413,0,0,0,0,-0.016185664026969,-0.0201992149044273,0.0151204558512767,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175594712647882,0,0,0,0,0,0,0,0.0302359161101592,0,0,0,0,0.0186457717201516,0,0,0,0.124831546567271,0.00113125322675059,0,0.00871332191204876,0,0,0,-0.00198169045073887,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.00166985391120085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169410254651524,0.211006428246739,0,0,0,0,0,0,0,0,0,0,0,0.0394293154225971,0,0,0.140221195687219,0,0,0.0543444577761293,0,0.00865868855251573,0.0224584632700253,0.122369361009154,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600111.SH,0,0,0.037471114557188,0,0.00572345708566142,0,0,0,0,0.0270965048484798,0,0,0,0,0,0.103008594899663,0,0,0.0107160429165068,0,0.0520858275689241,0,0,0,0,0,0,0,0.00519818355447342,0.294841915636722,0,0,0,0,0,0,0,0,0,0,0,0.164431656380245,0,0,0,0,0,0,-0.00193081468296812,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0.556520155904442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224417229032826,0,0,0,0,-0.0114346658377892,0,-0.00657381901969466,0,0,0,0,-0.00549229615389416,0,0.03773941071675,0,0,0,0
X600188.SH,0,0,0,0,0.050627053678008,0,0,0,0,0.117134289180347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918201775851969,0,0,0,0.115178378921311,0,0,0,0,0.0167370870485521,0,0,0,0,0,0,0.0212033738419749,0.000517644342530862,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207803556227237,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0274728886461508,0.131713304480277,0,0,0,0,0.0260439604924081,0,0,0,0,0.314039314906752,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.255199135727305,0,0,0,0,0,0.100227167799447,0,0,0,0,0,0,0,0,0.0486072288996885,0.0313330988305074,0,0,0,0,0,0.0186789209215312,0,0,0.202644078458444,0,0,0,0,0,0.0311223851773562,0,0.0482132707217647,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.00160330473722419,0,0,0,0,0,0,0
X000539.SZ,0.105536041464181,0,0,0,0.163922788721121,0,0,0,0,0,0.0416443016307544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253751516432866,0,0,0,0,4.33680868994202e-19,0.200724767796413,0,0,0,0.250291289055144,0,0,0,0,0.0497538968906353,0.0258724491569753,-0.147041740271943,0.083637271957221,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601876539786701,0.177911917199839,0,0.0352469659448195,0,0,0,0,0,0,0,0,0,0.454310173196986,0,0,0,0,0,0,0,0,0,0,0.028800794116221,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.00208284015729623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151747373882837,0,0,0.00659607271995896,0,0,0,0,0,0,0.00718981950632807,0,0.0596377976998848,0.00660971160461489,0.000412618430990039,0,0,0,0,-0.000518297429259881,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0749572733465428,0,0,0,0,0,0,0,0.276955912509116,0,0,0,0.0257913717543681,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.238702834003883,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0173885455976171,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,-0.0488632696374036,0,0,0,0.0640124650205155,0,0,0.209047125418298,0,0,0,0,0,0,0,0,0,0,0,0.236601371631211,0,-0.153534316743233,0,0,0,0,0.0198294703382151,0,0,0,0,0,0,0,0,0,0,0,0,0.395097248879202,0,0,0,0.0801143409421165,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379065151833338,0,0,0,0,0.0585497062298847,0,0,0,0,0,0,0,0,0.00313997468585245,0,0,0,0,0,0,0.0343017356211936,0,0,1.0842021724855e-19,-0.00140973088403239,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263024475421597,0,0,0,0.00145347050022774,-5.42101086242752e-20,0,0,0.294745803509895,0,0,0,0,0,0,0,0,0,0,0.0454631688084853,0.0568208767560989,0,0,0,0,0,0,0,0,0,0.00367157336297912,0,0,-0.0156008183299767,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000504248465151424,0,0,0,0,0.144701008215975,0,0,0.0370560869017112,0,0,0,0,0,0,0,0,0,0,4.2351647362715e-22,0,0,0,0,0,0,0,0.00062261617290547,0,-0.00328769897541109,0,0,0,0,0,0,0
