,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X000301.SZ,X600010.SH,X000708.SZ,X600547.SH,X002271.SZ,X601600.SH,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X601991.SH,X600803.SH,X600027.SH,X000983.SZ,X600995.SH,X000629.SZ,X600096.SH,X600160.SH,X000786.SZ,X000408.SZ,X000723.SZ,X600219.SH,X000807.SZ,X002080.SZ,X600489.SH,X600348.SH,X000933.SZ,X600378.SH,X600141.SH,X600157.SH,X600688.SH,X000630.SZ,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.551592890366416,0,0,0,0,0,0,0.0183068371890959,0.240804457103994,0,0,0,-0.0132110663880421,0,0,0,0,0.0196181584443854,0,0,0,0,0,0,0,0,0,-0.0286175423030549,0.10610102697806,0,0,0,0,0,0,0,0,0,0,0.0230147312280622,0,0,0,0,0,0,0.107724388522149,0,0,-0.0131555025546686,-0.0273526193113289,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.39741455342394,0,0,0.0249849953218382,0,0,0,0.00602432478553593,0,0,-0.00365883266804596,0,0,0,0.0152320391794488,0,0,0,0,0,0,0.095761680872884,0.0448743906942404,0.0236563799880228,0.154551741483219,0,-3.46944695195361e-18,0,0,0,0.0354716937831691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251990077048255,-0.0570340846815138,0,0.00424594759332389,0,0,0,0,0,0,0
X600028.SH,0.664737521790572,0,0,0,0,-0.0285637661067085,0,0,0,0,0,0,0,0,0.00978276007332531,0,0,0,0.0265174219225711,0,0,0,0,0.0180344048005659,0,0,0,0.0184332420948582,0,0,0,-0.058165765737683,0,0,0,0,0,0.0170325178985884,0,0,0,0,0,0,0,0,0,-0.0527362533193931,0,0.0349018745133719,0,0.00410491600088089,-0.0179201484991968,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178654408022051,0,0,0,0,0,0,0,0,0.160427167049821,0,0,0.00422692490521239,-0.0328030992849472,0,0.267545011404405,0,0,-0.116908715355612,0,0,0.327766488721704,0,0,0,0.0334996546653496,0,0.0531058784031104,-0.241839488888327,0,0,0,0,0,0,0,0,-0.00114438061562815,-0.0206386752116946,0,0,0,0,0,0
X600188.SH,0,0.608395510620514,0,0,0,0,0,0,0,0,0.0183288690817252,0,0,0,0.10744506892464,0,0,0,-0.11999505809019,0,0,0,0,0,0,0,0,0,0.0690267563117727,0,0.0837374662997158,0,0.0546233274259979,0,0,0,-0.0321519507962993,0,0,0,0,0,0,0.318860468431728,0,-0.105961172145012,0,0,0,0,0,0.00157713037886401,0.0711728071836248,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.423700654894608,0.148947675131808,0,0,0,0,0,0,0,0,0,-0.000843389589452511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654221435671533,0,0,0,0,0,0.0967876057739958,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00367009099230961,0.0329249531945031,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0799435681603261,0,0,0,0,0,0,0,0,0.313381030971592,0,0.00667869953802148,0,0.270285627603426,0,0.0671577809110148,0,0,0,-0.0112290967408203,0.0447904898888359,0,0.0193106298297851,0,0,0,0,0,0.319092411629152,0,0,0,0,0.0253439318178044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.405116240166836,0,0,0,0,0,0,0,0,0,-0.0463143431065569,0,0,0.0754090025800372,0,0,0,0,0,0,0,0.0267929251220398,0,0,0,0,0,0.120048960076624,0,-0.0357987474454859,0,0,0,0,0,0,0,0.126279771626413,0,0,0.21654636895212,0,-8.67361737988404e-19,0,0.0198828009661864,0,-0.0278582793683665,0,-0.0347585133057963,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.28407288080675,0,0.0163200788700825,0,0,0,0,0.2378708914853,0,0,0,0,0,0,0.0402681844336807,0.0506957659879296,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.142319861421696,0.0668029387827023,0,0,0,0,0,0,0,0.0251967627252776,0,0,0,0,0.105511228581674,-0.0131681753823987,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.000860835878638568,0,0,0,0,0,0,0,0.403030720549449,0.0343666210783068,0,0,0.0164045257983831,0,0,0,0,0.0650225933760788,0.0873716243131414,0,-0.107738926636083,-0.0229963472340051,0,-0.114894361380722,0.22647704707553,0,0,0,0,0,0,-0.0181049390744062,0,0,0,0,0,0,0,0,-0.00510284364712504,0,0,0,0,0,0,0
